'sample interval','PLETH','III'
162874,-0.43650000,0.12400000
162875,-0.44500000,0.11850000
162876,-0.45200000,0.11900000
162877,-0.45850000,0.12050000
162878,-0.46050000,0.12200000
162879,-0.46050000,0.12850000
162880,-0.45600000,0.13150000
162881,-0.45200000,0.13150000
162882,-0.43850000,0.14450000
162883,-0.42100000,0.16900000
162884,-0.39650000,0.19450000
162885,-0.36350000,0.21550000
162886,-0.31950000,0.23450000
162887,-0.26900000,0.25500000
162888,-0.20300000,0.25800000
162889,-0.13000000,0.23150000
162890,-0.04650000,0.19350000
162891,0.04400000,0.15700000
162892,0.13650000,0.11500000
162893,0.22700000,0.07000000
162894,0.31500000,0.03850000
162895,0.39200000,0.02550000
162896,0.46250000,0.02200000
162897,0.51550000,0.02200000
162898,0.55950000,0.02200000
162899,0.58350000,0.02200000
162900,0.59450000,0.02200000
162901,0.58800000,0.02200000
162902,0.57050000,0.02200000
162903,0.53950000,0.02950000
162904,0.49350000,0.04600000
162905,0.44050000,0.04050000
162906,0.37900000,-0.01000000
162907,0.31250000,-0.07950000
162908,0.23800000,-0.14700000
162909,0.16500000,-0.19300000
162910,0.09450000,-0.20650000
162911,0.02650000,-0.19300000
162912,-0.03100000,-0.15650000
162913,-0.08400000,-0.08450000
162914,-0.12150000,-0.00900000
162915,-0.15000000,0.04400000
162916,-0.16550000,0.07050000
162917,-0.17000000,0.08250000
162918,-0.16550000,0.09250000
162919,-0.15450000,0.10350000
162920,-0.14350000,0.10950000
162921,-0.12800000,0.11200000
162922,-0.11450000,0.11450000
162923,-0.09950000,0.11300000
162924,-0.09500000,0.10950000
162925,-0.09050000,0.10850000
162926,-0.09250000,0.10550000
162927,-0.09500000,0.10250000
162928,-0.10350000,0.10150000
162929,-0.12150000,0.10200000
162930,-0.13450000,0.10350000
162931,-0.15200000,0.10950000
162932,-0.17400000,0.12000000
162933,-0.19200000,0.12950000
162934,-0.21400000,0.13250000
162935,-0.23350000,0.13500000
162936,-0.25150000,0.13450000
162937,-0.26900000,0.12950000
162938,-0.28650000,0.11650000
162939,-0.30000000,0.10200000
162940,-0.30650000,0.08550000
162941,-0.31100000,0.06500000
162942,-0.31100000,0.04950000
162943,-0.30650000,0.03950000
162944,-0.29550000,0.02900000
162945,-0.28200000,0.02200000
162946,-0.26450000,0.01650000
162947,-0.24450000,0.01250000
162948,-0.22950000,0.00850000
162949,-0.21150000,0.00650000
162950,-0.19850000,0.00700000
162951,-0.19200000,0.01000000
162952,-0.19400000,0.01100000
162953,-0.20300000,0.01100000
162954,-0.22050000,0.01550000
162955,-0.24900000,0.01850000
162956,-0.28200000,0.01800000
162957,-0.32200000,0.01800000
162958,-0.36800000,0.01800000
162959,-0.41450000,0.01800000
162960,-0.45600000,0.01750000
162961,-0.49800000,0.01450000
162962,-0.53550000,0.01400000
162963,-0.56650000,0.01400000
162964,-0.58850000,0.01400000
162965,-0.60400000,0.01350000
162966,-0.61250000,0.01050000
162967,-0.61500000,0.00700000
162968,-0.61050000,0.00650000
162969,-0.59950000,0.00700000
162970,-0.58400000,0.00700000
162971,-0.57300000,0.00850000
162972,-0.55300000,0.01000000
162973,-0.53550000,0.01100000
162974,-0.52000000,0.01250000
162975,-0.50450000,0.01450000
162976,-0.52250000,0.01750000
162977,-0.51150000,0.03100000
162978,-0.50450000,0.04900000
162979,-0.50050000,0.07400000
162980,-0.49800000,0.10100000
162981,-0.49800000,0.11200000
162982,-0.49800000,0.09700000
162983,-0.50450000,0.06650000
162984,-0.50900000,0.04000000
162985,-0.51550000,0.02350000
162986,-0.52250000,0.01150000
162987,-0.53100000,-0.00150000
162988,-0.53800000,-0.01600000
162989,-0.54650000,-0.03000000
162990,-0.55550000,-0.03650000
162991,-0.56400000,-0.03850000
162992,-0.57100000,-0.04050000
162993,-0.57750000,-0.04550000
162994,-0.58400000,-0.04950000
162995,-0.58850000,-0.04400000
162996,-0.59500000,-0.03250000
162997,-0.59700000,-0.02050000
162998,-0.60150000,-0.03700000
162999,-0.60150000,-0.09450000
163000,-0.60400000,-0.16350000
163001,-0.60150000,-0.22050000
163002,-0.59950000,-0.26800000
163003,-0.59700000,-0.30000000
163004,-0.59500000,-0.30350000
163005,-0.59050000,-0.25500000
163006,-0.58600000,-0.17250000
163007,-0.57950000,-0.08600000
163008,-0.57300000,-0.02400000
163009,-0.56650000,0.00300000
163010,-0.56000000,0.00950000
163011,-0.55300000,0.01400000
163012,-0.54650000,0.01750000
163013,-0.54200000,0.01800000
163014,-0.54000000,0.01950000
163015,-0.53550000,0.02200000
163016,-0.53100000,0.02450000
163017,-0.53100000,0.02200000
163018,-0.52900000,0.02150000
163019,-0.52650000,0.02200000
163020,-0.52650000,0.02000000
163021,-0.52450000,0.01750000
163022,-0.52000000,0.01600000
163023,-0.51150000,0.01500000
163024,-0.48950000,0.01450000
163025,-0.45400000,0.01400000
163026,-0.40100000,0.01550000
163027,-0.32400000,0.02000000
163028,-0.22050000,0.02150000
163029,-0.08850000,0.02200000
163030,0.06600000,0.02200000
163031,0.24450000,0.02200000
163032,0.43600000,0.02000000
163033,0.63000000,0.01600000
163034,0.82150000,0.01200000
163035,1.00200000,0.00650000
163036,1.02350000,0.00300000
163037,1.02350000,-0.00200000
163038,1.02350000,-0.00750000
163039,1.02350000,-0.01050000
163040,1.02350000,-0.01100000
163041,1.02350000,-0.01400000
163042,1.02350000,-0.00950000
163043,1.02350000,-0.00250000
163044,1.02350000,0.00100000
163045,1.02350000,-0.00050000
163046,1.02350000,-0.00150000
163047,1.02350000,0.00000000
163048,1.02350000,0.00000000
163049,1.02350000,0.00000000
163050,1.02350000,0.00150000
163051,1.02350000,0.00450000
163052,1.02200000,0.00950000
163053,0.92950000,0.01950000
163054,0.83900000,0.03550000
163055,0.75550000,0.05450000
163056,0.68300000,0.07750000
163057,0.61900000,0.09500000
163058,0.56800000,0.09150000
163059,0.53100000,0.07250000
163060,0.50000000,0.04750000
163061,0.47800000,0.02350000
163062,0.46050000,0.00800000
163063,0.44700000,-0.00150000
163064,0.43800000,-0.01050000
163065,0.42700000,-0.02050000
163066,0.41400000,-0.02400000
163067,0.39850000,-0.02350000
163068,0.37850000,-0.02650000
163069,0.35650000,-0.03050000
163070,0.33250000,-0.03500000
163071,0.30400000,-0.03650000
163072,0.27100000,-0.03550000
163073,0.23750000,-0.03450000
163074,0.20450000,-0.02200000
163075,0.16950000,-0.01950000
163076,0.13200000,-0.06000000
163077,0.09650000,-0.11950000
163078,0.05950000,-0.17650000
163079,0.02400000,-0.22550000
163080,-0.01350000,-0.25950000
163081,-0.04850000,-0.27150000
163082,-0.07950000,-0.24950000
163083,-0.11500000,-0.19050000
163084,-0.14550000,-0.11300000
163085,-0.17650000,-0.04400000
163086,-0.20300000,-0.00300000
163087,-0.23150000,0.01200000
163088,-0.25800000,0.01950000
163089,-0.28650000,0.02200000
163090,-0.31100000,0.02200000
163091,-0.33500000,0.02200000
163092,-0.36150000,0.02200000
163093,-0.38550000,0.02200000
163094,-0.40550000,0.02200000
163095,-0.43000000,0.02200000
163096,-0.45200000,0.02200000
163097,-0.47400000,0.02200000
163098,-0.49350000,0.02200000
163099,-0.50900000,0.02200000
163100,-0.52650000,0.02200000
163101,-0.54000000,0.02200000
163102,-0.55550000,0.02200000
163103,-0.56200000,0.02200000
163104,-0.69850000,0.02550000
163105,-0.70300000,0.02800000
163106,-0.69850000,0.02900000
163107,-0.68750000,0.03200000
163108,-0.66800000,0.03050000
163109,-0.64150000,0.02550000
163110,-0.60600000,0.02300000
163111,-0.55550000,0.02150000
163112,-0.49600000,0.01600000
163113,-0.43000000,0.00650000
163114,-0.35700000,0.00350000
163115,-0.27800000,0.00250000
163116,-0.20500000,-0.00200000
163117,-0.13250000,-0.00700000
163118,-0.06400000,-0.00700000
163119,-0.00900000,-0.00400000
163120,0.03500000,-0.00400000
163121,0.06800000,-0.00650000
163122,0.08350000,-0.00450000
163123,0.08550000,-0.00050000
163124,0.07250000,0.00000000
163125,0.04400000,-0.00150000
163126,0.00650000,-0.00100000
163127,-0.04450000,0.00700000
163128,-0.10600000,0.02150000
163129,-0.17200000,0.04100000
163130,-0.24250000,0.06500000
163131,-0.31750000,0.08850000
163132,-0.39000000,0.10450000
163133,-0.45650000,0.10750000
163134,-0.51800000,0.09400000
163135,-0.56850000,0.06850000
163136,-0.61050000,0.04200000
163137,-0.63700000,0.02400000
163138,-0.65450000,0.01450000
163139,-0.65900000,0.00500000
163140,-0.65650000,-0.00250000
163141,-0.64800000,-0.01050000
163142,-0.63450000,-0.01600000
163143,-0.61700000,-0.02050000
163144,-0.59750000,-0.02350000
163145,-0.58200000,-0.02800000
163146,-0.56650000,-0.03150000
163147,-0.55550000,-0.03300000
163148,-0.54900000,-0.02600000
163149,-0.54650000,-0.01250000
163150,-0.54650000,-0.00250000
163151,-0.55100000,-0.02750000
163152,-0.56000000,-0.08500000
163153,-0.57300000,-0.13900000
163154,-0.58850000,-0.18850000
163155,-0.60600000,-0.23200000
163156,-0.62350000,-0.25850000
163157,-0.64350000,-0.25600000
163158,-0.66350000,-0.20700000
163159,-0.68100000,-0.12500000
163160,-0.69850000,-0.04800000
163161,-0.71850000,-0.00300000
163162,-0.73600000,0.01400000
163163,-0.74950000,0.02000000
163164,-0.76700000,0.02150000
163165,-0.78000000,0.02200000
163166,-0.79350000,0.02500000
163167,-0.80450000,0.02550000
163168,-0.81550000,0.02800000
163169,-0.82200000,0.02850000
163170,-0.83100000,0.02600000
163171,-0.83500000,0.02850000
163172,-0.83950000,0.03200000
163173,-0.84400000,0.03250000
163174,-0.84600000,0.03200000
163175,-0.84850000,0.03250000
163176,-0.84600000,0.03200000
163177,-0.84400000,0.02950000
163178,-0.83950000,0.02900000
163179,-0.82850000,0.03250000
163180,-0.81550000,0.03400000
163181,-0.79750000,0.03050000
163182,-0.76900000,0.03200000
163183,-0.73400000,0.03250000
163184,-0.68550000,0.03200000
163185,-0.62800000,0.02950000
163186,-0.56000000,0.02550000
163187,-0.48050000,0.02150000
163188,-0.39250000,0.01650000
163189,-0.30000000,0.00850000
163190,-0.20500000,0.00150000
163191,-0.11050000,-0.00050000
163192,-0.01800000,0.00150000
163193,0.06150000,0.00300000
163194,0.13200000,0.00100000
163195,0.18700000,0.00000000
163196,0.22900000,0.00300000
163197,0.25300000,0.00650000
163198,0.26400000,0.00750000
163199,0.26200000,0.01050000
163200,0.24200000,0.01250000
163201,0.20900000,0.01550000
163202,0.16300000,0.02900000
163203,0.10750000,0.05300000
163204,0.04400000,0.07650000
163205,-0.02650000,0.09600000
163206,-0.10150000,0.11550000
163207,-0.17850000,0.12150000
163208,-0.25150000,0.10400000
163209,-0.31950000,0.07400000
163210,-0.38150000,0.04550000
163211,-0.42750000,0.02600000
163212,-0.46750000,0.01600000
163213,-0.48950000,0.00700000
163214,-0.50050000,-0.00200000
163215,-0.50250000,-0.00500000
163216,-0.49600000,-0.00450000
163217,-0.48050000,-0.00400000
163218,-0.46050000,-0.00400000
163219,-0.43850000,-0.00400000
163220,-0.41900000,-0.00400000
163221,-0.39900000,-0.00900000
163222,-0.38350000,-0.01350000
163223,-0.37450000,-0.00450000
163224,-0.36600000,0.00550000
163225,-0.36600000,-0.01200000
163226,-0.36800000,-0.06450000
163227,-0.37700000,-0.12250000
163228,-0.39250000,-0.17900000
163229,-0.40550000,-0.22300000
163230,-0.42300000,-0.24900000
163231,-0.44750000,-0.25400000
163232,-0.46950000,-0.20900000
163233,-0.49150000,-0.12650000
163234,-0.51800000,-0.04750000
163235,-0.54000000,0.00350000
163236,-0.56400000,0.02450000
163237,-0.58600000,0.02950000
163238,-0.60600000,0.02900000
163239,-0.62600000,0.02900000
163240,-0.64150000,0.03200000
163241,-0.66100000,0.03450000
163242,-0.67450000,0.04100000
163243,-0.68750000,0.04400000
163244,-0.70100000,0.04500000
163245,-0.70950000,0.04150000
163246,-0.71600000,0.03800000
163247,-0.72500000,0.03700000
163248,-0.72950000,0.03300000
163249,-0.72950000,0.03050000
163250,-0.73150000,0.03350000
163251,-0.72950000,0.03950000
163252,-0.72500000,0.04600000
163253,-0.71850000,0.04500000
163254,-0.70750000,0.04150000
163255,-0.69000000,0.04200000
163256,-0.66800000,0.04350000
163257,-0.63700000,0.04050000
163258,-0.59750000,0.03600000
163259,-0.54900000,0.03250000
163260,-0.48700000,0.03000000
163261,-0.41450000,0.02400000
163262,-0.33750000,0.01750000
163263,-0.25350000,0.01300000
163264,-0.16550000,0.00850000
163265,-0.07500000,0.00300000
163266,0.00850000,0.00000000
163267,0.08550000,-0.00100000
163268,0.15400000,-0.00050000
163269,0.21150000,0.00000000
163270,0.25100000,0.00100000
163271,0.27750000,0.00150000
163272,0.29050000,0.00450000
163273,0.28600000,0.01050000
163274,0.26650000,0.01300000
163275,0.23750000,0.02400000
163276,0.19350000,0.04500000
163277,0.13650000,0.06850000
163278,0.07450000,0.09100000
163279,0.00400000,0.11050000
163280,-0.06850000,0.12250000
163281,-0.14550000,0.11000000
163282,-0.21600000,0.08350000
163283,-0.28650000,0.06000000
163284,-0.34600000,0.03800000
163285,-0.39250000,0.02000000
163286,-0.43000000,0.01200000
163287,-0.45850000,0.00500000
163288,-0.46950000,0.00100000
163289,-0.47150000,-0.00250000
163290,-0.46500000,-0.00700000
163291,-0.44750000,-0.00600000
163292,-0.43000000,-0.00400000
163293,-0.41000000,-0.00400000
163294,-0.38800000,-0.00200000
163295,-0.37050000,0.00150000
163296,-0.28450000,0.01000000
163297,-0.27350000,0.02100000
163298,-0.26700000,0.01700000
163299,-0.26450000,-0.02100000
163300,-0.26900000,-0.07950000
163301,-0.28000000,-0.13650000
163302,-0.29100000,-0.18900000
163303,-0.30850000,-0.21900000
163304,-0.32850000,-0.22600000
163305,-0.34600000,-0.20500000
163306,-0.36800000,-0.13350000
163307,-0.39250000,-0.04250000
163308,-0.41200000,0.02200000
163309,-0.43400000,0.05050000
163310,-0.45650000,0.05850000
163311,-0.48050000,0.06150000
163312,-0.50050000,0.06500000
163313,-0.52000000,0.06550000
163314,-0.53550000,0.06800000
163315,-0.55550000,0.06900000
163316,-0.56850000,0.06550000
163317,-0.58200000,0.06500000
163318,-0.59300000,0.06800000
163319,-0.60150000,0.06950000
163320,-0.61050000,0.06900000
163321,-0.61500000,0.06900000
163322,-0.61700000,0.07250000
163323,-0.62150000,0.07600000
163324,-0.61700000,0.07650000
163325,-0.61500000,0.07600000
163326,-0.60850000,0.07700000
163327,-0.59750000,0.08000000
163328,-0.58200000,0.08250000
163329,-0.56200000,0.08000000
163330,-0.53550000,0.07650000
163331,-0.49600000,0.07600000
163332,-0.44950000,0.07450000
163333,-0.39250000,0.06700000
163334,-0.32400000,0.05800000
163335,-0.24500000,0.04700000
163336,-0.16100000,0.03600000
163337,-0.07050000,0.03000000
163338,0.01950000,0.02550000
163339,0.10750000,0.02450000
163340,0.19350000,0.02350000
163341,0.26400000,0.02250000
163342,0.32600000,0.02200000
163343,0.37200000,0.02350000
163344,0.40750000,0.02550000
163345,0.42300000,0.02500000
163346,0.42300000,0.02500000
163347,0.41200000,0.03200000
163348,0.38750000,0.05000000
163349,0.34800000,0.07400000
163350,0.29700000,0.09900000
163351,0.24000000,0.12650000
163352,0.17150000,0.14500000
163353,0.10100000,0.14200000
163354,0.02600000,0.12250000
163355,-0.05100000,0.09850000
163356,-0.12150000,0.07400000
163357,-0.18550000,0.05450000
163358,-0.24050000,0.03700000
163359,-0.28650000,0.02750000
163360,-0.31500000,0.02300000
163361,-0.33700000,0.01850000
163362,-0.34800000,0.01800000
163363,-0.34350000,0.02100000
163364,-0.33500000,0.02200000
163365,-0.31950000,0.02150000
163366,-0.29950000,0.01850000
163367,-0.27750000,0.01750000
163368,-0.26200000,0.01800000
163369,-0.24450000,0.02550000
163370,-0.23350000,0.03850000
163371,-0.22700000,0.01800000
163372,-0.22250000,-0.04450000
163373,-0.22450000,-0.11700000
163374,-0.23100000,-0.18250000
163375,-0.24250000,-0.22400000
163376,-0.25550000,-0.23400000
163377,-0.27300000,-0.22450000
163378,-0.29050000,-0.17050000
163379,-0.31300000,-0.08250000
163380,-0.33500000,-0.00700000
163381,-0.35700000,0.03350000
163382,-0.37900000,0.05400000
163383,-0.40300000,0.06300000
163384,-0.42300000,0.06550000
163385,-0.44500000,0.06800000
163386,-0.46500000,0.06950000
163387,-0.48450000,0.07200000
163388,-0.50200000,0.07400000
163389,-0.51750000,0.07350000
163390,-0.53300000,0.07300000
163391,-0.54650000,0.07750000
163392,-0.55750000,0.07950000
163393,-0.56600000,0.07650000
163394,-0.57500000,0.07450000
163395,-0.57950000,0.07850000
163396,-0.58150000,0.07950000
163397,-0.58150000,0.07650000
163398,-0.57950000,0.07650000
163399,-0.57250000,0.07950000
163400,-0.55750000,0.08000000
163401,-0.54200000,0.07950000
163402,-0.51550000,0.07650000
163403,-0.48250000,0.07300000
163404,-0.44250000,0.07050000
163405,-0.38550000,0.06350000
163406,-0.31950000,0.05400000
163407,-0.24650000,0.04400000
163408,-0.16500000,0.03400000
163409,-0.07500000,0.02550000
163410,0.01350000,0.02200000
163411,0.10350000,0.02200000
163412,0.18750000,0.02000000
163413,0.26000000,0.01450000
163414,0.32400000,0.01400000
163415,0.37450000,0.01400000
163416,0.40750000,0.01400000
163417,0.42750000,0.01750000
163418,0.43200000,0.02000000
163419,0.42100000,0.02700000
163420,0.39650000,0.04100000
163421,0.36150000,0.06200000
163422,0.31500000,0.08350000
163423,0.26000000,0.10850000
163424,0.19600000,0.13400000
163425,0.12350000,0.13450000
163426,0.05100000,0.11500000
163427,-0.02400000,0.09250000
163428,-0.09700000,0.06600000
163429,-0.16050000,0.03900000
163430,-0.22000000,0.02100000
163431,-0.26650000,0.00900000
163432,-0.30400000,0.00100000
163433,-0.32800000,-0.01050000
163434,-0.34150000,-0.01850000
163435,-0.34150000,-0.01850000
163436,-0.33700000,-0.01400000
163437,-0.32600000,-0.01450000
163438,-0.30850000,-0.01950000
163439,-0.29050000,-0.02200000
163440,-0.27550000,-0.01650000
163441,-0.26000000,-0.00550000
163442,-0.25100000,0.00700000
163443,-0.24450000,-0.01000000
163444,-0.24450000,-0.07050000
163445,-0.24650000,-0.14550000
163446,-0.25550000,-0.21450000
163447,-0.26450000,-0.26150000
163448,-0.27950000,-0.27950000
163449,-0.29950000,-0.27450000
163450,-0.31500000,-0.22750000
163451,-0.33900000,-0.14300000
163452,-0.36100000,-0.06100000
163453,-0.38350000,-0.00950000
163454,-0.40550000,0.01350000
163455,-0.42950000,0.02050000
163456,-0.45150000,0.02500000
163457,-0.47350000,0.02500000
163458,-0.49350000,0.02500000
163459,-0.51300000,0.02500000
163460,-0.53100000,0.02500000
163461,-0.55050000,0.02500000
163462,-0.56400000,0.02350000
163463,-0.57950000,0.02350000
163464,-0.59250000,0.02200000
163465,-0.60350000,0.02150000
163466,-0.61250000,0.02000000
163467,-0.61700000,0.02150000
163468,-0.62350000,0.02350000
163469,-0.62350000,0.02550000
163470,-0.62350000,0.02500000
163471,-0.61900000,0.02500000
163472,-0.60800000,0.02800000
163473,-0.59050000,0.02700000
163474,-0.56600000,0.02500000
163475,-0.53550000,0.02500000
163476,-0.49100000,0.02450000
163477,-0.43850000,0.02000000
163478,-0.37450000,0.01400000
163479,-0.30600000,0.00850000
163480,-0.22000000,0.00250000
163481,-0.13200000,-0.00650000
163482,-0.04400000,-0.01800000
163483,0.04650000,-0.02550000
163484,0.13000000,-0.02800000
163485,0.20300000,-0.03300000
163486,0.26650000,-0.03300000
163487,0.31950000,-0.03100000
163488,0.47650000,-0.02900000
163489,0.50050000,-0.02600000
163490,0.50700000,-0.02400000
163491,0.49600000,-0.02500000
163492,0.47650000,-0.01450000
163493,0.44450000,0.00750000
163494,0.39700000,0.02700000
163495,0.34350000,0.04600000
163496,0.28100000,0.07050000
163497,0.21450000,0.08400000
163498,0.13950000,0.07600000
163499,0.06850000,0.05650000
163500,-0.00450000,0.03400000
163501,-0.06700000,0.00900000
163502,-0.12500000,-0.01200000
163503,-0.17400000,-0.02600000
163504,-0.21300000,-0.03500000
163505,-0.23650000,-0.04000000
163506,-0.25350000,-0.04200000
163507,-0.25600000,-0.04750000
163508,-0.25350000,-0.04600000
163509,-0.24300000,-0.04750000
163510,-0.22800000,-0.05100000
163511,-0.21100000,-0.05300000
163512,-0.19150000,-0.05450000
163513,-0.17850000,-0.05450000
163514,-0.16550000,-0.04300000
163515,-0.16150000,-0.02750000
163516,-0.15500000,-0.05350000
163517,-0.15500000,-0.11900000
163518,-0.16150000,-0.18300000
163519,-0.17000000,-0.23800000
163520,-0.18050000,-0.27550000
163521,-0.19800000,-0.28600000
163522,-0.21100000,-0.26300000
163523,-0.23200000,-0.20400000
163524,-0.24950000,-0.12450000
163525,-0.27300000,-0.05300000
163526,-0.29250000,-0.00800000
163527,-0.31400000,0.01150000
163528,-0.33550000,0.01950000
163529,-0.35700000,0.02200000
163530,-0.37850000,0.02200000
163531,-0.39550000,0.02200000
163532,-0.41500000,0.02500000
163533,-0.43400000,0.02500000
163534,-0.44900000,0.02650000
163535,-0.46450000,0.02850000
163536,-0.47500000,0.02850000
163537,-0.48800000,0.02550000
163538,-0.49450000,0.02500000
163539,-0.50100000,0.02650000
163540,-0.50500000,0.02850000
163541,-0.50500000,0.02900000
163542,-0.50500000,0.03050000
163543,-0.50100000,0.03550000
163544,-0.49000000,0.03650000
163545,-0.47700000,0.03250000
163546,-0.45550000,0.03200000
163547,-0.43000000,0.03200000
163548,-0.39350000,0.02850000
163549,-0.34850000,0.02550000
163550,-0.29250000,0.02200000
163551,-0.22800000,0.02150000
163552,-0.18150000,0.01650000
163553,-0.09950000,0.00850000
163554,-0.01100000,0.00150000
163555,0.07950000,-0.00350000
163556,0.16550000,-0.00750000
163557,0.24750000,-0.00550000
163558,0.32250000,-0.00250000
163559,0.38450000,-0.00300000
163560,0.43300000,-0.00400000
163561,0.46650000,-0.00400000
163562,0.48650000,-0.00350000
163563,0.48850000,-0.00050000
163564,0.48200000,0.00500000
163565,0.45750000,0.01800000
163566,0.42000000,0.03900000
163567,0.37350000,0.06050000
163568,0.31600000,0.08450000
163569,0.25200000,0.10150000
163570,0.17900000,0.10350000
163571,0.10600000,0.09100000
163572,0.03500000,0.06950000
163573,-0.03550000,0.04200000
163574,-0.09950000,0.01750000
163575,-0.15950000,0.00350000
163576,-0.20350000,-0.00750000
163577,-0.23650000,-0.02200000
163578,-0.25900000,-0.03250000
163579,-0.26750000,-0.03150000
163580,-0.26750000,-0.02950000
163581,-0.26100000,-0.03300000
163582,-0.24800000,-0.03300000
163583,-0.23250000,-0.03100000
163584,-0.21250000,-0.02800000
163585,-0.19450000,-0.02900000
163586,-0.18150000,-0.02550000
163587,-0.17250000,-0.00750000
163588,-0.16600000,-0.01050000
163589,-0.16400000,-0.05700000
163590,-0.16400000,-0.11600000
163591,-0.17050000,-0.16950000
163592,-0.17700000,-0.21450000
163593,-0.19250000,-0.24850000
163594,-0.21000000,-0.26400000
163595,-0.22550000,-0.23600000
163596,-0.24550000,-0.16400000
163597,-0.26750000,-0.08400000
163598,-0.28750000,-0.02250000
163599,-0.31400000,0.00900000
163600,-0.33200000,0.02050000
163601,-0.35600000,0.02600000
163602,-0.38050000,0.02750000
163603,-0.39800000,0.02850000
163604,-0.42000000,0.02900000
163605,-0.44000000,0.02900000
163606,-0.45350000,0.03200000
163607,-0.47100000,0.03300000
163608,-0.48450000,0.03450000
163609,-0.49300000,0.03250000
163610,-0.50200000,0.03200000
163611,-0.50850000,0.03400000
163612,-0.51300000,0.03550000
163613,-0.51550000,0.03600000
163614,-0.51750000,0.03600000
163615,-0.51100000,0.03950000
163616,-0.50900000,0.04000000
163617,-0.49800000,0.04000000
163618,-0.48050000,0.04150000
163619,-0.45850000,0.04500000
163620,-0.43000000,0.04350000
163621,-0.39000000,0.03850000
163622,-0.34150000,0.03400000
163623,-0.28450000,0.03000000
163624,-0.21400000,0.02350000
163625,-0.13900000,0.01600000
163626,-0.05300000,0.01050000
163627,0.03500000,0.00850000
163628,0.12100000,0.00300000
163629,0.20700000,-0.00050000
163630,0.28600000,-0.00300000
163631,0.35450000,-0.00400000
163632,0.41400000,-0.00400000
163633,0.45600000,-0.00400000
163634,0.48450000,-0.00200000
163635,0.50000000,0.00000000
163636,0.50000000,0.00300000
163637,0.48450000,0.01050000
163638,0.45800000,0.02750000
163639,0.41850000,0.04800000
163640,0.36550000,0.06700000
163641,0.30400000,0.08500000
163642,0.23800000,0.10100000
163643,0.16300000,0.10400000
163644,0.08800000,0.09000000
163645,0.01550000,0.06450000
163646,-0.05100000,0.03900000
163647,-0.11450000,0.02100000
163648,-0.16550000,0.00900000
163649,-0.20500000,0.00000000
163650,-0.23600000,-0.00950000
163651,-0.25550000,-0.01750000
163652,-0.26000000,-0.01750000
163653,-0.25800000,-0.01700000
163654,-0.24700000,-0.01800000
163655,-0.23150000,-0.01700000
163656,-0.21600000,-0.01650000
163657,-0.19600000,-0.02050000
163658,-0.17850000,-0.01950000
163659,-0.16550000,-0.00550000
163660,-0.15200000,0.00850000
163661,-0.14800000,-0.01300000
163662,-0.14800000,-0.07150000
163663,-0.15000000,-0.12450000
163664,-0.15650000,-0.17500000
163665,-0.16750000,-0.22400000
163666,-0.18300000,-0.25450000
163667,-0.20050000,-0.25250000
163668,-0.21850000,-0.20200000
163669,-0.24050000,-0.12050000
163670,-0.26250000,-0.04450000
163671,-0.28650000,0.00600000
163672,-0.30850000,0.02600000
163673,-0.33050000,0.02900000
163674,-0.35500000,0.02900000
163675,-0.37450000,0.02900000
163676,-0.39450000,0.03200000
163677,-0.41450000,0.03250000
163678,-0.43200000,0.03250000
163679,-0.44500000,0.03550000
163680,-0.45500000,0.03600000
163681,-0.46800000,0.03550000
163682,-0.47700000,0.03450000
163683,-0.48350000,0.03600000
163684,-0.49050000,0.03950000
163685,-0.49250000,0.04000000
163686,-0.49250000,0.04000000
163687,-0.49050000,0.04000000
163688,-0.48600000,0.04500000
163689,-0.47900000,0.05300000
163690,-0.46600000,0.05650000
163691,-0.44600000,0.05450000
163692,-0.42150000,0.05450000
163693,-0.38600000,0.05100000
163694,-0.34150000,0.04700000
163695,-0.28600000,0.04200000
163696,-0.22600000,0.03750000
163697,-0.15300000,0.03100000
163698,-0.06850000,0.02550000
163699,0.01350000,0.02150000
163700,0.10450000,0.01800000
163701,0.19100000,0.01400000
163702,0.27300000,0.01050000
163703,0.34600000,0.01250000
163704,0.41300000,0.01400000
163705,0.46150000,0.01050000
163706,0.50150000,0.01250000
163707,0.52600000,0.01450000
163708,0.53500000,0.01400000
163709,0.52800000,0.01600000
163710,0.50800000,0.02700000
163711,0.47500000,0.04700000
163712,0.42600000,0.07200000
163713,0.37050000,0.09500000
163714,0.30650000,0.12100000
163715,0.23300000,0.13400000
163716,0.15750000,0.12400000
163717,0.08000000,0.10000000
163718,0.00650000,0.06800000
163719,-0.06000000,0.03850000
163720,-0.11750000,0.02400000
163721,-0.16850000,0.01600000
163722,-0.20400000,0.00850000
163723,-0.22850000,0.00100000
163724,-0.24200000,-0.00700000
163725,-0.24200000,-0.00950000
163726,-0.23500000,-0.00950000
163727,-0.21950000,-0.00900000
163728,-0.20400000,-0.00900000
163729,-0.18200000,-0.01250000
163730,-0.16400000,-0.01400000
163731,-0.14650000,-0.00500000
163732,-0.13550000,0.00600000
163733,-0.12400000,0.00500000
163734,-0.11950000,-0.03000000
163735,-0.11950000,-0.08200000
163736,-0.12650000,-0.13700000
163737,-0.13750000,-0.18900000
163738,-0.15100000,-0.22750000
163739,-0.16650000,-0.24450000
163740,-0.18400000,-0.22900000
163741,-0.20650000,-0.16900000
163742,-0.23050000,-0.08300000
163743,-0.25500000,-0.01250000
