'sample interval','PLETH','V'
120939,-0.31950000,-0.05400000
120940,-0.31950000,-0.05500000
120941,-0.31200000,-0.05500000
120942,-0.30800000,-0.05500000
120943,-0.30400000,-0.05500000
120944,-0.30400000,-0.05500000
120945,-0.29300000,-0.05500000
120946,-0.28150000,-0.05650000
120947,-0.25850000,-0.05750000
120948,-0.23200000,-0.05850000
120949,-0.19000000,-0.05900000
120950,-0.13300000,-0.06050000
120951,-0.06450000,-0.05850000
120952,0.01150000,-0.05850000
120953,0.10300000,-0.05850000
120954,0.20200000,-0.05550000
120955,0.29700000,-0.05150000
120956,0.39600000,-0.04900000
120957,0.48350000,-0.04400000
120958,0.56700000,-0.04000000
120959,0.63550000,-0.03350000
120960,0.69250000,-0.02400000
120961,0.73450000,-0.01650000
120962,0.76900000,-0.00900000
120963,0.79150000,-0.00100000
120964,0.79550000,0.00500000
120965,0.80300000,0.00850000
120966,0.79550000,0.01100000
120967,0.78800000,0.01400000
120968,0.76900000,0.01400000
120969,0.74600000,0.01400000
120970,0.72700000,0.01400000
120971,0.69650000,0.01400000
120972,0.66200000,0.01400000
120973,0.62800000,0.01400000
120974,0.59000000,0.01400000
120975,0.54450000,0.01750000
120976,0.51000000,0.01850000
120977,0.46050000,0.01950000
120978,0.41500000,0.02100000
120979,0.36550000,0.02200000
120980,0.31600000,0.02500000
120981,0.26250000,0.02500000
120982,0.20950000,0.02500000
120983,0.15600000,0.02500000
120984,0.10300000,0.02500000
120985,0.04600000,0.02450000
120986,0.00000000,0.02200000
120987,-0.05300000,0.02350000
120988,-0.09850000,0.02550000
120989,-0.14050000,0.02300000
120990,-0.17850000,0.02000000
120991,-0.20900000,0.01850000
120992,-0.23950000,0.01850000
120993,-0.26600000,0.01950000
120994,-0.28150000,0.02150000
120995,-0.29650000,0.02200000
120996,-0.30400000,0.02200000
120997,-0.30400000,0.02200000
120998,-0.30800000,0.02000000
120999,-0.30400000,0.01900000
121000,-0.30400000,0.02000000
121001,-0.29650000,0.01750000
121002,-0.29650000,0.01800000
121003,-0.28900000,0.01800000
121004,-0.28900000,0.01800000
121005,-0.28900000,0.01800000
121006,-0.28900000,0.01800000
121007,-0.28900000,0.01800000
121008,-0.29300000,0.02100000
121009,-0.30400000,0.02200000
121010,-0.30800000,0.02000000
121011,-0.31550000,0.01800000
121012,-0.32300000,0.02250000
121013,-0.32300000,0.02700000
121014,-0.33100000,0.02850000
121015,-0.34200000,0.02700000
121016,-0.34600000,0.02000000
121017,-0.35000000,0.01400000
121018,-0.35750000,0.01400000
121019,-0.36100000,0.01400000
121020,-0.36500000,0.01400000
121021,-0.37250000,0.01750000
121022,-0.37250000,0.02100000
121023,-0.38050000,0.06250000
121024,-0.38800000,0.22400000
121025,-0.39150000,0.47750000
121026,-0.39550000,0.61150000
121027,-0.40300000,0.50400000
121028,-0.41050000,0.27250000
121029,-0.41450000,0.08100000
121030,-0.42600000,-0.01500000
121031,-0.42950000,-0.04700000
121032,-0.43350000,-0.05050000
121033,-0.44500000,-0.04550000
121034,-0.45250000,-0.04400000
121035,-0.45650000,-0.04400000
121036,-0.46400000,-0.04750000
121037,-0.46800000,-0.05100000
121038,-0.47150000,-0.05000000
121039,-0.47550000,-0.04800000
121040,-0.48700000,-0.05150000
121041,-0.48700000,-0.05450000
121042,-0.49450000,-0.05300000
121043,-0.49450000,-0.05100000
121044,-0.52100000,-0.05150000
121045,-0.52500000,-0.05100000
121046,-0.53250000,-0.05150000
121047,-0.53650000,-0.05000000
121048,-0.53650000,-0.05350000
121049,-0.54400000,-0.05500000
121050,-0.55150000,-0.05500000
121051,-0.55550000,-0.05500000
121052,-0.55950000,-0.05850000
121053,-0.55950000,-0.05900000
121054,-0.55550000,-0.06050000
121055,-0.55150000,-0.06450000
121056,-0.54000000,-0.06600000
121057,-0.52100000,-0.06750000
121058,-0.48700000,-0.06950000
121059,-0.43750000,-0.06650000
121060,-0.38400000,-0.06600000
121061,-0.31950000,-0.06600000
121062,-0.24350000,-0.06400000
121063,-0.15600000,-0.06050000
121064,-0.06850000,-0.05350000
121065,0.01900000,-0.04600000
121066,0.10650000,-0.03900000
121067,0.18650000,-0.03450000
121068,0.25500000,-0.02600000
121069,0.31600000,-0.01650000
121070,0.36150000,-0.00900000
121071,0.39950000,0.00050000
121072,0.43000000,0.00850000
121073,0.44500000,0.01100000
121074,0.45300000,0.01400000
121075,0.45300000,0.01400000
121076,0.44900000,0.01400000
121077,0.43750000,0.01400000
121078,0.42600000,0.01400000
121079,0.40700000,0.01400000
121080,0.38050000,0.01400000
121081,0.35400000,0.01550000
121082,0.32350000,0.01800000
121083,0.28900000,0.01800000
121084,0.25900000,0.01800000
121085,0.21700000,0.01950000
121086,0.17900000,0.01800000
121087,0.12950000,0.01800000
121088,0.08750000,0.01800000
121089,0.04550000,0.01800000
121090,-0.00750000,0.01950000
121091,-0.05300000,0.02350000
121092,-0.09900000,0.02550000
121093,-0.14450000,0.02500000
121094,-0.18250000,0.02350000
121095,-0.22800000,0.02500000
121096,-0.26650000,0.02500000
121097,-0.30050000,0.02300000
121098,-0.33100000,0.02150000
121099,-0.36150000,0.02000000
121100,-0.38050000,0.02200000
121101,-0.39550000,0.02550000
121102,-0.40700000,0.02700000
121103,-0.41450000,0.02650000
121104,-0.41850000,0.02500000
121105,-0.41450000,0.02500000
121106,-0.41450000,0.02300000
121107,-0.41100000,0.02200000
121108,-0.37100000,0.02200000
121109,-0.36750000,0.02200000
121110,-0.36750000,0.02150000
121111,-0.36050000,0.01850000
121112,-0.35350000,0.02050000
121113,-0.35350000,0.01850000
121114,-0.35000000,0.02100000
121115,-0.34650000,0.02200000
121116,-0.35000000,0.02350000
121117,-0.35000000,0.02200000
121118,-0.35000000,0.02200000
121119,-0.35350000,0.02700000
121120,-0.36050000,0.03200000
121121,-0.36750000,0.03250000
121122,-0.37100000,0.03000000
121123,-0.38150000,0.02400000
121124,-0.38500000,0.01750000
121125,-0.39900000,0.01450000
121126,-0.40600000,0.01400000
121127,-0.41300000,0.01400000
121128,-0.42000000,0.01400000
121129,-0.42700000,0.02000000
121130,-0.43050000,0.05400000
121131,-0.44100000,0.20450000
121132,-0.44800000,0.46400000
121133,-0.45150000,0.62100000
121134,-0.45500000,0.52150000
121135,-0.46200000,0.28450000
121136,-0.46200000,0.09050000
121137,-0.46550000,-0.00400000
121138,-0.46900000,-0.03400000
121139,-0.47250000,-0.03650000
121140,-0.47600000,-0.03350000
121141,-0.47600000,-0.03150000
121142,-0.47950000,-0.03300000
121143,-0.47950000,-0.03250000
121144,-0.48300000,-0.03100000
121145,-0.47950000,-0.03200000
121146,-0.47950000,-0.03300000
121147,-0.47600000,-0.03300000
121148,-0.47600000,-0.03300000
121149,-0.47600000,-0.03600000
121150,-0.47600000,-0.03700000
121151,-0.47250000,-0.03700000
121152,-0.47600000,-0.03500000
121153,-0.47250000,-0.03300000
121154,-0.47250000,-0.03300000
121155,-0.46900000,-0.03300000
121156,-0.46900000,-0.03300000
121157,-0.46550000,-0.03300000
121158,-0.46200000,-0.03300000
121159,-0.45500000,-0.03300000
121160,-0.44450000,-0.03650000
121161,-0.44100000,-0.04050000
121162,-0.42700000,-0.04350000
121163,-0.40950000,-0.04800000
121164,-0.38500000,-0.05250000
121165,-0.34650000,-0.05500000
121166,-0.30100000,-0.05500000
121167,-0.24850000,-0.05450000
121168,-0.18200000,-0.05150000
121169,-0.10500000,-0.04800000
121170,-0.02450000,-0.04550000
121171,0.05250000,-0.03850000
121172,0.13300000,-0.03300000
121173,0.21000000,-0.02900000
121174,0.27300000,-0.02100000
121175,0.33250000,-0.01100000
121176,0.37800000,-0.00200000
121177,0.41300000,0.00800000
121178,0.43400000,0.01400000
121179,0.45150000,0.01400000
121180,0.45500000,0.01400000
121181,0.45150000,0.01750000
121182,0.44800000,0.01850000
121183,0.43400000,0.02100000
121184,0.42000000,0.02350000
121185,0.39900000,0.02550000
121186,0.37450000,0.02800000
121187,0.35000000,0.02900000
121188,0.32200000,0.03250000
121189,0.29400000,0.03600000
121190,0.26600000,0.03950000
121191,0.23450000,0.04000000
121192,0.19950000,0.04150000
121193,0.16450000,0.04350000
121194,0.12950000,0.04400000
121195,0.09100000,0.04400000
121196,0.05600000,0.04400000
121197,0.02100000,0.04400000
121198,-0.01750000,0.04400000
121199,-0.05600000,0.04200000
121200,-0.09100000,0.03850000
121201,-0.12600000,0.03750000
121202,-0.16450000,0.03450000
121203,-0.19600000,0.03200000
121204,-0.22750000,0.03450000
121205,-0.25550000,0.03600000
121206,-0.28000000,0.03550000
121207,-0.29750000,0.03250000
121208,-0.31150000,0.03200000
121209,-0.32550000,0.03250000
121210,-0.33250000,0.03200000
121211,-0.33600000,0.03250000
121212,-0.33600000,0.03200000
121213,-0.33250000,0.02950000
121214,-0.32900000,0.03050000
121215,-0.32550000,0.03450000
121216,-0.31850000,0.03950000
121217,-0.31850000,0.03950000
121218,-0.31150000,0.03650000
121219,-0.30800000,0.03800000
121220,-0.30800000,0.04450000
121221,-0.30800000,0.04750000
121222,-0.31150000,0.04500000
121223,-0.31150000,0.03600000
121224,-0.31150000,0.02400000
121225,-0.32200000,0.01600000
121226,-0.32550000,0.01400000
121227,-0.33250000,0.01750000
121228,-0.33250000,0.02000000
121229,-0.33950000,0.02750000
121230,-0.34650000,0.05300000
121231,-0.35350000,0.15650000
121232,-0.36050000,0.37350000
121233,-0.36050000,0.55900000
121234,-0.36400000,0.54500000
121235,-0.36750000,0.36950000
121236,-0.36750000,0.16750000
121237,-0.37800000,0.03150000
121238,-0.38150000,-0.02300000
121239,-0.37800000,-0.03750000
121240,-0.38500000,-0.03700000
121241,-0.39550000,-0.03350000
121242,-0.39550000,-0.03300000
121243,-0.40250000,-0.03300000
121244,-0.40950000,-0.03300000
121245,-0.41300000,-0.03600000
121246,-0.42350000,-0.03700000
121247,-0.42350000,-0.04050000
121248,-0.42700000,-0.04300000
121249,-0.43750000,-0.04450000
121250,-0.43750000,-0.04400000
121251,-0.43750000,-0.04400000
121252,-0.44450000,-0.04700000
121253,-0.44450000,-0.04800000
121254,-0.44450000,-0.04800000
121255,-0.44450000,-0.04800000
121256,-0.44100000,-0.04800000
121257,-0.43400000,-0.04800000
121258,-0.42700000,-0.04600000
121259,-0.42700000,-0.04400000
121260,-0.42000000,-0.04700000
121261,-0.41300000,-0.04950000
121262,-0.40250000,-0.05150000
121263,-0.38500000,-0.05200000
121264,-0.36050000,-0.05100000
121265,-0.32550000,-0.04600000
121266,-0.28350000,-0.04400000
121267,-0.23100000,-0.04400000
121268,-0.16450000,-0.04400000
121269,-0.09450000,-0.04900000
121270,-0.01050000,-0.05400000
121271,0.07000000,-0.04950000
121272,0.15400000,-0.04200000
121273,0.22750000,-0.03350000
121274,0.29400000,-0.02450000
121275,0.35350000,-0.01500000
121276,0.39550000,-0.00550000
121277,0.43050000,0.00100000
121278,0.45150000,0.00850000
121279,0.46900000,0.01100000
121280,0.46900000,0.01400000
121281,0.46200000,0.01400000
121282,0.45500000,0.01400000
121283,0.44100000,0.01400000
121284,0.42350000,0.01400000
121285,0.39900000,0.01600000
121286,0.37450000,0.02600000
121287,0.35000000,0.06500000
121288,0.32200000,0.19700000
121289,0.28700000,0.43450000
121290,0.25900000,0.62000000
121291,0.23100000,0.57600000
121292,0.19250000,0.35700000
121293,0.15750000,0.14650000
121294,0.11550000,0.02750000
121295,0.08050000,-0.02000000
121296,0.04200000,-0.03250000
121297,0.00000000,-0.03300000
121298,-0.04200000,-0.03300000
121299,-0.08050000,-0.03300000
121300,-0.12250000,-0.03300000
121301,-0.16100000,-0.03450000
121302,-0.19950000,-0.03650000
121303,-0.23450000,-0.03850000
121304,-0.26250000,-0.04200000
121305,-0.29400000,-0.04400000
121306,-0.32200000,-0.04550000
121307,-0.33950000,-0.04750000
121308,-0.35700000,-0.04800000
121309,-0.36750000,-0.04800000
121310,-0.37450000,-0.04800000
121311,-0.37800000,-0.04800000
121312,-0.37800000,-0.04800000
121313,-0.37450000,-0.04950000
121314,-0.37450000,-0.05150000
121315,-0.36400000,-0.05100000
121316,-0.36400000,-0.05150000
121317,-0.35700000,-0.05150000
121318,-0.35000000,-0.05450000
121319,-0.34650000,-0.05300000
121320,-0.34650000,-0.05100000
121321,-0.34650000,-0.05000000
121322,-0.35000000,-0.04750000
121323,-0.34650000,-0.04200000
121324,-0.35000000,-0.03300000
121325,-0.35350000,-0.02400000
121326,-0.36050000,-0.01650000
121327,-0.36050000,-0.00750000
121328,-0.36050000,0.00150000
121329,-0.36050000,0.00800000
121330,-0.35350000,0.01250000
121331,-0.34650000,0.01450000
121332,-0.33600000,0.01400000
121333,-0.31850000,0.01550000
121334,-0.30450000,0.01800000
121335,-0.28350000,0.01800000
121336,-0.26600000,0.01800000
121337,-0.24500000,0.02100000
121338,-0.23450000,0.02200000
121339,-0.22400000,0.02200000
121340,-0.21350000,0.02200000
121341,-0.21000000,0.02200000
121342,-0.21700000,0.02200000
121343,-0.22750000,0.02350000
121344,-0.24150000,0.02200000
121345,-0.26250000,0.02200000
121346,-0.28700000,0.02200000
121347,-0.31150000,0.02200000
121348,-0.34650000,0.02000000
121349,-0.37100000,0.01900000
121350,-0.40250000,0.02000000
121351,-0.43050000,0.01750000
121352,-0.46200000,0.01800000
121353,-0.48650000,0.01800000
121354,-0.51100000,0.01800000
121355,-0.53550000,0.01800000
121356,-0.55300000,0.01800000
121357,-0.57400000,0.01800000
121358,-0.58100000,0.01800000
121359,-0.59500000,0.01800000
121360,-0.59500000,0.01800000
121361,-0.59850000,0.01800000
121362,-0.59500000,0.01800000
121363,-0.59150000,0.01800000
121364,-0.59850000,0.01800000
121365,-0.58800000,0.01800000
121366,-0.58100000,0.01800000
121367,-0.56700000,0.01800000
121368,-0.55300000,0.01800000
121369,-0.54250000,0.01800000
121370,-0.52500000,0.01800000
121371,-0.51100000,0.01800000
121372,-0.49700000,0.01800000
121373,-0.48300000,0.01800000
121374,-0.46900000,0.01800000
121375,-0.46200000,0.01800000
121376,-0.44800000,0.01800000
121377,-0.43400000,0.01800000
121378,-0.42700000,0.01800000
121379,-0.42000000,0.01800000
121380,-0.41650000,0.01800000
121381,-0.40950000,0.01800000
121382,-0.40600000,0.01800000
121383,-0.39900000,0.01800000
121384,-0.39550000,0.01800000
121385,-0.39550000,0.01800000
121386,-0.39200000,0.01800000
121387,-0.39200000,0.01750000
121388,-0.39200000,0.01500000
121389,-0.39550000,0.01750000
121390,-0.39200000,0.01800000
121391,-0.39900000,0.01800000
121392,-0.40250000,0.01800000
121393,-0.40600000,0.01800000
121394,-0.41300000,0.01800000
121395,-0.41650000,0.02300000
121396,-0.42350000,0.02850000
121397,-0.42700000,0.02700000
121398,-0.43050000,0.02150000
121399,-0.43050000,0.01750000
121400,-0.43400000,0.01450000
121401,-0.43050000,0.01400000
121402,-0.43750000,0.01400000
121403,-0.43400000,0.01400000
121404,-0.44100000,0.01750000
121405,-0.44100000,0.01850000
121406,-0.44100000,0.04250000
121407,-0.44450000,0.17300000
121408,-0.44450000,0.42350000
121409,-0.44100000,0.59700000
121410,-0.44450000,0.53350000
121411,-0.44100000,0.31600000
121412,-0.44450000,0.11300000
121413,-0.44450000,0.00300000
121414,-0.44100000,-0.03600000
121415,-0.44450000,-0.04200000
121416,-0.44100000,-0.04000000
121417,-0.44450000,-0.04150000
121418,-0.44100000,-0.04400000
121419,-0.44100000,-0.04400000
121420,-0.43750000,-0.04550000
121421,-0.43750000,-0.04750000
121422,-0.43400000,-0.04800000
121423,-0.42700000,-0.04800000
121424,-0.42350000,-0.04800000
121425,-0.42000000,-0.04800000
121426,-0.41650000,-0.04800000
121427,-0.41300000,-0.04800000
121428,-0.41300000,-0.05150000
121429,-0.40950000,-0.05400000
121430,-0.40600000,-0.05300000
121431,-0.39900000,-0.05150000
121432,-0.39900000,-0.05100000
121433,-0.39550000,-0.05150000
121434,-0.39200000,-0.05100000
121435,-0.38500000,-0.05150000
121436,-0.37800000,-0.05100000
121437,-0.37100000,-0.05200000
121438,-0.35700000,-0.05400000
121439,-0.33600000,-0.05500000
121440,-0.31150000,-0.05500000
121441,-0.27650000,-0.05500000
121442,-0.22750000,-0.05500000
121443,-0.16450000,-0.05500000
121444,-0.09450000,-0.05450000
121445,-0.01400000,-0.05150000
121446,0.07350000,-0.04800000
121447,0.16100000,-0.04550000
121448,0.25200000,-0.03900000
121449,0.33250000,-0.03450000
121450,0.40950000,-0.02950000
121451,0.47600000,-0.02400000
121452,0.52850000,-0.01850000
121453,0.57050000,-0.01150000
121454,0.60200000,-0.00050000
121455,0.62300000,0.00850000
121456,0.63700000,0.01250000
121457,0.64050000,0.01450000
121458,0.63350000,0.01400000
121459,0.62300000,0.01400000
121460,0.60900000,0.01400000
121461,0.58450000,0.01400000
121462,0.56700000,0.01750000
121463,0.53200000,0.01800000
121464,0.50050000,0.01800000
121465,0.46550000,0.01800000
121466,0.42700000,0.02150000
121467,0.39200000,0.02650000
121468,0.34650000,0.02900000
121469,0.30100000,0.02900000
121470,0.25550000,0.02900000
121471,0.20650000,0.02900000
121472,0.16100000,0.03200000
121473,0.11550000,0.03100000
121474,0.06300000,0.02750000
121475,0.01400000,0.02800000
121476,-0.02800000,0.02900000
121477,-0.07350000,0.02900000
121478,-0.11550000,0.02900000
121479,-0.15400000,0.02900000
121480,-0.18550000,0.02900000
121481,-0.21700000,0.02700000
121482,-0.24150000,0.02350000
121483,-0.26250000,0.02350000
121484,-0.28000000,0.02400000
121485,-0.29050000,0.02400000
121486,-0.30100000,0.02500000
121487,-0.30450000,0.02500000
121488,-0.30450000,0.02500000
121489,-0.30450000,0.02500000
121490,-0.30450000,0.02450000
121491,-0.30450000,0.02150000
121492,-0.28800000,0.01850000
121493,-0.28100000,0.01750000
121494,-0.28100000,0.01800000
121495,-0.27400000,0.01900000
121496,-0.27000000,0.01850000
121497,-0.27400000,0.01900000
121498,-0.27000000,0.01850000
121499,-0.27400000,0.01800000
121500,-0.27750000,0.01800000
121501,-0.28100000,0.01800000
121502,-0.28800000,0.01800000
121503,-0.29500000,0.01800000
121504,-0.30600000,0.02150000
121505,-0.31300000,0.02500000
121506,-0.32350000,0.02300000
121507,-0.32700000,0.02000000
121508,-0.33800000,0.02350000
121509,-0.34500000,0.03000000
121510,-0.35550000,0.03250000
121511,-0.35900000,0.02700000
121512,-0.37350000,0.02000000
121513,-0.37700000,0.01400000
121514,-0.38400000,0.01400000
121515,-0.39100000,0.01400000
121516,-0.40550000,0.01550000
121517,-0.41250000,0.01800000
121518,-0.41600000,0.01950000
121519,-0.42650000,0.05950000
121520,-0.43350000,0.23500000
121521,-0.44450000,0.51750000
121522,-0.45150000,0.66500000
121523,-0.45500000,0.53450000
121524,-0.46200000,0.27400000
121525,-0.46550000,0.07800000
121526,-0.46950000,-0.01800000
121527,-0.47300000,-0.04950000
121528,-0.48350000,-0.05100000
121529,-0.48350000,-0.04800000
121530,-0.48700000,-0.04800000
121531,-0.48700000,-0.04900000
121532,-0.49050000,-0.05000000
121533,-0.49050000,-0.05150000
121534,-0.49750000,-0.05100000
121535,-0.49750000,-0.05150000
121536,-0.50150000,-0.05150000
121537,-0.49750000,-0.05450000
121538,-0.49750000,-0.05500000
121539,-0.50150000,-0.05300000
121540,-0.49750000,-0.05150000
121541,-0.49750000,-0.05450000
121542,-0.50150000,-0.05500000
121543,-0.50150000,-0.05450000
121544,-0.49750000,-0.05150000
121545,-0.49750000,-0.05300000
121546,-0.49750000,-0.05450000
121547,-0.50150000,-0.05350000
121548,-0.49750000,-0.05500000
121549,-0.49050000,-0.05850000
121550,-0.49050000,-0.05900000
121551,-0.48350000,-0.06200000
121552,-0.47300000,-0.06450000
121553,-0.45500000,-0.06600000
121554,-0.43750000,-0.06600000
121555,-0.40200000,-0.06600000
121556,-0.36250000,-0.06600000
121557,-0.31300000,-0.06600000
121558,-0.24550000,-0.06400000
121559,-0.17800000,-0.06200000
121560,-0.09950000,-0.05950000
121561,-0.01800000,-0.05500000
121562,0.06750000,-0.05300000
121563,0.14550000,-0.04400000
121564,0.21700000,-0.03500000
121565,0.28450000,-0.02750000
121566,0.33400000,-0.02000000
121567,0.38050000,-0.01100000
121568,0.40850000,-0.00200000
121569,0.43000000,0.00500000
121570,0.43700000,0.01050000
121571,0.44050000,0.01250000
121572,0.43350000,0.01450000
121573,0.42650000,0.01400000
121574,0.40850000,0.01550000
121575,0.39100000,0.01850000
121576,0.36950000,0.02150000
121577,0.34100000,0.02550000
121578,0.31250000,0.02800000
121579,0.28450000,0.03050000
121580,0.24900000,0.03250000
121581,0.21300000,0.02900000
121582,0.17750000,0.02900000
121583,0.14550000,0.02900000
121584,0.10300000,0.02900000
121585,0.06400000,0.02700000
121586,0.03200000,0.02500000
121587,-0.00700000,0.02300000
121588,-0.04650000,0.02200000
121589,-0.08200000,0.02200000
121590,-0.11750000,0.02200000
121591,-0.14950000,0.02200000
121592,-0.18150000,0.02200000
121593,-0.21000000,0.02150000
121594,-0.23450000,0.01850000
121595,-0.24900000,0.01900000
121596,-0.27000000,0.01850000
121597,-0.28100000,0.01800000
121598,-0.28800000,0.01800000
121599,-0.29150000,0.01800000
121600,-0.29500000,0.01800000
121601,-0.29500000,0.01800000
121602,-0.29150000,0.01800000
121603,-0.28450000,0.01800000
121604,-0.27750000,0.01800000
121605,-0.27750000,0.01800000
121606,-0.27000000,0.01600000
121607,-0.26650000,0.01450000
121608,-0.26650000,0.01750000
121609,-0.26650000,0.01800000
121610,-0.26300000,0.01800000
121611,-0.25950000,0.01800000
121612,-0.26300000,0.01600000
121613,-0.26650000,0.01450000
121614,-0.27400000,0.01750000
121615,-0.28100000,0.02100000
121616,-0.28450000,0.02350000
121617,-0.28800000,0.02500000
121618,-0.29850000,0.02000000
121619,-0.30950000,0.01450000
121620,-0.32000000,0.01400000
121621,-0.33050000,0.01400000
121622,-0.34150000,0.01400000
121623,-0.34850000,0.01400000
121624,-0.35550000,0.01550000
121625,-0.36250000,0.01950000
121626,-0.37700000,0.05700000
121627,-0.38400000,0.21650000
121628,-0.38750000,0.46750000
121629,-0.39450000,0.60200000
121630,-0.40550000,0.49650000
121631,-0.41250000,0.27050000
121632,-0.41600000,0.08250000
121633,-0.42300000,-0.01450000
121634,-0.42650000,-0.04400000
121635,-0.43350000,-0.04700000
121636,-0.44100000,-0.04100000
121637,-0.44450000,-0.04150000
121638,-0.44450000,-0.04400000
121639,-0.45150000,-0.04400000
121640,-0.45150000,-0.04200000
121641,-0.45500000,-0.04050000
121642,-0.45850000,-0.04300000
121643,-0.45850000,-0.04450000
121644,-0.46200000,-0.04400000
121645,-0.45850000,-0.04700000
121646,-0.45850000,-0.04800000
121647,-0.46200000,-0.04800000
121648,-0.45500000,-0.04800000
121649,-0.45150000,-0.04950000
121650,-0.44800000,-0.05000000
121651,-0.44450000,-0.04950000
121652,-0.44100000,-0.04800000
121653,-0.43700000,-0.04950000
121654,-0.43350000,-0.05150000
121655,-0.43000000,-0.05100000
121656,-0.42300000,-0.05150000
121657,-0.41950000,-0.05150000
121658,-0.40550000,-0.05450000
121659,-0.39100000,-0.05500000
121660,-0.36600000,-0.05850000
121661,-0.33400000,-0.05900000
121662,-0.29150000,-0.05900000
121663,-0.23100000,-0.05700000
121664,-0.16700000,-0.05500000
121665,-0.09600000,-0.05300000
121666,-0.01800000,-0.05050000
121667,0.06750000,-0.04800000
121668,0.14950000,-0.04200000
121669,0.22750000,-0.03500000
121670,0.29500000,-0.02750000
121671,0.35200000,-0.02200000
121672,0.40500000,-0.01650000
121673,0.44100000,-0.00600000
121674,0.46900000,0.00100000
121675,0.48700000,0.00700000
121676,0.49750000,0.01000000
121677,0.49750000,0.01100000
121678,0.49400000,0.01400000
121679,0.48350000,0.01400000
121680,0.46550000,0.01400000
121681,0.44800000,0.01400000
121682,0.42300000,0.01400000
121683,0.40150000,0.01400000
121684,0.37300000,0.01400000
121685,0.34100000,0.01400000
121686,0.31300000,0.01400000
121687,0.27700000,0.01550000
121688,0.24150000,0.01800000
121689,0.20600000,0.01900000
121690,0.16350000,0.01900000
121691,0.12450000,0.02050000
121692,0.08150000,0.01850000
121693,0.03550000,0.01750000
121694,-0.00350000,0.01800000
121695,-0.04600000,0.01800000
121696,-0.08900000,0.01800000
121697,-0.12800000,0.01800000
121698,-0.16700000,0.01800000
121699,-0.20250000,0.01800000
121700,-0.23450000,0.01800000
121701,-0.26650000,0.01800000
121702,-0.29500000,0.01800000
121703,-0.31650000,0.01800000
121704,-0.33750000,0.01800000
121705,-0.34850000,0.01800000
121706,-0.35550000,0.01600000
121707,-0.35900000,0.01450000
121708,-0.36600000,0.01550000
121709,-0.35900000,0.01400000
121710,-0.36250000,0.01400000
121711,-0.35550000,0.01400000
121712,-0.34850000,0.01400000
121713,-0.34850000,0.01400000
121714,-0.34150000,0.01750000
121715,-0.33750000,0.01800000
121716,-0.33750000,0.01750000
121717,-0.33400000,0.01500000
121718,-0.33400000,0.01750000
121719,-0.33400000,0.01800000
121720,-0.33400000,0.01950000
121721,-0.34500000,0.02300000
121722,-0.34850000,0.02200000
121723,-0.35200000,0.01650000
121724,-0.35200000,0.01400000
121725,-0.36250000,0.01400000
121726,-0.36950000,0.01400000
121727,-0.37350000,0.01400000
121728,-0.38750000,0.01400000
121729,-0.39100000,0.01800000
121730,-0.40150000,0.04600000
121731,-0.40900000,0.18550000
121732,-0.41950000,0.44150000
121733,-0.42650000,0.61650000
121734,-0.43700000,0.54800000
121735,-0.44450000,0.32050000
121736,-0.45150000,0.11100000
121737,-0.46200000,-0.00150000
121738,-0.46900000,-0.04200000
121739,-0.47650000,-0.05000000
121740,-0.48350000,-0.04600000
121741,-0.49050000,-0.04400000
121742,-0.49400000,-0.04650000
121743,-0.50100000,-0.04450000
121744,-0.50850000,-0.04400000
121745,-0.51900000,-0.04550000
121746,-0.51900000,-0.04750000
121747,-0.52600000,-0.04800000
121748,-0.54000000,-0.04800000
121749,-0.54400000,-0.05250000
121750,-0.54750000,-0.05500000
121751,-0.54750000,-0.05450000
121752,-0.54750000,-0.05150000
121753,-0.54400000,-0.05300000
121754,-0.54400000,-0.05500000
121755,-0.53650000,-0.05850000
121756,-0.53650000,-0.05700000
121757,-0.53300000,-0.05500000
121758,-0.52600000,-0.05500000
121759,-0.51900000,-0.05700000
121760,-0.51200000,-0.05900000
121761,-0.50100000,-0.06200000
121762,-0.49050000,-0.06450000
121763,-0.48000000,-0.06600000
121764,-0.45850000,-0.06600000
121765,-0.43350000,-0.06750000
121766,-0.39800000,-0.06450000
121767,-0.34850000,-0.06050000
121768,-0.29150000,-0.05850000
121769,-0.22750000,-0.05850000
121770,-0.15300000,-0.05550000
121771,-0.07100000,-0.05300000
121772,0.01450000,-0.04750000
121773,0.09250000,-0.03650000
121774,0.17050000,-0.02800000
121775,0.23450000,-0.02350000
121776,0.29850000,-0.01500000
121777,0.34850000,-0.00200000
121778,0.38750000,0.00900000
121779,0.41600000,0.01250000
121780,0.43400000,0.01450000
121781,0.44100000,0.01400000
121782,0.44450000,0.01400000
121783,0.44100000,0.01400000
121784,0.43000000,0.01400000
121785,0.41600000,0.01400000
121786,0.39450000,0.01400000
121787,0.37000000,0.01550000
121788,0.34150000,0.01800000
121789,0.31300000,0.01800000
121790,0.28100000,0.01800000
121791,0.24900000,0.01800000
121792,0.21000000,0.01800000
121793,0.16700000,0.01950000
121794,0.12800000,0.02150000
121795,0.08200000,0.02150000
121796,0.03900000,0.01850000
121797,-0.00700000,0.01800000
121798,-0.05300000,0.02550000
121799,-0.10300000,0.05700000
121800,-0.14550000,0.12150000
121801,-0.18500000,0.17200000
121802,-0.23100000,0.15800000
121803,-0.26650000,0.04950000
121804,-0.30200000,-0.14050000
