'sample interval','PLETH','III'
3623630,-0.32000000,-0.10600000
3623631,-0.30250000,-0.06750000
3623632,-0.28000000,0.06100000
3623633,-0.25450000,0.25550000
3623634,-0.22150000,0.34050000
3623635,-0.18350000,0.25550000
3623636,-0.14200000,0.17600000
3623637,-0.09350000,0.25000000
3623638,-0.03800000,0.17600000
3623639,0.02600000,0.09400000
3623640,0.09550000,0.05800000
3623641,0.16800000,0.04450000
3623642,0.24750000,0.01400000
3623643,0.33050000,-0.02350000
3623644,0.41350000,-0.04300000
3623645,0.49350000,-0.05400000
3623646,0.56750000,-0.05950000
3623647,0.63700000,-0.06200000
3623648,0.69600000,-0.05950000
3623649,0.74250000,-0.06200000
3623650,0.77700000,-0.05950000
3623651,0.80300000,-0.05650000
3623652,0.81850000,-0.05400000
3623653,0.82400000,-0.04850000
3623654,0.82550000,-0.04850000
3623655,0.82200000,-0.04000000
3623656,0.82050000,-0.03200000
3623657,0.82050000,-0.02900000
3623658,0.82550000,-0.02100000
3623659,0.83600000,-0.01250000
3623660,0.85650000,0.00100000
3623661,0.88950000,0.01150000
3623662,0.92750000,0.02250000
3623663,0.97450000,0.03900000
3623664,1.02350000,0.06100000
3623665,1.02350000,0.07750000
3623666,1.02350000,0.08300000
3623667,1.02350000,0.08300000
3623668,1.02350000,0.07750000
3623669,1.02350000,0.06350000
3623670,1.02350000,0.04450000
3623671,1.02350000,0.02500000
3623672,1.02350000,0.01150000
3623673,1.02350000,-0.00150000
3623674,1.02350000,-0.01550000
3623675,1.00400000,-0.02350000
3623676,0.93450000,-0.03200000
3623677,0.86000000,-0.03450000
3623678,0.78250000,-0.04550000
3623679,0.70450000,-0.05400000
3623680,0.61950000,-0.05400000
3623681,0.53150000,-0.05400000
3623682,0.44500000,-0.05950000
3623683,0.35650000,-0.05650000
3623684,0.27000000,-0.05100000
3623685,0.18200000,-0.03750000
3623686,0.09850000,-0.02650000
3623687,0.01550000,-0.02350000
3623688,-0.06550000,-0.02100000
3623689,-0.15050000,-0.02100000
3623690,-0.23850000,-0.01800000
3623691,-0.33200000,-0.02350000
3623692,-0.43250000,-0.05100000
3623693,-0.54350000,-0.05400000
3623694,-0.66450000,-0.04300000
3623695,-0.79250000,-0.02900000
3623696,-0.92550000,-0.05400000
3623697,-,-0.08400000
3623698,-,-0.09800000
3623699,-,-0.09500000
3623700,-,-0.09800000
3623701,-,-0.09500000
3623702,-,-0.09800000
3623703,-,-0.09250000
3623704,-,-0.08950000
3623705,-,-0.08950000
3623706,-,-0.09800000
3623707,-,-0.09800000
3623708,-,-0.10350000
3623709,-,-0.08150000
3623710,-,-0.01550000
3623711,-,0.17600000
3623712,-,0.32150000
3623713,-,0.32400000
3623714,-,0.17900000
3623715,-,0.22250000
3623716,-,0.23100000
3623717,-,0.13200000
3623718,-,0.08300000
3623719,-,0.05800000
3623720,-,0.03900000
3623721,-,0.00350000
3623722,-,-0.03200000
3623723,-,-0.04300000
3623724,-,-0.04550000
3623725,-,-0.04550000
3623726,-,-0.05100000
3623727,-,-0.04550000
3623728,-,-0.04550000
3623729,-,-0.04300000
3623730,-,-0.04550000
3623731,-,-0.03750000
3623732,-,-0.03200000
3623733,-,-0.02650000
3623734,-,-0.02650000
3623735,-,-0.01550000
3623736,-,-0.01000000
3623737,-0.99650000,-0.00450000
3623738,-0.93600000,0.00350000
3623739,-0.86150000,0.01150000
3623740,-0.77350000,0.02800000
3623741,-0.67300000,0.04150000
3623742,-0.55900000,0.05800000
3623743,-0.43750000,0.07750000
3623744,-0.42050000,0.09400000
3623745,-0.29900000,0.09950000
3623746,-0.18650000,0.09100000
3623747,-0.08650000,0.08000000
3623748,0.00350000,0.06350000
3623749,0.07800000,0.04700000
3623750,0.13500000,0.02800000
3623751,0.17650000,0.01950000
3623752,0.20450000,0.00600000
3623753,0.22000000,-0.00700000
3623754,0.22700000,-0.01550000
3623755,0.22350000,-0.02350000
3623756,0.21150000,-0.02650000
3623757,0.19550000,-0.03200000
3623758,0.16950000,-0.04300000
3623759,0.13700000,-0.04550000
3623760,0.10250000,-0.04300000
3623761,0.06050000,-0.05400000
3623762,0.01550000,-0.05400000
3623763,-0.02950000,-0.04550000
3623764,-0.07950000,-0.02650000
3623765,-0.12950000,-0.02100000
3623766,-0.17650000,-0.02650000
3623767,-0.22300000,-0.02350000
3623768,-0.26650000,-0.01550000
3623769,-0.30450000,-0.01250000
3623770,-0.34250000,-0.04300000
3623771,-0.37700000,-0.05650000
3623772,-0.40800000,-0.04850000
3623773,-0.43600000,-0.02900000
3623774,-0.45850000,-0.04000000
3623775,-0.48100000,-0.06500000
3623776,-0.49650000,-0.08700000
3623777,-0.51050000,-0.08950000
3623778,-0.52050000,-0.09250000
3623779,-0.52750000,-0.09250000
3623780,-0.53100000,-0.09250000
3623781,-0.53300000,-0.09250000
3623782,-0.53300000,-0.09250000
3623783,-0.53300000,-0.09250000
3623784,-0.52750000,-0.08700000
3623785,-0.52250000,-0.08950000
3623786,-0.51700000,-0.09250000
3623787,-0.51050000,-0.09500000
3623788,-0.50150000,-0.05650000
3623789,-0.49150000,0.06900000
3623790,-0.48250000,0.26100000
3623791,-0.47250000,0.35950000
3623792,-0.46000000,0.27450000
3623793,-0.44800000,0.20600000
3623794,-0.43750000,0.25850000
3623795,-0.42750000,0.17050000
3623796,-0.41850000,0.09100000
3623797,-0.41150000,0.05250000
3623798,-0.40500000,0.03050000
3623799,-0.39950000,0.00600000
3623800,-0.39800000,-0.02650000
3623801,-0.39600000,-0.05100000
3623802,-0.39600000,-0.05950000
3623803,-0.39800000,-0.06200000
3623804,-0.40150000,-0.06200000
3623805,-0.40500000,-0.06200000
3623806,-0.40800000,-0.06750000
3623807,-0.41500000,-0.05950000
3623808,-0.24750000,-0.05400000
3623809,-0.25250000,-0.05400000
3623810,-0.25750000,-0.04550000
3623811,-0.26300000,-0.04300000
3623812,-0.26450000,-0.04000000
3623813,-0.26300000,-0.02900000
3623814,-0.25100000,-0.03200000
3623815,-0.23200000,-0.02100000
3623816,-0.20050000,-0.01550000
3623817,-0.15200000,-0.00150000
3623818,-0.08800000,0.00100000
3623819,-0.00850000,0.01400000
3623820,0.08300000,0.03350000
3623821,0.18550000,0.05250000
3623822,0.29250000,0.06650000
3623823,0.39800000,0.07750000
3623824,0.49700000,0.07450000
3623825,0.58500000,0.07200000
3623826,0.65950000,0.05550000
3623827,0.72000000,0.04150000
3623828,0.76000000,0.02250000
3623829,0.78750000,0.00600000
3623830,0.80150000,-0.00700000
3623831,0.80300000,-0.01800000
3623832,0.79100000,-0.03200000
3623833,0.77350000,-0.04000000
3623834,0.74600000,-0.05100000
3623835,0.71150000,-0.05650000
3623836,0.67150000,-0.06200000
3623837,0.62150000,-0.06500000
3623838,0.56750000,-0.07300000
3623839,0.50900000,-0.07850000
3623840,0.44650000,-0.07300000
3623841,0.38100000,-0.06750000
3623842,0.31350000,-0.06500000
3623843,0.24600000,-0.04850000
3623844,0.18200000,-0.04550000
3623845,0.11800000,-0.04300000
3623846,0.05700000,-0.04550000
3623847,0.00200000,-0.04550000
3623848,-0.05000000,-0.05650000
3623849,-0.09700000,-0.08400000
3623850,-0.14000000,-0.07600000
3623851,-0.18000000,-0.06200000
3623852,-0.21250000,-0.05400000
3623853,-0.24200000,-0.08400000
3623854,-0.26800000,-0.11450000
3623855,-0.28900000,-0.11700000
3623856,-0.30450000,-0.11150000
3623857,-0.31850000,-0.10900000
3623858,-0.32850000,-0.11450000
3623859,-0.33550000,-0.11450000
3623860,-0.34100000,-0.11700000
3623861,-0.34250000,-0.10900000
3623862,-0.34600000,-0.10900000
3623863,-0.34400000,-0.10900000
3623864,-0.34600000,-0.10900000
3623865,-0.34600000,-0.12550000
3623866,-0.34400000,-0.10600000
3623867,-0.34100000,-0.01800000
3623868,-0.33750000,0.16500000
3623869,-0.33200000,0.31600000
3623870,-0.32700000,0.32400000
3623871,-0.32200000,0.23100000
3623872,-0.31500000,0.26100000
3623873,-0.31150000,0.18400000
3623874,-0.30450000,0.07450000
3623875,-0.29950000,0.04150000
3623876,-0.29600000,0.01700000
3623877,-0.29400000,-0.00450000
3623878,-0.29600000,-0.04000000
3623879,-0.29250000,-0.06200000
3623880,-0.29600000,-0.07300000
3623881,-0.29950000,-0.07300000
3623882,-0.30450000,-0.07850000
3623883,-0.30950000,-0.07850000
3623884,-0.31500000,-0.07600000
3623885,-0.32200000,-0.07600000
3623886,-0.33050000,-0.07050000
3623887,-0.33900000,-0.06750000
3623888,-0.34250000,-0.05400000
3623889,-0.34950000,-0.05650000
3623890,-0.35100000,-0.05650000
3623891,-0.34950000,-0.05100000
3623892,-0.33750000,-0.04550000
3623893,-0.31500000,-0.04000000
3623894,-0.27850000,-0.04300000
3623895,-0.22850000,-0.03450000
3623896,-0.15900000,-0.02100000
3623897,-0.07800000,-0.01250000
3623898,0.01900000,0.00350000
3623899,0.12650000,0.02800000
3623900,0.23900000,0.04450000
3623901,0.34800000,0.06100000
3623902,0.45000000,0.06350000
3623903,0.54200000,0.06100000
3623904,0.62150000,0.05550000
3623905,0.68000000,0.04150000
3623906,0.72500000,0.01950000
3623907,0.75300000,0.00600000
3623908,0.76650000,-0.00700000
3623909,0.76650000,-0.02100000
3623910,0.75450000,-0.03750000
3623911,0.73550000,-0.04000000
3623912,0.70600000,-0.05100000
3623913,0.66800000,-0.05650000
3623914,0.61950000,-0.06750000
3623915,0.56750000,-0.07050000
3623916,0.50900000,-0.07300000
3623917,0.44500000,-0.07600000
3623918,0.37750000,-0.07300000
3623919,0.30450000,-0.06500000
3623920,0.23350000,-0.05400000
3623921,0.16100000,-0.04300000
3623922,0.09000000,-0.04550000
3623923,0.02100000,-0.03750000
3623924,-0.04500000,-0.03450000
3623925,-0.10550000,-0.04000000
3623926,-0.16100000,-0.07050000
3623927,-0.21250000,-0.07600000
3623928,-0.25950000,-0.06200000
3623929,-0.29950000,-0.04550000
3623930,-0.33400000,-0.05400000
3623931,-0.36150000,-0.08950000
3623932,-0.38250000,-0.10350000
3623933,-0.40300000,-0.10900000
3623934,-0.41850000,-0.10350000
3623935,-0.43100000,-0.10350000
3623936,-0.43950000,-0.10350000
3623937,-0.44650000,-0.10350000
3623938,-0.45150000,-0.10350000
3623939,-0.45500000,-0.10050000
3623940,-0.45850000,-0.10350000
3623941,-0.46200000,-0.10350000
3623942,-0.46200000,-0.10350000
3623943,-0.46000000,-0.11700000
3623944,-0.45850000,-0.10050000
3623945,-0.45650000,-0.01000000
3623946,-0.45350000,0.17600000
3623947,-0.45000000,0.33200000
3623948,-0.44450000,0.35150000
3623949,-0.43750000,0.24750000
3623950,-0.43400000,0.26950000
3623951,-0.42750000,0.19500000
3623952,-0.42400000,0.09100000
3623953,-0.41850000,0.05800000
3623954,-0.41700000,0.02800000
3623955,-0.41150000,0.00600000
3623956,-0.41350000,-0.02900000
3623957,-0.41350000,-0.04850000
3623958,-0.41700000,-0.05950000
3623959,-0.41850000,-0.06200000
3623960,-0.42050000,-0.06500000
3623961,-0.42900000,-0.06200000
3623962,-0.43400000,-0.06200000
3623963,-0.43950000,-0.05650000
3623964,-0.44650000,-0.05400000
3623965,-0.45350000,-0.05650000
3623966,-0.45850000,-0.05400000
3623967,-0.46350000,-0.04850000
3623968,-0.46350000,-0.04300000
3623969,-0.46200000,-0.02900000
3623970,-0.45150000,-0.03200000
3623971,-0.43400000,-0.01800000
3623972,-0.40300000,-0.01250000
3623973,-0.35800000,-0.00700000
3623974,-0.29400000,0.00100000
3623975,-0.21600000,0.01700000
3623976,-0.12250000,0.03350000
3623977,-0.01900000,0.05000000
3623978,0.09200000,0.06350000
3623979,0.20450000,0.08300000
3623980,0.31350000,0.08850000
3623981,0.41000000,0.08850000
3623982,0.49500000,0.07200000
3623983,0.56400000,0.05550000
3623984,0.61600000,0.03900000
3623985,0.64750000,0.02500000
3623986,0.66800000,0.00600000
3623987,0.67000000,-0.00700000
3623988,0.66100000,-0.01000000
3623989,0.64200000,-0.01800000
3623990,0.61250000,-0.03200000
3623991,0.57450000,-0.03750000
3623992,0.52950000,-0.03750000
3623993,0.47600000,-0.04000000
3623994,0.41900000,-0.04550000
3623995,0.35500000,-0.05400000
3623996,0.28750000,-0.05400000
3623997,0.21800000,-0.05400000
3623998,0.14550000,-0.04300000
3623999,0.07650000,-0.02650000
3624000,0.00550000,-0.01800000
3624001,-0.06050000,-0.02100000
3624002,-0.12250000,-0.01250000
3624003,-0.18150000,-0.01800000
3624004,-0.23850000,-0.02100000
3624005,-0.28550000,-0.04850000
3624006,-0.33050000,-0.05650000
3624007,-0.37000000,-0.04300000
3624008,-0.40300000,-0.02650000
3624009,-0.43250000,-0.04000000
3624010,-0.45500000,-0.08150000
3624011,-0.47750000,-0.09250000
3624012,-0.49300000,-0.08950000
3624013,-0.50500000,-0.08700000
3624014,-0.51550000,-0.09250000
3624015,-0.52400000,-0.08700000
3624016,-0.52750000,-0.08950000
3624017,-0.53100000,-0.08700000
3624018,-0.53300000,-0.08700000
3624019,-0.52950000,-0.07850000
3624020,-0.52750000,-0.08150000
3624021,-0.52400000,-0.08400000
3624022,-0.51900000,-0.09250000
3624023,-0.51400000,-0.04000000
3624024,-0.50700000,0.11850000
3624025,-0.50000000,0.30750000
3624026,-0.49150000,0.38700000
3624027,-0.48450000,0.27750000
3624028,-0.47600000,0.24200000
3624029,-0.46700000,0.26100000
3624030,-0.46000000,0.15700000
3624031,-0.45500000,0.09650000
3624032,-0.44800000,0.06100000
3624033,-0.44100000,0.05000000
3624034,-0.43600000,0.01450000
3624035,-0.43400000,-0.01550000
3624036,-0.43100000,-0.03200000
3624037,-0.43100000,-0.04000000
3624038,-0.42900000,-0.04000000
3624039,-0.43250000,-0.04550000
3624040,-0.43600000,-0.04300000
3624041,-0.43950000,-0.04000000
3624042,-0.44300000,-0.04000000
3624043,-0.44650000,-0.03450000
3624044,-0.45150000,-0.02900000
3624045,-0.45650000,-0.03450000
3624046,-0.46000000,-0.02350000
3624047,-0.46200000,-0.02350000
3624048,-0.45850000,-0.01000000
3624049,-0.45000000,-0.00700000
3624050,-0.43100000,-0.00150000
3624051,-0.40150000,0.00600000
3624052,-0.35650000,0.01400000
3624053,-0.29950000,0.02800000
3624054,-0.22500000,0.04450000
3624055,-0.13500000,0.06100000
3624056,-0.03450000,0.07750000
3624057,0.07100000,0.09400000
3624058,0.18000000,0.09950000
3624059,0.28400000,0.10500000
3624060,0.38100000,0.09400000
3624061,0.46400000,0.08300000
3624062,0.53300000,0.05800000
3624063,0.58500000,0.04150000
3624064,0.66600000,0.03350000
3624065,0.68700000,0.01700000
3624066,0.69050000,0.00600000
3624067,0.68350000,-0.00450000
3624068,0.66250000,-0.01000000
3624069,0.63300000,-0.01800000
3624070,0.59500000,-0.02900000
3624071,0.54850000,-0.03200000
3624072,0.49650000,-0.03200000
3624073,0.43950000,-0.03750000
3624074,0.37700000,-0.04550000
3624075,0.31300000,-0.04300000
3624076,0.24750000,-0.04300000
3624077,0.17800000,-0.03200000
3624078,0.11250000,-0.02100000
3624079,0.04850000,-0.01000000
3624080,-0.01400000,-0.01000000
3624081,-0.07450000,-0.01000000
3624082,-0.12800000,-0.00700000
3624083,-0.17650000,-0.01000000
3624084,-0.22150000,-0.03450000
3624085,-0.26500000,-0.04300000
3624086,-0.29750000,-0.03750000
3624087,-0.33050000,-0.02650000
3624088,-0.35650000,-0.02900000
3624089,-0.37900000,-0.06750000
3624090,-0.39450000,-0.08950000
3624091,-0.41200000,-0.08950000
3624092,-0.42400000,-0.08400000
3624093,-0.43100000,-0.08700000
3624094,-0.43800000,-0.09250000
3624095,-0.44500000,-0.08400000
3624096,-0.44650000,-0.08150000
3624097,-0.45000000,-0.08400000
3624098,-0.45000000,-0.08400000
3624099,-0.44850000,-0.08400000
3624100,-0.44650000,-0.08700000
3624101,-0.44150000,-0.08400000
3624102,-0.43450000,-0.04550000
3624103,-0.42600000,0.08300000
3624104,-0.41900000,0.28550000
3624105,-0.40700000,0.38700000
3624106,-0.40000000,0.28850000
3624107,-0.38750000,0.21450000
3624108,-0.37550000,0.27200000
3624109,-0.36700000,0.18700000
3624110,-0.35650000,0.11300000
3624111,-0.34600000,0.07450000
3624112,-0.34100000,0.05800000
3624113,-0.33600000,0.02800000
3624114,-0.33250000,-0.01000000
3624115,-0.32900000,-0.02900000
3624116,-0.32700000,-0.03750000
3624117,-0.32900000,-0.04000000
3624118,-0.33050000,-0.04850000
3624119,-0.33400000,-0.04550000
3624120,-0.34100000,-0.04300000
3624121,-0.34450000,-0.04000000
3624122,-0.34800000,-0.03750000
3624123,-0.35300000,-0.03750000
3624124,-0.35650000,-0.03200000
3624125,-0.36200000,-0.02900000
3624126,-0.36200000,-0.02100000
3624127,-0.36200000,-0.01250000
3624128,-0.35500000,-0.01000000
3624129,-0.33950000,-0.00150000
3624130,-0.31150000,0.00100000
3624131,-0.27000000,0.01700000
3624132,-0.21650000,0.02800000
3624133,-0.14700000,0.04700000
3624134,-0.06050000,0.05800000
3624135,0.03600000,0.07750000
3624136,0.14550000,0.09400000
3624137,0.25450000,0.09950000
3624138,0.36150000,0.09650000
3624139,0.46350000,0.09100000
3624140,0.55200000,0.08300000
3624141,0.62650000,0.06650000
3624142,0.68700000,0.04700000
3624143,0.72850000,0.03600000
3624144,0.75250000,0.01700000
3624145,0.76300000,0.00850000
3624146,0.75950000,-0.00150000
3624147,0.74400000,-0.00700000
3624148,0.71800000,-0.01800000
3624149,0.68500000,-0.02100000
3624150,0.64200000,-0.03200000
3624151,0.59150000,-0.03750000
3624152,0.53650000,-0.04300000
3624153,0.47600000,-0.04300000
3624154,0.41150000,-0.04850000
3624155,0.34450000,-0.04550000
3624156,0.27500000,-0.03750000
3624157,0.20600000,-0.02900000
3624158,0.13850000,-0.01800000
3624159,0.07250000,-0.01250000
3624160,0.01200000,-0.01000000
3624161,-0.04700000,-0.01000000
3624162,-0.10200000,-0.00450000
3624163,-0.15050000,-0.02350000
3624164,-0.19750000,-0.04550000
3624165,-0.23900000,-0.04300000
3624166,-0.27350000,-0.03200000
3624167,-0.30650000,-0.02100000
3624168,-0.33250000,-0.05100000
3624169,-0.35300000,-0.07850000
3624170,-0.37050000,-0.08950000
3624171,-0.38600000,-0.08400000
3624172,-0.39800000,-0.08700000
3624173,-0.40700000,-0.08700000
3624174,-0.41350000,-0.08950000
3624175,-0.41700000,-0.08400000
3624176,-0.42050000,-0.08150000
3624177,-0.42250000,-0.07600000
3624178,-0.42250000,-0.07850000
3624179,-0.42250000,-0.08400000
3624180,-0.41900000,-0.08950000
3624181,-0.41200000,-0.05950000
3624182,-0.40500000,0.04150000
3624183,-0.39800000,0.24200000
3624184,-0.38750000,0.36800000
3624185,-0.37750000,0.30200000
3624186,-0.36850000,0.18700000
3624187,-0.35850000,0.26400000
3624188,-0.34600000,0.20900000
3624189,-0.33950000,0.11850000
3624190,-0.32900000,0.07750000
3624191,-0.32200000,0.05550000
3624192,-0.32350000,0.03350000
3624193,-0.32000000,-0.00150000
3624194,-0.31650000,-0.02900000
3624195,-0.31500000,-0.04000000
3624196,-0.31650000,-0.04300000
3624197,-0.31850000,-0.04300000
3624198,-0.32200000,-0.04550000
3624199,-0.32700000,-0.04300000
3624200,-0.33050000,-0.04300000
3624201,-0.33750000,-0.04300000
3624202,-0.34250000,-0.04300000
3624203,-0.34600000,-0.03200000
3624204,-0.35300000,-0.02900000
3624205,-0.35300000,-0.02350000
3624206,-0.35450000,-0.01250000
3624207,-0.34750000,-0.01250000
3624208,-0.33400000,-0.00150000
3624209,-0.30800000,0.00600000
3624210,-0.27000000,0.01150000
3624211,-0.21600000,0.02800000
3624212,-0.14350000,0.04150000
3624213,-0.05700000,0.05800000
3624214,0.04350000,0.06900000
3624215,0.15050000,0.09100000
3624216,0.26300000,0.09950000
3624217,0.37550000,0.10200000
3624218,0.47950000,0.09400000
3624219,0.57300000,0.08000000
3624220,0.65050000,0.06350000
3624221,0.71150000,0.04450000
3624222,0.75650000,0.02800000
3624223,0.78750000,0.01700000
3624224,0.79950000,0.00850000
3624225,0.79950000,-0.00700000
3624226,0.78750000,-0.02100000
3624227,0.76500000,-0.02350000
3624228,0.73050000,-0.02900000
3624229,0.69050000,-0.03200000
3624230,0.64050000,-0.04850000
3624231,0.58500000,-0.04550000
3624232,0.52100000,-0.05400000
3624233,0.45700000,-0.05400000
3624234,0.38750000,-0.05950000
3624235,0.31350000,-0.04850000
3624236,0.24400000,-0.04000000
3624237,0.17300000,-0.02100000
3624238,0.10550000,-0.02650000
3624239,0.04150000,-0.02350000
3624240,-0.02250000,-0.01000000
3624241,-0.08100000,-0.01000000
3624242,-0.13300000,-0.02650000
3624243,-0.18150000,-0.05100000
3624244,-0.22300000,-0.05400000
3624245,-0.26450000,-0.04300000
3624246,-0.29750000,-0.03450000
3624247,-0.32700000,-0.05950000
3624248,-0.35300000,-0.09250000
3624249,-0.37200000,-0.09800000
3624250,-0.39100000,-0.10050000
3624251,-0.40500000,-0.10050000
3624252,-0.41350000,-0.09800000
3624253,-0.42200000,-0.10050000
3624254,-0.42900000,-0.10350000
3624255,-0.43250000,-0.10050000
3624256,-0.58150000,-0.09800000
3624257,-0.58150000,-0.09800000
3624258,-0.58150000,-0.09500000
3624259,-0.57600000,-0.10600000
3624260,-0.57450000,-0.08150000
3624261,-0.56900000,-0.00200000
3624262,-0.56050000,0.18700000
3624263,-0.55350000,0.32700000
3624264,-0.54300000,0.31300000
3624265,-0.53300000,0.17050000
3624266,-0.52050000,0.22550000
3624267,-0.51400000,0.21700000
3624268,-0.50350000,0.11850000
3624269,-0.49300000,0.07200000
3624270,-0.48600000,0.04150000
3624271,-0.48250000,0.02500000
3624272,-0.47750000,-0.00700000
3624273,-0.47550000,-0.03750000
3624274,-0.47400000,-0.05100000
3624275,-0.47550000,-0.05650000
3624276,-0.47900000,-0.05400000
3624277,-0.48250000,-0.05950000
3624278,-0.48600000,-0.06750000
3624279,-0.49300000,-0.05950000
3624280,-0.49650000,-0.05950000
3624281,-0.50350000,-0.05400000
3624282,-0.50700000,-0.05650000
3624283,-0.51400000,-0.04850000
3624284,-0.51550000,-0.04550000
3624285,-0.51550000,-0.03750000
3624286,-0.51200000,-0.03200000
3624287,-0.49800000,-0.02350000
3624288,-0.47750000,-0.01000000
3624289,-0.43950000,-0.00700000
3624290,-0.38750000,0.00100000
3624291,-0.31800000,0.00850000
3624292,-0.23150000,0.03050000
3624293,-0.13300000,0.05000000
3624294,-0.02400000,0.05550000
3624295,0.08850000,0.07200000
3624296,0.20450000,0.07750000
3624297,0.31350000,0.07200000
3624298,0.41200000,0.06100000
3624299,0.49350000,0.04700000
3624300,0.55900000,0.03050000
3624301,0.61100000,0.01150000
3624302,0.64200000,-0.00450000
3624303,0.66100000,-0.01800000
3624304,0.66450000,-0.02100000
3624305,0.65600000,-0.03200000
3624306,0.63550000,-0.04850000
3624307,0.60400000,-0.05100000
3624308,0.56600000,-0.05100000
3624309,0.51950000,-0.05650000
3624310,0.46550000,-0.07050000
3624311,0.40500000,-0.07050000
3624312,0.33750000,-0.07600000
3624313,0.27000000,-0.06500000
3624314,0.19550000,-0.06500000
3624315,0.12500000,-0.05650000
3624316,0.05050000,-0.03750000
3624317,-0.02250000,-0.03200000
3624318,-0.09000000,-0.03750000
3624319,-0.15400000,-0.02650000
3624320,-0.21250000,-0.02350000
3624321,-0.26950000,-0.03450000
3624322,-0.32150000,-0.05950000
3624323,-0.36850000,-0.05650000
3624324,-0.41000000,-0.04850000
3624325,-0.44800000,-0.03750000
3624326,-0.47900000,-0.06750000
3624327,-0.50700000,-0.09250000
3624328,-0.53100000,-0.09800000
3624329,-0.55200000,-0.09800000
3624330,-0.56550000,-0.10050000
3624331,-0.57600000,-0.10050000
3624332,-0.58650000,-0.09800000
3624333,-0.59350000,-0.10050000
3624334,-0.59850000,-0.10350000
3624335,-0.59850000,-0.10050000
3624336,-0.60200000,-0.09800000
3624337,-0.59850000,-0.09800000
3624338,-0.59700000,-0.10600000
3624339,-0.59350000,-0.08950000
3624340,-0.58800000,-0.00700000
3624341,-0.57950000,0.18950000
3624342,-0.56900000,0.31850000
3624343,-0.55850000,0.30750000
3624344,-0.55000000,0.15950000
3624345,-0.53800000,0.21700000
3624346,-0.52950000,0.20600000
3624347,-0.51900000,0.11050000
3624348,-0.50850000,0.06650000
3624349,-0.50350000,0.03900000
3624350,-0.49650000,0.01700000
3624351,-0.49300000,-0.01800000
3624352,-0.49300000,-0.04300000
3624353,-0.49300000,-0.05400000
3624354,-0.49300000,-0.05950000
3624355,-0.49450000,-0.05650000
3624356,-0.49800000,-0.05650000
3624357,-0.50350000,-0.05650000
3624358,-0.51050000,-0.05950000
3624359,-0.51550000,-0.05400000
3624360,-0.52050000,-0.05100000
3624361,-0.52400000,-0.04300000
3624362,-0.52750000,-0.03750000
3624363,-0.53300000,-0.03750000
3624364,-0.53100000,-0.03200000
3624365,-0.52600000,-0.02100000
3624366,-0.51550000,-0.01800000
3624367,-0.48950000,-0.01250000
3624368,-0.45300000,-0.00150000
3624369,-0.40150000,0.01150000
3624370,-0.33400000,0.02500000
3624371,-0.24900000,0.04150000
3624372,-0.14700000,0.06100000
3624373,-0.03600000,0.08300000
3624374,0.07650000,0.08550000
3624375,0.19250000,0.09400000
3624376,0.29950000,0.08850000
3624377,0.39650000,0.07750000
3624378,0.48300000,0.05550000
3624379,0.54900000,0.04150000
3624380,0.60050000,0.02250000
3624381,0.63550000,0.01150000
3624382,0.65250000,-0.00150000
3624383,0.65800000,-0.01250000
3624384,0.63300000,-0.02100000
3624385,0.61250000,-0.03450000
3624386,0.58100000,-0.04000000
3624387,0.54150000,-0.04550000
3624388,0.49450000,-0.04850000
3624389,0.44100000,-0.04850000
3624390,0.37900000,-0.05950000
3624391,0.31300000,-0.05950000
3624392,0.24050000,-0.05400000
3624393,0.16950000,-0.05400000
3624394,0.09650000,-0.04550000
3624395,0.02250000,-0.03200000
3624396,-0.04850000,-0.02100000
3624397,-0.11800000,-0.01800000
3624398,-0.18550000,-0.02100000
3624399,-0.24600000,-0.01250000
3624400,-0.30650000,-0.02650000
3624401,-0.35850000,-0.05400000
3624402,-0.40500000,-0.05400000
3624403,-0.44850000,-0.04000000
3624404,-0.48450000,-0.03200000
3624405,-0.51750000,-0.05650000
3624406,-0.54350000,-0.08150000
3624407,-0.56600000,-0.08950000
3624408,-0.58500000,-0.08950000
3624409,-0.60050000,-0.09250000
3624410,-0.61100000,-0.09250000
3624411,-0.61950000,-0.09250000
3624412,-0.62500000,-0.08950000
3624413,-0.63000000,-0.09250000
3624414,-0.63000000,-0.09250000
3624415,-0.63200000,-0.09250000
3624416,-0.62850000,-0.08950000
3624417,-0.62500000,-0.09800000
3624418,-0.61950000,-0.08150000
3624419,-0.61300000,0.01450000
3624420,-0.60600000,0.21150000
3624421,-0.59400000,0.33500000
3624422,-0.58500000,0.30500000
3624423,-0.57150000,0.19800000
3624424,-0.56100000,0.25550000
3624425,-0.55050000,0.20350000
3624426,-0.53850000,0.09950000
3624427,-0.52950000,0.06100000
3624428,-0.52100000,0.03350000
3624429,-0.51750000,0.01400000
3624430,-0.51250000,-0.01800000
3624431,-0.50700000,-0.03750000
3624432,-0.50700000,-0.04850000
3624433,-0.50700000,-0.05400000
3624434,-0.50700000,-0.05650000
3624435,-0.51050000,-0.05400000
3624436,-0.51400000,-0.05400000
3624437,-0.51950000,-0.05100000
3624438,-0.52450000,-0.05650000
3624439,-0.52950000,-0.05650000
3624440,-0.53300000,-0.04850000
3624441,-0.53500000,-0.04300000
3624442,-0.53650000,-0.04300000
3624443,-0.53300000,-0.03450000
3624444,-0.52300000,-0.02650000
3624445,-0.50550000,-0.02100000
