'sample interval','PLETH','V'
125781,-0.23250000,-0.14683544
125782,-0.21400000,-0.13417722
125783,-0.19600000,-0.20253165
125784,-0.17700000,-0.56455696
125785,-0.15750000,-1.09113924
125786,-0.13750000,-1.56455696
125787,-0.11800000,-1.91139241
125788,-0.10200000,-2.10632911
125789,-0.08600000,-2.16202532
125790,-0.07150000,-2.03544304
125791,-0.06000000,-1.75696203
125792,-0.05150000,-1.38481013
125793,-0.04300000,-1.07848101
125794,-0.03700000,-0.74430380
125795,-0.03300000,-0.46835443
125796,-0.03100000,-0.27341772
125797,-0.02950000,-0.18987342
125798,-0.03050000,-0.10632911
125799,-0.03300000,-0.02278481
125800,-0.03700000,0.00506329
125801,-0.04100000,0.04303797
125802,-0.04550000,0.05822785
125803,-0.05300000,0.05822785
125804,-0.05950000,0.09873418
125805,-0.06500000,0.12658228
125806,-0.07000000,0.16962025
125807,-0.07400000,0.22531646
125808,-0.07550000,0.26582278
125809,-0.07450000,0.33670886
125810,-0.07150000,0.40506329
125811,-0.06800000,0.47594937
125812,-0.06350000,0.51645570
125813,-0.05850000,0.60000000
125814,-0.05300000,0.61518987
125815,-0.04800000,0.67088608
125816,-0.04400000,0.62784810
125817,-0.03850000,0.60000000
125818,-0.03050000,0.53164557
125819,-0.02250000,0.44810127
125820,-0.01200000,0.32151899
125821,0.00200000,0.22531646
125822,0.01850000,0.11392405
125823,0.03650000,0.05822785
125824,0.05650000,0.00506329
125825,0.07750000,0.00506329
125826,0.10000000,-0.02278481
125827,0.12150000,-0.05063291
125828,0.14350000,-0.06329114
125829,0.16500000,-0.10632911
125830,0.18850000,-0.07848101
125831,0.21100000,-0.10632911
125832,0.23350000,-0.10632911
125833,0.25600000,-0.10632911
125834,0.27700000,-0.10632911
125835,0.29700000,-0.10632911
125836,0.31250000,0.03037975
125837,0.32350000,-0.00759494
125838,0.33200000,-0.16202532
125839,0.33250000,-0.25822785
125840,0.32750000,-0.21772152
125841,0.31750000,-0.17468354
125842,0.30050000,-0.16202532
125843,0.28050000,-0.16202532
125844,0.25900000,-0.16202532
125845,0.23150000,-0.16202532
125846,0.20050000,-0.16202532
125847,0.16800000,-0.16202532
125848,0.13500000,-0.16202532
125849,0.10150000,-0.16202532
125850,0.06850000,-0.16202532
125851,0.03700000,-0.16202532
125852,0.00800000,-0.14683544
125853,-0.01850000,-0.10632911
125854,-0.04200000,-0.10632911
125855,-0.06300000,-0.10632911
125856,-0.08050000,-0.14683544
125857,-0.09500000,-0.10632911
125858,-0.10800000,-0.10632911
125859,-0.11850000,-0.10632911
125860,-0.12950000,-0.10632911
125861,-0.14000000,-0.10632911
125862,-0.15150000,-0.10632911
125863,-0.16250000,-0.10632911
125864,-0.17800000,-0.10632911
125865,-0.19300000,-0.10632911
125866,-0.21100000,-0.17468354
125867,-0.22850000,-0.44050633
125868,-0.24950000,-0.96708861
125869,-0.26950000,-1.45316456
125870,-0.28900000,-1.82784810
125871,-0.30850000,-2.06329114
125872,-0.32500000,-2.11898734
125873,-0.34050000,-2.06329114
125874,-0.35000000,-1.80000000
125875,-0.35750000,-1.39746835
125876,-0.35900000,-1.07848101
125877,-0.35500000,-0.73164557
125878,-0.34600000,-0.41265823
125879,-0.33300000,-0.23037975
125880,-0.31700000,-0.10632911
125881,-0.29800000,-0.00759494
125882,-0.27700000,0.03037975
125883,-0.25500000,0.08607595
125884,-0.23600000,0.15443038
125885,-0.21750000,0.16962025
125886,-0.19900000,0.16962025
125887,-0.18500000,0.18227848
125888,-0.17300000,0.22531646
125889,-0.16350000,0.26582278
125890,-0.15550000,0.32151899
125891,-0.14900000,0.34936709
125892,-0.14400000,0.42025316
125893,-0.14000000,0.47594937
125894,-0.13600000,0.54430380
125895,-0.13150000,0.61518987
125896,-0.12650000,0.68354430
125897,-0.12150000,0.72658228
125898,-0.11700000,0.72658228
125899,-0.11050000,0.72658228
125900,-0.10300000,0.71139241
125901,-0.09450000,0.64303797
125902,-0.08300000,0.57215190
125903,-0.07000000,0.46075949
125904,-0.05400000,0.36455696
125905,-0.03450000,0.25316456
125906,-0.01400000,0.18227848
125907,0.01200000,0.12658228
125908,0.03750000,0.05822785
125909,0.06450000,0.03037975
125910,0.09100000,0.00506329
125911,0.11750000,0.00506329
125912,0.14000000,0.00506329
125913,0.16150000,0.00506329
125914,0.18200000,0.00506329
125915,0.19950000,0.00506329
125916,0.21300000,0.00506329
125917,0.22750000,0.00506329
125918,0.23950000,0.00506329
125919,0.24950000,0.00506329
125920,0.25650000,0.25316456
125921,0.26050000,-0.00759494
125922,0.26050000,-0.10632911
125923,0.25600000,-0.10632911
125924,0.24850000,-0.05063291
125925,0.23500000,-0.05063291
125926,0.21900000,-0.05063291
125927,0.19700000,-0.00759494
125928,0.17450000,-0.00759494
125929,0.15050000,-0.03544304
125930,0.12550000,-0.03544304
125931,0.09950000,-0.05063291
125932,0.07400000,-0.02278481
125933,0.04900000,-0.05063291
125934,0.02500000,-0.05063291
125935,0.00150000,-0.02278481
125936,-0.02000000,0.00506329
125937,-0.04050000,0.00506329
125938,-0.05800000,0.00506329
125939,-0.07250000,0.00506329
125940,-0.08400000,0.00506329
125941,-0.09200000,0.00506329
125942,-0.09900000,0.00506329
125943,-0.10250000,0.00506329
125944,-0.10300000,0.00506329
125945,-0.10450000,0.00506329
125946,-0.10550000,0.00506329
125947,-0.10650000,0.00506329
125948,-0.10850000,0.00506329
125949,-0.11050000,-0.00759494
125950,-0.11350000,-0.14683544
125951,-0.11700000,-0.62025316
125952,-0.11900000,-1.16202532
125953,-0.12000000,-1.59240506
125954,-0.11850000,-1.89620253
125955,-0.11600000,-1.99493671
125956,-0.11200000,-1.97974684
125957,-0.10700000,-1.80000000
125958,-0.10150000,-1.43797468
125959,-0.09600000,-1.07848101
125960,-0.09000000,-0.75949367
125961,-0.08450000,-0.41265823
125962,-0.08000000,-0.18987342
125963,-0.07250000,-0.02278481
125964,-0.06300000,0.03037975
125965,-0.05000000,0.11392405
125966,-0.03450000,0.19746835
125967,-0.01850000,0.26582278
125968,-0.00100000,0.28101266
125969,0.01500000,0.28101266
125970,0.02900000,0.32151899
125971,0.03850000,0.36455696
125972,0.04350000,0.39240506
125973,0.04450000,0.42025316
125974,0.03950000,0.44810127
125975,0.03300000,0.51645570
125976,0.02600000,0.57215190
125977,0.01700000,0.64303797
125978,0.01050000,0.72658228
125979,0.00400000,0.79493671
125980,-0.00050000,0.83544304
125981,-0.00600000,0.87594937
125982,-0.01100000,0.89113924
125983,-0.01750000,0.83544304
125984,-0.02400000,0.80759494
125985,-0.03100000,0.71139241
125986,-0.04000000,0.61518987
125987,-0.04650000,0.50379747
125988,-0.05300000,0.40506329
125989,-0.05750000,0.30886076
125990,-0.05850000,0.25316456
125991,-0.05850000,0.16962025
125992,-0.05450000,0.16962025
125993,-0.05050000,0.12658228
125994,-0.04350000,0.11392405
125995,-0.03500000,0.09873418
125996,-0.02450000,0.05822785
125997,-0.01450000,0.05822785
125998,-0.00200000,0.05822785
125999,0.01000000,0.05822785
126000,0.02100000,0.05822785
126001,0.03300000,0.05822785
126002,0.04350000,0.05822785
126003,0.05350000,0.32151899
126004,0.06200000,0.09873418
126005,0.06950000,0.00506329
126006,0.07400000,0.00506329
126007,0.07900000,0.00506329
126008,0.08250000,0.00506329
126009,0.08300000,0.00506329
126010,0.08250000,0.00506329
126011,0.08150000,0.00506329
126012,0.08000000,0.00506329
126013,0.07650000,0.00506329
126014,0.07200000,0.00506329
126015,0.06550000,0.00506329
126016,0.05750000,0.00506329
126017,0.05000000,0.00506329
126018,0.04100000,0.00506329
126019,0.03100000,0.00506329
126020,0.01950000,0.00506329
126021,0.00900000,0.05822785
126022,-0.00300000,0.03037975
126023,-0.01600000,0.01772152
126024,-0.02950000,0.01772152
126025,-0.04500000,0.00506329
126026,-0.06200000,0.00506329
126027,-0.08050000,0.04303797
126028,-0.09950000,0.05822785
126029,-0.12150000,0.05822785
126030,-0.14300000,0.05822785
126031,-0.16400000,0.05822785
126032,-0.18400000,0.05822785
126033,-0.19950000,-0.00759494
126034,-0.21200000,-0.31392405
126035,-0.22050000,-0.89620253
126036,-0.22350000,-1.38481013
126037,-0.22200000,-1.74430380
126038,-0.21550000,-1.92405063
126039,-0.20600000,-1.93924051
126040,-0.19300000,-1.84050633
126041,-0.17900000,-1.53670886
126042,-0.16650000,-1.13417722
126043,-0.15500000,-0.80000000
126044,-0.14800000,-0.45316456
126045,-0.14650000,-0.17468354
126046,-0.15200000,-0.00759494
126047,-0.16550000,0.07088608
126048,-0.18550000,0.16962025
126049,-0.21150000,0.26582278
126050,-0.24050000,0.32151899
126051,-0.27000000,0.33670886
126052,-0.29650000,0.37721519
126053,-0.31750000,0.39240506
126054,-0.33150000,0.43291139
126055,-0.33550000,0.44810127
126056,-0.33150000,0.48860759
126057,-0.32000000,0.53164557
126058,-0.30300000,0.57215190
126059,-0.28200000,0.62784810
126060,-0.25950000,0.69873418
126061,-0.23900000,0.78227848
126062,-0.21850000,0.83544304
126063,-0.19950000,0.90379747
126064,-0.18100000,0.94683544
126065,-0.16250000,0.94683544
126066,-0.14550000,0.94683544
126067,-0.12350000,0.91898734
126068,-0.09950000,0.83544304
126069,-0.07150000,0.75443038
126070,-0.04000000,0.61518987
126071,-0.00300000,0.51645570
126072,0.03700000,0.40506329
126073,0.08000000,0.32151899
126074,0.12400000,0.25316456
126075,0.16850000,0.19746835
126076,0.20850000,0.16962025
126077,0.24700000,0.12658228
126078,0.28000000,0.11392405
126079,0.30750000,0.11392405
126080,0.33100000,0.11392405
126081,0.34950000,0.11392405
126082,0.36550000,0.11392405
126083,0.37750000,0.11392405
126084,0.38650000,0.11392405
126085,0.39350000,0.14177215
126086,0.39850000,0.29367089
126087,0.40000000,0.28101266
126088,0.39850000,0.08607595
126089,0.39550000,0.00506329
126090,0.38750000,0.00506329
126091,0.37600000,0.01772152
126092,0.36300000,0.05822785
126093,0.34550000,0.05822785
126094,0.32600000,0.05822785
126095,0.30350000,0.05822785
126096,0.27950000,0.05822785
126097,0.25600000,0.05822785
126098,0.23050000,0.05822785
126099,0.20550000,0.05822785
126100,0.18050000,0.05822785
126101,0.15550000,0.05822785
126102,0.13550000,0.05822785
126103,0.11600000,0.05822785
126104,0.10100000,0.08607595
126105,0.08700000,0.09873418
126106,0.07650000,0.05822785
126107,0.07000000,0.05822785
126108,0.06450000,0.05822785
126109,0.06150000,0.08607595
126110,0.05750000,0.07088608
126111,0.05550000,0.08607595
126112,0.05400000,0.07088608
126113,0.05100000,0.08607595
126114,0.04600000,0.05822785
126115,0.04050000,0.07088608
126116,0.03250000,0.04303797
126117,0.02350000,-0.11898734
126118,0.01250000,-0.66075949
126119,-0.00050000,-1.16202532
126120,-0.01650000,-1.56455696
126121,-0.03200000,-1.81265823
126122,-0.04950000,-1.88354430
126123,-0.06750000,-1.84050633
126124,-0.08600000,-1.61772152
126125,-0.10450000,-1.23037975
126126,-0.12300000,-0.89620253
126127,-0.14000000,-0.53670886
126128,-0.15500000,-0.20253165
126129,-0.16900000,-0.00759494
126130,-0.17750000,0.07088608
126131,-0.18400000,0.16962025
126132,-0.18750000,0.25316456
126133,-0.18650000,0.30886076
126134,-0.18350000,0.33670886
126135,-0.17750000,0.37721519
126136,-0.17100000,0.39240506
126137,-0.16400000,0.40506329
126138,-0.15600000,0.44810127
126139,-0.14850000,0.47594937
126140,-0.14050000,0.50379747
126141,-0.13250000,0.54430380
126142,-0.12300000,0.61518987
126143,-0.11150000,0.67088608
126144,-0.09950000,0.73924051
126145,-0.08600000,0.78227848
126146,-0.07200000,0.84810127
126147,-0.05750000,0.89113924
126148,-0.04350000,0.93164557
126149,-0.02950000,0.93164557
126150,-0.01850000,0.89113924
126151,-0.00700000,0.83544304
126152,0.00350000,0.75443038
126153,0.01400000,0.64303797
126154,0.02500000,0.53164557
126155,0.03800000,0.43291139
126156,0.05150000,0.36455696
126157,0.06800000,0.29367089
126158,0.08450000,0.25316456
126159,0.10250000,0.21012658
126160,0.11850000,0.16962025
126161,0.13450000,0.16962025
126162,0.14850000,0.14177215
126163,0.15950000,0.16962025
126164,0.17700000,0.12658228
126165,0.18500000,0.12658228
126166,0.18900000,0.11392405
126167,0.19200000,0.12658228
126168,0.19400000,0.11392405
126169,0.19400000,0.11392405
126170,0.19200000,0.48860759
126171,0.18800000,0.11392405
126172,0.18250000,0.00506329
126173,0.17600000,0.00506329
126174,0.16900000,0.00506329
126175,0.15900000,0.05822785
126176,0.14950000,0.05822785
126177,0.14000000,0.05822785
126178,0.13000000,0.05822785
126179,0.12200000,0.05822785
126180,0.11500000,0.05822785
126181,0.10850000,0.05822785
126182,0.10300000,0.05822785
126183,0.09700000,0.05822785
126184,0.09100000,0.05822785
126185,0.08450000,0.07088608
126186,0.07550000,0.08607595
126187,0.06600000,0.07088608
126188,0.05450000,0.11392405
126189,0.04150000,0.08607595
126190,0.02700000,0.09873418
126191,0.01200000,0.08607595
126192,-0.00500000,0.11392405
126193,-0.02050000,0.05822785
126194,-0.03550000,0.11392405
126195,-0.05100000,0.07088608
126196,-0.06300000,0.05822785
126197,-0.07350000,0.05822785
126198,-0.08150000,0.05822785
126199,-0.08800000,0.03037975
126200,-0.09100000,-0.18987342
126201,-0.09450000,-0.67594937
126202,-0.09750000,-1.14683544
126203,-0.10000000,-1.45316456
126204,-0.10250000,-1.67341772
126205,-0.10650000,-1.77215190
126206,-0.11100000,-1.72911392
126207,-0.11700000,-1.48101266
126208,-0.12400000,-1.10632911
126209,-0.13300000,-0.77215190
126210,-0.14100000,-0.42531646
126211,-0.15050000,-0.13417722
126212,-0.16100000,0.03037975
126213,-0.16850000,0.14177215
126214,-0.17550000,0.18227848
126215,-0.17900000,0.26582278
126216,-0.18200000,0.33670886
126217,-0.18300000,0.37721519
126218,-0.18200000,0.39240506
126219,-0.17900000,0.39240506
126220,-0.17700000,0.40506329
126221,-0.17400000,0.44810127
126222,-0.17050000,0.44810127
126223,-0.16750000,0.50379747
126224,-0.16600000,0.54430380
126225,-0.16250000,0.61518987
126226,-0.15800000,0.67088608
126227,-0.15300000,0.73924051
126228,-0.14750000,0.79493671
126229,-0.14200000,0.86329114
126230,-0.13450000,0.89113924
126231,-0.12650000,0.91898734
126232,-0.11850000,0.91898734
126233,-0.10950000,0.87594937
126234,-0.10000000,0.80759494
126235,-0.08700000,0.69873418
126236,-0.07400000,0.61518987
126237,-0.05750000,0.51645570
126238,-0.04050000,0.42025316
126239,-0.02100000,0.33670886
126240,0.00050000,0.28101266
126241,0.02250000,0.22531646
126242,0.04400000,0.21012658
126243,0.06650000,0.16962025
126244,0.08850000,0.16962025
126245,0.11000000,0.16962025
126246,0.13100000,0.16962025
126247,0.15100000,0.14177215
126248,0.17200000,0.16962025
126249,0.19000000,0.16962025
126250,0.20650000,0.16962025
126251,0.21950000,0.16962025
126252,0.22750000,0.16962025
126253,0.23100000,0.44810127
126254,0.22750000,0.19746835
126255,0.21800000,0.03037975
126256,0.20250000,0.00506329
126257,0.18150000,0.00506329
126258,0.15850000,0.05822785
126259,0.13200000,0.09873418
126260,0.10550000,0.11392405
126261,0.07950000,0.11392405
126262,0.05700000,0.07088608
126263,0.03750000,0.08607595
126264,0.02150000,0.05822785
126265,0.00950000,0.05822785
126266,0.00150000,0.05822785
126267,-0.00500000,0.07088608
126268,-0.01000000,0.05822785
126269,-0.01400000,0.11392405
126270,-0.01950000,0.11392405
126271,-0.02500000,0.11392405
126272,-0.03000000,0.11392405
126273,-0.03700000,0.11392405
126274,-0.04700000,0.08607595
126275,-0.05500000,0.11392405
126276,-0.06550000,0.11392405
126277,-0.07500000,0.11392405
126278,-0.08700000,0.08607595
126279,-0.09750000,0.11392405
126280,-0.10950000,0.08607595
126281,-0.12250000,0.08607595
126282,-0.13550000,0.08607595
126283,-0.14900000,-0.09113924
126284,-0.16200000,-0.55189873
126285,-0.17550000,-1.05063291
126286,-0.18950000,-1.44050633
126287,-0.20350000,-1.70126582
126288,-0.21800000,-1.80000000
126289,-0.23250000,-1.80000000
126290,-0.24650000,-1.56455696
126291,-0.25950000,-1.23037975
126292,-0.26000000,-0.88354430
126293,-0.26700000,-0.56455696
126294,-0.26950000,-0.24556962
126295,-0.26700000,-0.02278481
126296,-0.26050000,0.08607595
126297,-0.24950000,0.15443038
126298,-0.23500000,0.25316456
126299,-0.21650000,0.30886076
126300,-0.19800000,0.34936709
126301,-0.17950000,0.39240506
126302,-0.16400000,0.39240506
126303,-0.14900000,0.40506329
126304,-0.13850000,0.44810127
126305,-0.13050000,0.46075949
126306,-0.12550000,0.51645570
126307,-0.12150000,0.55949367
126308,-0.12000000,0.61518987
126309,-0.11850000,0.67088608
126310,-0.11500000,0.73924051
126311,-0.11200000,0.80759494
126312,-0.10700000,0.86329114
126313,-0.10150000,0.93164557
126314,-0.09400000,0.94683544
126315,-0.08600000,0.94683544
126316,-0.07650000,0.90379747
126317,-0.06700000,0.86329114
126318,-0.05550000,0.75443038
126319,-0.04100000,0.67088608
126320,-0.02650000,0.55949367
126321,-0.00700000,0.47594937
126322,0.01450000,0.36455696
126323,0.03950000,0.30886076
126324,0.06600000,0.25316456
126325,0.09500000,0.22531646
126326,0.12650000,0.18227848
126327,0.15700000,0.16962025
126328,0.18600000,0.16962025
126329,0.21300000,0.16962025
126330,0.23800000,0.12658228
126331,0.26050000,0.15443038
126332,0.27900000,0.15443038
126333,0.29450000,0.14177215
126334,0.30600000,0.14177215
126335,0.31300000,0.14177215
126336,0.31700000,0.32151899
126337,0.31800000,0.28101266
126338,0.31300000,0.08607595
126339,0.30250000,0.00506329
126340,0.28750000,0.00506329
126341,0.26700000,0.04303797
126342,0.24300000,0.05822785
126343,0.21400000,0.08607595
126344,0.18350000,0.11392405
126345,0.15150000,0.05822785
126346,0.12000000,0.05822785
126347,0.08950000,0.05822785
126348,0.06200000,0.05822785
126349,0.03800000,0.05822785
126350,0.01700000,0.05822785
126351,0.00250000,0.05822785
126352,-0.00950000,0.05822785
126353,-0.01750000,0.11392405
126354,-0.02100000,0.11392405
126355,-0.02350000,0.09873418
126356,-0.02950000,0.05822785
126357,-0.02900000,0.05822785
126358,-0.02800000,0.07088608
126359,-0.02650000,0.07088608
126360,-0.02650000,0.09873418
126361,-0.02900000,0.07088608
126362,-0.03200000,0.07088608
126363,-0.03750000,0.08607595
126364,-0.04500000,0.05822785
126365,-0.05400000,0.07088608
126366,-0.06500000,0.03037975
126367,-0.07800000,-0.23037975
126368,-0.09100000,-0.77215190
126369,-0.10600000,-1.24556962
126370,-0.11900000,-1.60506329
126371,-0.13250000,-1.82784810
126372,-0.14650000,-1.88354430
126373,-0.15850000,-1.78481013
126374,-0.16950000,-1.52151899
126375,-0.17950000,-1.11898734
126376,-0.19000000,-0.80000000
126377,-0.20000000,-0.45316456
126378,-0.21000000,-0.13417722
126379,-0.22050000,0.01772152
126380,-0.23100000,0.09873418
126381,-0.24300000,0.19746835
126382,-0.25400000,0.28101266
126383,-0.26700000,0.36455696
126384,-0.28050000,0.39240506
126385,-0.29350000,0.39240506
126386,-0.30900000,0.39240506
126387,-0.32500000,0.44810127
126388,-0.34250000,0.48860759
126389,-0.36100000,0.50379747
126390,-0.37950000,0.54430380
126391,-0.40050000,0.58734177
126392,-0.42000000,0.64303797
126393,-0.43850000,0.71139241
126394,-0.45350000,0.76708861
126395,-0.46750000,0.84810127
126396,-0.47800000,0.91898734
126397,-0.48600000,0.94683544
126398,-0.48900000,0.94683544
126399,-0.48900000,0.94683544
126400,-0.48350000,0.91898734
126401,-0.47450000,0.84810127
126402,-0.46000000,0.75443038
126403,-0.44250000,0.65569620
126404,-0.41750000,0.53164557
126405,-0.39100000,0.44810127
126406,-0.35900000,0.36455696
126407,-0.32600000,0.29367089
126408,-0.29100000,0.23797468
126409,-0.25500000,0.21012658
126410,-0.22050000,0.16962025
126411,-0.18650000,0.16962025
126412,-0.15300000,0.16962025
126413,-0.11900000,0.15443038
126414,-0.08350000,0.12658228
126415,-0.04800000,0.15443038
126416,-0.01050000,0.11392405
126417,0.02750000,0.15443038
126418,0.06700000,0.11392405
126419,0.10450000,0.16962025
126420,0.13300000,0.40506329
126421,0.16500000,0.11392405
126422,0.19150000,0.01772152
126423,0.21100000,0.00506329
126424,0.22450000,0.04303797
126425,0.23200000,0.05822785
126426,0.23250000,0.05822785
126427,0.22850000,0.11392405
126428,0.21950000,0.08607595
126429,0.20700000,0.05822785
126430,0.19250000,0.05822785
126431,0.17450000,0.05822785
126432,0.15700000,0.05822785
126433,0.13850000,0.05822785
126434,0.12100000,0.05822785
126435,0.10250000,0.05822785
126436,0.08400000,0.07088608
126437,0.06600000,0.05822785
126438,0.04650000,0.08607595
126439,0.02600000,0.05822785
126440,0.00100000,0.05822785
126441,-0.02550000,0.07088608
126442,-0.05650000,0.09873418
126443,-0.09000000,0.05822785
126444,-0.12450000,0.11392405
126445,-0.16000000,0.07088608
126446,-0.19400000,0.08607595
126447,-0.22200000,0.05822785
126448,-0.24450000,0.09873418
126449,-0.25900000,0.04303797
126450,-0.26300000,-0.07848101
126451,-0.26000000,-0.55189873
126452,-0.24850000,-1.10632911
126453,-0.23000000,-1.52151899
126454,-0.20750000,-1.80000000
126455,-0.18200000,-1.88354430
126456,-0.15500000,-1.86835443
126457,-0.12950000,-1.67341772
126458,-0.10350000,-1.30126582
126459,-0.08050000,-0.95189873
126460,-0.05850000,-0.63544304
126461,-0.03850000,-0.30126582
126462,-0.02000000,-0.07848101
126463,-0.00150000,0.03037975
126464,0.01550000,0.12658228
126465,0.03050000,0.21012658
126466,0.04450000,0.28101266
126467,0.05650000,0.33670886
126468,0.06500000,0.34936709
126469,0.07100000,0.39240506
126470,0.07400000,0.39240506
126471,0.07550000,0.42025316
126472,0.07400000,0.44810127
126473,0.07000000,0.47594937
126474,0.06700000,0.50379747
126475,0.06200000,0.57215190
126476,0.05900000,0.61518987
126477,0.05550000,0.69873418
126478,0.05250000,0.73924051
126479,0.05000000,0.80759494
126480,0.04600000,0.83544304
126481,0.04200000,0.87594937
126482,0.03850000,0.89113924
126483,0.03650000,0.84810127
126484,0.06400000,0.80759494
126485,0.06550000,0.71139241
126486,0.06850000,0.60000000
126487,0.07450000,0.48860759
126488,0.08500000,0.40506329
126489,0.09750000,0.29367089
126490,0.11050000,0.23797468
126491,0.12400000,0.16962025
126492,0.13450000,0.12658228
126493,0.14200000,0.07088608
126494,0.14500000,0.05822785
126495,0.14350000,0.03037975
126496,0.13850000,0.01772152
126497,0.13300000,0.00506329
126498,0.12500000,0.03037975
126499,0.11800000,0.00506329
126500,0.11300000,0.00506329
126501,0.10950000,0.00506329
126502,0.10800000,0.00506329
126503,0.10900000,0.26582278
126504,0.11050000,0.03037975
126505,0.11300000,-0.05063291
126506,0.11450000,-0.10632911
126507,0.11450000,-0.06329114
126508,0.11400000,-0.03544304
126509,0.11200000,-0.02278481
126510,0.10900000,0.00506329
126511,0.10650000,-0.02278481
126512,0.10250000,-0.05063291
126513,0.09850000,-0.05063291
126514,0.09300000,-0.05063291
126515,0.08550000,-0.05063291
126516,0.07750000,-0.05063291
126517,0.06650000,-0.02278481
126518,0.05350000,0.00506329
126519,0.03800000,0.00506329
126520,0.02100000,-0.05063291
126521,0.00350000,0.00506329
126522,-0.01400000,-0.00759494
126523,-0.03100000,-0.05063291
126524,-0.04700000,-0.05063291
126525,-0.06100000,-0.05063291
126526,-0.07200000,-0.05063291
126527,-0.08100000,-0.05063291
126528,-0.09000000,-0.05063291
126529,-0.09950000,-0.05063291
126530,-0.11100000,-0.07848101
126531,-0.12200000,-0.14683544
126532,-0.13650000,-0.46835443
126533,-0.15350000,-0.97974684
126534,-0.17200000,-1.45316456
126535,-0.19300000,-1.78481013
126536,-0.21550000,-1.99493671
126537,-0.23800000,-2.05063291
126538,-0.26200000,-1.95189873
126539,-0.28400000,-1.67341772
126540,-0.30450000,-1.30126582
126541,-0.32400000,-0.97974684
126542,-0.34100000,-0.64810127
126543,-0.35450000,-0.35696203
126544,-0.36400000,-0.17468354
126545,-0.37000000,-0.09113924
126546,-0.36900000,-0.00759494
126547,-0.36350000,0.01772152
126548,-0.35200000,0.05822785
126549,-0.33550000,0.05822785
126550,-0.31500000,0.11392405
126551,-0.29100000,0.11392405
126552,-0.26600000,0.12658228
126553,-0.24100000,0.16962025
126554,-0.21700000,0.18227848
126555,-0.19450000,0.22531646
126556,-0.17450000,0.26582278
126557,-0.15750000,0.29367089
126558,-0.14350000,0.37721519
126559,-0.13150000,0.42025316
126560,-0.12100000,0.48860759
126561,-0.11300000,0.53164557
126562,-0.10500000,0.55949367
126563,-0.09850000,0.57215190
126564,-0.09050000,0.55949367
126565,-0.08100000,0.51645570
126566,-0.06950000,0.43291139
126567,-0.05500000,0.34936709
126568,-0.03500000,0.25316456
126569,-0.01200000,0.15443038
126570,0.01700000,0.04303797
126571,0.04800000,0.00506329
126572,0.08100000,-0.02278481
126573,0.11700000,-0.05063291
126574,0.15100000,-0.10632911
126575,0.18600000,-0.10632911
126576,0.21850000,-0.14683544
126577,0.24800000,-0.16202532
126578,0.27800000,-0.16202532
126579,0.30450000,-0.16202532
126580,0.33100000,-0.16202532
126581,0.35450000,-0.16202532
126582,0.37950000,-0.16202532
126583,0.40250000,-0.16202532
126584,0.42300000,-0.17468354
126585,0.44300000,-0.16202532
126586,0.46050000,0.03037975
126587,0.47500000,-0.05063291
126588,0.48700000,-0.27341772
126589,0.49500000,-0.38481013
126590,0.50000000,-0.34177215
126591,0.50250000,-0.30126582
126592,0.50100000,-0.27341772
126593,0.49600000,-0.24556962
126594,0.48950000,-0.23037975
126595,0.48300000,-0.27341772
126596,0.47500000,-0.27341772
126597,0.46600000,-0.27341772
126598,0.45650000,-0.27341772
126599,0.44750000,-0.27341772
126600,0.43900000,-0.27341772
126601,0.42900000,-0.27341772
126602,0.41850000,-0.23037975
126603,0.40750000,-0.21772152
126604,0.39550000,-0.21772152
126605,0.38150000,-0.21772152
126606,0.36550000,-0.25822785
126607,0.34650000,-0.27341772
126608,0.32700000,-0.27341772
126609,0.30550000,-0.27341772
126610,0.28250000,-0.27341772
126611,0.26100000,-0.27341772
126612,0.27300000,-0.27341772
126613,0.25250000,-0.27341772
126614,0.23050000,-0.27341772
126615,0.21050000,-0.28607595
126616,0.19100000,-0.49620253
126617,0.17400000,-0.91139241
126618,0.15750000,-1.42531646
126619,0.13950000,-1.77215190
126620,0.12450000,-2.02278481
126621,0.11000000,-2.14683544
126622,0.09600000,-2.14683544
126623,0.08250000,-1.96708861
126624,0.07050000,-1.62025316
126625,0.05850000,-1.27341772
126626,0.04650000,-0.93924051
126627,0.03750000,-0.60759494
126628,0.02750000,-0.38481013
126629,0.01950000,-0.25822785
126630,0.01000000,-0.17468354
126631,-0.00050000,-0.10632911
126632,-0.01150000,-0.03544304
126633,-0.02700000,0.00506329
126634,-0.04300000,0.00506329
126635,-0.06400000,0.00506329
126636,-0.08650000,0.00506329
126637,-0.11300000,0.00506329
126638,-0.13900000,0.05822785
126639,-0.16600000,0.07088608
126640,-0.19100000,0.11392405
126641,-0.21350000,0.18227848
126642,-0.23200000,0.23797468
126643,-0.24500000,0.30886076
126644,-0.25400000,0.37721519
126645,-0.25850000,0.42025316
126646,-0.25650000,0.48860759
126647,-0.25150000,0.50379747
126648,-0.24000000,0.50379747
126649,-0.22400000,0.46075949
126650,-0.20300000,0.42025316
126651,-0.17600000,0.33670886
126652,-0.14300000,0.22531646
126653,-0.10600000,0.14177215
126654,-0.06550000,0.03037975
126655,-0.02200000,-0.00759494
126656,0.02050000,-0.05063291
126657,0.06050000,-0.09113924
126658,0.09600000,-0.13417722
126659,0.12600000,-0.16202532
126660,0.15000000,-0.16202532
