'sample interval','PLETH','I'
139349,-0.25800000,0.62150000
139350,-0.27650000,0.72150000
139351,-0.29300000,0.65250000
139352,-0.30800000,0.46850000
139353,-0.32350000,0.29050000
139354,-0.33650000,0.18400000
139355,-0.34800000,0.12750000
139356,-0.35700000,0.08400000
139357,-0.36900000,0.03900000
139358,-0.38050000,0.00000000
139359,-0.39100000,-0.01950000
139360,-0.40150000,-0.02700000
139361,-0.41200000,-0.03150000
139362,-0.42100000,-0.03650000
139363,-0.43150000,-0.03700000
139364,-0.44000000,-0.03700000
139365,-0.44900000,-0.03850000
139366,-0.45850000,-0.04050000
139367,-0.46550000,-0.04550000
139368,-0.47350000,-0.05300000
139369,-0.47800000,-0.05900000
139370,-0.48500000,-0.06250000
139371,-0.49000000,-0.06750000
139372,-0.49450000,-0.07500000
139373,-0.49800000,-0.08100000
139374,-0.49800000,-0.08250000
139375,-0.49550000,-0.07700000
139376,-0.49200000,-0.06550000
139377,-0.47950000,-0.04600000
139378,-0.46300000,-0.02400000
139379,-0.43650000,-0.00250000
139380,-0.40350000,0.01150000
139381,-0.36300000,0.01600000
139382,-0.31300000,0.02000000
139383,-0.25600000,0.02500000
139384,-0.19300000,0.02500000
139385,-0.12650000,0.02500000
139386,-0.05800000,0.02950000
139387,0.01200000,0.03250000
139388,0.07950000,0.02900000
139389,0.14700000,0.02350000
139390,0.20850000,0.01800000
139391,0.26700000,0.01600000
139392,0.31900000,0.01400000
139393,0.36700000,0.01400000
139394,0.41000000,0.01400000
139395,0.44600000,0.01400000
139396,0.47400000,0.01400000
139397,0.49750000,0.01400000
139398,0.51350000,0.01400000
139399,0.52050000,0.01400000
139400,0.52150000,0.01400000
139401,0.51450000,0.01400000
139402,0.50200000,0.01600000
139403,0.48350000,0.02350000
139404,0.46000000,0.03750000
139405,0.43100000,0.05400000
139406,0.39850000,0.06100000
139407,0.36350000,0.05450000
139408,0.32750000,0.03800000
139409,0.29100000,0.01850000
139410,0.25400000,0.01050000
139411,0.21650000,0.01100000
139412,0.17950000,0.01350000
139413,0.14350000,0.01050000
139414,0.10600000,0.00700000
139415,0.07100000,0.00850000
139416,0.03500000,0.01200000
139417,0.00250000,0.01100000
139418,-0.03100000,0.01100000
139419,-0.06400000,0.01350000
139420,-0.09400000,0.01100000
139421,-0.12450000,0.01100000
139422,-0.15350000,0.01400000
139423,-0.18000000,0.01450000
139424,-0.20600000,0.03500000
139425,-0.23150000,0.12950000
139426,-0.25250000,0.32000000
139427,-0.27350000,0.53050000
139428,-0.29200000,0.64350000
139429,-0.31050000,0.59800000
139430,-0.32700000,0.42100000
139431,-0.34200000,0.23500000
139432,-0.35600000,0.12050000
139433,-0.36900000,0.06200000
139434,-0.38050000,0.02150000
139435,-0.39200000,-0.01350000
139436,-0.40350000,-0.03950000
139437,-0.41400000,-0.04900000
139438,-0.42600000,-0.05350000
139439,-0.43650000,-0.05700000
139440,-0.44550000,-0.06250000
139441,-0.45500000,-0.06600000
139442,-0.46650000,-0.06950000
139443,-0.47450000,-0.07350000
139444,-0.48300000,-0.07500000
139445,-0.49100000,-0.07700000
139446,-0.49900000,-0.08200000
139447,-0.50600000,-0.09000000
139448,-0.51200000,-0.09700000
139449,-0.51900000,-0.10250000
139450,-0.52250000,-0.10900000
139451,-0.52700000,-0.11100000
139452,-0.52950000,-0.11000000
139453,-0.52700000,-0.10600000
139454,-0.52350000,-0.09700000
139455,-0.51450000,-0.07950000
139456,-0.49900000,-0.05650000
139457,-0.47600000,-0.03350000
139458,-0.44450000,-0.01350000
139459,-0.40350000,0.00350000
139460,-0.35700000,0.01350000
139461,-0.30150000,0.01400000
139462,-0.23950000,0.01400000
139463,-0.17300000,0.01400000
139464,-0.10450000,0.01400000
139465,-0.03450000,0.01400000
139466,0.03500000,0.01400000
139467,0.10250000,0.01400000
139468,0.16650000,0.01400000
139469,0.22500000,0.01400000
139470,0.28050000,0.01350000
139471,0.32950000,0.01050000
139472,0.37400000,0.00700000
139473,0.41100000,0.00300000
139474,0.44250000,-0.00050000
139475,0.46800000,-0.00150000
139476,0.48550000,-0.00050000
139477,0.49500000,-0.00300000
139478,0.49850000,-0.00200000
139479,0.49250000,0.00500000
139480,0.48100000,0.01200000
139481,0.46450000,0.01450000
139482,0.44150000,0.01600000
139483,0.41350000,0.02750000
139484,0.37950000,0.04450000
139485,0.34500000,0.05000000
139486,0.30850000,0.04000000
139487,0.27350000,0.02150000
139488,0.23650000,0.00650000
139489,0.20050000,0.00100000
139490,0.16300000,-0.00250000
139491,0.12800000,-0.00500000
139492,0.09200000,-0.00250000
139493,0.05700000,-0.00050000
139494,0.02250000,-0.00250000
139495,-0.01050000,-0.00050000
139496,-0.04400000,0.00200000
139497,-0.07550000,-0.00050000
139498,-0.10700000,-0.00150000
139499,-0.13600000,0.00150000
139500,-0.16400000,0.00300000
139501,-0.19050000,0.00100000
139502,-0.21650000,0.00450000
139503,-0.24100000,0.04800000
139504,-0.26400000,0.18200000
139505,-0.28500000,0.39650000
139506,-0.30350000,0.58900000
139507,-0.32000000,0.64950000
139508,-0.33600000,0.54700000
139509,-0.35150000,0.35200000
139510,-0.36550000,0.18950000
139511,-0.37800000,0.09950000
139512,-0.39100000,0.05200000
139513,-0.40250000,0.01500000
139514,-0.41400000,-0.02000000
139515,-0.42350000,-0.05200000
139516,-0.43500000,-0.06750000
139517,-0.44450000,-0.07500000
139518,-0.45500000,-0.08050000
139519,-0.46450000,-0.08100000
139520,-0.47250000,-0.08100000
139521,-0.48400000,-0.08400000
139522,-0.49200000,-0.08400000
139523,-0.50050000,-0.08400000
139524,-0.50850000,-0.08700000
139525,-0.51550000,-0.09050000
139526,-0.52150000,-0.09700000
139527,-0.52600000,-0.10700000
139528,-0.53200000,-0.11500000
139529,-0.53400000,-0.11750000
139530,-0.53650000,-0.11700000
139531,-0.53750000,-0.11500000
139532,-0.53400000,-0.10950000
139533,-0.52850000,-0.09700000
139534,-0.51800000,-0.07500000
139535,-0.49900000,-0.04850000
139536,-0.47350000,-0.02200000
139537,-0.43850000,-0.00050000
139538,-0.39550000,0.00850000
139539,-0.34550000,0.01400000
139540,-0.28850000,0.01400000
139541,-0.22550000,0.01400000
139542,-0.15700000,0.01400000
139543,-0.08700000,0.01400000
139544,-0.01600000,0.01400000
139545,0.05150000,0.01400000
139546,0.11900000,0.01400000
139547,0.18300000,0.01400000
139548,0.24250000,0.01400000
139549,0.29700000,0.01400000
139550,0.34350000,0.01400000
139551,0.38600000,0.01400000
139552,0.42200000,0.01400000
139553,0.45000000,0.01400000
139554,0.47200000,0.01400000
139555,0.48600000,0.01400000
139556,0.49400000,0.01400000
139557,0.49300000,0.01400000
139558,0.48500000,0.01950000
139559,0.46950000,0.03050000
139560,0.44900000,0.04100000
139561,0.42450000,0.05150000
139562,0.39550000,0.06500000
139563,0.36200000,0.07700000
139564,0.32700000,0.07200000
139565,0.29200000,0.04950000
139566,0.25500000,0.02600000
139567,0.21900000,0.01500000
139568,0.18100000,0.01400000
139569,0.14600000,0.01400000
139570,0.11000000,0.01400000
139571,0.07650000,0.01400000
139572,0.04150000,0.01400000
139573,0.00800000,0.01400000
139574,-0.02450000,0.01400000
139575,-0.05700000,0.01400000
139576,-0.08700000,0.01400000
139577,-0.11750000,0.01400000
139578,-0.14650000,0.01400000
139579,-0.17300000,0.01400000
139580,-0.19750000,0.01650000
139581,-0.22150000,0.04550000
139582,-0.24250000,0.15550000
139583,-0.26350000,0.36300000
139584,-0.28450000,0.58300000
139585,-0.30050000,0.69900000
139586,-0.31550000,0.64800000
139587,-0.33200000,0.47200000
139588,-0.34600000,0.29300000
139589,-0.35850000,0.18400000
139590,-0.37150000,0.12700000
139591,-0.38300000,0.07950000
139592,-0.39450000,0.03250000
139593,-0.40600000,-0.00550000
139594,-0.41800000,-0.02550000
139595,-0.42700000,-0.03500000
139596,-0.43650000,-0.04300000
139597,-0.44700000,-0.04950000
139598,-0.45700000,-0.04800000
139599,-0.46650000,-0.04400000
139600,-0.47450000,-0.04600000
139601,-0.48300000,-0.05100000
139602,-0.49100000,-0.05450000
139603,-0.49800000,-0.05700000
139604,-0.50350000,-0.06050000
139605,-0.51050000,-0.06450000
139606,-0.51400000,-0.06800000
139607,-0.51850000,-0.07500000
139608,-0.52100000,-0.08100000
139609,-0.52200000,-0.08250000
139610,-0.52100000,-0.07850000
139611,-0.51650000,-0.06750000
139612,-0.50250000,-0.05000000
139613,-0.48700000,-0.02800000
139614,-0.46500000,-0.00800000
139615,-0.43750000,0.00650000
139616,-0.40000000,0.01900000
139617,-0.35500000,0.02700000
139618,-0.30150000,0.03400000
139619,-0.24100000,0.04000000
139620,-0.17650000,0.04300000
139621,-0.10900000,0.04350000
139622,-0.03800000,0.04050000
139623,0.03000000,0.03800000
139624,0.09650000,0.03950000
139625,0.16150000,0.03800000
139626,0.22050000,0.03100000
139627,0.27750000,0.02550000
139628,0.32700000,0.02500000
139629,0.37150000,0.02500000
139630,0.40950000,0.02300000
139631,0.44000000,0.02200000
139632,0.46300000,0.02000000
139633,0.47800000,0.01800000
139634,0.48750000,0.02300000
139635,0.48850000,0.03000000
139636,0.48150000,0.03650000
139637,0.46750000,0.04600000
139638,0.44900000,0.05650000
139639,0.42600000,0.07050000
139640,0.39800000,0.08600000
139641,0.36550000,0.09550000
139642,0.33400000,0.09250000
139643,0.29800000,0.07250000
139644,0.26350000,0.04100000
139645,0.22750000,0.02150000
139646,0.19400000,0.01800000
139647,0.15800000,0.01750000
139648,0.12300000,0.01450000
139649,0.09050000,0.01550000
139650,0.05700000,0.01800000
139651,0.02450000,0.01800000
139652,-0.00800000,0.01800000
139653,-0.03950000,0.01950000
139654,-0.06950000,0.01650000
139655,-0.09850000,0.01450000
139656,-0.12650000,0.01750000
139657,-0.15400000,0.01950000
139658,-0.17750000,0.02200000
139659,-0.20200000,0.03900000
139660,-0.22400000,0.12750000
139661,-0.24450000,0.32050000
139662,-0.26350000,0.55200000
139663,-0.27950000,0.70100000
139664,-0.29700000,0.69200000
139665,-0.31200000,0.53700000
139666,-0.32500000,0.34150000
139667,-0.33750000,0.21350000
139668,-0.34900000,0.14900000
139669,-0.36050000,0.10250000
139670,-0.37250000,0.05200000
139671,-0.38300000,0.01100000
139672,-0.39450000,-0.01750000
139673,-0.40500000,-0.03250000
139674,-0.41400000,-0.04250000
139675,-0.42450000,-0.04750000
139676,-0.43300000,-0.04800000
139677,-0.44250000,-0.04800000
139678,-0.45050000,-0.04800000
139679,-0.46000000,-0.05100000
139680,-0.46700000,-0.05350000
139681,-0.47400000,-0.05850000
139682,-0.48100000,-0.06350000
139683,-0.48550000,-0.06850000
139684,-0.49150000,-0.07450000
139685,-0.49750000,-0.07950000
139686,-0.49850000,-0.08550000
139687,-0.50100000,-0.08950000
139688,-0.50300000,-0.08650000
139689,-0.49950000,-0.07700000
139690,-0.49250000,-0.06400000
139691,-0.47850000,-0.04400000
139692,-0.46100000,-0.02000000
139693,-0.43300000,0.00050000
139694,-0.39800000,0.01200000
139695,-0.35350000,0.01650000
139696,-0.30250000,0.02450000
139697,-0.24300000,0.02900000
139698,-0.17950000,0.02700000
139699,-0.11100000,0.02500000
139700,-0.04050000,0.02500000
139701,0.02800000,0.02500000
139702,0.09600000,0.02300000
139703,0.16150000,0.02150000
139704,0.22350000,0.01800000
139705,0.28050000,0.01450000
139706,0.33200000,0.01400000
139707,0.37750000,0.01400000
139708,0.41700000,0.01400000
139709,0.44850000,0.01400000
139710,0.47450000,0.01400000
139711,0.49300000,0.01400000
139712,0.50350000,0.01400000
139713,0.50600000,0.01400000
139714,0.50100000,0.01800000
139715,0.48850000,0.02650000
139716,0.47200000,0.03750000
139717,0.44850000,0.05050000
139718,0.42200000,0.06500000
139719,0.39150000,0.07900000
139720,0.35750000,0.07850000
139721,0.32250000,0.05950000
139722,0.28750000,0.03550000
139723,0.25150000,0.01850000
139724,0.21500000,0.01400000
139725,0.18000000,0.01400000
139726,0.14500000,0.01400000
139727,0.11000000,0.01400000
139728,0.07750000,0.01400000
139729,0.04350000,0.01400000
139730,0.00950000,0.01400000
139731,-0.02200000,0.01400000
139732,-0.05250000,0.01400000
139733,-0.08050000,0.01400000
139734,-0.11100000,0.01400000
139735,-0.13650000,0.01400000
139736,-0.16200000,0.01400000
139737,-0.18450000,0.02500000
139738,-0.20750000,0.08900000
139739,-0.22750000,0.26100000
139740,-0.24300000,0.49750000
139741,-0.26050000,0.67600000
139742,-0.27800000,0.70450000
139743,-0.29200000,0.57000000
139744,-0.30850000,0.37200000
139745,-0.32150000,0.22500000
139746,-0.33300000,0.14500000
139747,-0.34600000,0.09500000
139748,-0.35750000,0.04800000
139749,-0.36800000,0.00250000
139750,-0.37950000,-0.03050000
139751,-0.39050000,-0.04550000
139752,-0.40100000,-0.05300000
139753,-0.41000000,-0.05900000
139754,-0.42200000,-0.06200000
139755,-0.43000000,-0.06300000
139756,-0.43800000,-0.06300000
139757,-0.44750000,-0.06450000
139758,-0.45350000,-0.06750000
139759,-0.46150000,-0.07150000
139760,-0.46600000,-0.07550000
139761,-0.47200000,-0.08350000
139762,-0.47650000,-0.08850000
139763,-0.48150000,-0.09100000
139764,-0.48500000,-0.09900000
139765,-0.48700000,-0.10400000
139766,-0.48700000,-0.10050000
139767,-0.48600000,-0.09150000
139768,-0.48000000,-0.07700000
139769,-0.46750000,-0.06050000
139770,-0.45000000,-0.03450000
139771,-0.42550000,-0.01000000
139772,-0.39050000,0.00800000
139773,-0.34800000,0.01550000
139774,-0.29800000,0.02000000
139775,-0.23950000,0.02350000
139776,-0.17650000,0.02400000
139777,-0.11000000,0.02450000
139778,-0.04100000,0.02400000
139779,0.03000000,0.01950000
139780,0.09700000,0.01750000
139781,0.16350000,0.01450000
139782,0.22400000,0.01400000
139783,0.28250000,0.01400000
139784,0.33500000,0.01400000
139785,0.38050000,0.01400000
139786,0.42250000,0.01400000
139787,0.45550000,0.01400000
139788,0.48200000,0.01400000
139789,0.50300000,0.01400000
139790,0.51600000,0.01400000
139791,0.51950000,0.01400000
139792,0.51750000,0.01550000
139793,0.50650000,0.02000000
139794,0.48900000,0.02900000
139795,0.46700000,0.04400000
139796,0.44000000,0.06050000
139797,0.41000000,0.07300000
139798,0.37700000,0.07250000
139799,0.34300000,0.05950000
139800,0.30700000,0.03800000
139801,0.27100000,0.02000000
139802,0.23450000,0.01400000
139803,0.19950000,0.01400000
139804,0.16450000,0.01400000
139805,0.12950000,0.01400000
139806,0.09550000,0.01400000
139807,0.06300000,0.01400000
139808,0.02900000,0.01400000
139809,-0.00350000,0.01400000
139810,-0.03400000,0.01400000
139811,-0.06300000,0.01400000
139812,-0.09250000,0.01400000
139813,-0.12050000,0.01400000
139814,-0.14500000,0.01400000
139815,-0.16950000,0.01900000
139816,-0.19300000,0.06500000
139817,-0.21500000,0.20750000
139818,-0.23500000,0.43450000
139819,-0.25350000,0.63850000
139820,-0.27100000,0.71400000
139821,-0.28650000,0.62150000
139822,-0.30250000,0.42250000
139823,-0.31650000,0.25400000
139824,-0.32950000,0.16500000
139825,-0.34250000,0.11650000
139826,-0.35400000,0.06950000
139827,-0.36550000,0.02050000
139828,-0.37750000,-0.01850000
139829,-0.38900000,-0.03950000
139830,-0.39850000,-0.05050000
139831,-0.40900000,-0.05850000
139832,-0.41700000,-0.06100000
139833,-0.42750000,-0.06000000
139834,-0.43450000,-0.06250000
139835,-0.44400000,-0.06550000
139836,-0.45100000,-0.06800000
139837,-0.45700000,-0.07500000
139838,-0.46500000,-0.08250000
139839,-0.46950000,-0.09000000
139840,-0.47550000,-0.09700000
139841,-0.48150000,-0.10200000
139842,-0.48350000,-0.10300000
139843,-0.48700000,-0.10300000
139844,-0.48950000,-0.10250000
139845,-0.48700000,-0.09950000
139846,-0.48250000,-0.08950000
139847,-0.47100000,-0.06800000
139848,-0.45450000,-0.04600000
139849,-0.43000000,-0.02300000
139850,-0.39600000,-0.00200000
139851,-0.35500000,0.01200000
139852,-0.30500000,0.01600000
139853,-0.24800000,0.02000000
139854,-0.18450000,0.02150000
139855,-0.11700000,0.02200000
139856,-0.04800000,0.02200000
139857,0.02200000,0.02200000
139858,0.09200000,0.02200000
139859,0.15750000,0.02200000
139860,0.22050000,0.02200000
139861,0.28000000,0.02150000
139862,0.33400000,0.01800000
139863,0.38050000,0.01450000
139864,0.42400000,0.01400000
139865,0.45900000,0.01400000
139866,0.48900000,0.01400000
139867,0.51000000,0.01400000
139868,0.52000000,0.01400000
139869,0.52550000,0.01600000
139870,0.52550000,0.02350000
139871,0.51750000,0.03050000
139872,0.50100000,0.03800000
139873,0.48000000,0.04850000
139874,0.45650000,0.06200000
139875,0.42650000,0.07950000
139876,0.39350000,0.09000000
139877,0.36100000,0.08150000
139878,0.32450000,0.05450000
139879,0.28750000,0.02650000
139880,0.25350000,0.01650000
139881,0.21600000,0.01400000
139882,0.18000000,0.01400000
139883,0.14350000,0.01400000
139884,0.11000000,0.01400000
139885,0.07500000,0.01400000
139886,0.04100000,0.01400000
139887,0.00800000,0.01400000
139888,-0.02350000,0.01400000
139889,-0.05500000,0.01400000
139890,-0.08300000,0.01750000
139891,-0.11200000,0.01800000
139892,-0.13800000,0.01650000
139893,-0.16350000,0.02250000
139894,-0.18800000,0.06650000
139895,-0.20800000,0.19900000
139896,-0.23100000,0.42150000
139897,-0.25000000,0.63650000
139898,-0.26750000,0.73350000
139899,-0.28400000,0.66100000
139900,-0.30000000,0.46950000
139901,-0.31400000,0.29100000
139902,-0.32800000,0.19300000
139903,-0.34100000,0.14150000
139904,-0.35250000,0.09700000
139905,-0.36550000,0.04550000
139906,-0.37700000,0.00200000
139907,-0.38900000,-0.02150000
139908,-0.40050000,-0.03100000
139909,-0.41000000,-0.03500000
139910,-0.42150000,-0.03800000
139911,-0.43000000,-0.03750000
139912,-0.43900000,-0.03850000
139913,-0.44850000,-0.04400000
139914,-0.45650000,-0.05300000
139915,-0.46350000,-0.05700000
139916,-0.47200000,-0.05900000
139917,-0.47750000,-0.06250000
139918,-0.48450000,-0.06750000
139919,-0.48800000,-0.07450000
139920,-0.49300000,-0.07900000
139921,-0.49650000,-0.08250000
139922,-0.49850000,-0.08550000
139923,-0.49650000,-0.08200000
139924,-0.49150000,-0.07000000
139925,-0.48100000,-0.05300000
139926,-0.46600000,-0.03100000
139927,-0.44150000,-0.00950000
139928,-0.40900000,0.00800000
139929,-0.36800000,0.01600000
139930,-0.31750000,0.02500000
139931,-0.26300000,0.03400000
139932,-0.20650000,0.03550000
139933,-0.14050000,0.03250000
139934,-0.07000000,0.03050000
139935,0.00100000,0.02750000
139936,0.07300000,0.02350000
139937,0.13900000,0.02200000
139938,0.20400000,0.02300000
139939,0.26300000,0.02200000
139940,0.31850000,0.01800000
139941,0.36800000,0.01450000
139942,0.41050000,0.01400000
139943,0.44800000,0.01400000
139944,0.47900000,0.01400000
139945,0.50100000,0.01400000
139946,0.51400000,0.01400000
139947,0.52250000,0.01550000
139948,0.52250000,0.02000000
139949,0.51550000,0.02350000
139950,0.50100000,0.02850000
139951,0.48000000,0.03800000
139952,0.45500000,0.05250000
139953,0.42700000,0.06550000
139954,0.39400000,0.07550000
139955,0.35850000,0.07050000
139956,0.32400000,0.04750000
139957,0.28550000,0.02550000
139958,0.24850000,0.01650000
139959,0.21350000,0.01400000
139960,0.17550000,0.01400000
139961,0.14000000,0.01200000
139962,0.10350000,0.01050000
139963,0.06950000,0.01250000
139964,0.03400000,0.01450000
139965,0.00100000,0.01350000
139966,-0.03100000,0.01050000
139967,-0.06150000,0.01250000
139968,-0.09350000,0.01450000
139969,-0.12050000,0.01400000
139970,-0.14900000,0.01400000
139971,-0.17500000,0.01450000
139972,-0.19850000,0.03500000
139973,-0.22100000,0.13350000
139974,-0.24300000,0.33900000
139975,-0.26200000,0.57050000
139976,-0.28200000,0.70300000
139977,-0.29850000,0.66900000
139978,-0.31400000,0.49550000
139979,-0.32950000,0.30100000
139980,-0.34350000,0.17850000
139981,-0.35650000,0.11700000
139982,-0.37050000,0.07450000
139983,-0.38250000,0.02850000
139984,-0.39300000,-0.01500000
139985,-0.40500000,-0.04600000
139986,-0.41550000,-0.06050000
139987,-0.42700000,-0.06900000
139988,-0.43650000,-0.07300000
139989,-0.44750000,-0.07150000
139990,-0.45550000,-0.07500000
139991,-0.46500000,-0.08200000
139992,-0.47200000,-0.08450000
139993,-0.48050000,-0.08400000
139994,-0.48600000,-0.08950000
139995,-0.49350000,-0.09700000
139996,-0.50450000,-0.10350000
139997,-0.50950000,-0.11050000
139998,-0.51400000,-0.11900000
139999,-0.51750000,-0.12600000
140000,-0.51900000,-0.12850000
140001,-0.52000000,-0.12600000
140002,-0.51400000,-0.11700000
140003,-0.50600000,-0.09700000
140004,-0.49050000,-0.07350000
140005,-0.46700000,-0.05150000
140006,-0.43500000,-0.02850000
140007,-0.39500000,-0.00950000
140008,-0.34650000,0.00500000
140009,-0.29000000,0.01050000
140010,-0.22650000,0.01400000
140011,-0.15900000,0.01400000
140012,-0.08850000,0.01400000
140013,-0.01850000,0.01200000
140014,0.05350000,0.01050000
140015,0.12150000,0.01050000
140016,0.18800000,0.00700000
140017,0.24800000,0.00200000
140018,0.30450000,-0.00200000
140019,0.35650000,-0.00350000
140020,0.40150000,-0.00550000
140021,0.44000000,-0.00950000
140022,0.47200000,-0.01100000
140023,0.49700000,-0.01050000
140024,0.51350000,-0.00750000
140025,0.52500000,-0.00700000
140026,0.52650000,-0.00400000
140027,0.51950000,0.00500000
140028,0.50850000,0.01200000
140029,0.49000000,0.01450000
140030,0.46600000,0.01950000
140031,0.43800000,0.03150000
140032,0.40500000,0.03950000
140033,0.37050000,0.03600000
140034,0.33500000,0.02000000
140035,0.29850000,-0.00100000
140036,0.26200000,-0.01650000
140037,0.22450000,-0.02150000
140038,0.18800000,-0.02200000
140039,0.15250000,-0.02300000
140040,0.11600000,-0.02300000
140041,0.08050000,-0.02050000
140042,0.04500000,-0.01950000
140043,0.00950000,-0.01650000
140044,-0.02350000,-0.01250000
140045,-0.05500000,-0.01350000
140046,-0.08600000,-0.01800000
140047,-0.11800000,-0.01900000
140048,-0.14500000,-0.01750000
140049,-0.17100000,-0.01750000
140050,-0.19700000,0.00350000
140051,-0.22050000,0.10050000
140052,-0.24300000,0.30000000
140053,-0.26300000,0.52550000
140054,-0.28300000,0.66000000
140055,-0.29850000,0.63350000
140056,-0.31600000,0.46300000
140057,-0.33150000,0.26700000
140058,-0.34550000,0.14550000
140059,-0.35850000,0.08900000
140060,-0.37250000,0.04750000
140061,-0.38450000,0.00000000
140062,-0.39600000,-0.04600000
140063,-0.40650000,-0.07850000
140064,-0.41850000,-0.09050000
140065,-0.42750000,-0.09700000
140066,-0.43800000,-0.10350000
140067,-0.44900000,-0.10850000
140068,-0.45700000,-0.11150000
140069,-0.46650000,-0.11550000
140070,-0.47350000,-0.11900000
140071,-0.48150000,-0.12450000
140072,-0.48750000,-0.13000000
140073,-0.49450000,-0.13200000
140074,-0.50050000,-0.13550000
140075,-0.50400000,-0.14100000
140076,-0.50750000,-0.14800000
140077,-0.51100000,-0.15200000
140078,-0.51200000,-0.15000000
140079,-0.51100000,-0.14800000
140080,-0.50500000,-0.13900000
140081,-0.49450000,-0.12300000
140082,-0.47800000,-0.10450000
140083,-0.45450000,-0.08500000
140084,-0.42200000,-0.06400000
140085,-0.38200000,-0.04750000
140086,-0.33150000,-0.03200000
140087,-0.27650000,-0.02350000
140088,-0.21200000,-0.01850000
140089,-0.14550000,-0.01900000
140090,-0.07750000,-0.02000000
140091,-0.00600000,-0.01850000
140092,0.06350000,-0.02200000
140093,0.13250000,-0.02750000
140094,0.19600000,-0.03500000
140095,0.25550000,-0.04050000
140096,0.31200000,-0.04350000
140097,0.36100000,-0.04800000
140098,0.40550000,-0.05150000
140099,0.44300000,-0.05500000
140100,0.47450000,-0.05800000
140101,0.49950000,-0.05550000
140102,0.51800000,-0.05150000
140103,0.52600000,-0.05100000
140104,0.52950000,-0.04850000
140105,0.52400000,-0.04200000
140106,0.51200000,-0.03300000
140107,0.49200000,-0.02350000
140108,0.47000000,-0.01150000
140109,0.44200000,0.00250000
140110,0.40900000,0.01200000
140111,0.37600000,0.01250000
140112,0.33850000,-0.00050000
140113,0.30350000,-0.02500000
140114,0.26500000,-0.04700000
140115,0.22750000,-0.05550000
140116,0.19100000,-0.05650000
140117,0.15600000,-0.05850000
140118,0.11950000,-0.05850000
140119,0.08350000,-0.05550000
140120,0.04950000,-0.05450000
140121,0.01550000,-0.05350000
140122,-0.01850000,-0.05650000
140123,-0.05050000,-0.05700000
140124,-0.08300000,-0.05350000
140125,-0.11250000,-0.05100000
140126,-0.14150000,-0.05150000
140127,-0.16850000,-0.05000000
140128,-0.19550000,-0.03550000
140129,-0.21900000,0.03000000
140130,-0.24250000,0.19000000
140131,-0.26350000,0.41100000
140132,-0.28450000,0.57600000
140133,-0.30250000,0.58700000
140134,-0.32000000,0.44100000
140135,-0.33650000,0.23950000
140136,-0.35050000,0.09900000
140137,-0.36450000,0.03300000
140138,-0.37600000,-0.00400000
140139,-0.38800000,-0.04350000
140140,-0.40050000,-0.07650000
140141,-0.41150000,-0.09650000
140142,-0.42200000,-0.10250000
140143,-0.43250000,-0.10650000
140144,-0.44150000,-0.11300000
140145,-0.45350000,-0.11700000
140146,-0.46300000,-0.11700000
140147,-0.47200000,-0.11850000
140148,-0.48050000,-0.12300000
140149,-0.49100000,-0.12450000
140150,-0.49800000,-0.12700000
140151,-0.50500000,-0.13200000
140152,-0.51200000,-0.13550000
140153,-0.51650000,-0.14100000
140154,-0.52250000,-0.14750000
140155,-0.52600000,-0.15000000
140156,-0.52850000,-0.14650000
140157,-0.52750000,-0.14300000
140158,-0.52250000,-0.13550000
140159,-0.51300000,-0.12200000
140160,-0.49800000,-0.10050000
140161,-0.47550000,-0.07550000
140162,-0.44400000,-0.05000000
140163,-0.40300000,-0.03050000
140164,-0.35500000,-0.01850000
140165,-0.29750000,-0.00950000
140166,-0.23550000,-0.00650000
140167,-0.16650000,-0.00250000
140168,-0.09700000,0.00300000
140169,-0.02450000,0.00300000
140170,0.04450000,0.00100000
140171,0.11250000,-0.00250000
140172,0.17800000,-0.00700000
140173,0.23900000,-0.00800000
140174,0.29550000,-0.01000000
140175,0.34700000,-0.01100000
140176,0.39050000,-0.01050000
140177,0.43000000,-0.00550000
140178,0.46300000,-0.00050000
140179,0.48850000,0.00100000
140180,0.50850000,0.00000000
140181,0.51900000,0.00150000
140182,0.52400000,0.00500000
140183,0.51800000,0.01050000
140184,0.50850000,0.01400000
140185,0.49200000,0.01600000
140186,0.46750000,0.02550000
140187,0.44050000,0.03950000
140188,0.40650000,0.05250000
140189,0.37150000,0.05600000
140190,0.33500000,0.04550000
140191,0.29500000,0.02800000
140192,0.25750000,0.01600000
140193,0.21900000,0.01400000
140194,0.18050000,0.01400000
140195,0.14150000,0.01400000
140196,0.10550000,0.01400000
140197,0.06800000,0.01400000
140198,0.03150000,0.01400000
140199,-0.00250000,0.01400000
140200,-0.03900000,0.01400000
140201,-0.07150000,0.01400000
140202,-0.10200000,0.01400000
140203,-0.13350000,0.01400000
140204,-0.16550000,0.01550000
140205,-0.19250000,0.01850000
140206,-0.21900000,0.02850000
140207,-0.24400000,0.09000000
140208,-0.26850000,0.25100000
140209,-0.28950000,0.47150000
140210,-0.30950000,0.63850000
140211,-0.32700000,0.66900000
140212,-0.34450000,0.54600000
140213,-0.35850000,0.35400000
140214,-0.37300000,0.20900000
140215,-0.38550000,0.13400000
140216,-0.39850000,0.08950000
140217,-0.41050000,0.04850000
140218,-0.42200000,0.01550000
140219,-0.43350000,-0.00150000
140220,-0.44400000,-0.00700000
140221,-0.45600000,-0.00800000
