'sample interval','PLETH','I'
123944,-0.08200000,0.00285803
123945,-0.07000000,0.00181874
123946,-0.06700000,0.00727498
123947,-0.06150000,0.01844726
123948,-0.05850000,0.02909990
123949,-0.05850000,0.03169811
123950,-0.05850000,0.02909990
123951,-0.05850000,0.02000618
123952,-0.06150000,0.00909372
123953,-0.06700000,-0.00077946
123954,-0.07300000,-0.01221157
123955,-0.07600000,-0.02130529
123956,-0.08500000,-0.01948654
123957,-0.08750000,-0.01299103
123958,-0.09650000,-0.01454995
123959,-0.09950000,-0.02364367
123960,-0.10800000,-0.03533560
123961,-0.11100000,-0.03585524
123962,-0.11700000,-0.02130529
123963,-0.12000000,0.00831426
123964,-0.12550000,0.08418186
123965,-0.12250000,0.19772345
123966,-0.12550000,0.21175376
123967,-0.12850000,0.07794617
123968,-0.12850000,-0.04676770
123969,-0.13150000,-0.09951128
123970,-0.13150000,-0.16004947
123971,-0.13150000,-0.24163313
123972,-0.12850000,-0.29853383
123973,-0.12550000,-0.31152486
123974,-0.12550000,-0.26267859
123975,-0.12000000,-0.15771108
123976,-0.11700000,-0.05404268
123977,-0.11400000,0.00649551
123978,-0.11400000,0.03195793
123979,-0.10800000,0.04702752
123980,-0.10500000,0.05897927
123981,-0.10250000,0.06079801
123982,-0.09950000,0.06261676
123983,-0.09950000,0.06911227
123984,-0.09650000,0.07534796
123985,-0.09950000,0.07586761
123986,-0.09650000,0.07248994
123987,-0.09650000,0.07404886
123988,-0.09650000,0.08236312
123989,-0.09650000,0.09457469
123990,-0.09650000,0.10782554
123991,-0.09950000,0.11873800
123992,-0.09950000,0.12965046
123993,-0.09950000,0.14108257
123994,-0.10250000,0.15043611
123995,-0.10500000,0.15329414
123996,-0.10250000,0.14991647
123997,-0.10500000,0.14212185
123998,-0.10500000,0.12809154
123999,-0.10250000,0.10756572
124000,-0.09950000,0.09015774
124001,-0.09350000,0.07300958
124002,-0.08500000,0.05196411
124003,-0.07600000,0.03585524
124004,-0.06450000,0.03039901
124005,-0.05250000,0.02676152
124006,-0.03800000,0.01558923
124007,-0.02650000,0.00389731
124008,-0.01150000,0.00259821
124009,-0.00300000,0.00519641
124010,0.00600000,0.00389731
124011,0.01450000,0.00363749
124012,0.02050000,0.00649551
124013,0.02650000,0.01377049
124014,0.02900000,0.02156511
124015,0.03200000,0.02494277
124016,0.02900000,0.02650170
124017,0.02650000,0.02338385
124018,0.02650000,0.01429013
124019,0.02350000,0.00155892
124020,0.01750000,-0.01117228
124021,0.01150000,-0.01818744
124022,0.00300000,-0.02338385
124023,-0.00300000,-0.02624188
124024,-0.01150000,-0.02312403
124025,-0.01750000,-0.02052582
124026,-0.02650000,-0.02832044
124027,-0.03500000,-0.03481596
124028,-0.03800000,-0.03117847
124029,-0.04700000,-0.01792762
124030,-0.05250000,0.02624188
124031,-0.05250000,0.13042993
124032,-0.05850000,0.22292605
124033,-0.06150000,0.16732445
124034,-0.06450000,0.01870708
124035,-0.06450000,-0.07248994
124036,-0.06450000,-0.12653262
124037,-0.06150000,-0.20603771
124038,-0.06150000,-0.28424370
124039,-0.05850000,-0.32607481
124040,-0.05850000,-0.31308378
124041,-0.05550000,-0.23383851
124042,-0.05850000,-0.12133621
124043,-0.05550000,-0.03091865
124044,-0.05550000,0.01818744
124045,-0.05550000,0.03871326
124046,-0.05250000,0.05014537
124047,-0.05250000,0.06053819
124048,-0.05250000,0.06859263
124049,-0.05250000,0.07300958
124050,-0.05250000,0.07560779
124051,-0.05250000,0.07430868
124052,-0.05550000,0.07378904
124053,-0.05550000,0.07482832
124054,-0.05550000,0.08002473
124055,-0.05550000,0.09275594
124056,-0.05850000,0.10964428
124057,-0.05850000,0.12601298
124058,-0.05850000,0.14472006
124059,-0.05850000,0.15901019
124060,-0.06150000,0.16498606
124061,-0.06700000,0.17096193
124062,-0.07000000,0.17356014
124063,-0.07000000,0.16836373
124064,-0.06450000,0.15511288
124065,-0.06750000,0.13484687
124066,-0.06750000,0.11198266
124067,-0.06750000,0.08755953
124068,-0.06150000,0.06573460
124069,-0.05850000,0.04936591
124070,-0.05000000,0.03689452
124071,-0.04400000,0.02624188
124072,-0.03250000,0.01636870
124073,-0.02050000,0.00753480
124074,-0.00900000,0.00363749
124075,0.00550000,0.00337767
124076,0.01750000,0.00337767
124077,0.02900000,0.00285803
124078,0.03800000,0.00441695
124079,0.04650000,0.00831426
124080,0.04950000,0.01714816
124081,0.05550000,0.03169811
124082,0.05800000,0.04131147
124083,0.05800000,0.04053201
124084,0.05550000,0.02754098
124085,0.04950000,0.00961336
124086,0.04650000,-0.00337767
124087,0.04050000,-0.00935354
124088,0.03500000,-0.01532941
124089,0.02900000,-0.02104547
124090,0.02300000,-0.02156511
124091,0.01750000,-0.02104547
124092,0.00850000,-0.02364367
124093,0.00000000,-0.02754098
124094,-0.00300000,-0.02884008
124095,-0.01200000,-0.01766780
124096,-0.01500000,0.01636870
124097,-0.02350000,0.09665325
124098,-0.02950000,0.21149394
124099,-0.02950000,0.22682336
124100,-0.03550000,0.09067738
124101,-0.03250000,-0.03897309
124102,-0.03550000,-0.09821217
124103,-0.02950000,-0.16264768
124104,-0.02650000,-0.23955456
124105,-0.02350000,-0.29437670
124106,-0.02050000,-0.31074540
124107,-0.01750000,-0.26969375
124108,-0.01750000,-0.17771727
124109,-0.01500000,-0.07534796
124110,-0.00900000,-0.00181874
124111,-0.00900000,0.03481596
124112,-0.00900000,0.05534178
124113,-0.00600000,0.06781317
124114,-0.00600000,0.07119084
124115,-0.00300000,0.07093102
124116,-0.00300000,0.07482832
124117,-0.00600000,0.07768635
124118,-0.00300000,0.08002473
124119,-0.00300000,0.08678007
124120,-0.00600000,0.09405505
124121,-0.00600000,0.10496751
124122,-0.00600000,0.11587997
124123,-0.00900000,0.12393441
124124,-0.01200000,0.13017010
124125,-0.01200000,0.14030311
124126,-0.01500000,0.15693162
124127,-0.01500000,0.16758427
124128,-0.00300000,0.16732445
124129,-0.00600000,0.16498606
124130,-0.00300000,0.15927001
124131,0.00000000,0.14342095
124132,0.00000000,0.11899782
124133,0.00250000,0.09509433
124134,0.00850000,0.07950509
124135,0.01150000,0.06443550
124136,0.02000000,0.05014537
124137,0.03200000,0.03819362
124138,0.04350000,0.02780080
124139,0.05250000,0.02156511
124140,0.06400000,0.01766780
124141,0.08150000,0.01403031
124142,0.09050000,0.01143210
124143,0.09900000,0.01143210
124144,0.11100000,0.01377049
124145,0.11350000,0.01610888
124146,0.11950000,0.02156511
124147,0.12550000,0.03039901
124148,0.12550000,0.03715434
124149,0.12850000,0.04209093
124150,0.12550000,0.03689452
124151,0.12250000,0.02416331
124152,0.11650000,0.00883390
124153,0.11100000,-0.00181874
124154,0.10500000,-0.00857408
124155,0.10200000,-0.01221157
124156,0.09600000,-0.01584905
124157,0.08750000,-0.01558923
124158,0.07550000,-0.01662852
124159,0.07000000,-0.02364367
124160,0.06100000,-0.03221775
124161,0.05550000,-0.03455614
124162,0.04950000,-0.01636870
124163,0.04350000,0.05534178
124164,0.03500000,0.19174758
124165,0.03200000,0.26085985
124166,0.02900000,0.15173521
124167,0.02300000,-0.00493659
124168,0.02600000,-0.08210330
124169,0.02600000,-0.14004329
124170,0.02600000,-0.22656354
124171,0.02600000,-0.29827401
124172,0.02600000,-0.32789356
124173,0.02900000,-0.29775437
124174,0.02900000,-0.19902256
124175,0.02900000,-0.08106402
124176,0.03200000,0.00103928
124177,0.03200000,0.04105165
124178,0.03200000,0.05768017
124179,0.03200000,0.06495514
124180,0.02900000,0.06729353
124181,0.02900000,0.06911227
124182,0.02900000,0.07300958
124183,0.02600000,0.07950509
124184,0.02600000,0.08678007
124185,0.02000000,0.08911845
124186,0.02000000,0.08807917
124187,0.02000000,0.09483451
124188,0.01750000,0.11042374
124189,0.01450000,0.12289513
124190,0.01450000,0.13328795
124191,0.01150000,0.15277449
124192,0.00850000,0.16966283
124193,0.00850000,0.17537888
124194,0.00850000,0.16992265
124195,0.00550000,0.15901019
124196,0.00850000,0.15433342
124197,0.00850000,0.14835754
124198,0.01150000,0.13354777
124199,0.02000000,0.11665943
124200,0.02600000,0.09587379
124201,0.04350000,0.07067119
124202,0.05550000,0.05144447
124203,0.07550000,0.03871326
124204,0.09600000,0.03013919
124205,0.11350000,0.02260439
124206,0.13700000,0.01506959
124207,0.15450000,0.00857408
124208,0.16900000,0.00831426
124209,0.18100000,0.01273121
124210,0.18950000,0.01403031
124211,0.19850000,0.01065264
124212,0.19850000,0.01221157
124213,0.19850000,0.02572224
124214,0.19550000,0.04105165
124215,0.19250000,0.04079183
124216,0.18700000,0.03195793
124217,0.18100000,0.02078565
124218,0.17200000,0.00701516
124219,0.16350000,-0.00077946
124220,0.15450000,-0.00493659
124221,0.14600000,-0.01169193
124222,0.13400000,-0.01948654
124223,0.12550000,-0.02156511
124224,0.11650000,-0.01818744
124225,0.10800000,-0.01922672
124226,0.09600000,-0.02909990
124227,0.08750000,-0.03559542
124228,0.07850000,-0.02858026
124229,0.07000000,0.01610888
124230,0.06400000,0.13536652
124231,0.05550000,0.24033403
124232,0.05250000,0.17771727
124233,0.04350000,0.02104547
124234,0.04350000,-0.07171048
124235,0.04050000,-0.12835136
124236,0.03500000,-0.21253322
124237,0.03750000,-0.29125886
124238,0.03750000,-0.32529535
124239,0.03750000,-0.30347042
124240,0.03750000,-0.21954838
124241,0.03500000,-0.10860500
124242,0.03500000,-0.02442313
124243,0.03200000,0.02104547
124244,0.03200000,0.04676770
124245,0.03200000,0.06313640
124246,0.02900000,0.07093102
124247,0.02900000,0.07456850
124248,0.02900000,0.07612743
124249,0.02600000,0.07690689
124250,0.02300000,0.08158366
124251,0.02300000,0.09041756
124252,0.02000000,0.10262912
124253,0.01750000,0.11042374
124254,0.01150000,0.11094338
124255,0.00550000,0.11743890
124256,0.00250000,0.13406741
124257,0.00000000,0.15407360
124258,-0.00900000,0.17096193
124259,-0.00900000,0.18291368
124260,-0.00900000,0.18836991
124261,-0.01200000,0.18447260
124262,-0.01200000,0.17537888
124263,-0.01200000,0.16004947
124264,-0.00600000,0.13354777
124265,-0.00300000,0.10860500
124266,0.00250000,0.09769253
124267,0.01450000,0.08963810
124268,0.02300000,0.07404886
124269,0.03750000,0.05144447
124270,0.04950000,0.03351685
124271,0.05800000,0.02468295
124272,0.07300000,0.01948654
124273,0.08750000,0.01584905
124274,0.09600000,0.01169193
124275,0.10800000,0.00987318
124276,0.11950000,0.01195175
124277,0.12850000,0.01273121
124278,0.13400000,0.01818744
124279,0.14000000,0.03195793
124280,0.14000000,0.04598824
124281,0.13400000,0.05404268
124282,0.13100000,0.04910609
124283,0.12250000,0.03351685
124284,0.11650000,0.01792762
124285,0.10800000,0.00701516
124286,0.09900000,-0.00181874
124287,0.09050000,-0.01273121
124288,0.07850000,-0.01948654
124289,0.06700000,-0.01870708
124290,0.05800000,-0.01636870
124291,0.04650000,-0.01766780
124292,0.03750000,-0.02026600
124293,0.03200000,-0.02364367
124294,0.02000000,-0.02026600
124295,0.01450000,0.02052582
124296,0.01150000,0.13432723
124297,0.00550000,0.24760900
124298,0.00250000,0.20655735
124299,0.00000000,0.04546860
124300,-0.00600000,-0.06417568
124301,-0.00300000,-0.11354159
124302,-0.00300000,-0.18213422
124303,-0.00300000,-0.26215895
124304,-0.00300000,-0.31256414
124305,-0.00600000,-0.31386325
124306,-0.00300000,-0.25280541
124307,0.00000000,-0.14549952
124308,0.00000000,-0.04339003
124309,0.00250000,0.01480977
124310,0.00250000,0.04131147
124311,0.00250000,0.05560160
124312,0.00000000,0.06625424
124313,0.00000000,0.07248994
124314,0.00000000,0.07690689
124315,0.00000000,0.08210330
124316,0.00000000,0.08703989
124317,-0.00300000,0.09093720
124318,-0.00600000,0.09171666
124319,-0.00300000,0.08833899
124320,-0.05850000,0.08600061
124321,-0.05850000,0.09509433
124322,-0.06750000,0.11639961
124323,-0.06750000,0.14160221
124324,-0.07000000,0.16004947
124325,-0.07600000,0.16940301
124326,-0.07300000,0.17330032
124327,-0.07600000,0.17433960
124328,-0.07600000,0.17070211
124329,-0.07600000,0.15823073
124330,-0.07000000,0.13510670
124331,-0.07000000,0.10912464
124332,-0.06150000,0.08652025
124333,-0.05550000,0.06677389
124334,-0.04100000,0.05300340
124335,-0.02950000,0.04287039
124336,-0.01750000,0.03143829
124337,0.00000000,0.02234457
124338,0.01450000,0.01325085
124339,0.03200000,0.00909372
124340,0.04400000,0.01636870
124341,0.05850000,0.02026600
124342,0.07000000,0.01818744
124343,0.07600000,0.01714816
124344,0.08150000,0.01714816
124345,0.08450000,0.01948654
124346,0.08150000,0.02676152
124347,0.07900000,0.03091865
124348,0.07900000,0.03091865
124349,0.07300000,0.02234457
124350,0.07000000,0.00571605
124351,0.06400000,-0.00805444
124352,0.05850000,-0.01454995
124353,0.05250000,-0.02052582
124354,0.04400000,-0.02416331
124355,0.03800000,-0.01948654
124356,0.02900000,-0.01662852
124357,0.02050000,-0.02208475
124358,0.01450000,-0.03169811
124359,0.00600000,-0.03585524
124360,-0.00300000,-0.02806062
124361,-0.00600000,0.01688834
124362,-0.01200000,0.12861118
124363,-0.01450000,0.23591708
124364,-0.01750000,0.19200740
124365,-0.01450000,0.04105165
124366,-0.01750000,-0.05975873
124367,-0.01750000,-0.11873800
124368,-0.01450000,-0.19538507
124369,-0.01450000,-0.26475716
124370,-0.01450000,-0.29775437
124371,-0.00900000,-0.28138568
124372,-0.00900000,-0.20058148
124373,-0.00600000,-0.09509433
124374,-0.00900000,-0.01818744
124375,-0.00600000,0.02390349
124376,-0.00900000,0.04572842
124377,-0.00900000,0.04988555
124378,-0.00900000,0.04494896
124379,-0.01200000,0.04702752
124380,-0.01200000,0.05716052
124381,-0.02050000,0.06469532
124382,-0.02050000,0.06495514
124383,-0.02050000,0.06885245
124384,-0.02650000,0.07898545
124385,-0.03250000,0.08626043
124386,-0.03500000,0.08729971
124387,-0.04100000,0.08833899
124388,-0.04100000,0.09561397
124389,-0.04400000,0.10704607
124390,-0.04700000,0.11821836
124391,-0.05000000,0.13042993
124392,-0.05000000,0.14212185
124393,-0.04700000,0.14446024
124394,-0.04400000,0.13588616
124395,-0.03800000,0.12029692
124396,-0.02950000,0.09899164
124397,-0.01750000,0.07612743
124398,-0.00600000,0.05612124
124399,0.01150000,0.04183111
124400,0.03200000,0.03455614
124401,0.04950000,0.02624188
124402,0.07000000,0.01169193
124403,0.08750000,-0.00233839
124404,0.10200000,-0.00753480
124405,0.11950000,-0.00571605
124406,0.13450000,-0.00467677
124407,0.14300000,-0.00389731
124408,0.14900000,-0.00545623
124409,0.15750000,-0.00337767
124410,0.15750000,0.00519641
124411,0.15450000,0.01454995
124412,0.15200000,0.01818744
124413,0.14900000,0.01143210
124414,0.13700000,0.00181874
124415,0.13150000,-0.00389731
124416,0.11950000,-0.00987318
124417,0.10500000,-0.02234457
124418,0.09350000,-0.03299721
124419,0.07850000,-0.03169811
124420,0.07300000,-0.03143829
124421,0.05850000,-0.03533560
124422,0.05250000,-0.03299721
124423,0.04350000,-0.03273739
124424,0.03500000,-0.04313021
124425,0.02600000,-0.04676770
124426,0.01750000,-0.02624188
124427,0.01150000,0.02780080
124428,0.00850000,0.12887100
124429,0.00550000,0.19486543
124430,0.00300000,0.11873800
124431,0.00000000,-0.01299103
124432,0.00000000,-0.08755953
124433,-0.00300000,-0.14653880
124434,-0.00600000,-0.22214659
124435,0.00000000,-0.27982675
124436,-0.00300000,-0.30087222
124437,-0.00300000,-0.26527680
124438,-0.00600000,-0.17122175
124439,-0.00300000,-0.07119084
124440,-0.00600000,-0.01325085
124441,-0.00900000,0.00831426
124442,-0.00900000,0.01948654
124443,-0.01200000,0.02832044
124444,-0.01750000,0.03559542
124445,-0.02050000,0.04131147
124446,-0.02650000,0.04079183
124447,-0.02950000,0.03429631
124448,-0.03500000,0.03715434
124449,-0.03800000,0.05040519
124450,-0.04400000,0.05949891
124451,-0.04700000,0.06105783
124452,-0.05250000,0.06547478
124453,-0.05850000,0.07274976
124454,-0.05850000,0.08028456
124455,-0.06450000,0.09249612
124456,-0.07050000,0.10496751
124457,-0.07300000,0.11354159
124458,-0.07300000,0.11562015
124459,-0.07300000,0.11198266
124460,-0.06750000,0.10262912
124461,-0.06450000,0.09067738
124462,-0.05850000,0.07664707
124463,-0.05000000,0.05871945
124464,-0.03500000,0.03715434
124465,-0.02050000,0.02026600
124466,-0.00600000,0.00805444
124467,0.01150000,-0.00493659
124468,0.02600000,-0.01273121
124469,0.04100000,-0.01351067
124470,0.05550000,-0.01506959
124471,0.06700000,-0.01532941
124472,0.07600000,-0.01273121
124473,0.08450000,-0.00961336
124474,0.09350000,-0.01169193
124475,0.09650000,-0.01584905
124476,0.09650000,-0.01351067
124477,0.09050000,-0.00363749
124478,0.08750000,0.00285803
124479,0.08450000,0.00467677
124480,0.07850000,-0.00181874
124481,0.06700000,-0.01688834
124482,0.05550000,-0.03013919
124483,0.04350000,-0.04157129
124484,0.03500000,-0.04754716
124485,0.01750000,-0.04572842
124486,0.00850000,-0.04572842
124487,0.00000000,-0.04754716
124488,-0.01200000,-0.05040519
124489,-0.01750000,-0.05404268
124490,-0.02650000,-0.05690070
124491,-0.03250000,-0.05170429
124492,-0.03800000,-0.02728116
124493,-0.04400000,0.03507578
124494,-0.04700000,0.13354777
124495,-0.05000000,0.16108875
124496,-0.05250000,0.05430250
124497,-0.05250000,-0.05716052
124498,-0.05550000,-0.10912464
124499,-0.05550000,-0.16550570
124500,-0.05550000,-0.24215277
124501,-0.05000000,-0.29801419
124502,-0.05250000,-0.30424989
124503,-0.05550000,-0.24475097
124504,-0.05250000,-0.14705844
124505,-0.05550000,-0.06157747
124506,-0.05850000,-0.01480977
124507,-0.06450000,0.00441695
124508,-0.06750000,0.01454995
124509,-0.07050000,0.01870708
124510,-0.07300000,0.01714816
124511,-0.07600000,0.02026600
124512,-0.10500000,0.02624188
124513,-0.10800000,0.03091865
124514,-0.11100000,0.03429631
124515,-0.11650000,0.04131147
124516,-0.11950000,0.04520878
124517,-0.12550000,0.04416950
124518,-0.12250000,0.04858645
124519,-0.12850000,0.06183730
124520,-0.13150000,0.07378904
124521,-0.13700000,0.08132384
124522,-0.14000000,0.08911845
124523,-0.14000000,0.09535415
124524,-0.14300000,0.09873182
124525,-0.14600000,0.09899164
124526,-0.14600000,0.08963810
124527,-0.14000000,0.06729353
124528,-0.13700000,0.04936591
124529,-0.13150000,0.03689452
124530,-0.12250000,0.02520260
124531,-0.11100000,0.00987318
124532,-0.10200000,-0.00233839
124533,-0.08750000,-0.00883390
124534,-0.07600000,-0.01143210
124535,-0.06400000,-0.01429013
124536,-0.04650000,-0.02130529
124537,-0.03500000,-0.02676152
124538,-0.03200000,-0.02546242
124539,-0.02050000,-0.02182493
124540,-0.02050000,-0.02026600
124541,-0.01750000,-0.02364367
124542,-0.01750000,-0.02078565
124543,-0.02050000,-0.00961336
124544,-0.02050000,-0.00701516
124545,-0.02600000,-0.01221157
124546,-0.03500000,-0.01896690
124547,-0.04100000,-0.02598206
124548,-0.05250000,-0.03143829
124549,-0.06100000,-0.03897309
124550,-0.06700000,-0.04936591
124551,-0.07600000,-0.05742035
124552,-0.08750000,-0.06053819
124553,-0.09650000,-0.05819981
124554,-0.10200000,-0.05793999
124555,-0.11100000,-0.06391586
124556,-0.11400000,-0.06339622
124557,-0.12250000,-0.04780698
124558,-0.12850000,-0.01974636
124559,-0.12850000,0.04364986
124560,-0.13450000,0.13692544
124561,-0.13700000,0.14316113
124562,-0.14000000,0.02364367
124563,-0.14000000,-0.07690689
124564,-0.13700000,-0.11562015
124565,-0.13450000,-0.17823691
124566,-0.13700000,-0.26060003
124567,-0.13450000,-0.31152486
124568,-0.13450000,-0.30736773
124569,-0.13450000,-0.24163313
124570,-0.13150000,-0.13536652
124571,-0.13150000,-0.05040519
124572,-0.13450000,-0.01273121
124573,-0.13700000,0.00051964
124574,-0.13700000,0.00935354
124575,-0.14000000,0.01610888
124576,-0.12000000,0.02208475
124577,-0.12900000,0.02650170
124578,-0.13450000,0.02754098
124579,-0.14050000,0.03091865
124580,-0.14650000,0.03117847
124581,-0.15200000,0.02858026
124582,-0.15500000,0.03039901
124583,-0.15800000,0.03741416
124584,-0.16400000,0.04572842
124585,-0.16400000,0.05638106
124586,-0.16950000,0.06859263
124587,-0.16700000,0.07768635
124588,-0.17250000,0.08755953
124589,-0.16950000,0.10418805
124590,-0.17250000,0.11328177
124591,-0.17250000,0.10548715
124592,-0.17250000,0.09223630
124593,-0.17550000,0.07794617
124594,-0.16950000,0.06261676
124595,-0.16700000,0.04702752
124596,-0.16700000,0.02961954
124597,-0.15800000,0.01169193
124598,-0.15500000,-0.00103928
124599,-0.14900000,-0.01117228
124600,-0.14050000,-0.01766780
124601,-0.13150000,-0.02026600
124602,-0.12000000,-0.02442313
124603,-0.10850000,-0.02572224
124604,-0.10250000,-0.01948654
124605,-0.09350000,-0.01377049
124606,-0.08800000,-0.01039282
124607,-0.08200000,-0.01273121
124608,-0.08200000,-0.01688834
124609,-0.07900000,-0.01065264
124610,-0.08200000,0.00207856
124611,-0.08800000,0.00597587
124612,-0.09350000,-0.00363749
124613,-0.10250000,-0.01974636
124614,-0.11150000,-0.03299721
124615,-0.11700000,-0.03923291
124616,-0.13150000,-0.04416950
124617,-0.14050000,-0.05404268
124618,-0.15200000,-0.06235694
124619,-0.16100000,-0.05975873
124620,-0.16950000,-0.04832663
124621,-0.17550000,-0.04183111
124622,-0.18700000,-0.04494896
124623,-0.19000000,-0.04027219
124624,-0.19600000,-0.02312403
124625,-0.19600000,0.02078565
124626,-0.19600000,0.11510051
124627,-0.19900000,0.17122175
124628,-0.19900000,0.08444168
124629,-0.19600000,-0.04598824
124630,-0.19000000,-0.10574697
124631,-0.19000000,-0.14835754
124632,-0.19000000,-0.22370551
124633,-0.18450000,-0.29281778
124634,-0.18450000,-0.32191768
124635,-0.18450000,-0.29229814
124636,-0.17850000,-0.19954220
124637,-0.17850000,-0.08963810
124638,-0.18150000,-0.02130529
124639,-0.17850000,0.00415713
124640,-0.17850000,0.01403031
124641,-0.17850000,0.02260439
124642,-0.17850000,0.03247757
124643,-0.18450000,0.04079183
124644,-0.18700000,0.04261057
124645,-0.18700000,0.04235075
124646,-0.18700000,0.04442932
124647,-0.18700000,0.04546860
124648,-0.18700000,0.04676770
124649,-0.19300000,0.05352304
124650,-0.19600000,0.06521496
124651,-0.19300000,0.07742653
124652,-0.19600000,0.08859881
124653,-0.19900000,0.09249612
124654,-0.20200000,0.10184966
124655,-0.20500000,0.12289513
124656,-0.20750000,0.13432723
124657,-0.20500000,0.13068975
124658,-0.20500000,0.11951746
124659,-0.20500000,0.10496751
124660,-0.20750000,0.08755953
124661,-0.20500000,0.06651407
124662,-0.20200000,0.04261057
124663,-0.19300000,0.02650170
124664,-0.19000000,0.02182493
124665,-0.18150000,0.01818744
124666,-0.17550000,0.00961336
124667,-0.16700000,0.00077946
124668,-0.15800000,-0.00467677
124669,-0.15200000,-0.00753480
124670,-0.14050000,-0.00649551
124671,-0.13450000,-0.00181874
124672,-0.12300000,-0.00363749
124673,-0.12000000,-0.01091246
124674,-0.11150000,-0.01117228
124675,-0.10850000,0.00207856
124676,-0.10850000,0.01688834
124677,-0.10550000,0.01714816
124678,-0.10250000,0.00675533
124679,-0.10850000,-0.00181874
124680,-0.11150000,-0.01065264
124681,-0.11700000,-0.02156511
124682,-0.12000000,-0.03117847
124683,-0.12900000,-0.03325703
124684,-0.13450000,-0.03351685
124685,-0.14050000,-0.03689452
124686,-0.14650000,-0.03819362
124687,-0.15800000,-0.04079183
124688,-0.16100000,-0.04598824
124689,-0.16700000,-0.04313021
124690,-0.16950000,-0.03091865
124691,-0.17250000,0.00051964
124692,-0.17250000,0.08937828
124693,-0.17250000,0.19356632
124694,-0.16950000,0.16472624
124695,-0.16950000,0.01584905
124696,-0.16950000,-0.08496133
124697,-0.16400000,-0.13094957
124698,-0.16400000,-0.20084130
124699,-0.15800000,-0.27722855
124700,-0.16100000,-0.32295697
124701,-0.15800000,-0.32607481
124702,-0.15500000,-0.26163931
124703,-0.15200000,-0.14913701
124704,-0.15200000,-0.04728734
124705,-0.14900000,0.00909372
124706,-0.14900000,0.02728116
124707,-0.14650000,0.03117847
124708,-0.14650000,0.03507578
124709,-0.14350000,0.04079183
124710,-0.14650000,0.04806681
124711,-0.14350000,0.05819981
124712,-0.14350000,0.06183730
124713,-0.14350000,0.06079801
124714,-0.14650000,0.06235694
124715,-0.14650000,0.06651407
124716,-0.14900000,0.07197030
124717,-0.14900000,0.07898545
124718,-0.15200000,0.09119702
124719,-0.15200000,0.10678625
124720,-0.15200000,0.11821836
124721,-0.15200000,0.12627280
124722,-0.15200000,0.13276831
124723,-0.15200000,0.14264149
124724,-0.15200000,0.14653880
124725,-0.14900000,0.13536652
124726,-0.14900000,0.11510051
124727,-0.14350000,0.09587379
124728,-0.14050000,0.07716671
124729,-0.13150000,0.05716052
124730,-0.12000000,0.03715434
124731,-0.11150000,0.01948654
124732,-0.09650000,0.00909372
124733,-0.08800000,0.00285803
124734,-0.07600000,-0.00155892
124735,-0.05850000,-0.00129910
124736,-0.05000000,-0.00181874
124737,-0.03800000,-0.00363749
124738,-0.02950000,-0.00441695
124739,-0.02050000,-0.00285803
124740,-0.01800000,0.00077946
124741,-0.01200000,0.00701516
124742,-0.00900000,0.01454995
124743,-0.00900000,0.01974636
124744,-0.00900000,0.02026600
124745,-0.01500000,0.01610888
124746,-0.01800000,0.00753480
124747,-0.02050000,-0.00285803
124748,-0.02650000,-0.01584905
124749,-0.03250000,-0.02702134
124750,-0.03800000,-0.03247757
124751,-0.04700000,-0.03169811
124752,-0.05300000,-0.03247757
124753,-0.05850000,-0.03715434
124754,-0.06450000,-0.04364986
124755,-0.07050000,-0.05118465
124756,-0.07900000,-0.05404268
124757,-0.08500000,-0.02624188
124758,-0.08800000,0.06469532
124759,-0.09350000,0.19382614
124760,-0.09950000,0.21902874
124761,-0.09950000,0.09067738
124762,-0.09950000,-0.04235075
124763,-0.09950000,-0.10964428
124764,-0.09950000,-0.17875655
124765,-0.09950000,-0.26293841
124766,-0.09650000,-0.31957930
124767,-0.09650000,-0.32867302
124768,-0.06400000,-0.27748837
124769,-0.05850000,-0.17771727
124770,-0.05850000,-0.07456850
124771,-0.05550000,-0.00311785
124772,-0.05250000,0.02702134
124773,-0.05250000,0.03533560
124774,-0.04950000,0.04702752
124775,-0.04400000,0.05975873
124776,-0.04400000,0.05793999
124777,-0.04650000,0.05144447
124778,-0.04400000,0.05793999
124779,-0.04650000,0.06781317
124780,-0.04400000,0.06859263
124781,-0.04400000,0.06911227
124782,-0.04950000,0.07586761
124783,-0.04950000,0.08366222
124784,-0.04950000,0.09561397
124785,-0.05550000,0.11328177
124786,-0.05550000,0.12601298
124787,-0.05550000,0.13666562
124788,-0.05850000,0.15121557
124789,-0.05850000,0.16264768
124790,-0.05550000,0.16108875
124791,-0.05850000,0.14783790
124792,-0.05250000,0.12705226
124793,-0.04950000,0.10210948
124794,-0.04400000,0.07898545
124795,-0.04100000,0.06573460
124796,-0.03500000,0.05326322
124797,-0.02350000,0.03559542
124798,-0.00850000,0.02182493
124799,0.00300000,0.01480977
124800,0.01750000,0.00753480
124801,0.03200000,0.00467677
124802,0.04700000,0.00701516
124803,0.05850000,0.00623569
124804,0.06750000,0.00155892
124805,0.07900000,-0.00441695
124806,0.08200000,-0.00363749
124807,0.09050000,0.00597587
124808,0.08750000,0.01558923
124809,0.09050000,0.02520260
124810,0.08750000,0.03091865
124811,0.08500000,0.02702134
124812,0.07900000,0.01221157
124813,0.07600000,-0.00753480
124814,0.06750000,-0.01948654
124815,0.05850000,-0.02598206
