'sample interval','PLETH ','II '
126141,-0.51600000,-0.09482759
126142,-0.51600000,-0.09722222
126143,-0.51600000,-0.09482759
126144,-0.51750000,-0.08812261
126145,-0.51750000,-0.08045977
126146,-0.51600000,-0.06896552
126147,-0.51600000,-0.06226054
126148,-0.51600000,-0.06034483
126149,-0.51450000,-0.05316092
126150,-0.51450000,-0.04549808
126151,-0.51100000,-0.04022989
126152,-0.50900000,-0.03639847
126153,-0.50750000,-0.03065134
126154,-0.50400000,-0.02634100
126155,-0.49700000,-0.01963602
126156,-0.49200000,-0.01580460
126157,-0.47950000,-0.01197318
126158,-0.46750000,-0.00718391
126159,-0.44500000,-0.00574713
126160,-0.41950000,-0.00670498
126161,-0.38650000,-0.00574713
126162,-0.34500000,-0.00287356
126163,-0.29650000,-0.00622605
126164,-0.24150000,-0.01053640
126165,-0.18450000,-0.01532567
126166,-0.12250000,-0.01963602
126167,-0.05850000,-0.02107280
126168,0.00700000,-0.02059387
126169,0.06950000,-0.01580460
126170,0.12800000,-0.01053640
126171,0.18650000,-0.00670498
126172,0.23700000,-0.00047893
126173,0.28150000,0.00287356
126174,0.32500000,0.00431034
126175,0.36100000,0.00095785
126176,0.39400000,-0.00622605
126177,0.42150000,-0.01293103
126178,0.44750000,-0.01867816
126179,0.46800000,-0.02155172
126180,0.48700000,-0.02442529
126181,0.50100000,-0.02921456
126182,0.50950000,-0.03208812
126183,0.51500000,-0.03113027
126184,0.51650000,-0.02969349
126185,0.51500000,-0.02873563
126186,0.50950000,-0.02729885
126187,0.49900000,-0.02825670
126188,0.48900000,-0.02873563
126189,0.47350000,-0.02825670
126190,0.45450000,-0.02346743
126191,0.43350000,-0.01915709
126192,0.40950000,-0.01580460
126193,0.38200000,-0.01340996
126194,0.35050000,-0.01245211
126195,0.31600000,-0.01053640
126196,0.28000000,-0.00670498
126197,0.23850000,-0.00095785
126198,0.20050000,-0.00287356
126199,0.16250000,-0.00862069
126200,0.11950000,-0.00766284
126201,0.08150000,-0.01101533
126202,0.04500000,-0.01245211
126203,0.00700000,-0.00766284
126204,-0.02550000,-0.00718391
126205,-0.05850000,-0.01005747
126206,-0.08950000,-0.00909962
126207,-0.11700000,-0.00478927
126208,-0.14650000,0.01005747
126209,-0.16900000,0.04214559
126210,-0.19300000,0.08572797
126211,-0.21400000,0.11781609
126212,-0.23300000,0.12547893
126213,-0.25000000,0.12739464
126214,-0.26750000,0.13362069
126215,-0.28450000,0.13122605
126216,-0.29850000,0.11637931
126217,-0.31050000,0.08812261
126218,-0.32600000,0.06130268
126219,-0.33800000,0.03352490
126220,-0.35050000,-0.00095785
126221,-0.36050000,-0.02681992
126222,-0.37250000,-0.04693487
126223,-0.38150000,-0.05986590
126224,-0.39350000,-0.06417625
126225,-0.40200000,-0.06848659
126226,-0.40900000,-0.06944444
126227,-0.41950000,-0.05316092
126228,-0.42600000,0.00431034
126229,-0.43500000,0.10727969
126230,-0.44000000,0.23227969
126231,-0.44700000,0.38553640
126232,-0.45050000,0.52203065
126233,-0.45750000,0.48419540
126234,-0.46250000,0.30316092
126235,-0.46400000,0.18007663
126236,-0.46950000,0.17289272
126237,-0.47300000,0.18151341
126238,-0.47800000,0.11398467
126239,-0.47950000,0.02250958
126240,-0.48300000,-0.01245211
126241,-0.48650000,-0.02011494
126242,-0.48850000,-0.04501916
126243,-0.49200000,-0.07662835
126244,-0.49200000,-0.09243295
126245,-0.49350000,-0.09434866
126246,-0.49550000,-0.09147510
126247,-0.49550000,-0.08764368
126248,-0.49350000,-0.08237548
126249,-0.49350000,-0.07710728
126250,-0.49500000,-0.07183908
126251,-0.49500000,-0.06513410
126252,-0.49500000,-0.05795019
126253,-0.49150000,-0.05076628
126254,-0.49150000,-0.04214559
126255,-0.49000000,-0.03208812
126256,-0.49150000,-0.02825670
126257,-0.48850000,-0.02825670
126258,-0.48300000,-0.02681992
126259,-0.47950000,-0.01963602
126260,-0.47300000,-0.01772031
126261,-0.45900000,-0.01819923
126262,-0.44550000,-0.01484674
126263,-0.42300000,-0.00718391
126264,-0.39700000,-0.00526820
126265,-0.36100000,-0.00670498
126266,-0.31650000,-0.00718391
126267,-0.26650000,-0.00670498
126268,-0.21150000,-0.00862069
126269,-0.14950000,-0.01197318
126270,-0.08800000,-0.01580460
126271,-0.02100000,-0.01915709
126272,0.04300000,-0.01915709
126273,0.10300000,-0.01724138
126274,0.16300000,-0.01101533
126275,0.21800000,-0.00191571
126276,0.26650000,0.00814176
126277,0.31450000,0.01340996
126278,0.35550000,0.01293103
126279,0.39150000,0.00862069
126280,0.42600000,0.00431034
126281,0.45350000,-0.00383142
126282,0.47750000,-0.01580460
126283,0.50000000,-0.02203065
126284,0.51550000,-0.02681992
126285,0.52900000,-0.02681992
126286,0.53800000,-0.02442529
126287,0.54150000,-0.02634100
126288,0.54150000,-0.02969349
126289,0.53800000,-0.02873563
126290,0.53250000,-0.02825670
126291,0.51900000,-0.02681992
126292,0.50700000,-0.02298851
126293,0.48950000,-0.02107280
126294,0.46900000,-0.01915709
126295,0.44500000,-0.01388889
126296,0.41900000,-0.01245211
126297,0.38850000,-0.01101533
126298,0.35550000,-0.01005747
126299,0.31950000,-0.00718391
126300,0.28150000,-0.00526820
126301,0.24200000,-0.00383142
126302,0.20250000,-0.00047893
126303,0.16300000,0.00095785
126304,0.12000000,-0.00047893
126305,0.08050000,-0.00335249
126306,0.04100000,-0.00718391
126307,0.00500000,-0.00862069
126308,-0.03300000,-0.00718391
126309,-0.06350000,-0.01005747
126310,-0.09450000,-0.00862069
126311,-0.12400000,0.00143678
126312,-0.15300000,0.02777778
126313,-0.17700000,0.06896552
126314,-0.20100000,0.10392720
126315,-0.22200000,0.12021073
126316,-0.24100000,0.12691571
126317,-0.25950000,0.13409962
126318,-0.27700000,0.13601533
126319,-0.29400000,0.13026820
126320,-0.30800000,0.11350575
126321,-0.32150000,0.08812261
126322,-0.33700000,0.05651341
126323,-0.34900000,0.01963602
126324,-0.36100000,-0.01532567
126325,-0.37300000,-0.04501916
126326,-0.38350000,-0.06417625
126327,-0.39550000,-0.06848659
126328,-0.40250000,-0.07040230
126329,-0.41250000,-0.06944444
126330,-0.41950000,-0.06369732
126331,-0.43000000,-0.03591954
126332,-0.43650000,0.03975096
126333,-0.44550000,0.15613027
126334,-0.45050000,0.29358238
126335,-0.45750000,0.45306513
126336,-0.46250000,0.52825670
126337,-0.46950000,0.41044061
126338,-0.47300000,0.23659004
126339,-0.47800000,0.16714559
126340,-0.48300000,0.18151341
126341,-0.48850000,0.15948276
126342,-0.49000000,0.06944444
126343,-0.49350000,-0.00095785
126344,-0.49500000,-0.00909962
126345,-0.50050000,-0.01963602
126346,-0.50350000,-0.05842912
126347,-0.50350000,-0.08668582
126348,-0.50550000,-0.09243295
126349,-0.50900000,-0.09099617
126350,-0.50700000,-0.08764368
126351,-0.50900000,-0.08237548
126352,-0.51050000,-0.07567050
126353,-0.51250000,-0.06800766
126354,-0.50900000,-0.05986590
126355,-0.50900000,-0.05603448
126356,-0.50900000,-0.04932950
126357,-0.50700000,-0.04070881
126358,-0.50900000,-0.03352490
126359,-0.50700000,-0.02825670
126360,-0.50350000,-0.02490421
126361,-0.50050000,-0.02442529
126362,-0.49850000,-0.02250958
126363,-0.49000000,-0.01197318
126364,-0.48150000,-0.00526820
126365,-0.46950000,-0.00718391
126366,-0.45200000,-0.00862069
126367,-0.42800000,-0.00526820
126368,-0.39550000,-0.00526820
126369,-0.35600000,-0.00526820
126370,-0.30950000,-0.00335249
126371,-0.25450000,-0.00047893
126372,-0.19600000,-0.00143678
126373,-0.13250000,-0.00526820
126374,-0.06900000,-0.01197318
126375,-0.00200000,-0.01580460
126376,0.06000000,-0.01772031
126377,0.12200000,-0.01436782
126378,0.17900000,-0.00526820
126379,0.23200000,0.00383142
126380,0.28350000,0.01149425
126381,0.32650000,0.01388889
126382,0.36800000,0.01340996
126383,0.40250000,0.01101533
126384,0.43300000,0.00000000
126385,0.46250000,-0.01197318
126386,0.48500000,-0.01915709
126387,0.50350000,-0.02490421
126388,0.51900000,-0.02490421
126389,0.52950000,-0.02586207
126390,0.53800000,-0.02681992
126391,0.54150000,-0.02681992
126392,0.54000000,-0.02681992
126393,0.53650000,-0.02825670
126394,0.52750000,-0.02681992
126395,0.51550000,-0.02298851
126396,0.50200000,-0.02107280
126397,0.48150000,-0.02059387
126398,0.45900000,-0.01772031
126399,0.43500000,-0.01436782
126400,0.40550000,-0.01149425
126401,0.37500000,-0.00909962
126402,0.34050000,-0.00814176
126403,0.30100000,-0.00526820
126404,0.26150000,-0.00574713
126405,0.22000000,-0.00718391
126406,0.17700000,-0.00670498
126407,0.13600000,-0.00718391
126408,0.09300000,-0.00670498
126409,0.05000000,-0.00622605
126410,0.01050000,-0.00718391
126411,-0.02750000,-0.00862069
126412,-0.06200000,-0.00526820
126413,-0.09450000,-0.00191571
126414,-0.12550000,0.00143678
126415,-0.15300000,0.01197318
126416,-0.17850000,0.04262452
126417,-0.20250000,0.08620690
126418,-0.22500000,0.11590038
126419,-0.24550000,0.12787356
126420,-0.26650000,0.13409962
126421,-0.28350000,0.13984674
126422,-0.30050000,0.13745211
126423,-0.31600000,0.12595785
126424,-0.33350000,0.10344828
126425,-0.34700000,0.07183908
126426,-0.36100000,0.03975096
126427,-0.37450000,0.00383142
126428,-0.38650000,-0.02777778
126429,-0.39700000,-0.04454023
126430,-0.40750000,-0.05363985
126431,-0.41950000,-0.06273946
126432,-0.42800000,-0.06800766
126433,-0.43800000,-0.06704981
126434,-0.44350000,-0.05507663
126435,-0.45350000,-0.01005747
126436,-0.45900000,0.08189655
126437,-0.46750000,0.20162835
126438,-0.47250000,0.34291188
126439,-0.47950000,0.49090038
126440,-0.46800000,0.50383142
126441,-0.47300000,0.34482759
126442,-0.47800000,0.20019157
126443,-0.48150000,0.17480843
126444,-0.48850000,0.18821839
126445,-0.49000000,0.12883142
126446,-0.49500000,0.02969349
126447,-0.49700000,-0.01340996
126448,-0.50200000,-0.01340996
126449,-0.50350000,-0.02969349
126450,-0.50850000,-0.06034483
126451,-0.50850000,-0.08141762
126452,-0.50850000,-0.09291188
126453,-0.51200000,-0.09386973
126454,-0.51200000,-0.08620690
126455,-0.51400000,-0.07567050
126456,-0.51400000,-0.06800766
126457,-0.51200000,-0.06273946
126458,-0.51200000,-0.05507663
126459,-0.51200000,-0.04741379
126460,-0.51050000,-0.04022989
126461,-0.51050000,-0.03352490
126462,-0.50850000,-0.02825670
126463,-0.50700000,-0.02490421
126464,-0.50350000,-0.02250958
126465,-0.50000000,-0.01628352
126466,-0.49500000,-0.01005747
126467,-0.48850000,-0.00191571
126468,-0.47650000,0.00383142
126469,-0.46100000,0.00862069
126470,-0.43900000,0.01197318
126471,-0.41050000,0.01532567
126472,-0.37500000,0.01580460
126473,-0.33250000,0.01340996
126474,-0.28000000,0.01340996
126475,-0.22200000,0.01340996
126476,-0.15950000,0.01149425
126477,-0.09500000,0.00478927
126478,-0.02700000,0.00000000
126479,0.03900000,-0.00191571
126480,0.10350000,-0.00814176
126481,0.16600000,-0.00814176
126482,0.22200000,0.00047893
126483,0.27600000,0.00862069
126484,0.32350000,0.01340996
126485,0.36600000,0.01340996
126486,0.40700000,0.01149425
126487,0.44050000,0.00622605
126488,0.47100000,0.00095785
126489,0.49650000,-0.00862069
126490,0.51850000,-0.01436782
126491,0.53750000,-0.01724138
126492,0.55250000,-0.02155172
126493,0.56100000,-0.02825670
126494,0.56600000,-0.02873563
126495,0.56800000,-0.02681992
126496,0.56600000,-0.02442529
126497,0.55950000,-0.02346743
126498,0.54900000,-0.02298851
126499,0.53750000,-0.02346743
126500,0.51850000,-0.02155172
126501,0.50000000,-0.01915709
126502,0.47650000,-0.01724138
126503,0.45100000,-0.01245211
126504,0.41850000,-0.00909962
126505,0.38650000,-0.00670498
126506,0.35250000,-0.00335249
126507,0.31500000,0.00047893
126508,0.27450000,0.00335249
126509,0.23550000,0.00287356
126510,0.19300000,0.00622605
126511,0.15100000,0.00814176
126512,0.11200000,0.01149425
126513,0.06950000,0.00862069
126514,0.03400000,-0.00143678
126515,-0.00350000,-0.00526820
126516,-0.03550000,-0.00047893
126517,-0.06600000,0.00478927
126518,-0.09500000,0.00335249
126519,-0.12200000,0.00383142
126520,-0.14600000,0.02634100
126521,-0.16800000,0.06704981
126522,-0.18850000,0.10488506
126523,-0.20850000,0.12404215
126524,-0.22550000,0.13218391
126525,-0.24250000,0.14128352
126526,-0.25950000,0.14176245
126527,-0.27500000,0.13170498
126528,-0.29000000,0.11350575
126529,-0.30200000,0.08812261
126530,-0.31550000,0.05507663
126531,-0.32750000,0.01963602
126532,-0.33900000,-0.01293103
126533,-0.35100000,-0.03304598
126534,-0.36100000,-0.05028736
126535,-0.37150000,-0.06273946
126536,-0.38000000,-0.06657088
126537,-0.38850000,-0.06657088
126538,-0.39500000,-0.05986590
126539,-0.40200000,-0.03160920
126540,-0.40700000,0.04501916
126541,-0.41200000,0.17432950
126542,-0.41900000,0.34626437
126543,-0.42250000,0.56321839
126544,-0.42750000,0.67337165
126545,-0.43050000,0.54501916
126546,-0.43600000,0.32614943
126547,-0.43750000,0.21120690
126548,-0.44250000,0.17289272
126549,-0.44600000,0.08093870
126550,-0.44750000,-0.05124521
126551,-0.44950000,-0.10105364
126552,-0.45450000,-0.07519157
126553,-0.45450000,-0.06321839
126554,-0.45800000,-0.07471264
126555,-0.45800000,-0.07567050
126556,-0.45950000,-0.07136015
126557,-0.45800000,-0.06992337
126558,-0.45950000,-0.06321839
126559,-0.45950000,-0.05411877
126560,-0.45800000,-0.04741379
126561,-0.45800000,-0.03735632
126562,-0.45600000,-0.02969349
126563,-0.45300000,-0.02442529
126564,-0.45100000,-0.01819923
126565,-0.44750000,-0.00766284
126566,-0.44450000,0.00000000
126567,-0.44250000,0.01005747
126568,-0.45200000,0.02107280
126569,-0.44900000,0.03448276
126570,-0.44050000,0.04501916
126571,-0.43400000,0.05028736
126572,-0.42050000,0.05890805
126573,-0.40550000,0.06848659
126574,-0.38400000,0.07471264
126575,-0.35700000,0.08189655
126576,-0.32200000,0.08716475
126577,-0.27700000,0.09051724
126578,-0.22850000,0.09386973
126579,-0.17200000,0.09195402
126580,-0.11000000,0.08333333
126581,-0.04700000,0.06609195
126582,0.02000000,0.04501916
126583,0.08150000,0.02969349
126584,0.14350000,0.02250958
126585,0.20000000,0.01532567
126586,0.25350000,0.01005747
126587,0.30200000,0.01005747
126588,0.34700000,0.01005747
126589,0.38500000,0.00622605
126590,0.41850000,-0.00095785
126591,0.45000000,-0.00862069
126592,0.47700000,-0.01628352
126593,0.50050000,-0.02634100
126594,0.52050000,-0.03591954
126595,0.53700000,-0.03879310
126596,0.54550000,-0.03975096
126597,0.55200000,-0.04358238
126598,0.55550000,-0.04597701
126599,0.55350000,-0.04406130
126600,0.55050000,-0.04070881
126601,0.54050000,-0.03975096
126602,0.52850000,-0.03544061
126603,0.51050000,-0.03352490
126604,0.49350000,-0.03304598
126605,0.47350000,-0.03017241
126606,0.44850000,-0.02634100
126607,0.42000000,-0.02394636
126608,0.39000000,-0.02155172
126609,0.35700000,-0.01772031
126610,0.32200000,-0.01819923
126611,0.28200000,-0.02059387
126612,0.24350000,-0.02107280
126613,0.20000000,-0.02107280
126614,0.15850000,-0.01915709
126615,0.11350000,-0.01772031
126616,0.07150000,-0.01915709
126617,0.03000000,-0.01772031
126618,-0.01000000,-0.01963602
126619,-0.04700000,-0.02011494
126620,-0.08200000,-0.02107280
126621,-0.11500000,-0.02107280
126622,-0.14700000,-0.02107280
126623,-0.17550000,-0.01915709
126624,-0.20350000,-0.01005747
126625,-0.22700000,0.01197318
126626,-0.25200000,0.05124521
126627,-0.27550000,0.09386973
126628,-0.29350000,0.11063218
126629,-0.31550000,0.11350575
126630,-0.33550000,0.11829502
126631,-0.35200000,0.11877395
126632,-0.38250000,0.11015326
126633,-0.39900000,0.09051724
126634,-0.41550000,0.05795019
126635,-0.42900000,0.02250958
126636,-0.44550000,-0.01197318
126637,-0.45700000,-0.03975096
126638,-0.47200000,-0.05938697
126639,-0.48500000,-0.07136015
126640,-0.49500000,-0.07710728
126641,-0.50650000,-0.07758621
126642,-0.51800000,-0.07998084
126643,-0.52800000,-0.07040230
126644,-0.53800000,-0.02729885
126645,-0.54650000,0.06609195
126646,-0.55650000,0.19971264
126647,-0.56450000,0.36925287
126648,-0.57100000,0.54166667
126649,-0.58100000,0.56369732
126650,-0.58600000,0.38888889
126651,-0.59250000,0.21647510
126652,-0.59950000,0.17337165
126653,-0.60250000,0.17528736
126654,-0.60750000,0.09482759
126655,-0.61250000,-0.01963602
126656,-0.61600000,-0.05795019
126657,-0.61750000,-0.04789272
126658,-0.62100000,-0.06417625
126659,-0.62400000,-0.09674330
126660,-0.62600000,-0.10919540
126661,-0.62600000,-0.10727969
126662,-0.62600000,-0.10296935
126663,-0.62600000,-0.09674330
126664,-0.62750000,-0.09291188
126665,-0.62600000,-0.08620690
126666,-0.62400000,-0.07614943
126667,-0.62250000,-0.06130268
126668,-0.62400000,-0.05124521
126669,-0.62250000,-0.04741379
126670,-0.62100000,-0.04358238
126671,-0.61750000,-0.03687739
126672,-0.61750000,-0.02969349
126673,-0.61250000,-0.02155172
126674,-0.60950000,-0.01340996
126675,-0.60250000,-0.00574713
126676,-0.59750000,0.00047893
126677,-0.58600000,0.00526820
126678,-0.56800000,0.01005747
126679,-0.54950000,0.01628352
126680,-0.52000000,0.01676245
126681,-0.48500000,0.01388889
126682,-0.44200000,0.01005747
126683,-0.39250000,0.01005747
126684,-0.33450000,0.00862069
126685,-0.27300000,0.00239464
126686,-0.20850000,-0.01005747
126687,-0.14200000,-0.01963602
126688,-0.07600000,-0.02442529
126689,-0.01300000,-0.02298851
126690,0.04500000,-0.01628352
126691,0.09950000,-0.00862069
126692,0.15250000,0.00047893
126693,0.19750000,0.00670498
126694,0.24050000,0.00478927
126695,0.27850000,-0.00191571
126696,0.31150000,-0.01149425
126697,0.34300000,-0.01963602
126698,0.36800000,-0.02442529
126699,0.38950000,-0.02969349
126700,0.40750000,-0.03496169
126701,0.41900000,-0.03400383
126702,0.43100000,-0.03544061
126703,0.43400000,-0.04310345
126704,0.43600000,-0.04693487
126705,0.43250000,-0.04118774
126706,0.42600000,-0.03831418
126707,0.41750000,-0.03975096
126708,0.40450000,-0.03783525
126709,0.38600000,-0.03400383
126710,0.36950000,-0.02825670
126711,0.34450000,-0.02394636
126712,0.32150000,-0.02155172
126713,0.29150000,-0.01772031
126714,0.26200000,-0.01628352
126715,0.22700000,-0.01293103
126716,0.19250000,-0.01197318
126717,0.15400000,-0.01053640
126718,0.11450000,-0.00814176
126719,0.07450000,-0.00574713
126720,0.03500000,-0.01005747
126721,-0.00300000,-0.01436782
126722,-0.04100000,-0.01532567
126723,-0.07950000,-0.00909962
126724,-0.11250000,-0.00574713
126725,-0.14400000,-0.01340996
126726,-0.17550000,-0.01772031
126727,-0.20500000,-0.01484674
126728,-0.23150000,-0.00622605
126729,-0.25500000,0.01867816
126730,-0.27650000,0.05986590
126731,-0.29450000,0.09818008
126732,-0.31450000,0.11685824
126733,-0.33100000,0.12356322
126734,-0.34600000,0.13122605
126735,-0.36100000,0.13409962
126736,-0.37600000,0.12308429
126737,-0.38900000,0.09674330
126738,-0.40250000,0.06465517
126739,-0.41400000,0.03304598
126740,-0.42550000,-0.00095785
126741,-0.43550000,-0.02969349
126742,-0.44550000,-0.04837165
126743,-0.45550000,-0.05890805
126744,-0.46350000,-0.06513410
126745,-0.47000000,-0.06848659
126746,-0.47850000,-0.07136015
126747,-0.48650000,-0.06417625
126748,-0.49350000,-0.02538314
126749,-0.49850000,0.06034483
126750,-0.50350000,0.18103448
126751,-0.51000000,0.32854406
126752,-0.51500000,0.49281609
126753,-0.51800000,0.53017241
126754,-0.52500000,0.37212644
126755,-0.52800000,0.19971264
126756,-0.53150000,0.15229885
126757,-0.53500000,0.16906130
126758,-0.53800000,0.13074713
126759,-0.53950000,0.03400383
126760,-0.51150000,-0.02203065
126761,-0.51300000,-0.02777778
126762,-0.51650000,-0.05028736
126763,-0.51650000,-0.08429119
126764,-0.51650000,-0.09770115
126765,-0.51950000,-0.09865900
126766,-0.52100000,-0.09818008
126767,-0.52100000,-0.09339080
126768,-0.52100000,-0.08237548
126769,-0.52100000,-0.06848659
126770,-0.52100000,-0.06609195
126771,-0.51950000,-0.06369732
126772,-0.51950000,-0.05986590
126773,-0.51800000,-0.05651341
126774,-0.51650000,-0.05076628
126775,-0.51300000,-0.04358238
126776,-0.51150000,-0.03400383
126777,-0.50800000,-0.02634100
126778,-0.50300000,-0.02107280
126779,-0.49850000,-0.01915709
126780,-0.49200000,-0.01676245
126781,-0.48200000,-0.01149425
126782,-0.46750000,-0.00862069
126783,-0.44800000,-0.00718391
126784,-0.42350000,-0.00670498
126785,-0.39100000,-0.00814176
126786,-0.35000000,-0.00862069
126787,-0.30150000,-0.00862069
126788,-0.24750000,-0.00862069
126789,-0.18900000,-0.01053640
126790,-0.12350000,-0.01436782
126791,-0.06000000,-0.02203065
126792,0.00350000,-0.02825670
126793,0.07000000,-0.02681992
126794,0.12700000,-0.01963602
126795,0.18600000,-0.01053640
126796,0.23800000,0.00239464
126797,0.28350000,0.01005747
126798,0.32600000,0.00862069
126799,0.36500000,0.00239464
126800,0.39750000,-0.00478927
126801,0.42700000,-0.01245211
126802,0.45300000,-0.01867816
126803,0.47400000,-0.02346743
126804,0.49050000,-0.02681992
126805,0.50500000,-0.03160920
126806,0.51500000,-0.03352490
126807,0.51950000,-0.03304598
126808,0.51950000,-0.03208812
126809,0.51650000,-0.03304598
126810,0.51150000,-0.03304598
126811,0.49850000,-0.03017241
126812,0.48550000,-0.02777778
126813,0.46750000,-0.02346743
126814,0.44800000,-0.01772031
126815,0.42500000,-0.01963602
126816,0.39750000,-0.02250958
126817,0.37000000,-0.02011494
126818,0.33750000,-0.01724138
126819,0.30150000,-0.01293103
126820,0.26700000,-0.01197318
126821,0.22800000,-0.01197318
126822,0.18750000,-0.00909962
126823,0.14650000,-0.00814176
126824,0.10600000,-0.00526820
126825,0.06850000,-0.00191571
126826,0.02800000,-0.00047893
126827,-0.00950000,-0.00431034
126828,-0.04550000,-0.00718391
126829,-0.07800000,-0.00814176
126830,-0.10750000,-0.01005747
126831,-0.13500000,-0.00814176
126832,-0.16300000,0.00526820
126833,-0.18900000,0.03927203
126834,-0.21000000,0.08285441
126835,-0.23100000,0.11206897
126836,-0.24750000,0.12212644
126837,-0.26700000,0.12595785
126838,-0.28350000,0.12835249
126839,-0.29800000,0.12404215
126840,-0.31100000,0.10967433
126841,-0.32550000,0.08477011
126842,-0.33700000,0.05747126
126843,-0.35000000,0.02921456
126844,-0.36150000,-0.00191571
126845,-0.37450000,-0.03448276
126846,-0.38450000,-0.05890805
126847,-0.39250000,-0.06944444
126848,-0.40400000,-0.07040230
126849,-0.41050000,-0.07327586
126850,-0.41700000,-0.07471264
126851,-0.42500000,-0.06178161
126852,-0.43150000,-0.01197318
126853,-0.43800000,0.08237548
126854,-0.44300000,0.20450192
126855,-0.44950000,0.35775862
126856,-0.45250000,0.50383142
126857,-0.45950000,0.49329502
126858,-0.46250000,0.32040230
126859,-0.46900000,0.18199234
126860,-0.47050000,0.16091954
126861,-0.47400000,0.16762452
126862,-0.47900000,0.10488506
126863,-0.48050000,0.01197318
126864,-0.48550000,-0.02634100
126865,-0.48700000,-0.03017241
126866,-0.48850000,-0.05507663
126867,-0.49350000,-0.08812261
126868,-0.49500000,-0.09961686
126869,-0.49650000,-0.09674330
126870,-0.50000000,-0.09291188
126871,-0.50000000,-0.08908046
126872,-0.50000000,-0.08189655
126873,-0.50000000,-0.07806513
126874,-0.50000000,-0.07231801
126875,-0.50000000,-0.06321839
126876,-0.50000000,-0.05411877
126877,-0.49850000,-0.05028736
126878,-0.49650000,-0.04070881
126879,-0.49500000,-0.03113027
126880,-0.49200000,-0.02681992
126881,-0.48850000,-0.02634100
126882,-0.48350000,-0.02394636
126883,-0.48050000,-0.01963602
126884,-0.47050000,-0.01388889
126885,-0.46250000,-0.01053640
126886,-0.44600000,-0.00670498
126887,-0.42500000,-0.00047893
126888,-0.39600000,0.00047893
126889,-0.36200000,-0.00431034
126890,-0.32100000,-0.00431034
126891,-0.27050000,-0.00383142
126892,-0.21350000,-0.00718391
126893,-0.15150000,-0.01101533
126894,-0.08800000,-0.01580460
126895,-0.02450000,-0.01628352
126896,0.04050000,-0.01484674
126897,0.10250000,-0.01293103
126898,0.16250000,-0.00670498
126899,0.21650000,0.00431034
126900,0.26700000,0.01005747
126901,0.31250000,0.00862069
126902,0.35500000,0.00287356
126903,0.38900000,-0.00047893
126904,0.42350000,-0.00622605
126905,0.45100000,-0.01293103
126906,0.47400000,-0.01963602
126907,0.49650000,-0.02921456
126908,0.51150000,-0.03544061
126909,0.52450000,-0.03687739
126910,0.53250000,-0.03735632
126911,0.53550000,-0.03687739
126912,0.53550000,-0.03544061
126913,0.53100000,-0.03352490
126914,0.52250000,-0.02873563
126915,0.51150000,-0.03017241
126916,0.49850000,-0.03160920
126917,0.47700000,-0.02825670
126918,0.45750000,-0.02490421
126919,0.43150000,-0.02203065
126920,0.40550000,-0.02059387
126921,0.37300000,-0.01436782
126922,0.34200000,-0.00862069
126923,0.30600000,-0.01149425
126924,0.26850000,-0.01772031
126925,0.22800000,-0.01915709
126926,0.18700000,-0.01580460
126927,0.14650000,-0.01245211
126928,0.10750000,-0.00909962
126929,0.06500000,-0.00957854
126930,0.02600000,-0.01197318
126931,-0.01300000,-0.01101533
126932,-0.04750000,-0.00718391
126933,-0.08150000,-0.00670498
126934,-0.11400000,-0.00718391
126935,-0.14350000,-0.00431034
126936,-0.16950000,0.01340996
126937,-0.19550000,0.05124521
126938,-0.21700000,0.09099617
126939,-0.23950000,0.11254789
126940,-0.25600000,0.11781609
126941,-0.27400000,0.12787356
126942,-0.29000000,0.13601533
126943,-0.30500000,0.12835249
126944,-0.32100000,0.10680077
126945,-0.33400000,0.08045977
126946,-0.34550000,0.05220307
126947,-0.35850000,0.01772031
126948,-0.37000000,-0.01867816
126949,-0.38150000,-0.04406130
126950,-0.39100000,-0.06226054
126951,-0.40100000,-0.06944444
126952,-0.40950000,-0.06704981
126953,-0.41750000,-0.06848659
126954,-0.42400000,-0.06896552
126955,-0.43200000,-0.04932950
126956,-0.43700000,0.01676245
126957,-0.44500000,0.12643678
126958,-0.44800000,0.25574713
126959,-0.45600000,0.41475096
126960,-0.45950000,0.52490421
126961,-0.46450000,0.44204981
126962,-0.47100000,0.25909962
126963,-0.47400000,0.16331418
126964,-0.47700000,0.16810345
126965,-0.48200000,0.16331418
126966,-0.48550000,0.08045977
126967,-0.48700000,-0.00095785
126968,-0.49200000,-0.01772031
126969,-0.49200000,-0.02346743
126970,-0.49500000,-0.05747126
126971,-0.49650000,-0.08716475
126972,-0.50000000,-0.09434866
126973,-0.50000000,-0.09482759
126974,-0.50000000,-0.09291188
126975,-0.50150000,-0.08955939
126976,-0.50150000,-0.08572797
126977,-0.50300000,-0.07806513
126978,-0.50300000,-0.07136015
126979,-0.50000000,-0.06321839
126980,-0.50000000,-0.05268199
126981,-0.49850000,-0.04885057
126982,-0.49650000,-0.04741379
126983,-0.49350000,-0.03927203
126984,-0.49350000,-0.03304598
126985,-0.48850000,-0.03017241
126986,-0.48350000,-0.02634100
126987,-0.47900000,-0.02107280
126988,-0.47100000,-0.01580460
126989,-0.45600000,-0.01197318
126990,-0.44000000,-0.01245211
126991,-0.41750000,-0.01101533
126992,-0.38650000,-0.01245211
126993,-0.34950000,-0.01580460
126994,-0.30400000,-0.01628352
126995,-0.25250000,-0.01436782
