'sample interval','PLETH','I'
2089741,-0.51400000,0.01600000
2089742,-0.51300000,0.02350000
2089743,-0.51250000,0.03600000
2089744,-0.50600000,0.04850000
2089745,-0.49400000,0.05700000
2089746,-0.47350000,0.06750000
2089747,-0.44300000,0.07950000
2089748,-0.40150000,0.08700000
2089749,-0.34700000,0.08450000
2089750,-0.28400000,0.08300000
2089751,-0.21300000,0.08050000
2089752,-0.13400000,0.07250000
2089753,-0.05550000,0.05800000
2089754,0.02400000,0.03850000
2089755,0.09750000,0.02000000
2089756,0.16600000,0.01150000
2089757,0.22650000,-0.00450000
2089758,0.27850000,-0.02200000
2089759,0.32100000,-0.03000000
2089760,0.37300000,-0.03500000
2089761,0.39900000,-0.04000000
2089762,0.41600000,-0.04000000
2089763,0.42650000,-0.04000000
2089764,0.43100000,-0.04200000
2089765,0.42900000,-0.04750000
2089766,0.42050000,-0.04700000
2089767,0.40550000,-0.04050000
2089768,0.38650000,-0.03850000
2089769,0.36250000,-0.04250000
2089770,0.33150000,-0.04750000
2089771,0.29650000,-0.05100000
2089772,0.25700000,-0.05200000
2089773,0.21350000,-0.05450000
2089774,0.16800000,-0.05900000
2089775,0.11950000,-0.06200000
2089776,0.06750000,-0.06300000
2089777,0.01650000,-0.06550000
2089778,-0.03550000,-0.06600000
2089779,-0.08550000,-0.06900000
2089780,-0.13600000,-0.06800000
2089781,-0.18350000,-0.06600000
2089782,-0.22750000,-0.06600000
2089783,-0.26900000,-0.07050000
2089784,-0.30700000,-0.07450000
2089785,-0.34200000,-0.07150000
2089786,-0.37300000,-0.06500000
2089787,-0.40050000,-0.06500000
2089788,-0.42400000,-0.06800000
2089789,-0.44500000,-0.07300000
2089790,-0.46150000,-0.07650000
2089791,-0.47600000,-0.07850000
2089792,-0.48800000,-0.08050000
2089793,-0.49600000,-0.08050000
2089794,-0.50350000,-0.07650000
2089795,-0.50900000,-0.05800000
2089796,-0.51150000,0.03550000
2089797,-0.51250000,0.25850000
2089798,-0.51300000,0.54400000
2089799,-0.51250000,0.67700000
2089800,-0.51150000,0.46600000
2089801,-0.50900000,0.10900000
2089802,-0.50550000,-0.05400000
2089803,-0.50300000,-0.03550000
2089804,-0.49850000,0.00350000
2089805,-0.49500000,0.01400000
2089806,-0.49150000,0.01400000
2089807,-0.48800000,0.01400000
2089808,-0.48450000,0.01400000
2089809,-0.48100000,0.01350000
2089810,-0.47850000,0.01250000
2089811,-0.47600000,0.01400000
2089812,-0.47400000,0.01400000
2089813,-0.47250000,0.01400000
2089814,-0.47250000,0.01400000
2089815,-0.47350000,0.01750000
2089816,-0.47500000,0.02300000
2089817,-0.47750000,0.03100000
2089818,-0.47950000,0.04150000
2089819,-0.48050000,0.05300000
2089820,-0.47950000,0.06250000
2089821,-0.47500000,0.07250000
2089822,-0.46400000,0.08400000
2089823,-0.44400000,0.09450000
2089824,-0.42100000,0.10350000
2089825,-0.38050000,0.10600000
2089826,-0.32900000,0.10600000
2089827,-0.26700000,0.10900000
2089828,-0.19600000,0.10700000
2089829,-0.12000000,0.10000000
2089830,-0.04000000,0.08800000
2089831,0.03850000,0.07250000
2089832,0.11400000,0.05400000
2089833,0.18100000,0.03150000
2089834,0.24250000,0.01650000
2089835,0.29500000,0.01200000
2089836,0.33700000,0.00300000
2089837,0.37100000,-0.00700000
2089838,0.39650000,-0.01450000
2089839,0.41400000,-0.01600000
2089840,0.42550000,-0.01550000
2089841,0.42900000,-0.01450000
2089842,0.42600000,-0.01650000
2089843,0.41750000,-0.01700000
2089844,0.40250000,-0.01450000
2089845,0.38250000,-0.01500000
2089846,0.35600000,-0.01800000
2089847,0.32550000,-0.01900000
2089848,0.28950000,-0.01900000
2089849,0.24750000,-0.01900000
2089850,0.20300000,-0.02300000
2089851,0.15500000,-0.02800000
2089852,0.10250000,-0.02950000
2089853,0.04900000,-0.03000000
2089854,-0.00700000,-0.03000000
2089855,-0.06300000,-0.03000000
2089856,-0.12000000,-0.03000000
2089857,-0.17400000,-0.03000000
2089858,-0.22850000,-0.03000000
2089859,-0.28000000,-0.03000000
2089860,-0.33000000,-0.03200000
2089861,-0.37800000,-0.03850000
2089862,-0.42350000,-0.04100000
2089863,-0.46450000,-0.03250000
2089864,-0.50200000,-0.02950000
2089865,-0.53800000,-0.03200000
2089866,-0.57050000,-0.03700000
2089867,-0.59950000,-0.04200000
2089868,-0.62450000,-0.04800000
2089869,-0.64750000,-0.05100000
2089870,-0.66650000,-0.05000000
2089871,-0.68350000,-0.04550000
2089872,-0.69650000,-0.03300000
2089873,-0.70850000,0.02850000
2089874,-0.71750000,0.21350000
2089875,-0.72550000,0.50250000
2089876,-0.73050000,0.70350000
2089877,-0.73400000,0.58050000
2089878,-0.73600000,0.21900000
2089879,-0.73600000,-0.01400000
2089880,-0.73400000,-0.02600000
2089881,-0.73150000,0.02200000
2089882,-0.72800000,0.04650000
2089883,-0.72200000,0.05100000
2089884,-0.71550000,0.04550000
2089885,-0.70950000,0.03950000
2089886,-0.70450000,0.03650000
2089887,-0.69800000,0.03600000
2089888,-0.68000000,0.04100000
2089889,-0.67450000,0.04400000
2089890,-0.67000000,0.04700000
2089891,-0.66650000,0.05250000
2089892,-0.66300000,0.05800000
2089893,-0.66000000,0.05850000
2089894,-0.65900000,0.06350000
2089895,-0.65750000,0.07750000
2089896,-0.65850000,0.09250000
2089897,-0.65750000,0.10000000
2089898,-0.65650000,0.11150000
2089899,-0.65300000,0.12900000
2089900,-0.64400000,0.14550000
2089901,-0.62750000,0.15550000
2089902,-0.60150000,0.16050000
2089903,-0.56150000,0.16550000
2089904,-0.50650000,0.16800000
2089905,-0.43750000,0.16700000
2089906,-0.35450000,0.15900000
2089907,-0.25950000,0.14550000
2089908,-0.15750000,0.12350000
2089909,-0.05050000,0.09350000
2089910,0.05450000,0.06750000
2089911,0.15350000,0.04750000
2089912,0.24600000,0.03200000
2089913,0.32450000,0.02050000
2089914,0.39050000,0.01550000
2089915,0.44200000,0.01400000
2089916,0.48300000,0.01400000
2089917,0.51000000,0.01350000
2089918,0.52650000,0.01250000
2089919,0.53250000,0.01400000
2089920,0.53100000,0.01350000
2089921,0.52200000,0.01050000
2089922,0.50350000,0.00700000
2089923,0.47950000,0.00650000
2089924,0.44850000,0.00350000
2089925,0.40950000,0.00000000
2089926,0.36700000,0.00150000
2089927,0.31850000,0.00300000
2089928,0.26600000,0.00250000
2089929,0.21050000,-0.00050000
2089930,0.15100000,-0.00450000
2089931,0.09200000,-0.00300000
2089932,0.03150000,0.00000000
2089933,-0.03000000,-0.00150000
2089934,-0.08850000,-0.00550000
2089935,-0.14450000,-0.00950000
2089936,-0.19800000,-0.01100000
2089937,-0.24850000,-0.01100000
2089938,-0.29550000,-0.00900000
2089939,-0.33750000,-0.00900000
2089940,-0.37600000,-0.01800000
2089941,-0.40950000,-0.02550000
2089942,-0.43850000,-0.02100000
2089943,-0.46500000,-0.01300000
2089944,-0.48400000,-0.01300000
2089945,-0.50100000,-0.02000000
2089946,-0.51250000,-0.02750000
2089947,-0.52000000,-0.03000000
2089948,-0.52550000,-0.03000000
2089949,-0.52700000,-0.03000000
2089950,-0.52700000,-0.02950000
2089951,-0.52450000,-0.01800000
2089952,-0.46350000,0.05150000
2089953,-0.45800000,0.24000000
2089954,-0.45200000,0.51150000
2089955,-0.44400000,0.67150000
2089956,-0.43800000,0.52150000
2089957,-0.43100000,0.17350000
2089958,-0.42200000,-0.03200000
2089959,-0.41600000,-0.03050000
2089960,-0.40800000,0.02150000
2089961,-0.40250000,0.04650000
2089962,-0.39650000,0.04950000
2089963,-0.39200000,0.04200000
2089964,-0.38750000,0.03750000
2089965,-0.38400000,0.03450000
2089966,-0.38150000,0.03250000
2089967,-0.37900000,0.03800000
2089968,-0.37700000,0.04300000
2089969,-0.37700000,0.04400000
2089970,-0.37800000,0.04600000
2089971,-0.38000000,0.05250000
2089972,-0.38150000,0.05850000
2089973,-0.38500000,0.06600000
2089974,-0.38850000,0.07450000
2089975,-0.39400000,0.08400000
2089976,-0.39750000,0.09550000
2089977,-0.40100000,0.10400000
2089978,-0.40350000,0.11450000
2089979,-0.40000000,0.13150000
2089980,-0.39200000,0.14650000
2089981,-0.37350000,0.15450000
2089982,-0.34300000,0.15850000
2089983,-0.30000000,0.16050000
2089984,-0.24250000,0.15900000
2089985,-0.17150000,0.15150000
2089986,-0.08800000,0.13350000
2089987,0.00700000,0.11000000
2089988,0.10550000,0.08850000
2089989,0.20400000,0.06750000
2089990,0.29950000,0.04550000
2089991,0.38900000,0.02800000
2089992,0.46750000,0.01600000
2089993,0.53250000,0.01200000
2089994,0.58500000,0.00700000
2089995,0.62550000,0.00650000
2089996,0.65300000,0.00650000
2089997,0.66950000,0.00350000
2089998,0.67500000,0.00000000
2089999,0.67150000,0.00300000
2090000,0.66100000,0.00650000
2090001,0.64250000,0.00500000
2090002,0.61600000,0.00300000
2090003,0.58450000,0.00250000
2090004,0.54550000,-0.00050000
2090005,0.50250000,-0.00650000
2090006,0.45450000,-0.01050000
2090007,0.40150000,-0.01100000
2090008,0.34550000,-0.01100000
2090009,0.28650000,-0.01600000
2090010,0.22600000,-0.02050000
2090011,0.16600000,-0.02550000
2090012,0.10600000,-0.02750000
2090013,0.04800000,-0.02950000
2090014,-0.00800000,-0.03000000
2090015,-0.06150000,-0.03000000
2090016,-0.11500000,-0.03000000
2090017,-0.16000000,-0.03150000
2090018,-0.20300000,-0.03700000
2090019,-0.24100000,-0.04350000
2090020,-0.27500000,-0.03750000
2090021,-0.30500000,-0.03150000
2090022,-0.33100000,-0.03300000
2090023,-0.35200000,-0.03600000
2090024,-0.36900000,-0.03900000
2090025,-0.38500000,-0.04600000
2090026,-0.39600000,-0.05400000
2090027,-0.40400000,-0.05400000
2090028,-0.40850000,-0.05100000
2090029,-0.41100000,-0.04950000
2090030,-0.41000000,-0.02650000
2090031,-0.40950000,0.06900000
2090032,-0.40600000,0.29200000
2090033,-0.40050000,0.56250000
2090034,-0.39550000,0.66200000
2090035,-0.38850000,0.43200000
2090036,-0.38050000,0.09600000
2090037,-0.37100000,-0.04250000
2090038,-0.36300000,-0.01850000
2090039,-0.35550000,0.02250000
2090040,-0.34650000,0.03700000
2090041,-0.33700000,0.03250000
2090042,-0.32850000,0.02200000
2090043,-0.32200000,0.01750000
2090044,-0.31450000,0.01600000
2090045,-0.30850000,0.01600000
2090046,-0.30150000,0.01850000
2090047,-0.29700000,0.02300000
2090048,-0.29350000,0.03000000
2090049,-0.29100000,0.03450000
2090050,-0.29100000,0.04150000
2090051,-0.29100000,0.04900000
2090052,-0.29250000,0.05600000
2090053,-0.29450000,0.06050000
2090054,-0.29600000,0.06750000
2090055,-0.29600000,0.08150000
2090056,-0.29350000,0.09450000
2090057,-0.28450000,0.10350000
2090058,-0.26800000,0.10800000
2090059,-0.24100000,0.11950000
2090060,-0.20200000,0.12900000
2090061,-0.14950000,0.13100000
2090062,-0.08450000,0.13100000
2090063,-0.00850000,0.12900000
2090064,0.07600000,0.12150000
2090065,0.16400000,0.10450000
2090066,0.25450000,0.08200000
2090067,0.34150000,0.06200000
2090068,0.42100000,0.04650000
2090069,0.49300000,0.02900000
2090070,0.55400000,0.01600000
2090071,0.60450000,0.01050000
2090072,0.64450000,0.00500000
2090073,0.67350000,-0.00200000
2090074,0.69450000,-0.00700000
2090075,0.70500000,-0.00700000
2090076,0.70850000,-0.00400000
2090077,0.70650000,-0.00400000
2090078,0.69600000,-0.00400000
2090079,0.67850000,-0.00250000
2090080,0.62800000,-0.00150000
2090081,0.59850000,-0.00050000
2090082,0.56500000,-0.00300000
2090083,0.52600000,-0.00500000
2090084,0.48250000,-0.00650000
2090085,0.43450000,-0.01400000
2090086,0.38300000,-0.02050000
2090087,0.32900000,-0.02200000
2090088,0.27150000,-0.02550000
2090089,0.21400000,-0.02750000
2090090,0.15500000,-0.02550000
2090091,0.09750000,-0.02600000
2090092,0.04100000,-0.02900000
2090093,-0.01400000,-0.03000000
2090094,-0.06650000,-0.03000000
2090095,-0.11500000,-0.03200000
2090096,-0.16150000,-0.04150000
2090097,-0.20300000,-0.04100000
2090098,-0.24250000,-0.03150000
2090099,-0.27700000,-0.02950000
2090100,-0.30950000,-0.03050000
2090101,-0.33550000,-0.03800000
2090102,-0.36000000,-0.04900000
2090103,-0.38000000,-0.05350000
2090104,-0.39550000,-0.05400000
2090105,-0.40850000,-0.05450000
2090106,-0.41850000,-0.04950000
2090107,-0.42500000,-0.03450000
2090108,-0.43050000,0.03450000
2090109,-0.43300000,0.22050000
2090110,-0.43500000,0.50100000
2090111,-0.43500000,0.68950000
2090112,-0.43200000,0.55300000
2090113,-0.43050000,0.19950000
2090114,-0.42800000,-0.01150000
2090115,-0.42450000,-0.01700000
2090116,-0.42200000,0.02250000
2090117,-0.41850000,0.03750000
2090118,-0.41500000,0.03800000
2090119,-0.40950000,0.03100000
2090120,-0.40600000,0.02400000
2090121,-0.40250000,0.01950000
2090122,-0.39900000,0.01800000
2090123,-0.39550000,0.02300000
2090124,-0.39300000,0.03000000
2090125,-0.39150000,0.03250000
2090126,-0.38950000,0.03450000
2090127,-0.38850000,0.04450000
2090128,-0.39050000,0.05250000
2090129,-0.39150000,0.05700000
2090130,-0.39300000,0.06400000
2090131,-0.39400000,0.07600000
2090132,-0.39300000,0.09000000
2090133,-0.39050000,0.10000000
2090134,-0.37900000,0.10800000
2090135,-0.36100000,0.11950000
2090136,-0.33100000,0.12950000
2090137,-0.29000000,0.13600000
2090138,-0.23700000,0.13900000
2090139,-0.17350000,0.14150000
2090140,-0.09950000,0.13650000
2090141,-0.01750000,0.12550000
2090142,0.06800000,0.11200000
2090143,0.15150000,0.09400000
2090144,0.19000000,0.07350000
2090145,0.26050000,0.04850000
2090146,0.32250000,0.02900000
2090147,0.37500000,0.01650000
2090148,0.41750000,0.01400000
2090149,0.45300000,0.01200000
2090150,0.47800000,0.00650000
2090151,0.49550000,0.00350000
2090152,0.50600000,0.00250000
2090153,0.51000000,-0.00150000
2090154,0.50750000,-0.00200000
2090155,0.49950000,0.00150000
2090156,0.48550000,0.00450000
2090157,0.46600000,0.00700000
2090158,0.44050000,0.00350000
2090159,0.41100000,0.00100000
2090160,0.37850000,-0.00100000
2090161,0.34000000,-0.00700000
2090162,0.29800000,-0.01250000
2090163,0.25300000,-0.01100000
2090164,0.20400000,-0.01150000
2090165,0.15400000,-0.01900000
2090166,0.10150000,-0.02450000
2090167,0.04950000,-0.02600000
2090168,-0.00450000,-0.02750000
2090169,-0.05550000,-0.02950000
2090170,-0.10700000,-0.02800000
2090171,-0.15600000,-0.02550000
2090172,-0.20100000,-0.02800000
2090173,-0.24300000,-0.03600000
2090174,-0.28200000,-0.03450000
2090175,-0.31750000,-0.02650000
2090176,-0.34900000,-0.02750000
2090177,-0.37700000,-0.03500000
2090178,-0.40100000,-0.04050000
2090179,-0.42200000,-0.04300000
2090180,-0.43900000,-0.04450000
2090181,-0.45250000,-0.04700000
2090182,-0.46450000,-0.04600000
2090183,-0.47350000,-0.04150000
2090184,-0.47950000,-0.02150000
2090185,-0.48350000,0.06750000
2090186,-0.48600000,0.28750000
2090187,-0.48750000,0.57200000
2090188,-0.48850000,0.70250000
2090189,-0.48600000,0.49150000
2090190,-0.48400000,0.13900000
2090191,-0.48250000,-0.02050000
2090192,-0.47950000,-0.00450000
2090193,-0.47500000,0.03150000
2090194,-0.47100000,0.04500000
2090195,-0.46800000,0.04200000
2090196,-0.46300000,0.03250000
2090197,-0.45900000,0.02350000
2090198,-0.45400000,0.02350000
2090199,-0.45150000,0.02750000
2090200,-0.44800000,0.03350000
2090201,-0.44600000,0.03600000
2090202,-0.44350000,0.03800000
2090203,-0.44350000,0.04450000
2090204,-0.44350000,0.04950000
2090205,-0.44350000,0.05250000
2090206,-0.44600000,0.05650000
2090207,-0.44600000,0.06500000
2090208,-0.44600000,0.07550000
2090209,-0.44400000,0.08400000
2090210,-0.43700000,0.09450000
2090211,-0.42450000,0.10600000
2090212,-0.40250000,0.12000000
2090213,-0.37150000,0.12950000
2090214,-0.33050000,0.13600000
2090215,-0.27650000,0.14050000
2090216,-0.21400000,0.14150000
2090217,-0.14400000,0.13300000
2090218,-0.06850000,0.12200000
2090219,0.00700000,0.10800000
2090220,0.08300000,0.08900000
2090221,0.15400000,0.06800000
2090222,0.21800000,0.04900000
2090223,0.27450000,0.03100000
2090224,0.32200000,0.01950000
2090225,0.36050000,0.01450000
2090226,0.39050000,0.01400000
2090227,0.41200000,0.01400000
2090228,0.42750000,0.01200000
2090229,0.43650000,0.00850000
2090230,0.43950000,0.00350000
2090231,0.43550000,0.00300000
2090232,0.42600000,0.00750000
2090233,0.41250000,0.00700000
2090234,0.39200000,0.00300000
2090235,0.36850000,0.00150000
2090236,0.33900000,0.00250000
2090237,0.30450000,0.00050000
2090238,0.26850000,-0.00850000
2090239,0.22700000,-0.01300000
2090240,0.18350000,-0.01500000
2090241,0.13700000,-0.01950000
2090242,0.08800000,-0.02250000
2090243,0.03850000,-0.02350000
2090244,-0.01100000,-0.02250000
2090245,-0.06050000,-0.02550000
2090246,-0.10850000,-0.02900000
2090247,-0.15600000,-0.02800000
2090248,-0.19950000,-0.02750000
2090249,-0.24200000,-0.03500000
2090250,-0.28050000,-0.03950000
2090251,-0.31500000,-0.03300000
2090252,-0.34650000,-0.02600000
2090253,-0.37350000,-0.02750000
2090254,-0.39900000,-0.03150000
2090255,-0.41950000,-0.03550000
2090256,-0.43700000,-0.04000000
2090257,-0.45050000,-0.04550000
2090258,-0.46300000,-0.04950000
2090259,-0.47200000,-0.04600000
2090260,-0.47750000,-0.04150000
2090261,-0.48350000,-0.01850000
2090262,-0.48650000,0.08650000
2090263,-0.48850000,0.32500000
2090264,-0.48900000,0.61050000
2090265,-0.48900000,0.70250000
2090266,-0.48900000,0.45050000
2090267,-0.48750000,0.10700000
2090268,-0.48500000,-0.02400000
2090269,-0.48350000,-0.00100000
2090270,-0.48000000,0.03300000
2090271,-0.47700000,0.04700000
2090272,-0.52000000,0.04350000
2090273,-0.51650000,0.03250000
2090274,-0.51250000,0.02550000
2090275,-0.50800000,0.02650000
2090276,-0.50500000,0.02850000
2090277,-0.50250000,0.03050000
2090278,-0.49900000,0.03450000
2090279,-0.49900000,0.04150000
2090280,-0.49800000,0.04700000
2090281,-0.49800000,0.04750000
2090282,-0.50000000,0.05250000
2090283,-0.50250000,0.06150000
2090284,-0.50550000,0.07300000
2090285,-0.50650000,0.08400000
2090286,-0.50550000,0.09300000
2090287,-0.50000000,0.10200000
2090288,-0.48800000,0.11500000
2090289,-0.46800000,0.12450000
2090290,-0.43700000,0.13000000
2090291,-0.39550000,0.13650000
2090292,-0.34200000,0.14300000
2090293,-0.27900000,0.14300000
2090294,-0.21000000,0.13650000
2090295,-0.13450000,0.12550000
2090296,-0.05750000,0.11150000
2090297,0.01600000,0.09100000
2090298,0.08700000,0.06950000
2090299,0.14950000,0.05300000
2090300,0.20550000,0.03850000
2090301,0.25350000,0.02150000
2090302,0.29100000,0.01400000
2090303,0.32100000,0.01400000
2090304,0.34350000,0.01400000
2090305,0.35850000,0.01200000
2090306,0.36800000,0.00850000
2090307,0.37100000,0.00800000
2090308,0.36800000,0.01050000
2090309,0.35800000,0.01050000
2090310,0.34450000,0.00750000
2090311,0.32350000,0.00650000
2090312,0.29850000,0.00650000
2090313,0.26850000,0.00350000
2090314,0.23350000,0.00000000
2090315,0.19500000,0.00150000
2090316,0.15300000,0.00100000
2090317,0.10800000,-0.00600000
2090318,0.06100000,-0.01450000
2090319,0.01200000,-0.01800000
2090320,-0.03750000,-0.01900000
2090321,-0.08700000,-0.02050000
2090322,-0.13600000,-0.02200000
2090323,-0.18400000,-0.02550000
2090324,-0.23000000,-0.02600000
2090325,-0.27150000,-0.02600000
2090326,-0.31150000,-0.03100000
2090327,-0.34750000,-0.03550000
2090328,-0.38100000,-0.02800000
2090329,-0.41100000,-0.01900000
2090330,-0.43650000,-0.02350000
2090331,-0.45950000,-0.03150000
2090332,-0.47900000,-0.03900000
2090333,-0.49650000,-0.04750000
2090334,-0.50900000,-0.05050000
2090335,-0.52050000,-0.04850000
2090336,-0.53150000,-0.04800000
2090337,-0.53750000,-0.04500000
2090338,-0.54150000,-0.02350000
2090339,-0.54500000,0.07450000
2090340,-0.54650000,0.30350000
2090341,-0.54750000,0.58750000
2090342,-0.54650000,0.70200000
2090343,-0.54400000,0.47900000
2090344,-0.54250000,0.12700000
2090345,-0.54000000,-0.02850000
2090346,-0.53750000,-0.01150000
2090347,-0.53400000,0.02800000
2090348,-0.52950000,0.04250000
2090349,-0.52700000,0.03650000
2090350,-0.52300000,0.02400000
2090351,-0.51850000,0.01800000
2090352,-0.51600000,0.01950000
2090353,-0.51300000,0.02150000
2090354,-0.51050000,0.02350000
2090355,-0.50800000,0.02550000
2090356,-0.50700000,0.02850000
2090357,-0.50700000,0.03250000
2090358,-0.50600000,0.03650000
2090359,-0.50800000,0.04450000
2090360,-0.50950000,0.05300000
2090361,-0.51100000,0.05850000
2090362,-0.51100000,0.06400000
2090363,-0.50850000,0.07900000
2090364,-0.50350000,0.09250000
2090365,-0.49100000,0.09950000
2090366,-0.47000000,0.10450000
2090367,-0.44050000,0.11400000
2090368,-0.39750000,0.12100000
2090369,-0.34550000,0.12250000
2090370,-0.28200000,0.12350000
2090371,-0.21150000,0.12350000
2090372,-0.13500000,0.11650000
2090373,-0.05650000,0.09850000
2090374,0.02000000,0.07850000
2090375,0.09250000,0.06000000
2090376,0.15800000,0.04500000
2090377,0.21550000,0.02600000
2090378,0.26400000,0.01650000
2090379,0.30350000,0.01200000
2090380,0.33300000,0.00600000
2090381,0.35600000,0.00000000
2090382,0.37200000,-0.00400000
2090383,0.38050000,-0.00550000
2090384,0.38350000,-0.00750000
2090385,0.37850000,-0.01050000
2090386,0.37000000,-0.01050000
2090387,0.35400000,-0.00600000
2090388,0.33550000,-0.00400000
2090389,0.30950000,-0.00900000
2090390,0.28000000,-0.01450000
2090391,0.24550000,-0.01650000
2090392,0.20600000,-0.02050000
2090393,0.16400000,-0.02550000
2090394,0.11850000,-0.02900000
2090395,0.07050000,-0.03000000
2090396,0.02100000,-0.03000000
2090397,-0.02950000,-0.03000000
2090398,-0.07850000,-0.03000000
2090399,-0.12900000,-0.03000000
2090400,-0.15050000,-0.03150000
2090401,-0.19800000,-0.03500000
2090402,-0.24200000,-0.03700000
2090403,-0.28200000,-0.04200000
2090404,-0.31900000,-0.04700000
2090405,-0.35350000,-0.04050000
2090406,-0.38300000,-0.03350000
2090407,-0.40900000,-0.03500000
2090408,-0.43150000,-0.04350000
2090409,-0.45150000,-0.05500000
2090410,-0.46800000,-0.06250000
2090411,-0.48100000,-0.06300000
2090412,-0.49050000,-0.06300000
2090413,-0.49800000,-0.06400000
2090414,-0.50500000,-0.06150000
2090415,-0.50750000,-0.03600000
2090416,-0.50950000,0.07350000
2090417,-0.51050000,0.31050000
2090418,-0.50950000,0.59800000
2090419,-0.50850000,0.69500000
2090420,-0.50600000,0.44400000
2090421,-0.50250000,0.09400000
2090422,-0.50000000,-0.04050000
2090423,-0.49450000,-0.01150000
2090424,-0.49100000,0.02450000
2090425,-0.48700000,0.03050000
2090426,-0.48350000,0.02200000
2090427,-0.48000000,0.01400000
2090428,-0.47650000,0.01400000
2090429,-0.47500000,0.01400000
2090430,-0.47150000,0.01400000
2090431,-0.47050000,0.01400000
2090432,-0.46850000,0.01400000
2090433,-0.46950000,0.01600000
2090434,-0.46850000,0.02350000
2090435,-0.47150000,0.03050000
2090436,-0.47200000,0.03800000
2090437,-0.47500000,0.04350000
2090438,-0.47750000,0.04850000
2090439,-0.47900000,0.05850000
2090440,-0.47900000,0.07150000
2090441,-0.47500000,0.08400000
2090442,-0.46250000,0.09300000
2090443,-0.44300000,0.10000000
2090444,-0.41350000,0.10750000
2090445,-0.37200000,0.11450000
2090446,-0.32000000,0.11850000
2090447,-0.25750000,0.12250000
2090448,-0.18850000,0.12150000
2090449,-0.11300000,0.11100000
2090450,-0.03700000,0.09450000
2090451,0.03900000,0.07650000
2090452,0.10850000,0.05650000
2090453,0.17150000,0.03600000
2090454,0.22500000,0.02050000
2090455,0.26950000,0.01350000
2090456,0.30300000,0.01050000
2090457,0.32800000,0.00500000
2090458,0.34450000,-0.00200000
2090459,0.35250000,-0.00700000
2090460,0.35250000,-0.00950000
2090461,0.34450000,-0.01400000
2090462,0.33150000,-0.01400000
2090463,0.31350000,-0.01150000
2090464,0.31950000,-0.01100000
2090465,0.29000000,-0.01100000
2090466,0.25550000,-0.01300000
2090467,0.21550000,-0.01650000
2090468,0.17250000,-0.02050000
2090469,0.12550000,-0.02350000
2090470,0.07550000,-0.02800000
2090471,0.02250000,-0.02950000
2090472,-0.03250000,-0.03000000
2090473,-0.08800000,-0.03000000
2090474,-0.14500000,-0.03000000
2090475,-0.20050000,-0.03000000
2090476,-0.25400000,-0.03500000
2090477,-0.30800000,-0.03850000
2090478,-0.35700000,-0.03550000
2090479,-0.40300000,-0.03150000
2090480,-0.44650000,-0.03500000
2090481,-0.48500000,-0.05000000
2090482,-0.52000000,-0.05250000
2090483,-0.55000000,-0.03950000
2090484,-0.57700000,-0.03500000
2090485,-0.60050000,-0.04200000
2090486,-0.62000000,-0.04950000
2090487,-0.63500000,-0.05700000
2090488,-0.64700000,-0.06250000
2090489,-0.65550000,-0.06550000
2090490,-0.66150000,-0.06600000
2090491,-0.66500000,-0.06700000
2090492,-0.66500000,-0.05700000
2090493,-0.66350000,0.00300000
2090494,-0.66000000,0.18400000
2090495,-0.65400000,0.46500000
2090496,-0.64700000,0.66850000
2090497,-0.63900000,0.55900000
2090498,-0.63050000,0.20000000
2090499,-0.62200000,-0.04600000
2090500,-0.61250000,-0.06250000
2090501,-0.60300000,-0.01150000
2090502,-0.59250000,0.01450000
2090503,-0.58400000,0.01800000
2090504,-0.57500000,0.01450000
2090505,-0.56850000,0.01400000
2090506,-0.56050000,0.01400000
2090507,-0.55450000,0.01400000
2090508,-0.54850000,0.01400000
2090509,-0.54400000,0.01400000
2090510,-0.54050000,0.01400000
2090511,-0.53800000,0.01400000
2090512,-0.53600000,0.01550000
2090513,-0.53450000,0.02000000
2090514,-0.53350000,0.02900000
2090515,-0.53450000,0.04500000
2090516,-0.53450000,0.05400000
2090517,-0.53550000,0.06000000
2090518,-0.53450000,0.07050000
2090519,-0.53200000,0.08700000
2090520,-0.52350000,0.09650000
2090521,-0.50850000,0.10400000
2090522,-0.48450000,0.11250000
2090523,-0.44900000,0.12250000
2090524,-0.39850000,0.12700000
2090525,-0.33700000,0.12600000
2090526,-0.26000000,0.11700000
2090527,-0.17450000,0.10200000
2090528,-0.08300000,0.08550000
2090529,0.01900000,0.06350000
2090530,0.12100000,0.04200000
2090531,0.21550000,0.02350000
2090532,0.30150000,0.01200000
2090533,0.37800000,-0.00300000
2090534,0.44050000,-0.01900000
2090535,0.48900000,-0.02250000
2090536,0.52500000,-0.02200000
2090537,0.54850000,-0.02550000
2090538,0.56300000,-0.02600000
2090539,0.56600000,-0.02600000
2090540,0.56050000,-0.02600000
2090541,0.54700000,-0.02900000
2090542,0.52500000,-0.03000000
2090543,0.49650000,-0.03000000
2090544,0.46200000,-0.03000000
2090545,0.42050000,-0.03000000
2090546,0.37450000,-0.03350000
2090547,0.32300000,-0.03550000
2090548,0.26900000,-0.03350000
2090549,0.21100000,-0.03350000
2090550,0.15150000,-0.03800000
2090551,0.09200000,-0.04000000
2090552,0.03250000,-0.04200000
2090553,-0.02600000,-0.04900000
2090554,-0.08200000,-0.05150000
2090555,-0.13600000,-0.04800000
2090556,-0.18650000,-0.04800000
2090557,-0.23350000,-0.05300000
2090558,-0.27800000,-0.05800000
