'sample interval','PLETH ','II '
89513,-0.46550000,0.02189210
89514,-0.45250000,0.01876466
89515,-0.45250000,0.01641908
89516,-0.45300000,0.01876466
89517,-0.44000000,0.01720094
89518,-0.41400000,0.01094605
89519,-0.38800000,0.00547303
89520,-0.36200000,0.00469116
89521,-0.31050000,0.00469116
89522,-0.24600000,0.00469116
89523,-0.18100000,0.00469116
89524,-0.12950000,0.01250977
89525,-0.03900000,0.01954652
89526,0.02600000,0.02189210
89527,0.10350000,0.01329163
89528,0.16800000,0.00234558
89529,0.23300000,-0.00547303
89530,0.28450000,-0.01407349
89531,0.32350000,-0.02032838
89532,0.36250000,-0.02580141
89533,0.40100000,-0.02892885
89534,0.42700000,-0.02971071
89535,0.45300000,-0.02971071
89536,0.45300000,-0.02971071
89537,0.47850000,-0.02892885
89538,0.49150000,-0.02111024
89539,0.49150000,-0.01407349
89540,0.50450000,-0.01094605
89541,0.49150000,-0.01172791
89542,0.50450000,-0.01094605
89543,0.47850000,-0.01172791
89544,0.46600000,-0.01094605
89545,0.45300000,-0.01172791
89546,0.44000000,-0.00860047
89547,0.41400000,-0.00312744
89548,0.37500000,0.00000000
89549,0.34950000,0.00000000
89550,0.31050000,0.00000000
89551,0.28450000,0.00390930
89552,0.24600000,0.00469116
89553,0.19400000,0.00469116
89554,0.16800000,0.00469116
89555,0.12950000,0.00469116
89556,0.10350000,0.00703675
89557,0.07750000,0.01172791
89558,0.02600000,0.01563722
89559,0.01300000,0.01876466
89560,-0.02600000,0.01954652
89561,-0.03900000,0.01641908
89562,-0.05150000,0.01172791
89563,-0.07750000,0.01016419
89564,-0.11650000,0.01094605
89565,-0.11650000,0.01641908
89566,-0.14250000,0.02580141
89567,-0.15500000,0.04769351
89568,-0.18100000,0.07818608
89569,-0.18100000,0.09304144
89570,-0.19400000,0.10007819
89571,-0.19400000,0.11493354
89572,-0.22000000,0.11649726
89573,-0.23300000,0.10242377
89574,-0.23300000,0.08444097
89575,-0.24600000,0.05942142
89576,-0.27150000,0.03362002
89577,-0.28450000,0.01485536
89578,-0.28450000,-0.01016419
89579,-0.31050000,-0.03049257
89580,-0.31900000,-0.04065676
89581,-0.31900000,-0.04534793
89582,-0.34550000,-0.04691165
89583,-0.34550000,-0.04612979
89584,-0.37200000,-0.03049257
89585,-0.37200000,0.02658327
89586,-0.37200000,0.13369820
89587,-0.38550000,0.27130571
89588,-0.38550000,0.41282252
89589,-0.41200000,0.50273651
89590,-0.41200000,0.40656763
89591,-0.41200000,0.19781079
89592,-0.43850000,0.10242377
89593,-0.45150000,0.16106333
89594,-0.45150000,0.20797498
89595,-0.46500000,0.15089914
89596,-0.46500000,0.04847537
89597,-0.49150000,-0.01876466
89598,-0.49150000,-0.04378421
89599,-0.49150000,-0.06176701
89600,-0.50500000,-0.07349492
89601,-0.51800000,-0.06645817
89602,-0.53150000,-0.06020328
89603,-0.53150000,-0.05473026
89604,-0.53150000,-0.04925723
89605,-0.53150000,-0.04612979
89606,-0.54450000,-0.04378421
89607,-0.54450000,-0.03674746
89608,-0.54450000,-0.02658327
89609,-0.55800000,-0.01954652
89610,-0.54450000,-0.01407349
89611,-0.54450000,-0.00390930
89612,-0.55800000,0.00234558
89613,-0.54450000,0.00703675
89614,-0.53150000,0.01407349
89615,-0.54450000,0.02189210
89616,-0.53150000,0.02423769
89617,-0.54450000,0.03127443
89618,-0.53150000,0.03674746
89619,-0.53150000,0.03987490
89620,-0.54450000,0.04378421
89621,-0.53150000,0.04534793
89622,-0.51800000,0.04534793
89623,-0.51800000,0.04534793
89624,-0.49150000,0.04534793
89625,-0.46500000,0.04222048
89626,-0.43850000,0.03596560
89627,-0.38550000,0.02814699
89628,-0.31900000,0.02267396
89629,-0.23900000,0.02189210
89630,-0.17300000,0.02189210
89631,-0.08000000,0.02189210
89632,-0.01350000,0.02111024
89633,0.05300000,0.01563722
89634,0.13250000,0.00312744
89635,0.21250000,-0.00860047
89636,0.25200000,-0.02267396
89637,0.31850000,-0.03674746
89638,0.34500000,-0.04378421
89639,0.37150000,-0.04612979
89640,0.41150000,-0.04691165
89641,0.42500000,-0.04691165
89642,0.43800000,-0.04691165
89643,0.45150000,-0.04612979
89644,0.47800000,-0.04065676
89645,0.47800000,-0.03518374
89646,0.46450000,-0.03362002
89647,0.47800000,-0.02892885
89648,0.46450000,-0.02892885
89649,0.46450000,-0.02971071
89650,0.43800000,-0.02971071
89651,0.43800000,-0.02892885
89652,0.39850000,-0.02423769
89653,0.38500000,-0.01720094
89654,0.37150000,-0.01641908
89655,0.34500000,-0.01172791
89656,0.33200000,-0.01094605
89657,0.27900000,-0.01407349
89658,0.25200000,-0.01641908
89659,0.22550000,-0.01407349
89660,0.17250000,-0.01094605
89661,0.13250000,-0.01172791
89662,0.10600000,-0.01094605
89663,0.07950000,-0.01172791
89664,0.03950000,-0.01094605
89665,0.00000000,-0.01172791
89666,-0.02650000,-0.00625489
89667,-0.05350000,0.00078186
89668,-0.06650000,0.00547303
89669,-0.09300000,0.00390930
89670,-0.10650000,0.00000000
89671,-0.13300000,0.00469116
89672,-0.13300000,0.00781861
89673,-0.15950000,0.02345582
89674,-0.17300000,0.05238468
89675,-0.15950000,0.08365911
89676,-0.18600000,0.09616888
89677,-0.19950000,0.09929633
89678,-0.19950000,0.10476935
89679,-0.21250000,0.10398749
89680,-0.22600000,0.09069586
89681,-0.22600000,0.06802189
89682,-0.25250000,0.04534793
89683,-0.25250000,0.02501955
89684,-0.26600000,0.00156372
89685,-0.27900000,-0.02736513
89686,-0.27900000,-0.04222048
89687,-0.30550000,-0.04612979
89688,-0.30550000,-0.04925723
89689,-0.31900000,-0.05238468
89690,-0.31900000,-0.04534793
89691,-0.33200000,-0.01016419
89692,-0.33200000,0.07427678
89693,-0.35850000,0.20562940
89694,-0.35850000,0.36512901
89695,-0.35850000,0.54026583
89696,-0.38550000,0.59186865
89697,-0.38550000,0.41047694
89698,-0.38550000,0.18999218
89699,-0.39850000,0.15246286
89700,-0.38550000,0.19546521
89701,-0.39850000,0.13838937
89702,-0.41200000,0.01798280
89703,-0.39850000,-0.05551212
89704,-0.41200000,-0.07740422
89705,-0.38550000,-0.08365911
89706,-0.39850000,-0.09069586
89707,-0.39850000,-0.08365911
89708,-0.37200000,-0.07505864
89709,-0.38500000,-0.06567631
89710,-0.37200000,-0.05473026
89711,-0.38500000,-0.04847537
89712,-0.37200000,-0.04300235
89713,-0.38500000,-0.03674746
89714,-0.37200000,-0.02892885
89715,-0.38500000,-0.02032838
89716,-0.37200000,-0.00938233
89717,-0.38500000,-0.00312744
89718,-0.38500000,0.00234558
89719,-0.37200000,0.01329163
89720,-0.38500000,0.02189210
89721,-0.38500000,0.02267396
89722,-0.39850000,0.02736513
89723,-0.38500000,0.03596560
89724,-0.38500000,0.04769351
89725,-0.38500000,0.05863956
89726,-0.39850000,0.06489445
89727,-0.37200000,0.07114934
89728,-0.37200000,0.07349492
89729,-0.35850000,0.07271306
89730,-0.33200000,0.06802189
89731,-0.30550000,0.05942142
89732,-0.26550000,0.04769351
89733,-0.22550000,0.03987490
89734,-0.14600000,0.03205629
89735,-0.10600000,0.02501955
89736,-0.01300000,0.02189210
89737,0.06650000,0.02189210
89738,0.14600000,0.02111024
89739,0.23900000,0.01563722
89740,0.30550000,0.00312744
89741,0.37200000,-0.00860047
89742,0.43850000,-0.02032838
89743,0.49150000,-0.03127443
89744,0.53150000,-0.04065676
89745,0.55800000,-0.04534793
89746,0.58450000,-0.04691165
89747,0.59750000,-0.04691165
89748,0.62450000,-0.04691165
89749,0.65100000,-0.04691165
89750,0.63750000,-0.04378421
89751,0.65100000,-0.03674746
89752,0.65100000,-0.02971071
89753,0.63750000,-0.02892885
89754,0.65100000,-0.02971071
89755,0.62450000,-0.02892885
89756,0.62450000,-0.02423769
89757,0.59750000,-0.01720094
89758,0.58450000,-0.01720094
89759,0.57100000,-0.01641908
89760,0.53150000,-0.01172791
89761,0.50500000,-0.01094605
89762,0.47800000,-0.01172791
89763,0.45150000,-0.01094605
89764,0.42500000,-0.01172791
89765,0.39850000,-0.01094605
89766,0.34550000,-0.01094605
89767,0.31900000,-0.00860047
89768,0.26550000,-0.01172791
89769,0.23900000,-0.00860047
89770,0.21250000,-0.00860047
89771,0.15950000,-0.00547303
89772,0.13300000,-0.00078186
89773,0.09300000,0.00000000
89774,0.08000000,0.00000000
89775,0.05300000,0.00000000
89776,0.02650000,0.00390930
89777,0.01350000,0.00469116
89778,-0.01300000,0.00469116
89779,-0.02650000,0.01329163
89780,-0.05300000,0.02892885
89781,-0.04000000,0.05785770
89782,-0.06650000,0.08209539
89783,-0.07950000,0.09616888
89784,-0.10600000,0.11415168
89785,-0.09300000,0.12509773
89786,-0.11950000,0.11727912
89787,-0.13250000,0.10007819
89788,-0.15950000,0.07896794
89789,-0.15950000,0.05473026
89790,-0.18600000,0.03049257
89791,-0.18600000,0.01172791
89792,-0.21250000,-0.01172791
89793,-0.21250000,-0.02814699
89794,-0.23900000,-0.03440188
89795,-0.25250000,-0.03987490
89796,-0.27900000,-0.04065676
89797,-0.27900000,-0.03362002
89798,-0.27900000,0.00625489
89799,-0.30550000,0.10086005
89800,-0.31850000,0.23377639
89801,-0.31850000,0.37451134
89802,-0.34500000,0.49882721
89803,-0.34500000,0.48397185
89804,-0.35850000,0.28537920
89805,-0.37200000,0.12118843
89806,-0.37200000,0.13448006
89807,-0.39850000,0.21422987
89808,-0.39850000,0.19781079
89809,-0.41150000,0.10320563
89810,-0.41150000,0.01876466
89811,-0.41150000,-0.01720094
89812,-0.42500000,-0.03752932
89813,-0.43800000,-0.05942142
89814,-0.43800000,-0.06333073
89815,-0.43800000,-0.05942142
89816,-0.45150000,-0.05707584
89817,-0.45150000,-0.05238468
89818,-0.46500000,-0.04378421
89819,-0.46500000,-0.03674746
89820,-0.46500000,-0.02971071
89821,-0.47800000,-0.02658327
89822,-0.47800000,-0.02032838
89823,-0.47800000,-0.01407349
89824,-0.46500000,-0.01016419
89825,-0.47800000,-0.00390930
89826,-0.47800000,0.00469116
89827,-0.46500000,0.01250977
89828,-0.47800000,0.01954652
89829,-0.46500000,0.02267396
89830,-0.47800000,0.02189210
89831,-0.47800000,0.02189210
89832,-0.46500000,0.02189210
89833,-0.47800000,0.02189210
89834,-0.46500000,0.02189210
89835,-0.46500000,0.02189210
89836,-0.50500000,0.02189210
89837,-0.47800000,0.02189210
89838,-0.46500000,0.02189210
89839,-0.45150000,0.02111024
89840,-0.39850000,0.01407349
89841,-0.35850000,0.01016419
89842,-0.30550000,0.01094605
89843,-0.22600000,0.01641908
89844,-0.14600000,0.02189210
89845,-0.06650000,0.02189210
89846,0.01300000,0.02111024
89847,0.07950000,0.01329163
89848,0.14600000,-0.00234558
89849,0.21250000,-0.01407349
89850,0.27900000,-0.02501955
89851,0.31850000,-0.02892885
89852,0.34500000,-0.02971071
89853,0.38500000,-0.02971071
89854,0.39850000,-0.02971071
89855,0.43800000,-0.02971071
89856,0.43800000,-0.02971071
89857,0.45150000,-0.02971071
89858,0.46500000,-0.02658327
89859,0.45150000,-0.02032838
89860,0.43800000,-0.01407349
89861,0.43800000,-0.01094605
89862,0.43800000,-0.01172791
89863,0.42500000,-0.01094605
89864,0.39850000,-0.01172791
89865,0.37200000,-0.01094605
89866,0.35850000,-0.01172791
89867,0.34500000,-0.01094605
89868,0.31850000,-0.01172791
89869,0.29200000,-0.00625489
89870,0.25250000,-0.00312744
89871,0.22550000,0.00000000
89872,0.19900000,0.00000000
89873,0.14600000,0.00234558
89874,0.11950000,0.00469116
89875,0.09300000,0.00469116
89876,0.04000000,0.00469116
89877,0.00000000,0.00469116
89878,-0.02650000,0.00469116
89879,-0.05300000,0.00469116
89880,-0.06650000,0.00469116
89881,-0.10650000,0.00469116
89882,-0.13300000,0.00469116
89883,-0.13300000,0.00469116
89884,-0.15950000,0.00469116
89885,-0.18600000,0.01329163
89886,-0.18600000,0.03440188
89887,-0.19950000,0.06333073
89888,-0.19950000,0.08365911
89889,-0.22600000,0.09460516
89890,-0.23900000,0.10946052
89891,-0.25250000,0.11727912
89892,-0.23900000,0.10633307
89893,-0.25250000,0.08835027
89894,-0.26550000,0.06802189
89895,-0.27900000,0.04534793
89896,-0.29250000,0.02189210
89897,-0.29250000,-0.00234558
89898,-0.30550000,-0.02580141
89899,-0.30550000,-0.03596560
89900,-0.31850000,-0.04378421
89901,-0.31850000,-0.04612979
89902,-0.34500000,-0.04612979
89903,-0.34500000,-0.03362002
89904,-0.35850000,0.01563722
89905,-0.38500000,0.12040657
89906,-0.38500000,0.25175919
89907,-0.41150000,0.38780297
89908,-0.41150000,0.48553557
89909,-0.42500000,0.41516810
89910,-0.45150000,0.20953870
89911,-0.45150000,0.09069586
89912,-0.45150000,0.13838937
89913,-0.45150000,0.20562940
89914,-0.47800000,0.17357310
89915,-0.47800000,0.08287725
89916,-0.49150000,0.01250977
89917,-0.47800000,-0.01798280
89918,-0.50450000,-0.04222048
89919,-0.49150000,-0.05942142
89920,-0.51800000,-0.06254887
89921,-0.51800000,-0.05707584
89922,-0.51800000,-0.05238468
89923,-0.53100000,-0.04612979
89924,-0.53100000,-0.04378421
89925,-0.53100000,-0.03752932
89926,-0.54450000,-0.03205629
89927,-0.55750000,-0.02580141
89928,-0.55750000,-0.01720094
89929,-0.55750000,-0.01172791
89930,-0.57100000,-0.01094605
89931,-0.55750000,-0.00390930
89932,-0.54450000,0.00469116
89933,-0.54450000,0.00703675
89934,-0.55750000,0.01172791
89935,-0.53100000,0.01641908
89936,-0.53100000,0.02189210
89937,-0.53100000,0.02189210
89938,-0.51800000,0.02189210
89939,-0.51800000,0.02189210
89940,-0.51800000,0.02189210
89941,-0.50450000,0.02189210
89942,-0.50450000,0.02111024
89943,-0.47800000,0.01407349
89944,-0.45150000,0.00703675
89945,-0.43800000,0.00469116
89946,-0.38500000,0.00469116
89947,-0.34500000,0.00469116
89948,-0.26550000,0.00703675
89949,-0.19900000,0.01407349
89950,-0.10600000,0.01954652
89951,-0.03950000,0.01954652
89952,0.04000000,0.01329163
89953,0.10650000,0.00234558
89954,0.18600000,-0.00390930
89955,0.23900000,-0.01407349
89956,0.29250000,-0.02345582
89957,0.34550000,-0.02814699
89958,0.38550000,-0.02971071
89959,0.39850000,-0.02971071
89960,0.43850000,-0.02971071
89961,0.45150000,-0.02658327
89962,0.46500000,-0.02189210
89963,0.49150000,-0.01798280
89964,0.49150000,-0.01407349
89965,0.49150000,-0.01094605
89966,0.49150000,-0.01172791
89967,0.47850000,-0.01094605
89968,0.47850000,-0.01172791
89969,0.45150000,-0.01094605
89970,0.45150000,-0.01172791
89971,0.42500000,-0.00860047
89972,0.41200000,-0.00312744
89973,0.38550000,0.00000000
89974,0.35850000,0.00000000
89975,0.31900000,0.00390930
89976,0.27900000,0.00469116
89977,0.25250000,0.00469116
89978,0.21250000,0.00469116
89979,0.18600000,0.00469116
89980,0.15950000,0.00469116
89981,0.10650000,0.00469116
89982,0.08000000,0.00469116
89983,0.02650000,0.00469116
89984,0.00000000,0.00703675
89985,-0.02650000,0.00469116
89986,-0.05300000,0.00703675
89987,-0.09300000,0.01094605
89988,-0.09300000,0.01094605
89989,-0.11950000,0.01094605
89990,-0.14600000,0.01720094
89991,-0.14600000,0.03909304
89992,-0.15900000,0.06958561
89993,-0.18600000,0.08835027
89994,-0.17250000,0.10164191
89995,-0.19900000,0.11649726
89996,-0.21250000,0.12353401
89997,-0.21250000,0.11336982
89998,-0.23900000,0.09147772
89999,-0.25200000,0.07271306
90000,-0.25200000,0.04534793
90001,-0.26550000,0.02189210
90002,-0.27900000,0.00000000
90003,-0.30550000,-0.02189210
90004,-0.30550000,-0.03674746
90005,-0.30550000,-0.04378421
90006,-0.33200000,-0.04612979
90007,-0.34500000,-0.04612979
90008,-0.33200000,-0.03440188
90009,-0.34500000,0.01016419
90010,-0.35850000,0.10946052
90011,-0.35850000,0.23612197
90012,-0.37150000,0.36825645
90013,-0.37150000,0.47458952
90014,-0.39850000,0.42924159
90015,-0.41150000,0.22830336
90016,-0.41150000,0.09382330
90017,-0.42500000,0.12275215
90018,-0.45150000,0.19233776
90019,-0.45150000,0.17591869
90020,-0.47800000,0.08756841
90021,-0.47800000,0.01250977
90022,-0.47800000,-0.02267396
90023,-0.49150000,-0.04534793
90024,-0.49150000,-0.05942142
90025,-0.50450000,-0.06567631
90026,-0.50450000,-0.06567631
90027,-0.51800000,-0.05942142
90028,-0.49900000,-0.05003909
90029,-0.51200000,-0.04612979
90030,-0.49900000,-0.04378421
90031,-0.52500000,-0.03752932
90032,-0.51200000,-0.03205629
90033,-0.51200000,-0.02892885
90034,-0.52500000,-0.02658327
90035,-0.52500000,-0.02032838
90036,-0.53850000,-0.01407349
90037,-0.52500000,-0.01016419
90038,-0.52500000,-0.00469116
90039,-0.51200000,0.00234558
90040,-0.51200000,0.00469116
90041,-0.52500000,0.00469116
90042,-0.51200000,0.00469116
90043,-0.49900000,0.00469116
90044,-0.52500000,0.00703675
90045,-0.51200000,0.00469116
90046,-0.49900000,0.00469116
90047,-0.51200000,0.00469116
90048,-0.48600000,0.00469116
90049,-0.47250000,0.00156372
90050,-0.43350000,-0.00312744
90051,-0.39400000,-0.00547303
90052,-0.32850000,-0.00312744
90053,-0.26250000,0.00234558
90054,-0.19700000,0.00469116
90055,-0.10500000,0.00469116
90056,-0.02650000,0.00469116
90057,0.05250000,0.00390930
90058,0.11800000,-0.00312744
90059,0.18350000,-0.01407349
90060,0.24900000,-0.02501955
90061,0.30150000,-0.03205629
90062,0.34100000,-0.03987490
90063,0.38050000,-0.04534793
90064,0.40650000,-0.04691165
90065,0.43300000,-0.04612979
90066,0.45900000,-0.04065676
90067,0.49850000,-0.03440188
90068,0.48550000,-0.02892885
90069,0.49850000,-0.02892885
90070,0.49850000,-0.02892885
90071,0.49850000,-0.02501955
90072,0.51150000,-0.02814699
90073,0.48550000,-0.02971071
90074,0.47250000,-0.02658327
90075,0.45900000,-0.02032838
90076,0.44600000,-0.01407349
90077,0.42000000,-0.01094605
90078,0.39350000,-0.01172791
90079,0.36750000,-0.01094605
90080,0.34100000,-0.01172791
90081,0.30150000,-0.01094605
90082,0.27550000,-0.01172791
90083,0.23600000,-0.01094605
90084,0.21000000,-0.01172791
90085,0.17050000,-0.01094605
90086,0.14400000,-0.01172791
90087,0.09150000,-0.01094605
90088,0.06550000,-0.01172791
90089,0.05250000,-0.01094605
90090,0.01300000,-0.01172791
90091,0.00000000,-0.01094605
90092,-0.03950000,-0.01016419
90093,-0.06600000,-0.00938233
90094,-0.07900000,-0.00781861
90095,-0.10500000,0.00469116
90096,-0.11850000,0.03049257
90097,-0.13150000,0.06098514
90098,-0.15750000,0.08209539
90099,-0.15750000,0.09382330
90100,-0.18400000,0.10242377
90101,-0.19700000,0.10398749
90102,-0.22350000,0.09773260
90103,-0.21000000,0.08053167
90104,-0.23650000,0.05394840
90105,-0.24950000,0.02736513
90106,-0.24950000,0.00547303
90107,-0.27600000,-0.01485536
90108,-0.27600000,-0.03049257
90109,-0.30200000,-0.04300235
90110,-0.30200000,-0.04691165
90111,-0.32850000,-0.04925723
90112,-0.32850000,-0.05160281
90113,-0.34150000,-0.03831118
90114,-0.34150000,0.01485536
90115,-0.36750000,0.11962471
90116,-0.36750000,0.24706802
90117,-0.38100000,0.37685692
90118,-0.38100000,0.46286161
90119,-0.39400000,0.37998436
90120,-0.39400000,0.18060985
90121,-0.40700000,0.08365911
90122,-0.40700000,0.13682565
90123,-0.40700000,0.19233776
90124,-0.43350000,0.15168100
90125,-0.43350000,0.06176701
90126,-0.44650000,-0.00390930
90127,-0.45950000,-0.03518374
90128,-0.45950000,-0.05707584
90129,-0.48600000,-0.07662236
90130,-0.49900000,-0.07974980
90131,-0.49900000,-0.07427678
90132,-0.51200000,-0.06645817
90133,-0.51200000,-0.05942142
90134,-0.53850000,-0.05238468
90135,-0.53850000,-0.04612979
90136,-0.52500000,-0.04612979
90137,-0.55150000,-0.04065676
90138,-0.53850000,-0.03440188
90139,-0.55150000,-0.02892885
90140,-0.53850000,-0.02658327
90141,-0.55150000,-0.02032838
90142,-0.53850000,-0.01720094
90143,-0.53850000,-0.01407349
90144,-0.52500000,-0.00312744
90145,-0.53850000,0.00469116
90146,-0.52500000,0.00469116
90147,-0.52500000,0.00469116
90148,-0.51200000,0.00469116
90149,-0.52500000,0.00469116
90150,-0.51200000,0.00469116
90151,-0.51200000,0.00469116
90152,-0.49900000,0.00469116
90153,-0.47250000,0.00390930
90154,-0.45950000,0.00000000
90155,-0.40700000,-0.00078186
90156,-0.38050000,-0.00703675
90157,-0.32800000,-0.01172791
90158,-0.26250000,-0.00781861
90159,-0.18400000,0.00078186
90160,-0.09200000,0.00547303
90161,-0.02650000,0.00469116
90162,0.03950000,0.00156372
90163,0.10500000,-0.00390930
90164,0.18350000,-0.01329163
90165,0.24950000,-0.02032838
90166,0.28850000,-0.03127443
90167,0.34100000,-0.04065676
90168,0.38050000,-0.04300235
90169,0.42000000,-0.03987490
90170,0.47250000,-0.04065676
90171,0.48550000,-0.03752932
90172,0.48550000,-0.02892885
90173,0.51200000,-0.02111024
90174,0.52500000,-0.01720094
90175,0.52500000,-0.01720094
90176,0.52500000,-0.01720094
90177,0.52500000,-0.01641908
90178,0.51200000,-0.01172791
90179,0.51200000,-0.01094605
90180,0.48550000,-0.01172791
90181,0.47250000,-0.01094605
90182,0.44600000,-0.01094605
90183,0.42000000,-0.00625489
90184,0.39350000,-0.00625489
90185,0.35450000,-0.00547303
90186,0.34100000,-0.00078186
90187,0.28850000,0.00390930
90188,0.24950000,0.00469116
90189,0.21000000,0.00390930
90190,0.17050000,0.00000000
90191,0.13100000,0.00000000
90192,0.09200000,0.00234558
90193,0.05250000,0.00469116
90194,0.00000000,0.00469116
90195,-0.02650000,0.00156372
90196,-0.05250000,-0.00312744
90197,-0.07900000,-0.00547303
90198,-0.10500000,-0.00078186
90199,-0.11800000,0.00703675
90200,-0.15750000,0.01954652
90201,-0.15750000,0.04222048
90202,-0.17050000,0.07193120
90203,-0.19700000,0.08835027
90204,-0.21000000,0.10164191
90205,-0.21000000,0.11571540
90206,-0.22300000,0.11884285
90207,-0.23650000,0.10555121
90208,-0.24950000,0.08287725
90209,-0.24950000,0.05394840
90210,-0.26250000,0.02736513
90211,-0.28900000,0.00547303
90212,-0.28900000,-0.01720094
90213,-0.31500000,-0.03596560
90214,-0.31500000,-0.04378421
90215,-0.32800000,-0.04612979
90216,-0.32800000,-0.04691165
90217,-0.35450000,-0.04612979
90218,-0.35450000,-0.02971071
90219,-0.36750000,0.04222048
90220,-0.34100000,0.16497263
90221,-0.36750000,0.30179828
90222,-0.36750000,0.43862392
90223,-0.38050000,0.48944488
90224,-0.40650000,0.34636435
90225,-0.42000000,0.14073495
90226,-0.42000000,0.08913213
90227,-0.43300000,0.15949961
90228,-0.45900000,0.17826427
90229,-0.47250000,0.10007819
90230,-0.48550000,0.00469116
90231,-0.48550000,-0.04534793
90232,-0.49850000,-0.06254887
90233,-0.52500000,-0.07662236
90234,-0.52500000,-0.08053167
90235,-0.53800000,-0.07974980
90236,-0.55100000,-0.07818608
90237,-0.55100000,-0.07427678
90238,-0.56400000,-0.06645817
90239,-0.56400000,-0.05942142
90240,-0.59050000,-0.05003909
90241,-0.59050000,-0.04534793
90242,-0.59050000,-0.04065676
90243,-0.59050000,-0.03283815
90244,-0.60350000,-0.02580141
90245,-0.59050000,-0.01720094
90246,-0.57750000,-0.01172791
90247,-0.59050000,-0.00312744
90248,-0.57750000,0.00469116
90249,-0.57750000,0.01329163
90250,-0.56400000,0.02189210
90251,-0.57750000,0.02189210
90252,-0.56400000,0.02189210
90253,-0.56400000,0.02189210
90254,-0.55100000,0.02189210
90255,-0.55100000,0.02423769
90256,-0.53800000,0.02814699
90257,-0.53800000,0.02814699
90258,-0.52500000,0.02501955
90259,-0.49850000,0.02189210
90260,-0.45900000,0.02189210
90261,-0.40650000,0.01876466
90262,-0.34100000,0.01094605
90263,-0.27550000,0.01329163
90264,-0.21000000,0.01407349
90265,-0.11800000,0.00781861
90266,-0.03900000,0.00390930
90267,0.02650000,-0.00312744
90268,0.10500000,-0.01329163
90269,0.15750000,-0.02032838
90270,0.22350000,-0.02814699
90271,0.27600000,-0.03205629
90272,0.32850000,-0.03674746
90273,0.36750000,-0.04378421
90274,0.39400000,-0.04378421
90275,0.44650000,-0.03909304
90276,0.45950000,-0.03518374
90277,0.48600000,-0.03362002
90278,0.48600000,-0.02892885
90279,0.49900000,-0.02892885
90280,0.49900000,-0.02971071
90281,0.49900000,-0.02971071
90282,0.49900000,-0.02971071
90283,0.48600000,-0.02892885
90284,0.48600000,-0.02423769
90285,0.47250000,-0.02189210
90286,0.44650000,-0.01798280
90287,0.43350000,-0.01641908
90288,0.40700000,-0.01172791
90289,0.38100000,-0.01094605
90290,0.34150000,-0.01172791
90291,0.31500000,-0.01094605
90292,0.26250000,-0.01172791
90293,0.22350000,-0.01094605
90294,0.18400000,-0.01172791
90295,0.15750000,-0.01094605
90296,0.11850000,-0.01172791
90297,0.06600000,-0.01094605
90298,0.03950000,-0.01094605
90299,0.01350000,-0.00625489
90300,0.00000000,-0.00860047
90301,-0.03900000,-0.01172791
90302,-0.06550000,-0.00860047
90303,-0.07850000,-0.00547303
90304,-0.10500000,-0.00078186
90305,-0.10500000,0.00312744
90306,-0.11800000,0.02111024
90307,-0.13100000,0.04769351
90308,-0.14400000,0.07818608
90309,-0.17050000,0.09304144
90310,-0.17050000,0.10007819
90311,-0.19650000,0.10789679
90312,-0.19650000,0.10711493
90313,-0.21000000,0.09695074
90314,-0.23600000,0.07974980
90315,-0.23600000,0.06176701
90316,-0.26250000,0.03909304
90317,-0.27550000,0.01329163
90318,-0.27550000,-0.01563722
90319,-0.28850000,-0.03362002
90320,-0.30150000,-0.04378421
90321,-0.30150000,-0.04612979
90322,-0.31500000,-0.04691165
90323,-0.31500000,-0.04300235
90324,-0.32800000,-0.01798280
90325,-0.32800000,0.05316654
90326,-0.32800000,0.18139171
90327,-0.34100000,0.34167318
90328,-0.32800000,0.52306489
90329,-0.34100000,0.60281470
90330,-0.35400000,0.44800625
90331,-0.35400000,0.21813917
90332,-0.34100000,0.15402658
90333,-0.34100000,0.20093823
90334,-0.35400000,0.16340891
90335,-0.34100000,0.04222048
90336,-0.35400000,-0.04691165
90337,-0.35400000,-0.07505864
90338,-0.38050000,-0.08287725
90339,-0.38050000,-0.08913213
90340,-0.39350000,-0.08053167
90341,-0.40650000,-0.07114934
90342,-0.40650000,-0.06802189
90343,-0.43300000,-0.06020328
90344,-0.43300000,-0.05160281
90345,-0.44600000,-0.04378421
90346,-0.45900000,-0.03674746
90347,-0.45900000,-0.03127443
90348,-0.43650000,-0.02267396
90349,-0.43650000,-0.01563722
90350,-0.43650000,-0.00781861
90351,-0.42400000,0.00234558
90352,-0.42400000,0.01563722
90353,-0.41150000,0.02267396
90354,-0.41150000,0.02814699
90355,-0.39900000,0.03518374
90356,-0.39900000,0.04300235
90357,-0.38650000,0.05003909
90358,-0.38650000,0.05629398
90359,-0.37400000,0.06254887
90360,-0.37400000,0.06802189
90361,-0.36150000,0.07036747
90362,-0.36150000,0.06802189
90363,-0.34900000,0.06802189
90364,-0.32400000,0.06020328
90365,-0.29950000,0.04769351
90366,-0.24950000,0.03987490
90367,-0.18700000,0.03205629
90368,-0.12450000,0.02501955
90369,-0.06250000,0.02189210
90370,0.02500000,0.02189210
90371,0.09950000,0.02111024
90372,0.16200000,0.01641908
90373,0.24950000,0.00781861
90374,0.32400000,-0.00781861
90375,0.38650000,-0.02032838
90376,0.44900000,-0.03049257
90377,0.49850000,-0.03831118
