'sample interval','PLETH ','II '
140686,-0.50950000,0.04302926
140687,-0.50450000,0.04302926
140688,-0.49950000,0.03872633
140689,-0.49300000,0.05765921
140690,-0.48700000,0.05765921
140691,-0.48200000,0.06196213
140692,-0.47750000,0.05765921
140693,-0.47300000,0.07659208
140694,-0.47050000,0.06196213
140695,-0.46900000,0.07142857
140696,-0.46800000,0.05765921
140697,-0.46900000,0.06712565
140698,-0.47250000,0.06196213
140699,-0.47500000,0.07142857
140700,-0.47750000,0.07659208
140701,-0.48150000,0.07659208
140702,-0.48400000,0.07659208
140703,-0.48400000,0.08089501
140704,-0.47900000,0.07659208
140705,-0.46750000,0.07659208
140706,-0.44850000,0.07659208
140707,-0.41650000,0.07659208
140708,-0.37000000,0.07659208
140709,-0.31000000,0.06196213
140710,-0.23500000,0.05765921
140711,-0.14600000,0.03872633
140712,-0.04850000,0.03872633
140713,0.05350000,0.01979346
140714,0.15600000,0.01979346
140715,0.25000000,0.00172117
140716,0.33650000,0.00172117
140717,0.40750000,0.00172117
140718,0.46250000,0.00172117
140719,0.50200000,-0.00774527
140720,0.52600000,-0.00258176
140721,0.53850000,-0.01721170
140722,0.53900000,-0.01721170
140723,0.53350000,-0.02667814
140724,0.52100000,-0.02151463
140725,0.50550000,-0.02151463
140726,0.48550000,-0.01721170
140727,0.46250000,-0.02151463
140728,0.43950000,-0.01721170
140729,0.41300000,-0.01721170
140730,0.38650000,-0.01721170
140731,0.35800000,-0.01721170
140732,0.32800000,-0.01721170
140733,0.29700000,-0.02151463
140734,0.26400000,-0.03614458
140735,0.22950000,-0.02151463
140736,0.19300000,-0.03614458
140737,0.15600000,-0.03614458
140738,0.11650000,-0.04561102
140739,0.07600000,-0.03614458
140740,0.03550000,-0.04561102
140741,-0.00500000,-0.03614458
140742,-0.04450000,-0.04561102
140743,-0.08150000,-0.03614458
140744,-0.11550000,-0.05507745
140745,-0.14600000,-0.05507745
140746,-0.17200000,-0.05507745
140747,-0.19350000,-0.05507745
140748,-0.21100000,-0.05507745
140749,-0.22400000,-0.04561102
140750,-0.23500000,-0.04561102
140751,-0.24200000,-0.04044750
140752,-0.25050000,-0.04044750
140753,-0.25550000,-0.04044750
140754,-0.26200000,-0.04561102
140755,-0.27000000,-0.04561102
140756,-0.27850000,-0.04561102
140757,-0.28600000,-0.04991394
140758,-0.29600000,-0.03614458
140759,-0.30800000,-0.02667814
140760,-0.31800000,0.00172117
140761,-0.33100000,0.00602410
140762,-0.34300000,0.01979346
140763,-0.35600000,0.02925990
140764,-0.36850000,0.04819277
140765,-0.38000000,0.01032702
140766,-0.39200000,0.00172117
140767,-0.40350000,-0.03614458
140768,-0.41550000,-0.05507745
140769,-0.42600000,-0.07401033
140770,-0.43500000,-0.07401033
140771,-0.44400000,-0.09294320
140772,-0.45150000,-0.08347676
140773,-0.45950000,-0.07831325
140774,-0.46600000,-0.07831325
140775,-0.47250000,-0.04561102
140776,-0.48000000,-0.01721170
140777,-0.48450000,-0.14457831
140778,-0.48900000,-0.42771084
140779,-0.49350000,-0.72030981
140780,-0.49750000,-0.80034423
140781,-0.50100000,-0.52237522
140782,-0.50350000,-0.27194492
140783,-0.50500000,-0.11617900
140784,-0.50750000,-0.05507745
140785,-0.50750000,-0.01204819
140786,-0.50750000,0.00602410
140787,-0.50650000,0.01979346
140788,-0.50400000,0.01979346
140789,-0.50150000,0.03872633
140790,-0.49750000,0.03872633
140791,-0.49300000,0.04302926
140792,-0.48700000,0.05249570
140793,-0.48050000,0.05765921
140794,-0.47600000,0.05765921
140795,-0.47100000,0.07142857
140796,-0.46700000,0.07659208
140797,-0.46300000,0.07659208
140798,-0.46150000,0.05765921
140799,-0.46050000,0.06196213
140800,-0.46050000,0.05765921
140801,-0.46200000,0.05765921
140802,-0.46450000,0.06712565
140803,-0.46850000,0.06196213
140804,-0.47350000,0.06196213
140805,-0.47750000,0.06196213
140806,-0.47900000,0.06196213
140807,-0.47900000,0.05249570
140808,-0.47250000,0.05765921
140809,-0.46050000,0.05765921
140810,-0.43700000,0.05765921
140811,-0.40150000,0.05765921
140812,-0.35300000,0.05765921
140813,-0.28950000,0.03872633
140814,-0.21200000,0.03872633
140815,-0.12250000,0.01979346
140816,-0.02750000,0.02409639
140817,0.07000000,0.00602410
140818,0.16600000,0.01032702
140819,0.25350000,0.00172117
140820,0.32900000,0.00172117
140821,0.39050000,0.00172117
140822,0.43650000,0.00172117
140823,0.46800000,0.00172117
140824,0.48550000,0.00172117
140825,0.49200000,0.00172117
140826,0.48950000,0.00172117
140827,0.48000000,-0.01204819
140828,0.46550000,-0.00774527
140829,0.44800000,-0.00774527
140830,0.42850000,0.00172117
140831,0.40500000,0.00172117
140832,0.38100000,0.00172117
140833,0.35600000,0.00172117
140834,0.32750000,0.00172117
140835,0.29950000,0.00172117
140836,0.26850000,0.00172117
140837,0.23700000,0.00172117
140838,0.20500000,0.00172117
140839,0.17100000,0.00172117
140840,0.13500000,0.00172117
140841,0.09850000,0.00172117
140842,0.06150000,-0.01721170
140843,0.02250000,-0.00774527
140844,-0.01300000,-0.01721170
140845,-0.05000000,0.00172117
140846,-0.08200000,-0.00258176
140847,-0.11350000,0.00172117
140848,-0.14100000,0.00172117
140849,-0.16550000,0.00172117
140850,-0.18700000,0.00172117
140851,-0.20500000,0.01979346
140852,-0.21850000,0.01979346
140853,-0.23150000,0.02925990
140854,-0.24200000,0.03872633
140855,-0.25150000,0.03872633
140856,-0.25950000,0.03872633
140857,-0.26950000,0.04302926
140858,-0.27900000,0.05765921
140859,-0.28800000,0.04302926
140860,-0.29850000,0.05765921
140861,-0.30950000,0.05249570
140862,-0.32000000,0.07142857
140863,-0.33250000,0.09036145
140864,-0.34350000,0.12822719
140865,-0.35750000,0.12392427
140866,-0.36850000,0.14716007
140867,-0.38150000,0.15232358
140868,-0.39350000,0.13769363
140869,-0.40550000,0.10499139
140870,-0.41700000,0.06196213
140871,-0.42750000,0.02409639
140872,-0.43850000,0.00602410
140873,-0.44750000,0.00172117
140874,-0.45650000,0.00172117
140875,-0.46600000,0.00172117
140876,-0.47400000,0.01032702
140877,-0.48150000,0.00172117
140878,-0.48900000,0.01979346
140879,-0.49450000,0.05249570
140880,-0.50100000,0.01549053
140881,-0.50650000,-0.17297762
140882,-0.51150000,-0.46041308
140883,-0.51550000,-0.60671256
140884,-0.51850000,-0.42254733
140885,-0.52250000,-0.17297762
140886,-0.52500000,-0.04991394
140887,-0.52750000,0.01032702
140888,-0.52850000,0.04819277
140889,-0.52900000,0.09552496
140890,-0.52850000,0.09552496
140891,-0.52750000,0.11445783
140892,-0.52500000,0.10499139
140893,-0.52100000,0.11445783
140894,-0.51550000,0.11445783
140895,-0.50950000,0.12822719
140896,-0.50400000,0.12392427
140897,-0.49700000,0.13339071
140898,-0.49100000,0.13339071
140899,-0.48550000,0.13339071
140900,-0.47850000,0.13339071
140901,-0.47600000,0.13339071
140902,-0.47350000,0.13339071
140903,-0.47550000,0.13339071
140904,-0.47600000,0.12392427
140905,-0.47950000,0.12392427
140906,-0.48350000,0.12392427
140907,-0.48850000,0.12392427
140908,-0.49250000,0.12822719
140909,-0.49550000,0.11876076
140910,-0.49800000,0.12392427
140911,-0.49650000,0.11445783
140912,-0.49000000,0.11445783
140913,-0.47350000,0.10929432
140914,-0.44950000,0.11445783
140915,-0.40850000,0.09552496
140916,-0.35600000,0.09552496
140917,-0.28750000,0.08089501
140918,-0.20450000,0.07659208
140919,-0.11150000,0.06196213
140920,-0.01200000,0.06196213
140921,0.08950000,0.05249570
140922,0.18600000,0.05765921
140923,0.27450000,0.03872633
140924,0.34950000,0.03872633
140925,0.40800000,0.03356282
140926,0.45100000,0.02409639
140927,0.47850000,0.01979346
140928,0.49150000,0.01979346
140929,0.49400000,0.01032702
140930,0.48650000,0.00172117
140931,0.47200000,0.00172117
140932,0.45250000,0.00172117
140933,0.42900000,0.00172117
140934,0.40200000,0.00172117
140935,0.37450000,0.00602410
140936,0.34450000,0.00172117
140937,0.31200000,0.00172117
140938,0.27700000,0.00172117
140939,0.24050000,0.00172117
140940,0.20400000,0.00172117
140941,0.16650000,0.00172117
140942,0.12850000,0.00172117
140943,0.08800000,0.00172117
140944,0.05050000,0.00172117
140945,0.01200000,0.00172117
140946,-0.02250000,0.00172117
140947,-0.05700000,0.00172117
140948,-0.08750000,0.00172117
140949,-0.11550000,0.00172117
140950,-0.13950000,0.00172117
140951,-0.15900000,0.00172117
140952,-0.17700000,-0.00774527
140953,-0.19100000,-0.00774527
140954,-0.20050000,-0.01721170
140955,-0.21050000,-0.01721170
140956,-0.21750000,-0.01204819
140957,-0.22500000,-0.01721170
140958,-0.23250000,-0.02667814
140959,-0.23950000,-0.02667814
140960,-0.24800000,-0.02151463
140961,-0.25650000,-0.02667814
140962,-0.26750000,-0.01721170
140963,-0.27600000,-0.02151463
140964,-0.28400000,-0.01721170
140965,-0.29500000,-0.01204819
140966,-0.30750000,0.00172117
140967,-0.31850000,0.01979346
140968,-0.33150000,0.03872633
140969,-0.34300000,0.04819277
140970,-0.35450000,0.05765921
140971,-0.36600000,0.03356282
140972,-0.37700000,0.00602410
140973,-0.38700000,-0.01204819
140974,-0.39750000,-0.03614458
140975,-0.40800000,-0.04991394
140976,-0.41600000,-0.06454389
140977,-0.42500000,-0.07401033
140978,-0.43350000,-0.07401033
140979,-0.44050000,-0.07401033
140980,-0.44700000,-0.06884682
140981,-0.45350000,-0.04991394
140982,-0.45850000,-0.01204819
140983,-0.46400000,-0.04991394
140984,-0.46800000,-0.30550775
140985,-0.47250000,-0.60671256
140986,-0.47650000,-0.78657487
140987,-0.47800000,-0.60671256
140988,-0.48100000,-0.31411360
140989,-0.48350000,-0.14457831
140990,-0.48600000,-0.05507745
140991,-0.48600000,-0.01204819
140992,-0.48600000,0.00602410
140993,-0.48450000,0.02925990
140994,-0.48200000,0.03356282
140995,-0.47950000,0.04302926
140996,-0.47450000,0.04302926
140997,-0.47050000,0.05765921
140998,-0.46400000,0.05249570
140999,-0.45850000,0.05765921
141000,-0.45300000,0.05765921
141001,-0.44550000,0.06712565
141002,-0.44150000,0.06196213
141003,-0.43750000,0.06712565
141004,-0.43400000,0.07142857
141005,-0.43150000,0.06712565
141006,-0.43250000,0.06196213
141007,-0.43350000,0.05765921
141008,-0.43550000,0.06196213
141009,-0.43800000,0.05765921
141010,-0.44150000,0.05249570
141011,-0.44400000,0.04819277
141012,-0.44700000,0.05765921
141013,-0.44650000,0.05249570
141014,-0.44300000,0.05765921
141015,-0.43250000,0.05765921
141016,-0.41200000,0.05765921
141017,-0.37950000,0.05765921
141018,-0.33400000,0.05765921
141019,-0.27300000,0.04302926
141020,-0.19750000,0.03872633
141021,-0.11000000,0.02925990
141022,-0.01250000,0.02409639
141023,0.08900000,0.01462995
141024,0.18900000,0.01979346
141025,0.28350000,0.00172117
141026,0.36700000,0.00172117
141027,0.43600000,0.00172117
141028,0.49050000,0.00172117
141029,0.52950000,-0.00258176
141030,0.55250000,-0.01721170
141031,0.56450000,-0.01721170
141032,0.56550000,-0.01721170
141033,0.55900000,-0.01721170
141034,0.54650000,-0.01721170
141035,0.53050000,-0.01204819
141036,0.51100000,-0.00774527
141037,0.48900000,0.00172117
141038,0.46450000,0.00172117
141039,0.43850000,0.00172117
141040,0.41100000,-0.01721170
141041,0.38250000,-0.01721170
141042,0.35150000,-0.01721170
141043,0.32000000,-0.01204819
141044,0.28650000,-0.01721170
141045,0.25150000,-0.01721170
141046,0.21600000,-0.02667814
141047,0.17850000,-0.01721170
141048,0.14050000,-0.03098107
141049,0.10050000,-0.03098107
141050,0.06150000,-0.04561102
141051,0.02250000,-0.04561102
141052,-0.01500000,-0.04561102
141053,-0.05050000,-0.04991394
141054,-0.08150000,-0.04044750
141055,-0.11050000,-0.04044750
141056,-0.13500000,-0.04561102
141057,-0.15450000,-0.04561102
141058,-0.17250000,-0.04561102
141059,-0.18650000,-0.05507745
141060,-0.19700000,-0.04991394
141061,-0.20650000,-0.05507745
141062,-0.21550000,-0.04991394
141063,-0.22450000,-0.04561102
141064,-0.23350000,-0.03614458
141065,-0.24150000,-0.04561102
141066,-0.25300000,-0.03614458
141067,-0.26250000,-0.03098107
141068,-0.27400000,-0.00774527
141069,-0.28550000,0.00172117
141070,-0.29850000,0.00172117
141071,-0.31150000,0.01032702
141072,-0.32450000,0.03356282
141073,-0.33750000,0.00602410
141074,-0.35100000,-0.00258176
141075,-0.36500000,-0.04561102
141076,-0.37800000,-0.07401033
141077,-0.39000000,-0.08777969
141078,-0.40150000,-0.09724613
141079,-0.41300000,-0.11187608
141080,-0.42500000,-0.11187608
141081,-0.43500000,-0.11187608
141082,-0.44550000,-0.10671256
141083,-0.45450000,-0.08777969
141084,-0.46350000,-0.05507745
141085,-0.47050000,-0.11617900
141086,-0.47900000,-0.36660929
141087,-0.48600000,-0.66351119
141088,-0.49200000,-0.81927711
141089,-0.49750000,-0.59294320
141090,-0.50250000,-0.32358003
141091,-0.50650000,-0.15920826
141092,-0.51700000,-0.08777969
141093,-0.51950000,-0.04044750
141094,-0.52100000,-0.00774527
141095,-0.52200000,0.00172117
141096,-0.52100000,0.00172117
141097,-0.51900000,0.00172117
141098,-0.51500000,0.00172117
141099,-0.51150000,0.01032702
141100,-0.50650000,0.01032702
141101,-0.50000000,0.01462995
141102,-0.49450000,0.01979346
141103,-0.49000000,0.02925990
141104,-0.48550000,0.02409639
141105,-0.48150000,0.02925990
141106,-0.47950000,0.02925990
141107,-0.47850000,0.02925990
141108,-0.48000000,0.03356282
141109,-0.48250000,0.02925990
141110,-0.48500000,0.02925990
141111,-0.48900000,0.01979346
141112,-0.49300000,0.02409639
141113,-0.49800000,0.01979346
141114,-0.50000000,0.02925990
141115,-0.50100000,0.02409639
141116,-0.49850000,0.03872633
141117,-0.48800000,0.01979346
141118,-0.47050000,0.02409639
141119,-0.44050000,0.01979346
141120,-0.39600000,0.02409639
141121,-0.33800000,0.00602410
141122,-0.26550000,0.00172117
141123,-0.17900000,0.00172117
141124,-0.08550000,0.00172117
141125,0.01450000,0.00172117
141126,0.11300000,0.00172117
141127,0.20500000,-0.01204819
141128,0.28700000,-0.01721170
141129,0.35500000,-0.02151463
141130,0.40900000,-0.03614458
141131,0.44600000,-0.03614458
141132,0.46750000,-0.03614458
141133,0.47750000,-0.04044750
141134,0.47750000,-0.04044750
141135,0.47000000,-0.03614458
141136,0.45500000,-0.04044750
141137,0.43800000,-0.03614458
141138,0.41600000,-0.03614458
141139,0.39250000,-0.01721170
141140,0.36700000,-0.01721170
141141,0.33950000,-0.01204819
141142,0.31050000,-0.01721170
141143,0.28000000,-0.01721170
141144,0.24850000,-0.01721170
141145,0.21550000,-0.01721170
141146,0.18050000,-0.02151463
141147,0.14450000,-0.01721170
141148,0.10800000,-0.03098107
141149,0.07000000,-0.02151463
141150,0.03150000,-0.03614458
141151,-0.00650000,-0.03614458
141152,-0.04300000,-0.04561102
141153,-0.07700000,-0.04044750
141154,-0.10900000,-0.04561102
141155,-0.13750000,-0.03614458
141156,-0.16300000,-0.04044750
141157,-0.18500000,-0.04044750
141158,-0.20350000,-0.04044750
141159,-0.21800000,-0.04561102
141160,-0.23000000,-0.04044750
141161,-0.23950000,-0.04561102
141162,-0.24950000,-0.04044750
141163,-0.25650000,-0.04561102
141164,-0.26450000,-0.03614458
141165,-0.27200000,-0.03614458
141166,-0.28000000,-0.03614458
141167,-0.28900000,-0.04561102
141168,-0.29850000,-0.03614458
141169,-0.30900000,-0.03098107
141170,-0.32050000,-0.00258176
141171,-0.33100000,0.00172117
141172,-0.34300000,0.01032702
141173,-0.35400000,0.01979346
141174,-0.36700000,0.03356282
141175,-0.37900000,0.00602410
141176,-0.38950000,-0.00258176
141177,-0.40200000,-0.04991394
141178,-0.41250000,-0.07401033
141179,-0.42300000,-0.08777969
141180,-0.43350000,-0.09294320
141181,-0.44200000,-0.09294320
141182,-0.45200000,-0.09294320
141183,-0.46050000,-0.09294320
141184,-0.46800000,-0.08777969
141185,-0.47450000,-0.05507745
141186,-0.48100000,-0.02151463
141187,-0.48650000,-0.12134251
141188,-0.49200000,-0.40877797
141189,-0.49800000,-0.69707401
141190,-0.50200000,-0.81927711
141191,-0.50450000,-0.55507745
141192,-0.50750000,-0.29518072
141193,-0.51050000,-0.13511188
141194,-0.51250000,-0.06884682
141195,-0.51400000,-0.02151463
141196,-0.51500000,0.00172117
141197,-0.51400000,0.00172117
141198,-0.51250000,0.00172117
141199,-0.51000000,0.01032702
141200,-0.50750000,0.00602410
141201,-0.50250000,0.01979346
141202,-0.49800000,0.01979346
141203,-0.49150000,0.03356282
141204,-0.48550000,0.03872633
141205,-0.48100000,0.03872633
141206,-0.47500000,0.03872633
141207,-0.47200000,0.04302926
141208,-0.46900000,0.03872633
141209,-0.46800000,0.03872633
141210,-0.46900000,0.03872633
141211,-0.46950000,0.03872633
141212,-0.47100000,0.03872633
141213,-0.47450000,0.03356282
141214,-0.47850000,0.03872633
141215,-0.48150000,0.02409639
141216,-0.48350000,0.03872633
141217,-0.48250000,0.02925990
141218,-0.47850000,0.03872633
141219,-0.46650000,0.03356282
141220,-0.43800000,0.03872633
141221,-0.40500000,0.02925990
141222,-0.35750000,0.03872633
141223,-0.29450000,0.02409639
141224,-0.21950000,0.03356282
141225,-0.13100000,0.01462995
141226,-0.03400000,0.01032702
141227,0.06600000,0.00172117
141228,0.16350000,0.00172117
141229,0.25500000,0.00172117
141230,0.33650000,0.00172117
141231,0.40150000,-0.01204819
141232,0.45250000,-0.01721170
141233,0.48800000,-0.02151463
141234,0.50900000,-0.02667814
141235,0.51700000,-0.03614458
141236,0.51700000,-0.03614458
141237,0.50750000,-0.02667814
141238,0.49350000,-0.03614458
141239,0.47600000,-0.02667814
141240,0.45500000,-0.03614458
141241,0.43250000,-0.02151463
141242,0.40750000,-0.03614458
141243,0.38050000,-0.02151463
141244,0.35150000,-0.02667814
141245,0.32250000,-0.01721170
141246,0.29050000,-0.03098107
141247,0.25700000,-0.01721170
141248,0.22350000,-0.03098107
141249,0.18700000,-0.02151463
141250,0.15000000,-0.03614458
141251,0.11200000,-0.03614458
141252,0.07350000,-0.03614458
141253,0.03400000,-0.03614458
141254,-0.00350000,-0.04044750
141255,-0.04100000,-0.03614458
141256,-0.07650000,-0.03614458
141257,-0.10800000,-0.03614458
141258,-0.13800000,-0.04044750
141259,-0.16200000,-0.04044750
141260,-0.18250000,-0.04044750
141261,-0.19950000,-0.04561102
141262,-0.21300000,-0.04044750
141263,-0.22250000,-0.04561102
141264,-0.23150000,-0.04044750
141265,-0.23900000,-0.05507745
141266,-0.24550000,-0.05507745
141267,-0.25250000,-0.05507745
141268,-0.26000000,-0.04561102
141269,-0.26850000,-0.04561102
141270,-0.27750000,-0.02151463
141271,-0.28700000,-0.00774527
141272,-0.29750000,0.00172117
141273,-0.30900000,0.00172117
141274,-0.32050000,0.02925990
141275,-0.33250000,0.02925990
141276,-0.34350000,0.00602410
141277,-0.35650000,-0.00774527
141278,-0.36950000,-0.04044750
141279,-0.38000000,-0.06884682
141280,-0.39200000,-0.07401033
141281,-0.40250000,-0.08777969
141282,-0.41300000,-0.09294320
141283,-0.42350000,-0.08347676
141284,-0.43400000,-0.07401033
141285,-0.44300000,-0.07401033
141286,-0.45100000,-0.04561102
141287,-0.45850000,-0.01204819
141288,-0.46500000,-0.15920826
141289,-0.47200000,-0.45094664
141290,-0.47800000,-0.73407917
141291,-0.48250000,-0.78141136
141292,-0.48750000,-0.50344234
141293,-0.49150000,-0.23407917
141294,-0.49500000,-0.09724613
141295,-0.49750000,-0.02151463
141296,-0.49900000,-0.00258176
141297,-0.49950000,0.02925990
141298,-0.49950000,0.02925990
141299,-0.49800000,0.03872633
141300,-0.49550000,0.03872633
141301,-0.49250000,0.04819277
141302,-0.48900000,0.05249570
141303,-0.48350000,0.05249570
141304,-0.47950000,0.05249570
141305,-0.47450000,0.05765921
141306,-0.47050000,0.05765921
141307,-0.46750000,0.05765921
141308,-0.46400000,0.05249570
141309,-0.46250000,0.04819277
141310,-0.46150000,0.04302926
141311,-0.46400000,0.04302926
141312,-0.46650000,0.04302926
141313,-0.47050000,0.02925990
141314,-0.47400000,0.03872633
141315,-0.47800000,0.03872633
141316,-0.48200000,0.03872633
141317,-0.48450000,0.03872633
141318,-0.48450000,0.03872633
141319,-0.47850000,0.03872633
141320,-0.46650000,0.03872633
141321,-0.44550000,0.03872633
141322,-0.41150000,0.03872633
141323,-0.36300000,0.01979346
141324,-0.30000000,0.02409639
141325,-0.22300000,0.01979346
141326,-0.13600000,0.01462995
141327,-0.04100000,0.00172117
141328,0.05800000,0.00172117
141329,0.15350000,0.00172117
141330,0.24200000,0.00172117
141331,0.31950000,0.00172117
141332,0.38100000,0.00172117
141333,0.42800000,-0.00258176
141334,0.46000000,-0.01721170
141335,0.47800000,-0.01204819
141336,0.48450000,-0.01721170
141337,0.48050000,-0.01721170
141338,0.47050000,-0.02667814
141339,0.45600000,-0.01721170
141340,0.43750000,-0.02667814
141341,0.41500000,-0.01721170
141342,0.39150000,-0.02151463
141343,0.36550000,-0.01721170
141344,0.33900000,-0.01721170
141345,0.30950000,-0.01204819
141346,0.27900000,-0.01721170
141347,0.24650000,-0.01721170
141348,0.21450000,-0.01721170
141349,0.17850000,-0.01721170
141350,0.14400000,-0.02667814
141351,0.10850000,-0.01721170
141352,0.07050000,-0.01721170
141353,0.03250000,-0.01721170
141354,-0.00500000,-0.02151463
141355,-0.03950000,-0.01721170
141356,-0.07450000,-0.01721170
141357,-0.10600000,-0.01721170
141358,-0.13400000,-0.02151463
141359,-0.15950000,-0.01721170
141360,-0.18050000,-0.01721170
141361,-0.19900000,-0.01721170
141362,-0.21350000,-0.01721170
141363,-0.22650000,-0.01721170
141364,-0.23700000,-0.01721170
141365,-0.24600000,-0.01721170
141366,-0.25450000,-0.00258176
141367,-0.26300000,-0.01204819
141368,-0.27100000,-0.00258176
141369,-0.28000000,-0.00774527
141370,-0.29050000,0.00172117
141371,-0.29900000,0.00172117
141372,-0.30950000,0.02409639
141373,-0.32200000,0.04302926
141374,-0.33300000,0.06712565
141375,-0.34550000,0.08089501
141376,-0.35750000,0.09036145
141377,-0.36950000,0.05249570
141378,-0.38000000,0.01979346
141379,-0.39300000,-0.00258176
141380,-0.40350000,-0.01721170
141381,-0.41550000,-0.02667814
141382,-0.42550000,-0.03614458
141383,-0.43500000,-0.03614458
141384,-0.44450000,-0.02667814
141385,-0.45350000,-0.01721170
141386,-0.46150000,-0.01721170
141387,-0.46900000,0.00172117
141388,-0.47650000,0.00172117
141389,-0.48250000,-0.08777969
141390,-0.48850000,-0.35714286
141391,-0.49300000,-0.62134251
141392,-0.49800000,-0.65920826
141393,-0.50200000,-0.37091222
141394,-0.50600000,-0.18760757
141395,-0.50850000,-0.04561102
141396,-0.51100000,0.00172117
141397,-0.51200000,0.03872633
141398,-0.51200000,0.05765921
141399,-0.51200000,0.08605852
141400,-0.51000000,0.08605852
141401,-0.50800000,0.09552496
141402,-0.50350000,0.09552496
141403,-0.49900000,0.09982788
141404,-0.49400000,0.09982788
141405,-0.48850000,0.10929432
141406,-0.48250000,0.11445783
141407,-0.47800000,0.11445783
141408,-0.47400000,0.11445783
141409,-0.47050000,0.11445783
141410,-0.46800000,0.11445783
141411,-0.46900000,0.10929432
141412,-0.47200000,0.11445783
141413,-0.47450000,0.09552496
141414,-0.47750000,0.10499139
141415,-0.48100000,0.09552496
141416,-0.48500000,0.10499139
141417,-0.48800000,0.09552496
141418,-0.49050000,0.09982788
141419,-0.49050000,0.09552496
141420,-0.48550000,0.09552496
141421,-0.47450000,0.09552496
141422,-0.45350000,0.09552496
141423,-0.42100000,0.09552496
141424,-0.37500000,0.09552496
141425,-0.31450000,0.08089501
141426,-0.24000000,0.08089501
141427,-0.15350000,0.07659208
141428,-0.05800000,0.07142857
141429,0.04000000,0.06196213
141430,0.13600000,0.05765921
141431,0.22400000,0.04819277
141432,0.30250000,0.04819277
141433,0.36750000,0.04302926
141434,0.41600000,0.03872633
141435,0.44900000,0.02925990
141436,0.46850000,0.02925990
141437,0.47500000,0.02409639
141438,0.47150000,0.01979346
141439,0.46100000,0.01979346
141440,0.44500000,0.01979346
141441,0.42400000,0.01979346
141442,0.39950000,0.01462995
141443,0.37400000,0.01979346
141444,0.34450000,0.01979346
141445,0.31400000,0.02409639
141446,0.28250000,0.01979346
141447,0.24750000,0.01979346
141448,0.21300000,0.01979346
141449,0.17750000,0.01979346
141450,0.14000000,0.01979346
141451,0.10200000,0.01979346
141452,0.06350000,0.01032702
141453,0.02600000,0.01462995
141454,-0.01200000,0.00602410
141455,-0.04600000,0.01032702
141456,-0.07800000,0.01979346
141457,-0.10900000,0.01462995
141458,-0.13400000,0.01462995
141459,-0.15750000,0.01979346
141460,-0.17700000,0.02409639
141461,-0.19300000,0.01462995
141462,-0.20600000,0.02409639
141463,-0.21500000,0.01979346
141464,-0.22450000,0.01979346
141465,-0.23250000,0.01979346
141466,-0.24050000,0.01979346
141467,-0.24700000,0.01979346
141468,-0.25450000,0.02925990
141469,-0.26150000,0.01979346
141470,-0.27050000,0.03872633
141471,-0.28100000,0.04819277
141472,-0.29100000,0.08089501
141473,-0.30050000,0.11445783
141474,-0.31200000,0.11876076
141475,-0.32300000,0.13339071
141476,-0.33000000,0.13339071
141477,-0.34150000,0.10499139
141478,-0.35400000,0.07142857
141479,-0.36450000,0.02925990
141480,-0.37800000,0.00602410
141481,-0.38850000,0.00172117
141482,-0.40000000,0.00172117
141483,-0.40900000,0.00172117
141484,-0.41900000,0.00172117
141485,-0.42800000,0.00172117
141486,-0.43650000,0.00172117
141487,-0.44300000,0.01032702
141488,-0.45150000,0.03872633
141489,-0.45650000,-0.07831325
141490,-0.46100000,-0.37607573
141491,-0.46700000,-0.63511188
141492,-0.47100000,-0.70137694
141493,-0.47450000,-0.39500861
141494,-0.47750000,-0.16351119
141495,-0.48000000,-0.01204819
141496,-0.48100000,0.02409639
141497,-0.48250000,0.08605852
141498,-0.48250000,0.11876076
141499,-0.48250000,0.13769363
141500,-0.48100000,0.13339071
141501,-0.47750000,0.14285714
141502,-0.47450000,0.13769363
141503,-0.47050000,0.14285714
141504,-0.46550000,0.13769363
141505,-0.46050000,0.14716007
141506,-0.45650000,0.14716007
141507,-0.45150000,0.15232358
141508,-0.44800000,0.15232358
141509,-0.44550000,0.16179002
141510,-0.44400000,0.16179002
141511,-0.44300000,0.15662651
141512,-0.44400000,0.16609294
141513,-0.44650000,0.15662651
141514,-0.44950000,0.17125645
141515,-0.45300000,0.16179002
141516,-0.45700000,0.17125645
141517,-0.45950000,0.17125645
141518,-0.46100000,0.17125645
141519,-0.45950000,0.17125645
141520,-0.45400000,0.17125645
141521,-0.44050000,0.17125645
141522,-0.41750000,0.17555938
141523,-0.38200000,0.17125645
141524,-0.33000000,0.17555938
141525,-0.26450000,0.16609294
141526,-0.18550000,0.17125645
141527,-0.09450000,0.15232358
141528,0.00450000,0.14285714
141529,0.10450000,0.12822719
141530,0.20300000,0.11445783
141531,0.29300000,0.10499139
141532,0.37050000,0.09552496
141533,0.43450000,0.08605852
141534,0.48250000,0.07659208
141535,0.51350000,0.07142857
141536,0.53200000,0.06712565
141537,0.53850000,0.06712565
141538,0.53450000,0.05765921
141539,0.52500000,0.06712565
141540,0.50950000,0.05765921
141541,0.49050000,0.06712565
141542,0.46800000,0.05765921
141543,0.44500000,0.05765921
141544,0.42050000,0.05765921
141545,0.39150000,0.06712565
141546,0.36150000,0.06196213
141547,0.33200000,0.07659208
141548,0.29900000,0.05765921
141549,0.26500000,0.07659208
141550,0.22850000,0.05765921
141551,0.19250000,0.06196213
141552,0.15350000,0.05765921
