'sample interval','PLETH','III'
1154233,0.31000000,0.02966841
1154234,0.28950000,0.02268761
1154235,0.26650000,0.02443281
1154236,0.24550000,0.01745201
1154237,0.21950000,0.01570681
1154238,0.19900000,0.02443281
1154239,0.17300000,0.02268761
1154240,0.15000000,0.01396161
1154241,0.12900000,0.02792321
1154242,0.10850000,0.04363002
1154243,0.09300000,0.05061082
1154244,0.07250000,0.04886562
1154245,0.05150000,0.04886562
1154246,0.03100000,0.04188482
1154247,0.01050000,0.02966841
1154248,-0.01050000,0.01221640
1154249,-0.02850000,0.01047120
1154250,-0.05200000,0.01570681
1154251,-0.07250000,0.03490401
1154252,-0.08800000,0.09424084
1154253,-0.11150000,0.20767888
1154254,-0.12950000,0.22513089
1154255,-0.15000000,-0.00872600
1154256,-0.17050000,-0.60209424
1154257,-0.18900000,-1.42757417
1154258,-0.21200000,-2.08202443
1154259,-0.23000000,-2.22338569
1154260,-0.25100000,-1.88307155
1154261,-0.27150000,-1.32286213
1154262,-0.28950000,-0.73298429
1154263,-0.31050000,-0.24781850
1154264,-0.32600000,0.01919721
1154265,-0.34650000,0.14485166
1154266,-0.36750000,0.24607330
1154267,-0.38300000,0.32984293
1154268,-0.40100000,0.37870855
1154269,-0.41400000,0.41361257
1154270,-0.42950000,0.43106457
1154271,-0.44500000,0.43280977
1154272,-0.45800000,0.44502618
1154273,-0.46800000,0.45724258
1154274,-0.48100000,0.47643979
1154275,-0.49150000,0.50261780
1154276,-0.50150000,0.52879581
1154277,-0.51200000,0.55322862
1154278,-0.52250000,0.57940663
1154279,-0.52750000,0.60383944
1154280,-0.53550000,0.63874346
1154281,-0.54300000,0.68586387
1154282,-0.54850000,0.72076789
1154283,-0.55350000,0.73647469
1154284,-0.55350000,0.72076789
1154285,-0.55350000,0.66841187
1154286,-0.54850000,0.56719023
1154287,-0.53550000,0.42931937
1154288,-0.51200000,0.30191972
1154289,-0.48350000,0.19720768
1154290,-0.44250000,0.12216405
1154291,-0.39300000,0.06806283
1154292,-0.33350000,0.05061082
1154293,-0.26900000,0.04712042
1154294,-0.19750000,0.03664921
1154295,-0.12250000,0.03664921
1154296,-0.05200000,0.03839442
1154297,0.02100000,0.03839442
1154298,0.08600000,0.04363002
1154299,0.14300000,0.05061082
1154300,0.19750000,0.04886562
1154301,0.24200000,0.04363002
1154302,0.27850000,0.04188482
1154303,0.30700000,0.04712042
1154304,0.33050000,0.04886562
1154305,0.34350000,0.04886562
1154306,0.35400000,0.04886562
1154307,0.35400000,0.04886562
1154308,0.35100000,0.04886562
1154309,0.34100000,0.04886562
1154310,0.33050000,0.04886562
1154311,0.31500000,0.04886562
1154312,0.29650000,0.04886562
1154313,0.27600000,0.04886562
1154314,0.25500000,0.04886562
1154315,0.23150000,0.04886562
1154316,0.20800000,0.04712042
1154317,0.18750000,0.03664921
1154318,0.16900000,0.01919721
1154319,0.15100000,0.01570681
1154320,0.13000000,0.03141361
1154321,0.11450000,0.04363002
1154322,0.09650000,0.05061082
1154323,0.07800000,0.04886562
1154324,0.06000000,0.04886562
1154325,0.04150000,0.04886562
1154326,0.02600000,0.04886562
1154327,0.00800000,0.04886562
1154328,-0.01300000,0.04886562
1154329,-0.03400000,0.04886562
1154330,-0.05450000,0.04886562
1154331,-0.07300000,0.04188482
1154332,-0.09350000,0.03664921
1154333,-0.11450000,0.04363002
1154334,-0.13550000,0.04886562
1154335,-0.15600000,0.03664921
1154336,-0.17700000,0.03141361
1154337,-0.19500000,0.04363002
1154338,-0.21850000,0.08376963
1154339,-0.23650000,0.17452007
1154340,-0.25500000,0.23734729
1154341,-0.27600000,0.11169284
1154342,-0.29400000,-0.34205934
1154343,-0.31200000,-1.12041885
1154344,-0.33300000,-1.86387435
1154345,-0.34600000,-2.17452007
1154346,-0.36400000,-1.98429319
1154347,-0.38000000,-1.49040140
1154348,-0.39550000,-0.90401396
1154349,-0.41100000,-0.37696335
1154350,-0.42400000,-0.04886562
1154351,-0.43200000,0.11867365
1154352,-0.44250000,0.23211169
1154353,-0.45550000,0.31588133
1154354,-0.46550000,0.34904014
1154355,-0.47600000,0.37521815
1154356,-0.48900000,0.39965096
1154357,-0.49950000,0.41535777
1154358,-0.50800000,0.44153578
1154359,-0.51600000,0.46422339
1154360,-0.52450000,0.47120419
1154361,-0.53250000,0.47643979
1154362,-0.54050000,0.49040140
1154363,-0.54350000,0.51657941
1154364,-0.55150000,0.55322862
1154365,-0.55950000,0.59162304
1154366,-0.56750000,0.63176265
1154367,-0.56750000,0.67190227
1154368,-0.57550000,0.70680628
1154369,-0.57850000,0.73123909
1154370,-0.58100000,0.73821990
1154371,-0.57550000,0.71378709
1154372,-0.56500000,0.63699825
1154373,-0.54850000,0.53577661
1154374,-0.52150000,0.43106457
1154375,-0.48100000,0.32809773
1154376,-0.43500000,0.24432810
1154377,-0.37550000,0.16928447
1154378,-0.30550000,0.10296684
1154379,-0.22700000,0.06631763
1154380,-0.14300000,0.04537522
1154381,-0.05650000,0.02966841
1154382,0.02700000,0.01221640
1154383,0.10800000,0.01047120
1154384,0.18400000,0.01047120
1154385,0.25400000,0.01047120
1154386,0.31350000,0.01047120
1154387,0.36750000,0.02792321
1154388,0.41100000,0.04363002
1154389,0.45150000,0.05061082
1154390,0.47850000,0.04886562
1154391,0.49750000,0.04886562
1154392,0.51350000,0.04886562
1154393,0.51900000,0.04886562
1154394,0.51900000,0.04886562
1154395,0.51350000,0.04886562
1154396,0.50550000,0.04886562
1154397,0.49200000,0.04886562
1154398,0.47300000,0.04886562
1154399,0.45700000,0.04886562
1154400,0.43550000,0.04886562
1154401,0.41100000,0.04886562
1154402,0.38950000,0.04886562
1154403,0.36500000,0.04886562
1154404,0.34350000,0.04886562
1154405,0.31900000,0.04886562
1154406,0.30300000,0.04886562
1154407,0.27850000,0.04886562
1154408,0.26250000,0.04886562
1154409,0.23800000,0.04886562
1154410,0.21900000,0.04886562
1154411,0.20000000,0.05061082
1154412,0.17850000,0.08900524
1154413,0.15700000,0.18848168
1154414,0.13250000,0.24781850
1154415,0.10800000,0.09598604
1154416,0.08650000,-0.38394415
1154417,0.06200000,-1.17452007
1154418,0.03800000,-1.92670157
1154419,0.00800000,-2.22338569
1154420,-0.01350000,-2.00698080
1154421,-0.03800000,-1.48516579
1154422,-0.03950000,-0.88307155
1154423,-0.06200000,-0.34554974
1154424,-0.09000000,-0.00698080
1154425,-0.11000000,0.15532286
1154426,-0.13800000,0.26352531
1154427,-0.15750000,0.32809773
1154428,-0.18300000,0.36300175
1154429,-0.20250000,0.38219895
1154430,-0.22500000,0.39790576
1154431,-0.24500000,0.42059337
1154432,-0.26450000,0.45200698
1154433,-0.28150000,0.46247818
1154434,-0.30100000,0.47818499
1154435,-0.31800000,0.50261780
1154436,-0.33500000,0.52879581
1154437,-0.35150000,0.55497382
1154438,-0.36600000,0.58987784
1154439,-0.38250000,0.62652705
1154440,-0.39650000,0.67713787
1154441,-0.41100000,0.72774869
1154442,-0.42200000,0.75741710
1154443,-0.43600000,0.75741710
1154444,-0.44450000,0.72425829
1154445,-0.44750000,0.65445026
1154446,-0.44750000,0.55148342
1154447,-0.43900000,0.44328098
1154448,-0.42200000,0.33333333
1154449,-0.39650000,0.24781850
1154450,-0.35750000,0.17626527
1154451,-0.30950000,0.11518325
1154452,-0.25050000,0.07155323
1154453,-0.18000000,0.05410122
1154454,-0.11000000,0.04886562
1154455,-0.03100000,0.04886562
1154456,0.04750000,0.04886562
1154457,0.12350000,0.04886562
1154458,0.19650000,0.04886562
1154459,0.26150000,0.04886562
1154460,0.32050000,0.04886562
1154461,0.37100000,0.04886562
1154462,0.41350000,0.04886562
1154463,0.45000000,0.04886562
1154464,0.47250000,0.04886562
1154465,0.49200000,0.04886562
1154466,0.50600000,0.04886562
1154467,0.50900000,0.04886562
1154468,0.50900000,0.04886562
1154469,0.50050000,0.04886562
1154470,0.48650000,0.04886562
1154471,0.46950000,0.04886562
1154472,0.44700000,0.04886562
1154473,0.42750000,0.04886562
1154474,0.39900000,0.04886562
1154475,0.37100000,0.04886562
1154476,0.34000000,0.04886562
1154477,0.31500000,0.04886562
1154478,0.28400000,0.04886562
1154479,0.26150000,0.05061082
1154480,0.23350000,0.08900524
1154481,0.20800000,0.18848168
1154482,0.18250000,0.24083770
1154483,0.16300000,0.07853403
1154484,0.14050000,-0.42233857
1154485,0.11500000,-1.23211169
1154486,0.13200000,-1.94415358
1154487,0.10900000,-2.19371728
1154488,0.08600000,-1.94764398
1154489,0.05750000,-1.41884817
1154490,0.03450000,-0.80977312
1154491,0.00850000,-0.28272251
1154492,-0.01700000,0.02094241
1154493,-0.04300000,0.16055846
1154494,-0.06900000,0.25305410
1154495,-0.09150000,0.31588133
1154496,-0.11750000,0.34904014
1154497,-0.14600000,0.38743455
1154498,-0.16900000,0.41361257
1154499,-0.19500000,0.43280977
1154500,-0.21200000,0.44851658
1154501,-0.23500000,0.46596859
1154502,-0.26100000,0.47120419
1154503,-0.28100000,0.48865620
1154504,-0.29800000,0.52181501
1154505,-0.31800000,0.55846422
1154506,-0.33550000,0.59860384
1154507,-0.35250000,0.64746946
1154508,-0.37000000,0.69808028
1154509,-0.38700000,0.73298429
1154510,-0.39550000,0.73996510
1154511,-0.41000000,0.73298429
1154512,-0.41850000,0.69284468
1154513,-0.42450000,0.59860384
1154514,-0.42150000,0.47993019
1154515,-0.41550000,0.35602094
1154516,-0.39550000,0.25130890
1154517,-0.36100000,0.17102967
1154518,-0.32100000,0.10296684
1154519,-0.26650000,0.06631763
1154520,-0.20350000,0.05061082
1154521,-0.12900000,0.03664921
1154522,-0.05150000,0.01919721
1154523,0.02850000,0.01047120
1154524,0.10600000,0.01047120
1154525,0.18050000,0.01047120
1154526,0.25250000,0.01570681
1154527,0.30950000,0.02443281
1154528,0.36400000,0.02443281
1154529,0.41300000,0.02443281
1154530,0.44450000,0.04013962
1154531,0.47600000,0.05061082
1154532,0.49600000,0.04886562
1154533,0.50750000,0.04886562
1154534,0.51350000,0.04886562
1154535,0.51900000,0.04886562
1154536,0.51350000,0.04886562
1154537,0.49900000,0.04886562
1154538,0.48450000,0.04886562
1154539,0.46150000,0.04886562
1154540,0.44450000,0.04886562
1154541,0.41300000,0.04886562
1154542,0.38450000,0.04886562
1154543,0.35850000,0.04886562
1154544,0.32700000,0.04886562
1154545,0.30100000,0.04886562
1154546,0.26950000,0.04886562
1154547,0.24650000,0.04886562
1154548,0.21800000,0.04886562
1154549,0.19200000,0.04886562
1154550,0.15150000,0.04886562
1154551,0.12500000,0.04886562
1154552,0.10200000,0.04886562
1154553,0.07550000,0.04712042
1154554,0.05250000,0.03664921
1154555,0.02650000,0.03141361
1154556,0.00600000,0.02268761
1154557,-0.02000000,0.02966841
1154558,-0.04900000,0.03664921
1154559,-0.07250000,0.02617801
1154560,-0.10150000,0.04013962
1154561,-0.13050000,0.05061082
1154562,-0.15700000,0.04712042
1154563,-0.18300000,0.03664921
1154564,-0.20900000,0.03664921
1154565,-0.23500000,0.03839442
1154566,-0.26150000,0.03141361
1154567,-0.28750000,0.02094241
1154568,-0.30800000,0.00523560
1154569,-0.33100000,-0.03141361
1154570,-0.35150000,-0.05584642
1154571,-0.37450000,-0.07155323
1154572,-0.39500000,-0.08900524
1154573,-0.41250000,-0.10820244
1154574,-0.43300000,-0.12739965
1154575,-0.45050000,-0.11692845
1154576,-0.46750000,-0.09773124
1154577,-0.48250000,-0.09075044
1154578,-0.50250000,-0.09249564
1154579,-0.51400000,-0.04188482
1154580,-0.52900000,0.05933682
1154581,-0.54050000,0.12914485
1154582,-0.54900000,0.01396161
1154583,-0.55800000,-0.43630017
1154584,-0.56650000,-1.20767888
1154585,-0.57550000,-1.96684119
1154586,-0.58100000,-2.31064572
1154587,-0.58700000,-2.14136126
1154588,-0.59850000,-1.61780105
1154589,-0.60150000,-0.99301920
1154590,-0.60700000,-0.44677138
1154591,-0.60700000,-0.10122164
1154592,-0.60700000,0.06108202
1154593,-0.61000000,0.14834206
1154594,-0.60700000,0.19371728
1154595,-0.60150000,0.23036649
1154596,-0.59250000,0.28795812
1154597,-0.59000000,0.31762653
1154598,-0.58100000,0.33682373
1154599,-0.57250000,0.37696335
1154600,-0.56350000,0.39790576
1154601,-0.55200000,0.38568935
1154602,-0.54050000,0.38743455
1154603,-0.53150000,0.42931937
1154604,-0.52000000,0.45724258
1154605,-0.50850000,0.45898778
1154606,-0.49700000,0.48167539
1154607,-0.48500000,0.51657941
1154608,-0.47050000,0.53054101
1154609,-0.45600000,0.57940663
1154610,-0.43600000,0.64746946
1154611,-0.41250000,0.68586387
1154612,-0.37450000,0.68062827
1154613,-0.33400000,0.64746946
1154614,-0.27300000,0.57940663
1154615,-0.20050000,0.48342059
1154616,-0.11300000,0.36649215
1154617,-0.01150000,0.27050611
1154618,0.09600000,0.21291449
1154619,0.20950000,0.17801047
1154620,0.32850000,0.13089005
1154621,0.44500000,0.08376963
1154622,0.55800000,0.05584642
1154623,0.66550000,0.06108202
1154624,0.76450000,0.09249564
1154625,0.85750000,0.07504363
1154626,0.93600000,0.02094241
1154627,1.00550000,0.00523560
1154628,1.02350000,0.03141361
1154629,1.02350000,0.04886562
1154630,1.02350000,0.04886562
1154631,1.02350000,0.04886562
1154632,1.02350000,0.04886562
1154633,1.02350000,0.04886562
1154634,1.02350000,0.04886562
1154635,1.02350000,0.04886562
1154636,1.02350000,0.04886562
1154637,1.02350000,0.04886562
1154638,1.02350000,0.04886562
1154639,1.02350000,0.04886562
1154640,1.02350000,0.04188482
1154641,1.02350000,0.01745201
1154642,1.02350000,0.00349040
1154643,1.02350000,-0.00174520
1154644,1.02350000,-0.00523560
1154645,1.02350000,-0.01221640
1154646,1.02350000,0.00174520
1154647,1.02350000,0.01221640
1154648,1.02350000,0.01047120
1154649,1.02350000,0.01047120
1154650,1.02350000,0.00872600
1154651,1.02350000,0.00000000
1154652,1.02350000,0.01047120
1154653,0.98850000,0.02443281
1154654,0.93900000,0.03315881
1154655,0.88950000,0.02443281
1154656,0.83150000,0.00698080
1154657,0.77900000,-0.00174520
1154658,0.71200000,-0.01570681
1154659,0.65400000,-0.01919721
1154660,0.58700000,0.02792321
1154661,0.52350000,0.15532286
1154662,0.45350000,0.22687609
1154663,0.38650000,0.06980803
1154664,0.31700000,-0.40139616
1154665,0.25000000,-1.17452007
1154666,0.18350000,-1.90575916
1154667,0.11650000,-2.22338569
1154668,0.05250000,-2.03490401
1154669,-0.01150000,-1.47294939
1154670,-0.06650000,-0.78184991
1154671,-0.12200000,-0.18848168
1154672,-0.16850000,0.13438045
1154673,-0.21200000,0.24956370
1154674,-0.25250000,0.32984293
1154675,-0.28450000,0.42233857
1154676,-0.31650000,0.46945899
1154677,-0.34000000,0.47120419
1154678,-0.35450000,0.46422339
1154679,-0.37200000,0.45200698
1154680,-0.38050000,0.45026178
1154681,-0.38950000,0.46596859
1154682,-0.39200000,0.47120419
1154683,-0.39200000,0.47120419
1154684,-0.38950000,0.47120419
1154685,-0.38050000,0.48865620
1154686,-0.36600000,0.51657941
1154687,-0.35150000,0.55322862
1154688,-0.33400000,0.58813264
1154689,-0.31100000,0.61256545
1154690,-0.28450000,0.64223386
1154691,-0.25850000,0.65445026
1154692,-0.22350000,0.64746946
1154693,-0.18600000,0.59860384
1154694,-0.14200000,0.50087260
1154695,-0.09550000,0.38917976
1154696,-0.04350000,0.27923211
1154697,0.00900000,0.18499127
1154698,0.06400000,0.10994764
1154699,0.11650000,0.06806283
1154700,0.16600000,0.05061082
1154701,0.21250000,0.04188482
1154702,0.25000000,0.02966841
1154703,0.27650000,0.01221640
1154704,0.29650000,0.01047120
1154705,0.30800000,0.02792321
1154706,0.31100000,0.04363002
1154707,0.30250000,0.05061082
1154708,0.29100000,0.04886562
1154709,0.27350000,0.04886562
1154710,0.25000000,0.04886562
1154711,0.22400000,0.05410122
1154712,0.19500000,0.06282723
1154713,0.16000000,0.06282723
1154714,0.12500000,0.05584642
1154715,0.08750000,0.04886562
1154716,0.04950000,0.04886562
1154717,0.00900000,0.04886562
1154718,-0.02600000,0.04886562
1154719,-0.06950000,0.04886562
1154720,-0.11050000,0.04886562
1154721,-0.14800000,0.04886562
1154722,-0.18000000,0.04886562
1154723,-0.21800000,0.04886562
1154724,-0.25550000,0.04886562
1154725,-0.28750000,0.04886562
1154726,-0.31950000,0.04886562
1154727,-0.35150000,0.04886562
1154728,-0.38350000,0.04886562
1154729,-0.41250000,0.04886562
1154730,-0.43850000,0.04886562
1154731,-0.46500000,0.04886562
1154732,-0.49400000,0.04886562
1154733,-0.52000000,0.04886562
1154734,-0.54600000,0.07678883
1154735,-0.57250000,0.17102967
1154736,-0.59850000,0.28272251
1154737,-0.62450000,0.24432810
1154738,-0.64800000,-0.08900524
1154739,-0.67100000,-0.79406632
1154740,-0.70000000,-1.65095986
1154741,-0.72050000,-2.18150087
1154742,-0.88100000,-2.15008726
1154743,-0.90100000,-1.69109948
1154744,-0.91850000,-1.06282723
1154745,-0.93900000,-0.46771379
1154746,-0.95950000,-0.05410122
1154747,-0.97650000,0.15532286
1154748,-0.99400000,0.27574171
1154749,-1.00850000,0.36125654
1154750,-,0.40663176
1154751,-,0.42757417
1154752,-,0.43804538
1154753,-,0.45200698
1154754,-,0.46247818
1154755,-,0.47294939
1154756,-,0.48865620
1154757,-,0.52705061
1154758,-,0.56719023
1154759,-,0.58987784
1154760,-,0.61256545
1154761,-,0.65095986
1154762,-,0.69633508
1154763,-,0.73472949
1154764,-,0.76788831
1154765,-,0.78883072
1154766,-,0.77312391
1154767,-,0.71378709
1154768,-,0.62652705
1154769,-,0.51657941
1154770,-,0.38917976
1154771,-,0.27050611
1154772,-,0.19022688
1154773,-0.97650000,0.13787086
1154774,-0.91000000,0.08900524
1154775,-0.83150000,0.06108202
1154776,-0.75000000,0.05061082
1154777,-0.66000000,0.04886562
1154778,-0.57300000,0.04886562
1154779,-0.48250000,0.04886562
1154780,-0.39250000,0.04886562
1154781,-0.31400000,0.04886562
1154782,-0.23850000,0.04886562
1154783,-0.17750000,0.04886562
1154784,-0.11650000,0.04886562
1154785,-0.07000000,0.04886562
1154786,-0.02650000,0.04886562
1154787,0.00550000,0.04886562
1154788,0.03150000,0.04886562
1154789,0.04900000,0.04886562
1154790,0.06100000,0.04886562
1154791,0.06350000,0.04886562
1154792,0.06350000,0.04886562
1154793,0.05800000,0.04886562
1154794,0.04350000,0.04886562
1154795,0.02600000,0.04886562
1154796,0.00850000,0.04886562
1154797,-0.01200000,0.04886562
1154798,-0.03500000,0.04886562
1154799,-0.05250000,0.04886562
1154800,-0.07850000,0.04886562
1154801,-0.09900000,0.04886562
1154802,-0.11950000,0.04886562
1154803,-0.13700000,0.04886562
1154804,-0.16000000,0.04886562
1154805,-0.18050000,0.04886562
1154806,-0.19500000,0.04886562
1154807,-0.21550000,0.04886562
1154808,-0.23250000,0.04886562
1154809,-0.25300000,0.05061082
1154810,-0.27350000,0.08726003
1154811,-0.28800000,0.17975567
1154812,-0.31100000,0.26352531
1154813,-0.32850000,0.16404887
1154814,-0.35200000,-0.23385689
1154815,-0.37200000,-0.97033159
1154816,-0.39250000,-1.76788831
1154817,-0.41300000,-2.18673647
1154818,-0.42750000,-2.07155323
1154819,-0.44800000,-1.58289703
1154820,-0.46500000,-0.95636998
1154821,-0.48250000,-0.37696335
1154822,-0.49700000,-0.00174520
1154823,-0.51450000,0.17452007
1154824,-0.53200000,0.28795812
1154825,-0.54650000,0.37347295
1154826,-0.56100000,0.42233857
1154827,-0.57850000,0.43280977
1154828,-0.59300000,0.44851658
1154829,-0.60750000,0.46596859
1154830,-0.61950000,0.47643979
1154831,-0.63100000,0.49040140
1154832,-0.64250000,0.51657941
1154833,-0.66000000,0.54101222
1154834,-0.66850000,0.56020942
1154835,-0.67750000,0.57940663
1154836,-0.68600000,0.60907504
1154837,-0.69750000,0.64397906
1154838,-0.70650000,0.67364747
1154839,-0.71250000,0.71204188
1154840,-0.71500000,0.74520070
1154841,-0.72100000,0.76265271
1154842,-0.72700000,0.75043630
1154843,-0.71800000,0.68760908
1154844,-0.71250000,0.58464223
1154845,-0.69500000,0.47294939
1154846,-0.66850000,0.35951134
1154847,-0.63400000,0.25654450
1154848,-0.58750000,0.18848168
1154849,-0.52350000,0.15008726
1154850,-0.45350000,0.10296684
1154851,-0.37200000,0.06980803
1154852,-0.29100000,0.04886562
1154853,-0.20350000,0.04886562
1154854,-0.11350000,0.04886562
1154855,-0.02650000,0.04886562
1154856,0.05800000,0.04886562
1154857,0.13050000,0.04886562
1154858,0.19750000,0.04886562
1154859,0.25550000,0.04886562
1154860,0.30200000,0.04886562
1154861,0.34000000,0.04886562
1154862,0.37200000,0.04886562
1154863,0.39800000,0.04886562
1154864,0.41550000,0.04886562
1154865,0.42100000,0.04886562
1154866,0.42400000,0.04886562
1154867,0.41850000,0.04886562
1154868,0.40950000,0.04886562
1154869,0.39500000,0.04886562
1154870,0.37750000,0.04886562
1154871,0.35450000,0.04886562
1154872,0.33100000,0.04886562
1154873,0.30500000,0.04886562
1154874,0.27600000,0.04886562
1154875,0.25250000,0.04886562
1154876,0.22650000,0.04886562
1154877,0.19750000,0.04886562
1154878,0.17400000,0.04886562
1154879,0.14800000,0.04886562
1154880,0.12750000,0.04886562
1154881,0.09850000,0.04188482
1154882,0.07550000,0.02443281
1154883,0.05200000,0.02966841
1154884,0.02600000,0.04886562
1154885,0.00550000,0.05061082
1154886,-0.02350000,0.07155323
1154887,-0.04650000,0.16055846
1154888,-0.07000000,0.27748691
1154889,-0.09600000,0.22862129
1154890,-0.12500000,-0.11518325
1154891,-0.14850000,-0.81849913
1154892,-0.17750000,-1.64746946
1154893,-0.20100000,-2.15183246
1154894,-0.22400000,-2.12041885
1154895,-0.25300000,-1.69109948
1154896,-0.27650000,-1.08900524
1154897,-0.29950000,-0.49563700
1154898,-0.32300000,-0.09075044
1154899,-0.34050000,0.10471204
1154900,-0.36050000,0.21465969
1154901,-0.38400000,0.30715532
1154902,-0.40400000,0.37347295
1154903,-0.42450000,0.40663176
1154904,-0.43900000,0.41535777
1154905,-0.45950000,0.43804538
1154906,-0.47700000,0.45026178
1154907,-0.49450000,0.43979058
1154908,-0.50900000,0.45026178
1154909,-0.52650000,0.46945899
1154910,-0.53800000,0.45375218
1154911,-0.55550000,0.43280977
1154912,-0.57000000,0.43280977
1154913,-0.58150000,0.44502618
1154914,-0.59300000,0.47643979
1154915,-0.61050000,0.52705061
1154916,-0.61650000,0.58289703
1154917,-0.62500000,0.60558464
1154918,-0.63100000,0.55497382
1154919,-0.62800000,0.46247818
1154920,-0.62200000,0.37870855
1154921,-0.60750000,0.30017452
1154922,-0.58150000,0.21116928
1154923,-0.54350000,0.14136126
1154924,-0.49150000,0.11169284
1154925,-0.42450000,0.10645724
1154926,-0.34900000,0.08551483
1154927,-0.26200000,0.05584642
1154928,-0.16300000,0.04886562
1154929,-0.06150000,0.04886562
1154930,0.04650000,0.04886562
1154931,0.15100000,0.04188482
1154932,0.24950000,0.03141361
1154933,0.34850000,0.03664921
1154934,0.43850000,0.03664921
1154935,0.52300000,0.00174520
1154936,0.60150000,0.00174520
1154937,0.66800000,0.02966841
1154938,0.73200000,0.03839442
1154939,0.78450000,0.03839442
1154940,0.83100000,0.05061082
1154941,0.87150000,0.06108202
1154942,0.90350000,0.06282723
1154943,0.93000000,0.05584642
1154944,0.95300000,0.05061082
1154945,0.96450000,0.06806283
1154946,0.97050000,0.08551483
1154947,0.97900000,0.06980803
1154948,0.98500000,0.04886562
1154949,0.98500000,0.04886562
1154950,0.98800000,0.04712042
1154951,0.99100000,0.03141361
1154952,0.98800000,0.01570681
1154953,0.98500000,0.01047120
1154954,0.97900000,0.01047120
1154955,0.96750000,0.01047120
1154956,0.95300000,0.00349040
1154957,0.94450000,-0.00698080
1154958,0.92400000,-0.01919721
1154959,0.90650000,-0.02617801
1154960,0.88600000,-0.02443281
1154961,0.86600000,-0.02617801
1154962,0.83700000,-0.02792321
1154963,0.81350000,-0.02443281
1154964,0.78150000,-0.00698080
1154965,0.75250000,0.00349040
1154966,0.72350000,-0.00174520
1154967,0.68550000,0.00000000
1154968,0.65350000,0.00000000
1154969,0.61600000,-0.01745201
1154970,0.57250000,-0.03490401
1154971,0.53150000,-0.01919721
1154972,0.48500000,0.00174520
1154973,0.43850000,0.01221640
1154974,0.39200000,0.01745201
1154975,0.33700000,0.07155323
1154976,0.28150000,0.16928447
1154977,0.22350000,0.18848168
1154978,0.16250000,-0.01570681
1154979,0.10150000,-0.55846422
1154980,0.03750000,-1.38917976
1154981,-0.03200000,-2.09598604
1154982,-0.09900000,-2.33158813
1154983,-0.16600000,-2.08202443
1154984,-0.23250000,-1.50785340
1154985,-0.29950000,-0.81500873
1154986,-0.36050000,-0.24607330
1154987,-0.42450000,0.08376963
1154988,-0.48250000,0.27225131
1154989,-0.53500000,0.36474695
1154990,-0.58750000,0.35951134
1154991,-0.63100000,0.39441536
1154992,-0.67450000,0.47818499
1154993,-0.70950000,0.50785340
1154994,-0.74150000,0.47993019
1154995,-0.76450000,0.46422339
1154996,-0.78500000,0.49738220
1154997,-0.80550000,0.52879581
1154998,-0.80800000,0.54101222
1154999,-0.81650000,0.54450262
1155000,-0.81650000,0.54799302
1155001,-0.81650000,0.55497382
1155002,-0.80500000,0.57940663
1155003,-0.79050000,0.60383944
1155004,-0.77300000,0.63699825
1155005,-0.74400000,0.66841187
1155006,-0.71200000,0.69284468
1155007,-0.66250000,0.68935428
1155008,-0.60450000,0.63699825
1155009,-0.53750000,0.54799302
1155010,-0.45900000,0.42757417
1155011,-0.37200000,0.30017452
1155012,-0.27900000,0.17975567
1155013,-0.18000000,0.09075044
1155014,-0.09000000,0.04363002
1155015,0.00000000,0.00523560
1155016,0.08400000,-0.01919721
1155017,0.16000000,-0.04537522
1155018,0.22650000,-0.06282723
1155019,0.28500000,-0.06631763
1155020,0.32850000,-0.06631763
1155021,0.36300000,-0.06457243
1155022,0.39250000,-0.05410122
1155023,0.40700000,-0.03141361
1155024,0.41850000,-0.00174520
1155025,0.41850000,0.01047120
1155026,0.41250000,0.02792321
1155027,0.39800000,0.04188482
1155028,0.37500000,0.03839442
1155029,0.34850000,0.03839442
1155030,0.31400000,0.04886562
1155031,0.27600000,0.04886562
1155032,0.23550000,0.04886562
1155033,0.19200000,0.04886562
1155034,0.14250000,0.04886562
1155035,0.09000000,0.04886562
1155036,0.03750000,0.04886562
1155037,-0.01150000,0.04886562
1155038,-0.06100000,0.04188482
1155039,-0.10750000,0.02966841
1155040,-0.15400000,0.01745201
1155041,-0.20350000,0.01570681
1155042,-0.24400000,0.00523560
1155043,-0.28500000,-0.00872600
1155044,-0.32850000,-0.04188482
1155045,-0.36600000,-0.06980803
1155046,-0.40400000,-0.07678883
1155047,-0.43900000,-0.08202443
1155048,-0.47100000,-0.08900524
1155049,-0.50550000,-0.06108202
1155050,-0.53750000,-0.05584642
1155051,-0.57250000,-0.07853403
1155052,-0.60150000,-0.05410122
1155053,-0.63350000,0.00698080
1155054,-0.66250000,0.02617801
1155055,-0.69150000,0.03664921
1155056,-0.71800000,0.05410122
1155057,-0.74700000,0.06457243
1155058,-0.77000000,0.07853403
1155059,-0.78750000,0.08376963
1155060,-0.81100000,0.08726003
1155061,-0.82850000,0.10994764
1155062,-0.52300000,0.10645724
1155063,-0.52850000,0.09598604
1155064,-0.53400000,0.10471204
1155065,-0.53800000,0.09598604
1155066,-0.54150000,0.10296684
1155067,-0.54000000,0.19371728
1155068,-0.53600000,0.30366492
1155069,-0.52850000,0.29144852
1155070,-0.51900000,0.01396161
1155071,-0.50800000,-0.64048866
1155072,-0.49300000,-1.51308901
1155073,-0.47450000,-2.14659686
