'sample interval','PLETH','III'
180854,0.47900000,-0.05450000
180855,0.48600000,-0.04750000
180856,0.47250000,-0.03250000
180857,0.45200000,-0.03100000
180858,0.41050000,-0.04000000
180859,0.36300000,-0.04750000
180860,0.31500000,-0.04750000
180861,0.25350000,-0.04400000
180862,0.19150000,-0.04600000
180863,0.12350000,-0.05100000
180864,0.05500000,-0.05700000
180865,-0.01350000,-0.06150000
180866,-0.07500000,-0.05450000
180867,-0.13700000,-0.02700000
180868,-0.22500000,0.02250000
180869,-0.27800000,0.12200000
180870,-0.33800000,0.32850000
180871,-0.37750000,0.53800000
180872,-0.41750000,0.50650000
180873,-0.45050000,0.26800000
180874,-0.47050000,0.05950000
180875,-0.49000000,-0.04600000
180876,-0.49700000,-0.08550000
180877,-0.49700000,-0.10050000
180878,-0.48350000,-0.10700000
180879,-0.46350000,-0.11200000
180880,-0.44400000,-0.11350000
180881,-0.41050000,-0.10650000
180882,-0.38400000,-0.09150000
180883,-0.37100000,-0.07950000
180884,-0.33800000,-0.07750000
180885,-0.33100000,-0.07550000
180886,-0.31800000,-0.06950000
180887,-0.31800000,-0.06600000
180888,-0.31800000,-0.05850000
180889,-0.32450000,-0.04400000
180890,-0.34450000,-0.02950000
180891,-0.36450000,-0.00750000
180892,-0.38400000,0.01950000
180893,-0.40400000,0.04850000
180894,-0.43050000,0.08300000
180895,-0.44400000,0.11250000
180896,-0.45700000,0.13200000
180897,-0.45700000,0.13350000
180898,-0.45050000,0.12200000
180899,-0.42400000,0.10150000
180900,-0.37750000,0.07800000
180901,-0.32450000,0.05600000
180902,-0.25150000,0.03600000
180903,-0.15900000,0.01800000
180904,-0.05950000,-0.00150000
180905,0.04000000,-0.02300000
180906,0.13900000,-0.03900000
180907,0.23850000,-0.04700000
180908,0.31800000,-0.04800000
180909,0.37100000,-0.04550000
180910,0.40400000,-0.03850000
180911,0.41750000,-0.02900000
180912,0.41750000,-0.01700000
180913,0.39100000,-0.01600000
180914,0.35800000,-0.02400000
180915,0.30500000,-0.02950000
180916,0.25200000,-0.03150000
180917,0.19200000,-0.03350000
180918,0.13250000,-0.03650000
180919,0.06650000,-0.04050000
180920,0.00000000,-0.04700000
180921,-0.05950000,-0.04900000
180922,-0.11900000,-0.03950000
180923,-0.18550000,-0.00850000
180924,-0.25150000,0.06050000
180925,-0.29800000,0.19500000
180926,-0.35100000,0.42900000
180927,-0.39750000,0.59100000
180928,-0.43700000,0.46450000
180929,-0.45700000,0.19200000
180930,-0.47700000,0.00900000
180931,-0.47700000,-0.06350000
180932,-0.45050000,-0.09250000
180933,-0.42450000,-0.10650000
180934,-0.38550000,-0.11300000
180935,-0.34600000,-0.10850000
180936,-0.30050000,-0.10400000
180937,-0.26150000,-0.10050000
180938,-0.22850000,-0.09200000
180939,-0.20900000,-0.08200000
180940,-0.18300000,-0.07650000
180941,-0.18300000,-0.07150000
180942,-0.18950000,-0.06450000
180943,-0.20250000,-0.06250000
180944,-0.22200000,-0.06050000
180945,-0.24850000,-0.04550000
180946,-0.27450000,-0.02050000
180947,-0.29400000,0.00600000
180948,-0.31350000,0.03250000
180949,-0.33300000,0.06300000
180950,-0.34600000,0.09600000
180951,-0.34600000,0.12150000
180952,-0.33300000,0.13850000
180953,-0.30050000,0.14650000
180954,-0.25500000,0.13150000
180955,-0.18950000,0.10250000
180956,-0.10450000,0.07800000
180957,0.00650000,0.05050000
180958,0.13050000,0.02100000
180959,0.24800000,0.00000000
180960,0.36550000,-0.01400000
180961,0.47000000,-0.02400000
180962,0.56150000,-0.03200000
180963,0.62700000,-0.04350000
180964,0.66600000,-0.05100000
180965,0.67900000,-0.04600000
180966,0.67900000,-0.03850000
180967,0.65300000,-0.02900000
180968,0.61400000,-0.02100000
180969,0.57450000,-0.02900000
180970,0.52250000,-0.03850000
180971,0.45700000,-0.04400000
180972,0.39850000,-0.04350000
180973,0.34600000,-0.04050000
180974,0.29400000,-0.04000000
180975,0.24150000,-0.04350000
180976,0.18300000,-0.05500000
180977,0.13050000,-0.06000000
180978,0.07850000,-0.04100000
180979,0.03250000,0.01350000
180980,-0.01950000,0.11900000
180981,-0.05250000,0.29700000
180982,-0.08500000,0.52850000
180983,-0.11750000,0.58200000
180984,-0.14400000,0.35650000
180985,-0.15050000,0.09700000
180986,-0.15700000,-0.03850000
180987,-0.15050000,-0.08650000
180988,-0.13700000,-0.10150000
180989,-0.12400000,-0.11300000
180990,-0.09800000,-0.12600000
180991,-0.07850000,-0.12400000
180992,-0.05900000,-0.10750000
180993,-0.03250000,-0.09900000
180994,-0.01950000,-0.09700000
180995,-0.01300000,-0.09100000
180996,-0.05000000,-0.07750000
180997,-0.05000000,-0.06800000
180998,-0.06250000,-0.06250000
180999,-0.06850000,-0.05450000
181000,-0.08750000,-0.03200000
181001,-0.11250000,-0.01000000
181002,-0.13750000,0.00350000
181003,-0.16250000,0.02200000
181004,-0.18100000,0.05700000
181005,-0.20600000,0.09550000
181006,-0.20600000,0.12200000
181007,-0.21250000,0.14100000
181008,-0.19350000,0.14700000
181009,-0.16850000,0.13500000
181010,-0.10600000,0.11950000
181011,-0.03100000,0.09350000
181012,0.05650000,0.05850000
181013,0.16250000,0.03150000
181014,0.27500000,0.01050000
181015,0.38750000,-0.00850000
181016,0.48750000,-0.03100000
181017,0.57500000,-0.05050000
181018,0.64400000,-0.06000000
181019,0.67500000,-0.06100000
181020,0.70000000,-0.05700000
181021,0.68750000,-0.05300000
181022,0.66900000,-0.04400000
181023,0.61900000,-0.03300000
181024,0.57500000,-0.02400000
181025,0.51900000,-0.02200000
181026,0.45650000,-0.02550000
181027,0.39400000,-0.03300000
181028,0.33150000,-0.03850000
181029,0.26900000,-0.04050000
181030,0.20650000,-0.04550000
181031,0.15650000,-0.05550000
181032,0.10000000,-0.05950000
181033,0.05000000,-0.05550000
181034,-0.01250000,-0.03200000
181035,-0.06250000,0.03950000
181036,-0.10600000,0.17150000
181037,-0.15600000,0.38800000
181038,-0.18750000,0.59500000
181039,-0.21850000,0.56200000
181040,-0.25000000,0.30600000
181041,-0.26250000,0.07400000
181042,-0.27500000,-0.04350000
181043,-0.26850000,-0.09100000
181044,-0.26250000,-0.11300000
181045,-0.24350000,-0.11600000
181046,-0.23100000,-0.11350000
181047,-0.21250000,-0.11350000
181048,-0.20000000,-0.10850000
181049,-0.18100000,-0.10050000
181050,-0.16850000,-0.09550000
181051,-0.17500000,-0.09300000
181052,-0.17500000,-0.08500000
181053,-0.18750000,-0.07300000
181054,-0.20000000,-0.06450000
181055,-0.21850000,-0.06050000
181056,-0.25000000,-0.05050000
181057,-0.27500000,-0.02800000
181058,-0.30000000,-0.00250000
181059,-0.33100000,0.02000000
181060,-0.38750000,0.04650000
181061,-0.40600000,0.07800000
181062,-0.42500000,0.10850000
181063,-0.43100000,0.13150000
181064,-0.43750000,0.13700000
181065,-0.41850000,0.12200000
181066,-0.38100000,0.10000000
181067,-0.33100000,0.07800000
181068,-0.26250000,0.05100000
181069,-0.17500000,0.02600000
181070,-0.08100000,0.01200000
181071,0.01900000,-0.00450000
181072,0.11900000,-0.02700000
181073,0.20000000,-0.04050000
181074,0.26900000,-0.04350000
181075,0.32500000,-0.04800000
181076,0.34400000,-0.05050000
181077,0.35650000,-0.04450000
181078,0.35000000,-0.03500000
181079,0.31900000,-0.02900000
181080,0.28750000,-0.01300000
181081,0.24400000,-0.00300000
181082,0.20000000,-0.01600000
181083,0.15000000,-0.03550000
181084,0.09400000,-0.04200000
181085,0.03750000,-0.04050000
181086,-0.03100000,-0.04000000
181087,-0.10600000,-0.04500000
181088,-0.17500000,-0.04950000
181089,-0.24350000,-0.05300000
181090,-0.30600000,-0.04500000
181091,-0.36250000,-0.01100000
181092,-0.41250000,0.05500000
181093,-0.45000000,0.18050000
181094,-0.47500000,0.40650000
181095,-0.49350000,0.59250000
181096,-0.50600000,0.51600000
181097,-0.51250000,0.26600000
181098,-0.51250000,0.06050000
181099,-0.50600000,-0.05150000
181100,-0.50600000,-0.09950000
181101,-0.49350000,-0.11100000
181102,-0.48100000,-0.10100000
181103,-0.46250000,-0.09750000
181104,-0.43750000,-0.10300000
181105,-0.42500000,-0.10100000
181106,-0.40600000,-0.09200000
181107,-0.40000000,-0.08450000
181108,-0.39350000,-0.08200000
181109,-0.40000000,-0.07900000
181110,-0.40600000,-0.07150000
181111,-0.42500000,-0.06400000
181112,-0.43750000,-0.05700000
181113,-0.46250000,-0.05100000
181114,-0.48750000,-0.03700000
181115,-0.50600000,-0.01650000
181116,-0.53100000,0.01350000
181117,-0.56250000,0.04650000
181118,-0.58750000,0.07750000
181119,-0.59350000,0.10600000
181120,-0.60600000,0.12850000
181121,-0.60600000,0.13250000
181122,-0.59350000,0.12050000
181123,-0.55600000,0.10100000
181124,-0.53950000,0.07950000
181125,-0.46900000,0.05250000
181126,-0.37900000,0.02850000
181127,-0.27650000,0.01350000
181128,-0.16700000,0.00250000
181129,-0.06450000,-0.01400000
181130,0.03850000,-0.02900000
181131,0.12200000,-0.03750000
181132,0.18600000,-0.03900000
181133,0.23100000,-0.03750000
181134,0.26300000,-0.03650000
181135,0.25650000,-0.02950000
181136,0.24400000,-0.01500000
181137,0.21150000,-0.00900000
181138,0.16650000,-0.01950000
181139,0.12200000,-0.03250000
181140,0.05750000,-0.03650000
181141,-0.00650000,-0.03350000
181142,-0.06450000,-0.03500000
181143,-0.13500000,-0.04200000
181144,-0.19300000,-0.04750000
181145,-0.25700000,-0.04550000
181146,-0.32150000,-0.03800000
181147,-0.37900000,-0.01950000
181148,-0.43700000,0.02550000
181149,-0.48200000,0.11850000
181150,-0.53950000,0.31250000
181151,-0.56550000,0.55050000
181152,-0.61050000,0.58000000
181153,-0.62300000,0.35850000
181154,-0.62950000,0.12350000
181155,-0.62950000,-0.01350000
181156,-0.62950000,-0.07450000
181157,-0.61650000,-0.09450000
181158,-0.59100000,-0.09750000
181159,-0.56550000,-0.10050000
181160,-0.52700000,-0.11150000
181161,-0.50750000,-0.11300000
181162,-0.47550000,-0.09900000
181163,-0.45600000,-0.08300000
181164,-0.44350000,-0.07700000
181165,-0.43700000,-0.07500000
181166,-0.43700000,-0.06800000
181167,-0.44350000,-0.06600000
181168,-0.45000000,-0.06550000
181169,-0.47550000,-0.06000000
181170,-0.48850000,-0.04100000
181171,-0.52050000,-0.01650000
181172,-0.54600000,0.00600000
181173,-0.56550000,0.03250000
181174,-0.58450000,0.06300000
181175,-0.60400000,0.09400000
181176,-0.61650000,0.11300000
181177,-0.61650000,0.12000000
181178,-0.61650000,0.11450000
181179,-0.59100000,0.10400000
181180,-0.54600000,0.08700000
181181,-0.48200000,0.06600000
181182,-0.40500000,0.04400000
181183,-0.31500000,0.02200000
181184,-0.21850000,0.00650000
181185,-0.10950000,-0.01100000
181186,0.00000000,-0.02850000
181187,0.08950000,-0.03900000
181188,0.18700000,-0.04650000
181189,0.23700000,-0.04050000
181190,0.27450000,-0.02850000
181191,0.29950000,-0.02550000
181192,0.29300000,-0.02350000
181193,0.26800000,-0.01600000
181194,0.24300000,-0.01900000
181195,0.19950000,-0.02250000
181196,0.13700000,-0.02200000
181197,0.08100000,-0.02750000
181198,0.02500000,-0.03450000
181199,-0.04350000,-0.03900000
181200,-0.10600000,-0.04750000
181201,-0.16850000,-0.05100000
181202,-0.23050000,-0.05100000
181203,-0.29300000,-0.04150000
181204,-0.34900000,-0.01050000
181205,-0.39900000,0.04900000
181206,-0.45500000,0.18050000
181207,-0.49250000,0.42350000
181208,-0.53000000,0.60100000
181209,-0.55500000,0.50450000
181210,-0.57350000,0.25050000
181211,-0.57950000,0.05400000
181212,-0.58600000,-0.05200000
181213,-0.56750000,-0.09800000
181214,-0.56100000,-0.10850000
181215,-0.53600000,-0.10900000
181216,-0.50500000,-0.10950000
181217,-0.48600000,-0.10450000
181218,-0.45500000,-0.09700000
181219,-0.43000000,-0.09250000
181220,-0.41150000,-0.09500000
181221,-0.40500000,-0.09350000
181222,-0.39900000,-0.08600000
181223,-0.39250000,-0.07900000
181224,-0.40500000,-0.07000000
181225,-0.42400000,-0.06450000
181226,-0.43000000,-0.05950000
181227,-0.45500000,-0.03850000
181228,-0.47400000,-0.00500000
181229,-0.51100000,0.01800000
181230,-0.53000000,0.03850000
181231,-0.54850000,0.07600000
181232,-0.56750000,0.10350000
181233,-0.57350000,0.11800000
181234,-0.57350000,0.12000000
181235,-0.56100000,0.11250000
181236,-0.53600000,0.09450000
181237,-0.49250000,0.06900000
181238,-0.44250000,0.04200000
181239,-0.36800000,0.02200000
181240,-0.28050000,0.00650000
181241,-0.18700000,-0.01100000
181242,-0.08700000,-0.02700000
181243,0.00650000,-0.03800000
181244,0.09350000,-0.04750000
181245,0.16200000,-0.05050000
181246,0.21850000,-0.04450000
181247,0.26200000,-0.03650000
181248,0.27450000,-0.03300000
181249,0.26800000,-0.02950000
181250,0.24300000,-0.03150000
181251,0.21200000,-0.03500000
181252,0.24100000,-0.03700000
181253,0.18250000,-0.04000000
181254,0.12400000,-0.04000000
181255,0.06500000,-0.04200000
181256,-0.00650000,-0.05300000
181257,-0.07150000,-0.05850000
181258,-0.13050000,-0.05850000
181259,-0.19550000,-0.05150000
181260,-0.25400000,-0.02950000
181261,-0.30600000,0.00950000
181262,-0.36500000,0.08300000
181263,-0.41050000,0.25300000
181264,-0.45600000,0.49600000
181265,-0.49500000,0.56450000
181266,-0.52100000,0.37100000
181267,-0.54100000,0.13100000
181268,-0.54750000,-0.01550000
181269,-0.55400000,-0.07700000
181270,-0.54100000,-0.09400000
181271,-0.52750000,-0.10000000
181272,-0.51450000,-0.10250000
181273,-0.47550000,-0.09950000
181274,-0.44950000,-0.09900000
181275,-0.42350000,-0.09500000
181276,-0.39750000,-0.08100000
181277,-0.37800000,-0.07050000
181278,-0.35200000,-0.07300000
181279,-0.33900000,-0.07100000
181280,-0.33900000,-0.06450000
181281,-0.33900000,-0.06200000
181282,-0.34550000,-0.05500000
181283,-0.36500000,-0.03350000
181284,-0.37800000,-0.00750000
181285,-0.39750000,0.01550000
181286,-0.41050000,0.03800000
181287,-0.43000000,0.06500000
181288,-0.44300000,0.09750000
181289,-0.46250000,0.12650000
181290,-0.47550000,0.14400000
181291,-0.47550000,0.14400000
181292,-0.46900000,0.12900000
181293,-0.43000000,0.09900000
181294,-0.39750000,0.06650000
181295,-0.33250000,0.04200000
181296,-0.24750000,0.02550000
181297,-0.15650000,0.01400000
181298,-0.05850000,0.00000000
181299,0.03900000,-0.01500000
181300,0.15000000,-0.02400000
181301,0.22800000,-0.03250000
181302,0.30650000,-0.03450000
181303,0.35850000,-0.02800000
181304,0.39750000,-0.01850000
181305,0.41050000,-0.00900000
181306,0.41050000,-0.00350000
181307,0.37800000,-0.01200000
181308,0.33900000,-0.02000000
181309,0.29950000,-0.02250000
181310,0.24100000,-0.03050000
181311,0.16950000,-0.03800000
181312,0.11100000,-0.04000000
181313,0.04550000,-0.03700000
181314,-0.02600000,-0.03700000
181315,-0.09100000,-0.03700000
181316,-0.08750000,-0.03100000
181317,-0.14750000,-0.00200000
181318,-0.21500000,0.05850000
181319,-0.26200000,0.19650000
181320,-0.31550000,0.45350000
181321,-0.35600000,0.62000000
181322,-0.40300000,0.48650000
181323,-0.42300000,0.21750000
181324,-0.43650000,0.02950000
181325,-0.45000000,-0.05600000
181326,-0.43650000,-0.08350000
181327,-0.43000000,-0.09300000
181328,-0.39650000,-0.09600000
181329,-0.36950000,-0.09950000
181330,-0.34250000,-0.10450000
181331,-0.30250000,-0.10550000
181332,-0.27550000,-0.10200000
181333,-0.24200000,-0.09600000
181334,-0.21500000,-0.08950000
181335,-0.20800000,-0.08250000
181336,-0.18800000,-0.07500000
181337,-0.18800000,-0.06950000
181338,-0.19500000,-0.06600000
181339,-0.20800000,-0.05850000
181340,-0.21500000,-0.04000000
181341,-0.23500000,-0.01300000
181342,-0.25500000,0.01200000
181343,-0.26850000,0.03900000
181344,-0.28900000,0.07150000
181345,-0.29550000,0.09800000
181346,-0.29550000,0.11450000
181347,-0.27550000,0.11800000
181348,-0.24850000,0.11050000
181349,-0.19500000,0.09450000
181350,-0.12750000,0.07450000
181351,-0.02700000,0.04950000
181352,0.08050000,0.02450000
181353,0.20150000,0.00650000
181354,0.31600000,-0.00650000
181355,0.43000000,-0.01850000
181356,0.53750000,-0.03250000
181357,0.61800000,-0.04200000
181358,0.67850000,-0.04600000
181359,0.72550000,-0.04750000
181360,0.73250000,-0.04350000
181361,0.72550000,-0.03050000
181362,0.71250000,-0.02100000
181363,0.67200000,-0.02350000
181364,0.61150000,-0.03400000
181365,0.57100000,-0.03700000
181366,0.50400000,-0.03850000
181367,0.43700000,-0.04050000
181368,0.37650000,-0.04200000
181369,0.30900000,-0.05100000
181370,0.24850000,-0.05400000
181371,0.19500000,-0.05100000
181372,0.12750000,-0.04000000
181373,0.07400000,-0.01700000
181374,0.01350000,0.03750000
181375,-0.03350000,0.16700000
181376,-0.08050000,0.41150000
181377,-0.12100000,0.60450000
181378,-0.15450000,0.51600000
181379,-0.17450000,0.25600000
181380,-0.19800000,0.04900000
181381,-0.19800000,-0.05950000
181382,-0.18400000,-0.09300000
181383,-0.16950000,-0.10100000
181384,-0.14150000,-0.11100000
181385,-0.12000000,-0.11700000
181386,-0.08450000,-0.11500000
181387,-0.06350000,-0.10800000
181388,-0.03500000,-0.10100000
181389,-0.03500000,-0.09700000
181390,-0.02100000,-0.08950000
181391,-0.02100000,-0.08100000
181392,-0.03500000,-0.07200000
181393,-0.04950000,-0.06650000
181394,-0.07750000,-0.07050000
181395,-0.12000000,-0.07100000
181396,-0.14850000,-0.05450000
181397,-0.18400000,-0.02300000
181398,-0.20500000,0.00600000
181399,-0.21900000,0.03250000
181400,-0.23350000,0.06300000
181401,-0.21900000,0.09250000
181402,-0.20500000,0.11250000
181403,-0.18400000,0.11850000
181404,-0.14150000,0.10750000
181405,-0.08450000,0.08600000
181406,-0.01400000,0.06350000
181407,0.07100000,0.04350000
181408,0.16300000,0.02550000
181409,0.27650000,0.01100000
181410,0.39650000,-0.00500000
181411,0.51700000,-0.02250000
181412,0.61600000,-0.03650000
181413,0.70800000,-0.04950000
181414,0.78600000,-0.05650000
181415,0.82150000,-0.05700000
181416,0.84950000,-0.05000000
181417,0.83550000,-0.04200000
181418,0.80700000,-0.03050000
181419,0.75750000,-0.02150000
181420,0.70800000,-0.02700000
181421,0.63750000,-0.03750000
181422,0.57350000,-0.04350000
181423,0.51000000,-0.04100000
181424,0.42500000,-0.04200000
181425,0.35400000,-0.05300000
181426,0.28350000,-0.06000000
181427,0.21950000,-0.06250000
181428,0.14200000,-0.05400000
181429,0.07800000,-0.02550000
181430,0.02150000,0.01900000
181431,-0.04200000,0.10250000
181432,-0.09900000,0.29300000
181433,-0.14850000,0.53750000
181434,-0.17650000,0.56750000
181435,-0.21200000,0.34600000
181436,-0.22650000,0.12100000
181437,-0.24050000,-0.01100000
181438,-0.24750000,-0.08100000
181439,-0.23350000,-0.10950000
181440,-0.21900000,-0.11750000
181441,-0.20500000,-0.12100000
181442,-0.19100000,-0.12350000
181443,-0.16250000,-0.11950000
181444,-0.21050000,-0.11000000
181445,-0.19650000,-0.10050000
181446,-0.19650000,-0.09550000
181447,-0.19650000,-0.08750000
181448,-0.18950000,-0.07550000
181449,-0.20350000,-0.07350000
181450,-0.22450000,-0.07950000
181451,-0.24550000,-0.07800000
181452,-0.27350000,-0.06250000
181453,-0.30150000,-0.03750000
181454,-0.32950000,-0.01100000
181455,-0.36500000,0.01800000
181456,-0.39300000,0.05200000
181457,-0.41400000,0.08600000
181458,-0.43500000,0.10600000
181459,-0.43500000,0.11450000
181460,-0.42800000,0.11400000
181461,-0.40000000,0.10200000
181462,-0.35800000,0.08000000
181463,-0.28750000,0.05100000
181464,-0.19650000,0.02600000
181465,-0.09100000,0.01100000
181466,0.02100000,-0.00350000
181467,0.13350000,-0.01900000
181468,0.24550000,-0.03600000
181469,0.34400000,-0.05250000
181470,0.42800000,-0.05900000
181471,0.49800000,-0.06200000
181472,0.53300000,-0.06100000
181473,0.54700000,-0.05250000
181474,0.53300000,-0.03900000
181475,0.49800000,-0.02850000
181476,0.46300000,-0.02750000
181477,0.40700000,-0.03500000
181478,0.34400000,-0.04200000
181479,0.28050000,-0.04750000
181480,0.21050000,-0.04550000
181481,0.13350000,-0.04150000
181482,0.07000000,-0.05000000
181483,-0.00700000,-0.06000000
181484,-0.07700000,-0.06000000
181485,-0.14050000,-0.04050000
181486,-0.21050000,-0.00650000
181487,-0.27350000,0.05950000
181488,-0.32950000,0.20750000
181489,-0.37200000,0.45100000
181490,-0.42100000,0.57550000
181491,-0.44900000,0.42400000
181492,-0.47700000,0.17350000
181493,-0.49100000,0.00450000
181494,-0.49100000,-0.07200000
181495,-0.48400000,-0.09650000
181496,-0.46300000,-0.09900000
181497,-0.44900000,-0.10250000
181498,-0.42100000,-0.10550000
181499,-0.39300000,-0.10550000
181500,-0.35800000,-0.10050000
181501,-0.34400000,-0.09000000
181502,-0.31550000,-0.07900000
181503,-0.30150000,-0.07150000
181504,-0.29450000,-0.06950000
181505,-0.29450000,-0.07100000
181506,-0.30150000,-0.06400000
181507,-0.31550000,-0.05000000
181508,-0.35250000,-0.03350000
181509,-0.37150000,-0.02000000
181510,-0.39750000,0.00250000
181511,-0.42300000,0.02900000
181512,-0.44850000,0.05950000
181513,-0.46150000,0.09400000
181514,-0.47400000,0.12250000
181515,-0.48050000,0.13850000
181516,-0.47400000,0.13450000
181517,-0.45500000,0.11500000
181518,-0.41000000,0.09000000
181519,-0.35250000,0.06750000
181520,-0.28200000,0.04850000
181521,-0.18600000,0.02900000
181522,-0.08350000,0.01350000
181523,0.03200000,-0.00650000
181524,0.14100000,-0.02700000
181525,0.23700000,-0.03500000
181526,0.32650000,-0.04200000
181527,0.39700000,-0.04550000
181528,0.44200000,-0.03900000
181529,0.46100000,-0.03600000
181530,0.46100000,-0.03150000
181531,0.44200000,-0.02400000
181532,0.40350000,-0.01850000
181533,0.35850000,-0.02050000
181534,0.30100000,-0.02750000
181535,0.25000000,-0.03150000
181536,0.18550000,-0.03000000
181537,0.11500000,-0.03550000
181538,0.05750000,-0.04650000
181539,-0.01950000,-0.05700000
181540,-0.08350000,-0.05500000
181541,-0.14100000,-0.03950000
181542,-0.20500000,0.00050000
181543,-0.26250000,0.07600000
181544,-0.31400000,0.21750000
181545,-0.35900000,0.45350000
181546,-0.39750000,0.59800000
181547,-0.42950000,0.45450000
181548,-0.45500000,0.18350000
181549,-0.46750000,0.00650000
181550,-0.46150000,-0.06850000
181551,-0.44200000,-0.09650000
181552,-0.42300000,-0.10950000
181553,-0.39750000,-0.11350000
181554,-0.36500000,-0.10850000
181555,-0.32700000,-0.10100000
181556,-0.29500000,-0.09900000
181557,-0.26250000,-0.09700000
181558,-0.24350000,-0.09000000
181559,-0.21800000,-0.08250000
181560,-0.21150000,-0.07500000
181561,-0.20500000,-0.07100000
181562,-0.21150000,-0.06400000
181563,-0.22450000,-0.05500000
181564,-0.23050000,-0.04000000
181565,-0.25650000,-0.02350000
181566,-0.27550000,0.00400000
181567,-0.29500000,0.03600000
181568,-0.31400000,0.06450000
181569,-0.32700000,0.08900000
181570,-0.33300000,0.11200000
181571,-0.30750000,0.13050000
181572,-0.29450000,0.13450000
181573,-0.24450000,0.12400000
181574,-0.16300000,0.10100000
181575,-0.06250000,0.07950000
181576,0.05000000,0.05500000
181577,0.16900000,0.02750000
181578,0.30050000,0.00700000
181579,0.42000000,-0.00900000
181580,0.52000000,-0.02600000
181581,0.61400000,-0.04000000
181582,0.67050000,-0.05300000
181583,0.70800000,-0.05850000
181584,0.72050000,-0.05650000
181585,0.71400000,-0.04450000
181586,0.68900000,-0.02850000
181587,0.63900000,-0.01550000
181588,0.59500000,-0.01450000
181589,0.53250000,-0.02350000
181590,0.47600000,-0.03650000
181591,0.42000000,-0.05100000
181592,0.36350000,-0.05750000
181593,0.30050000,-0.05100000
181594,0.24450000,-0.04750000
181595,0.18800000,-0.05250000
181596,0.13150000,-0.05650000
181597,0.08150000,-0.04850000
181598,0.02500000,-0.00350000
181599,-0.01900000,0.09500000
181600,-0.06900000,0.26250000
181601,-0.10650000,0.49800000
181602,-0.13800000,0.60700000
181603,-0.15650000,0.42450000
181604,-0.18150000,0.14100000
181605,-0.18150000,-0.02550000
181606,-0.18800000,-0.08700000
181607,-0.18150000,-0.10100000
181608,-0.16900000,-0.11000000
181609,-0.15050000,-0.12300000
181610,-0.13800000,-0.12600000
181611,-0.11900000,-0.11600000
181612,-0.10650000,-0.10600000
181613,-0.08800000,-0.09400000
181614,-0.08800000,-0.08400000
181615,-0.08150000,-0.08050000
181616,-0.09400000,-0.07500000
181617,-0.10050000,-0.06650000
181618,-0.11900000,-0.05850000
181619,-0.14400000,-0.04200000
181620,-0.15650000,-0.02050000
181621,-0.19450000,-0.00350000
181622,-0.21950000,0.01550000
181623,-0.24450000,0.04200000
181624,-0.27550000,0.07950000
181625,-0.29450000,0.11800000
181626,-0.30100000,0.14500000
181627,-0.29450000,0.15150000
181628,-0.27550000,0.14050000
181629,-0.23200000,0.12200000
181630,-0.16900000,0.09700000
181631,-0.08800000,0.07250000
181632,0.00600000,0.04050000
181633,0.10650000,0.01350000
181634,0.21950000,-0.00500000
181635,0.33200000,-0.02400000
181636,0.38250000,-0.04150000
181637,0.46700000,-0.05350000
181638,0.51900000,-0.05900000
181639,0.55800000,-0.06150000
181640,0.57100000,-0.05700000
181641,0.56450000,-0.04650000
181642,0.53200000,-0.04000000
181643,0.49300000,-0.03450000
181644,0.44100000,-0.02650000
181645,0.38250000,-0.02750000
181646,0.31800000,-0.03500000
181647,0.25300000,-0.04000000
181648,0.18150000,-0.04050000
181649,0.11700000,-0.04700000
181650,0.03900000,-0.05750000
181651,-0.01950000,-0.06200000
181652,-0.08400000,-0.06200000
181653,-0.14900000,-0.04900000
181654,-0.20750000,-0.00450000
181655,-0.26550000,0.08400000
181656,-0.31750000,0.23850000
181657,-0.36300000,0.46900000
181658,-0.39550000,0.60950000
181659,-0.42800000,0.47250000
181660,-0.46000000,0.19500000
181661,-0.47300000,0.01000000
181662,-0.47950000,-0.06700000
181663,-0.47300000,-0.10000000
181664,-0.46000000,-0.11000000
181665,-0.44100000,-0.10650000
181666,-0.42800000,-0.10400000
181667,-0.40200000,-0.10250000
181668,-0.38900000,-0.10250000
181669,-0.37600000,-0.10100000
181670,-0.36300000,-0.09700000
181671,-0.36950000,-0.08800000
181672,-0.37600000,-0.07700000
181673,-0.38900000,-0.06800000
181674,-0.40850000,-0.05900000
181675,-0.42800000,-0.04750000
181676,-0.46000000,-0.03800000
181677,-0.49250000,-0.02450000
181678,-0.52500000,0.00000000
181679,-0.55100000,0.03050000
181680,-0.59000000,0.06650000
181681,-0.60950000,0.09800000
181682,-0.63550000,0.12150000
181683,-0.64200000,0.13400000
181684,-0.64200000,0.12950000
181685,-0.62900000,0.11500000
181686,-0.59000000,0.09750000
181687,-0.53800000,0.07350000
181688,-0.46000000,0.04700000
181689,-0.37600000,0.02950000
181690,-0.26550000,0.01400000
181691,-0.16850000,0.00000000
181692,-0.05800000,-0.01600000
181693,0.03900000,-0.03350000
181694,0.12350000,-0.04500000
181695,0.18800000,-0.05100000
181696,0.22700000,-0.04950000
181697,0.24650000,-0.03900000
181698,0.24650000,-0.02750000
181699,0.22700000,-0.02000000
181700,0.20050000,-0.01300000
181701,0.14900000,-0.01300000
181702,0.09700000,-0.01700000
181703,0.03900000,-0.02700000
181704,-0.02550000,-0.03450000
181705,-0.09700000,-0.03700000
181706,-0.16800000,-0.03750000
181707,-0.23250000,-0.04500000
181708,-0.29750000,-0.05250000
181709,-0.36200000,-0.05200000
