'sample interval','PLETH','I'
133861,-0.44350000,-0.05189941
133862,-0.43800000,-0.04868914
133863,-0.44350000,-0.04280364
133864,-0.44350000,-0.04012841
133865,-0.44350000,-0.02514714
133866,-0.44950000,-0.02514714
133867,-0.44950000,-0.02247191
133868,-0.49750000,-0.02247191
133869,-0.50350000,-0.01070091
133870,-0.50350000,-0.00160514
133871,-0.50900000,0.00107009
133872,-0.50350000,0.00374532
133873,-0.49200000,0.01819155
133874,-0.47500000,0.02407705
133875,-0.45250000,0.05350455
133876,-0.41300000,0.06795078
133877,-0.36200000,0.08293205
133878,-0.28850000,0.08293205
133879,-0.22050000,0.08293205
133880,-0.13000000,0.06527555
133881,-0.03400000,0.05939005
133882,0.05650000,0.03852327
133883,0.14700000,0.02086677
133884,0.24350000,0.00374532
133885,0.32250000,-0.00481541
133886,0.37900000,-0.01658641
133887,0.43550000,-0.02514714
133888,0.47550000,-0.02835741
133889,0.49200000,-0.03691814
133890,0.50350000,-0.03691814
133891,0.50350000,-0.03103264
133892,0.49200000,-0.02247191
133893,0.45850000,-0.02835741
133894,0.41850000,-0.02835741
133895,0.37900000,-0.02247191
133896,0.32250000,-0.01926164
133897,0.27150000,-0.01337614
133898,0.21500000,-0.02247191
133899,0.15300000,-0.01658641
133900,0.08500000,-0.00749064
133901,0.02300000,0.00107009
133902,-0.04500000,0.00107009
133903,-0.10750000,-0.01658641
133904,-0.16950000,-0.01070091
133905,-0.23200000,0.00107009
133906,-0.28850000,0.00107009
133907,-0.34500000,0.00107009
133908,-0.39600000,-0.01926164
133909,-0.43550000,-0.02247191
133910,-0.47500000,-0.03103264
133911,-0.51450000,-0.03424291
133912,-0.54850000,-0.03691814
133913,-0.56550000,-0.02247191
133914,-0.58250000,-0.05189941
133915,-0.59950000,-0.10486891
133916,-0.61050000,-0.09898341
133917,-0.61050000,-0.01070091
133918,-0.61650000,0.14446228
133919,-0.61050000,0.31728197
133920,-0.61050000,0.41733547
133921,-0.60500000,0.25575174
133922,-0.59400000,0.02140182
133923,-0.58800000,-0.05457464
133924,-0.58250000,-0.02835741
133925,-0.57700000,-0.02835741
133926,-0.57100000,-0.04280364
133927,-0.56550000,-0.05778491
133928,-0.55400000,-0.05778491
133929,-0.54850000,-0.05778491
133930,-0.54850000,-0.05778491
133931,-0.54300000,-0.05778491
133932,-0.52550000,-0.04601391
133933,-0.52550000,-0.04601391
133934,-0.52550000,-0.04280364
133935,-0.53100000,-0.03691814
133936,-0.53650000,-0.02835741
133937,-0.53650000,-0.02247191
133938,-0.54200000,-0.02247191
133939,-0.55300000,-0.02247191
133940,-0.55850000,-0.01070091
133941,-0.55850000,0.00107009
133942,-0.55850000,0.00107009
133943,-0.55300000,0.00642055
133944,-0.54750000,0.02086677
133945,-0.52550000,0.02996255
133946,-0.49200000,0.05617978
133947,-0.44250000,0.06527555
133948,-0.38700000,0.07704655
133949,-0.32050000,0.07972178
133950,-0.23750000,0.05939005
133951,-0.14900000,0.05029428
133952,-0.05500000,0.03263777
133953,0.03350000,0.01230605
133954,0.13300000,0.00107009
133955,0.21600000,-0.01337614
133956,0.28200000,-0.02835741
133957,0.33750000,-0.03691814
133958,0.38750000,-0.04601391
133959,0.41500000,-0.04868914
133960,0.43150000,-0.05457464
133961,0.43150000,-0.04601391
133962,0.42050000,-0.04868914
133963,0.39300000,-0.04601391
133964,0.36500000,-0.03691814
133965,0.32100000,-0.04601391
133966,0.27100000,-0.03691814
133967,0.21600000,0.02407705
133968,0.15500000,0.18245051
133969,0.08850000,0.36704120
133970,0.02800000,0.44355270
133971,-0.03850000,0.43766720
133972,-0.11050000,0.17067951
133973,-0.17700000,-0.10486891
133974,-0.23200000,-0.11342964
133975,-0.29300000,-0.07544141
133976,-0.34850000,-0.05778491
133977,-0.40350000,-0.05778491
133978,-0.44800000,-0.06367041
133979,-0.48650000,-0.07223114
133980,-0.53100000,-0.06955591
133981,-0.55850000,-0.06634564
133982,-0.58600000,-0.06367041
133983,-0.60850000,-0.05778491
133984,-0.62500000,-0.05778491
133985,-0.63050000,-0.05778491
133986,-0.64150000,-0.05189941
133987,-0.64150000,-0.04280364
133988,-0.63600000,-0.02835741
133989,-0.63600000,-0.02247191
133990,-0.61950000,-0.01337614
133991,-0.60850000,0.00107009
133992,-0.60300000,0.00374532
133993,-0.58600000,0.02996255
133994,-0.56950000,0.05029428
133995,-0.55300000,0.07383628
133996,-0.51400000,0.09470305
133997,-0.49750000,0.10914928
133998,-0.48100000,0.10647405
133999,-0.46500000,0.09470305
134000,-0.45400000,0.07972178
134001,-0.43750000,0.05350455
134002,-0.42100000,0.02086677
134003,-0.40450000,-0.00160514
134004,-0.38250000,-0.01926164
134005,-0.35550000,-0.03424291
134006,-0.33350000,-0.05189941
134007,-0.30600000,-0.05778491
134008,-0.27900000,-0.05778491
134009,-0.24600000,-0.05778491
134010,-0.22400000,-0.05778491
134011,-0.19150000,-0.05778491
134012,-0.16950000,-0.05778491
134013,-0.14750000,-0.04012841
134014,-0.14200000,-0.04280364
134015,-0.13650000,-0.03691814
134016,-0.13100000,-0.03691814
134017,-0.14200000,-0.03424291
134018,-0.15300000,-0.03424291
134019,-0.17500000,-0.03424291
134020,-0.19700000,-0.03691814
134021,-0.22950000,-0.04012841
134022,-0.25700000,-0.03691814
134023,-0.30050000,-0.04012841
134024,-0.33350000,-0.04280364
134025,-0.37750000,-0.04868914
134026,-0.41000000,-0.05189941
134027,-0.45950000,-0.04280364
134028,-0.49200000,-0.04868914
134029,-0.53050000,-0.04868914
134030,-0.55750000,-0.04601391
134031,-0.59600000,-0.03424291
134032,-0.62350000,-0.04012841
134033,-0.64500000,-0.05189941
134034,-0.66150000,-0.04601391
134035,-0.67250000,-0.04012841
134036,-0.68350000,-0.02247191
134037,-0.69450000,-0.03103264
134038,-0.69450000,-0.04012841
134039,-0.70000000,-0.02514714
134040,-0.68900000,-0.00160514
134041,-0.68350000,0.00107009
134042,-0.66700000,-0.02514714
134043,-0.66150000,-0.04280364
134044,-0.65050000,-0.05189941
134045,-0.63450000,-0.05189941
134046,-0.62350000,-0.05457464
134047,-0.61250000,-0.05457464
134048,-0.59600000,-0.05778491
134049,-0.59050000,-0.08988764
134050,-0.57400000,-0.09577314
134051,-0.56300000,-0.01658641
134052,-0.55750000,0.14713751
134053,-0.54700000,0.34403424
134054,-0.53600000,0.51952916
134055,-0.53050000,0.44622793
134056,-0.53050000,0.15623328
134057,-0.51950000,-0.01658641
134058,-0.51400000,-0.02247191
134059,-0.51400000,-0.02514714
134060,-0.50300000,-0.05189941
134061,-0.50850000,-0.05778491
134062,-0.50850000,-0.06955591
134063,-0.50850000,-0.06955591
134064,-0.51400000,-0.06955591
134065,-0.50850000,-0.06367041
134066,-0.51400000,-0.06634564
134067,-0.51950000,-0.05778491
134068,-0.51400000,-0.05778491
134069,-0.51950000,-0.05778491
134070,-0.52500000,-0.05457464
134071,-0.52500000,-0.04601391
134072,-0.51950000,-0.04280364
134073,-0.52500000,-0.03424291
134074,-0.51950000,-0.03103264
134075,-0.52500000,-0.02247191
134076,-0.51950000,-0.01337614
134077,-0.50300000,-0.00160514
134078,-0.48650000,0.00107009
134079,-0.44850000,0.00642055
134080,-0.41000000,0.02675227
134081,-0.35000000,0.04761905
134082,-0.27350000,0.06206528
134083,-0.19700000,0.08293205
134084,-0.09850000,0.09149278
134085,0.00550000,0.08881755
134086,0.12050000,0.08293205
134087,0.23000000,0.07383628
134088,0.32800000,0.05939005
134089,0.43750000,0.03852327
134090,0.51950000,0.01819155
134091,0.59600000,0.00107009
134092,0.65650000,-0.01070091
134093,0.70000000,-0.02247191
134094,0.72200000,-0.03424291
134095,0.73850000,-0.04280364
134096,0.73300000,-0.04601391
134097,0.70550000,-0.05457464
134098,0.67800000,-0.05189941
134099,0.64000000,-0.04601391
134100,0.58500000,-0.04601391
134101,0.52500000,-0.03424291
134102,0.46500000,-0.02514714
134103,0.39400000,-0.02514714
134104,0.32800000,-0.02514714
134105,0.25150000,-0.02247191
134106,0.17500000,-0.01926164
134107,0.10950000,-0.00481541
134108,0.03850000,-0.00481541
134109,-0.03800000,-0.02247191
134110,-0.09850000,-0.01926164
134111,-0.16400000,-0.01070091
134112,-0.21850000,0.00107009
134113,-0.27350000,-0.01337614
134114,-0.31700000,-0.03691814
134115,-0.36100000,-0.05457464
134116,-0.39350000,-0.05778491
134117,-0.41550000,-0.05778491
134118,-0.43750000,-0.05778491
134119,-0.44850000,-0.05778491
134120,-0.45950000,-0.08132691
134121,-0.46500000,-0.11663991
134122,-0.45950000,-0.13108614
134123,-0.45400000,-0.03691814
134124,-0.44300000,0.12680578
134125,-0.42650000,0.32316747
134126,-0.41550000,0.45853398
134127,-0.39900000,0.29962547
134128,-0.38250000,0.04173355
134129,-0.37200000,-0.05778491
134130,-0.35000000,-0.05457464
134131,-0.33900000,-0.05457464
134132,-0.32250000,-0.06046014
134133,-0.31700000,-0.07223114
134134,-0.30600000,-0.07811664
134135,-0.30050000,-0.07811664
134136,-0.29500000,-0.07223114
134137,-0.29000000,-0.06634564
134138,-0.29500000,-0.06367041
134139,-0.29000000,-0.06046014
134140,-0.29500000,-0.05778491
134141,-0.30600000,-0.05457464
134142,-0.31700000,-0.05457464
134143,-0.31700000,-0.04012841
134144,-0.32800000,-0.02835741
134145,-0.33900000,-0.02514714
134146,-0.34450000,-0.02247191
134147,-0.35550000,-0.00749064
134148,-0.36100000,0.00107009
134149,-0.36100000,0.00107009
134150,-0.35550000,0.02086677
134151,-0.34450000,0.02996255
134152,-0.32800000,0.05617978
134153,-0.29500000,0.07116105
134154,-0.25700000,0.08293205
134155,-0.20250000,0.08293205
134156,-0.14200000,0.07383628
134157,-0.06000000,0.06206528
134158,0.01650000,0.03852327
134159,0.09850000,0.02407705
134160,0.18050000,0.00374532
134161,0.26800000,-0.00749064
134162,0.34450000,-0.02835741
134163,0.40500000,-0.04012841
134164,0.46500000,-0.05189941
134165,0.50850000,-0.05778491
134166,0.53600000,-0.05778491
134167,0.55250000,-0.05778491
134168,0.55250000,-0.05778491
134169,0.55250000,-0.05457464
134170,0.53050000,-0.05778491
134171,0.49750000,-0.05457464
134172,0.46500000,-0.03691814
134173,0.41550000,-0.02514714
134174,0.37200000,-0.02514714
134175,0.31200000,-0.02247191
134176,0.25700000,-0.01926164
134177,0.19150000,0.00107009
134178,0.13150000,0.00107009
134179,0.06000000,0.00107009
134180,0.00000000,-0.01070091
134181,-0.05450000,0.00107009
134182,-0.11500000,0.00107009
134183,-0.17500000,0.00107009
134184,-0.22400000,-0.01337614
134185,-0.27900000,-0.02835741
134186,-0.32250000,-0.04601391
134187,-0.36100000,-0.04601391
134188,-0.35200000,-0.04601391
134189,-0.37650000,-0.04601391
134190,-0.40100000,-0.05189941
134191,-0.41550000,-0.08988764
134192,-0.42550000,-0.11663991
134193,-0.43500000,-0.08721241
134194,-0.44000000,0.06206528
134195,-0.44000000,0.26163724
134196,-0.43500000,0.45211343
134197,-0.43000000,0.43445693
134198,-0.42050000,0.16479401
134199,-0.41050000,-0.02514714
134200,-0.40550000,-0.04012841
134201,-0.39100000,-0.02514714
134202,-0.37150000,-0.04012841
134203,-0.36650000,-0.05778491
134204,-0.35200000,-0.05778491
134205,-0.35200000,-0.06367041
134206,-0.34200000,-0.06046014
134207,-0.33700000,-0.05778491
134208,-0.32750000,-0.05778491
134209,-0.32750000,-0.05778491
134210,-0.33250000,-0.05189941
134211,-0.32750000,-0.04280364
134212,-0.33700000,-0.03424291
134213,-0.33700000,-0.02247191
134214,-0.34200000,-0.02247191
134215,-0.34700000,-0.01658641
134216,-0.34700000,-0.00749064
134217,-0.35700000,0.00107009
134218,-0.35700000,0.00107009
134219,-0.35200000,0.01498127
134220,-0.34700000,0.02407705
134221,-0.32750000,0.04173355
134222,-0.29800000,0.05029428
134223,-0.26900000,0.06527555
134224,-0.22000000,0.08293205
134225,-0.15650000,0.08293205
134226,-0.08300000,0.08293205
134227,-0.00450000,0.07972178
134228,0.07350000,0.06795078
134229,0.16150000,0.05939005
134230,0.24950000,0.03852327
134231,0.32800000,0.01230605
134232,0.39650000,0.00107009
134233,0.45500000,-0.00749064
134234,0.50400000,-0.02247191
134235,0.53350000,-0.02835741
134236,0.55750000,-0.03424291
134237,0.56750000,-0.03424291
134238,0.56250000,-0.03424291
134239,0.54800000,-0.03424291
134240,0.52350000,-0.02835741
134241,0.49400000,-0.02835741
134242,0.45500000,-0.02247191
134243,0.40600000,-0.02247191
134244,0.35250000,-0.02247191
134245,0.29850000,-0.01926164
134246,0.24000000,-0.01337614
134247,0.17650000,-0.00160514
134248,0.11750000,0.00107009
134249,0.05900000,-0.00160514
134250,0.00000000,-0.01926164
134251,-0.05850000,-0.00749064
134252,-0.11250000,0.00107009
134253,-0.16100000,0.00107009
134254,-0.21000000,-0.01337614
134255,-0.25900000,-0.02514714
134256,-0.29300000,-0.03691814
134257,-0.32750000,-0.04012841
134258,-0.36150000,-0.03424291
134259,-0.39100000,-0.03424291
134260,-0.41050000,-0.03424291
134261,-0.42550000,-0.06955591
134262,-0.43500000,-0.11342964
134263,-0.44500000,-0.08988764
134264,-0.44500000,0.03584805
134265,-0.44500000,0.21187801
134266,-0.44000000,0.39058320
134267,-0.43500000,0.42322097
134268,-0.42050000,0.18833601
134269,-0.41550000,-0.01658641
134270,-0.40550000,-0.04280364
134271,-0.39100000,-0.02514714
134272,-0.38150000,-0.03424291
134273,-0.37150000,-0.05778491
134274,-0.35700000,-0.05778491
134275,-0.35700000,-0.05778491
134276,-0.35200000,-0.05778491
134277,-0.34700000,-0.05778491
134278,-0.34700000,-0.05457464
134279,-0.33700000,-0.04868914
134280,-0.34200000,-0.04012841
134281,-0.34700000,-0.04012841
134282,-0.34700000,-0.03424291
134283,-0.35200000,-0.03424291
134284,-0.35700000,-0.02247191
134285,-0.36150000,-0.02247191
134286,-0.37150000,-0.01337614
134287,-0.38150000,-0.00749064
134288,-0.37650000,0.00107009
134289,-0.38150000,0.00107009
134290,-0.37650000,0.01230605
134291,-0.36650000,0.02407705
134292,-0.35200000,0.04440877
134293,-0.32250000,0.06206528
134294,-0.28350000,0.07116105
134295,-0.22950000,0.07704655
134296,-0.16100000,0.07116105
134297,-0.09250000,0.06206528
134298,-0.01950000,0.05617978
134299,0.06850000,0.03263777
134300,0.14700000,0.01819155
134301,0.22050000,0.00107009
134302,0.29350000,-0.00160514
134303,0.35250000,-0.02247191
134304,0.40600000,-0.02247191
134305,0.44550000,-0.03424291
134306,0.46950000,-0.03691814
134307,0.47950000,-0.03691814
134308,0.47950000,-0.03691814
134309,0.47450000,-0.03424291
134310,0.45000000,-0.03103264
134311,0.42100000,-0.02247191
134312,0.38650000,-0.02514714
134313,0.34250000,-0.02247191
134314,0.29350000,-0.01926164
134315,0.24000000,-0.02247191
134316,0.16450000,-0.01658641
134317,0.11150000,-0.00481541
134318,0.04850000,0.00107009
134319,-0.01450000,0.00107009
134320,-0.07300000,-0.01070091
134321,-0.12100000,-0.01070091
134322,-0.17950000,0.00107009
134323,-0.23250000,0.00107009
134324,-0.28100000,0.00107009
134325,-0.32950000,-0.01070091
134326,-0.36350000,-0.02247191
134327,-0.40200000,-0.02247191
134328,-0.43600000,-0.02247191
134329,-0.46050000,-0.02247191
134330,-0.48450000,-0.02247191
134331,-0.49900000,-0.04280364
134332,-0.50850000,-0.08400214
134333,-0.52350000,-0.09309791
134334,-0.52350000,-0.01337614
134335,-0.52350000,0.13536651
134336,-0.51350000,0.31139647
134337,-0.51350000,0.43766720
134338,-0.50400000,0.29695024
134339,-0.49400000,0.06206528
134340,-0.48450000,-0.02247191
134341,-0.47950000,-0.02247191
134342,-0.46500000,-0.01926164
134343,-0.45050000,-0.03424291
134344,-0.45050000,-0.03424291
134345,-0.44100000,-0.04280364
134346,-0.43100000,-0.04601391
134347,-0.43100000,-0.04012841
134348,-0.42150000,-0.03424291
134349,-0.42150000,-0.03691814
134350,-0.41650000,-0.03103264
134351,-0.42150000,-0.02247191
134352,-0.42650000,-0.02247191
134353,-0.42650000,-0.02247191
134354,-0.43100000,-0.01658641
134355,-0.43600000,-0.01070091
134356,-0.44100000,0.00107009
134357,-0.44600000,0.00107009
134358,-0.44100000,0.00107009
134359,-0.44100000,0.00107009
134360,-0.44600000,0.01819155
134361,-0.42650000,0.02407705
134362,-0.41200000,0.03852327
134363,-0.37800000,0.05939005
134364,-0.33900000,0.07383628
134365,-0.28600000,0.08293205
134366,-0.22300000,0.08293205
134367,-0.15050000,0.08293205
134368,-0.06800000,0.07116105
134369,0.01450000,0.06206528
134370,0.09650000,0.04173355
134371,0.17900000,0.02086677
134372,0.26150000,0.00374532
134373,0.31950000,-0.00160514
134374,0.37300000,-0.01658641
134375,0.41650000,-0.02247191
134376,0.44050000,-0.02835741
134377,0.46000000,-0.03424291
134378,0.46000000,-0.04012841
134379,0.44550000,-0.03424291
134380,0.41200000,-0.03103264
134381,0.37800000,-0.02514714
134382,0.34400000,-0.02514714
134383,0.29100000,-0.02247191
134384,0.23750000,-0.01337614
134385,0.18450000,-0.00749064
134386,0.13100000,-0.01070091
134387,0.06800000,-0.00481541
134388,0.00500000,0.00107009
134389,-0.06750000,0.00107009
134390,-0.12550000,0.00107009
134391,-0.18850000,-0.00749064
134392,-0.24200000,-0.00481541
134393,-0.30500000,0.00107009
134394,-0.34850000,0.00107009
134395,-0.39700000,0.00107009
134396,-0.43550000,-0.01337614
134397,-0.47450000,-0.02247191
134398,-0.50850000,-0.03103264
134399,-0.53250000,-0.03424291
134400,-0.55200000,-0.03424291
134401,-0.57150000,-0.03103264
134402,-0.58100000,-0.05189941
134403,-0.59050000,-0.08988764
134404,-0.58600000,-0.10165864
134405,-0.58600000,-0.02247191
134406,-0.57600000,0.12359551
134407,-0.57150000,0.29106474
134408,-0.56150000,0.41144997
134409,-0.55200000,0.28785447
134410,-0.53750000,0.04761905
134411,-0.52300000,-0.04868914
134412,-0.51800000,-0.03103264
134413,-0.50350000,-0.02835741
134414,-0.48900000,-0.04012841
134415,-0.48400000,-0.04868914
134416,-0.46950000,-0.05457464
134417,-0.46500000,-0.05778491
134418,-0.46000000,-0.05778491
134419,-0.45000000,-0.04868914
134420,-0.45000000,-0.04280364
134421,-0.45000000,-0.04280364
134422,-0.45000000,-0.03424291
134423,-0.46000000,-0.02514714
134424,-0.45500000,-0.02247191
134425,-0.46500000,-0.02247191
134426,-0.47450000,-0.01926164
134427,-0.47950000,-0.01070091
134428,-0.48900000,-0.00160514
134429,-0.48900000,0.00107009
134430,-0.49400000,0.00107009
134431,-0.49400000,0.01230605
134432,-0.48900000,0.02407705
134433,-0.46950000,0.03852327
134434,-0.45500000,0.05939005
134435,-0.42100000,0.07116105
134436,-0.37750000,0.08293205
134437,-0.32450000,0.08293205
134438,-0.26600000,0.07972178
134439,-0.19350000,0.06527555
134440,-0.11100000,0.05939005
134441,-0.03850000,0.03584805
134442,0.04400000,0.01498127
134443,0.12150000,0.00107009
134444,0.21000000,-0.00481541
134445,0.27300000,-0.02247191
134446,0.32050000,-0.02247191
134447,0.35700000,-0.03103264
134448,0.37800000,-0.03424291
134449,0.39400000,-0.04012841
134450,0.38850000,-0.03691814
134451,0.37800000,-0.03424291
134452,0.34150000,-0.02514714
134453,0.31500000,-0.02247191
134454,0.26800000,-0.02247191
134455,0.22050000,-0.02247191
134456,0.16800000,-0.01337614
134457,0.11050000,-0.01070091
134458,0.05250000,-0.01926164
134459,-0.01050000,-0.01337614
134460,-0.07850000,-0.00749064
134461,-0.13650000,0.00107009
134462,-0.20450000,0.00107009
134463,-0.25700000,-0.01658641
134464,-0.32000000,-0.01926164
134465,-0.37250000,0.00107009
134466,-0.42000000,0.00107009
134467,-0.46200000,-0.00160514
134468,-0.49850000,-0.01658641
134469,-0.53550000,-0.02514714
134470,-0.55650000,-0.04280364
134471,-0.58800000,-0.03691814
134472,-0.60350000,-0.03691814
134473,-0.61400000,-0.03691814
134474,-0.62450000,-0.05778491
134475,-0.61950000,-0.09577314
134476,-0.61950000,-0.09577314
134477,-0.60900000,-0.00749064
134478,-0.60350000,0.15623328
134479,-0.59300000,0.33226324
134480,-0.58250000,0.43178170
134481,-0.56700000,0.27340824
134482,-0.55650000,0.03584805
134483,-0.54050000,-0.04280364
134484,-0.53000000,-0.02247191
134485,-0.51950000,-0.02514714
134486,-0.50900000,-0.04012841
134487,-0.50400000,-0.05189941
134488,-0.49350000,-0.05778491
134489,-0.49350000,-0.05457464
134490,-0.48300000,-0.04868914
134491,-0.47750000,-0.04601391
134492,-0.48300000,-0.04012841
134493,-0.48300000,-0.03424291
134494,-0.48800000,-0.02835741
134495,-0.48800000,-0.02247191
134496,-0.49350000,-0.02247191
134497,-0.49850000,-0.02247191
134498,-0.49850000,-0.01658641
134499,-0.50900000,-0.01070091
134500,-0.51950000,0.00107009
134501,-0.51450000,0.00107009
134502,-0.51950000,0.00107009
134503,-0.51450000,0.01498127
134504,-0.49850000,0.03263777
134505,-0.48300000,0.04761905
134506,-0.45650000,0.05939005
134507,-0.42000000,0.07972178
134508,-0.33000000,0.09149278
134509,-0.27300000,0.10058855
134510,-0.19600000,0.09737828
134511,-0.11850000,0.08560728
134512,-0.03100000,0.07704655
134513,0.05150000,0.05617978
134514,0.13950000,0.02996255
134515,0.21650000,0.01230605
134516,0.28900000,-0.00160514
134517,0.34550000,-0.00749064
134518,0.39200000,-0.02247191
134519,0.42300000,-0.02247191
134520,0.44850000,-0.03103264
134521,0.45400000,-0.02514714
134522,0.44350000,-0.03691814
134523,0.42800000,-0.03103264
134524,0.39700000,-0.02247191
134525,0.36100000,-0.02247191
134526,0.31450000,-0.02247191
134527,0.25800000,-0.02247191
134528,0.20100000,-0.01926164
134529,0.14950000,-0.01070091
134530,0.08750000,-0.01337614
134531,0.02050000,-0.01926164
134532,-0.05150000,-0.01337614
134533,-0.11350000,-0.00481541
134534,-0.17550000,-0.00160514
134535,-0.23200000,-0.00749064
134536,-0.28850000,-0.02247191
134537,-0.34550000,-0.01926164
134538,-0.39200000,0.00107009
134539,-0.43800000,0.00107009
134540,-0.46900000,-0.00749064
134541,-0.50000000,-0.02835741
134542,-0.52600000,-0.04280364
134543,-0.54150000,-0.04601391
134544,-0.55150000,-0.04601391
134545,-0.55700000,-0.04601391
134546,-0.56200000,-0.04868914
134547,-0.55700000,-0.07544141
134548,-0.55700000,-0.11663991
134549,-0.54150000,-0.08400214
134550,-0.53100000,0.04440877
134551,-0.51550000,0.22364901
134552,-0.51050000,0.40556447
134553,-0.49500000,0.42589620
134554,-0.47450000,0.18833601
134555,-0.45900000,-0.01926164
134556,-0.45350000,-0.03691814
134557,-0.43800000,-0.02247191
134558,-0.42800000,-0.03424291
134559,-0.42300000,-0.05189941
134560,-0.41250000,-0.05778491
134561,-0.40750000,-0.05778491
134562,-0.40200000,-0.05778491
134563,-0.40750000,-0.05778491
134564,-0.40750000,-0.05778491
134565,-0.40750000,-0.05189941
134566,-0.40750000,-0.04868914
134567,-0.41250000,-0.04012841
134568,-0.41750000,-0.03424291
134569,-0.42300000,-0.02514714
134570,-0.42300000,-0.02247191
134571,-0.43800000,-0.02247191
134572,-0.41200000,-0.01926164
134573,-0.41750000,-0.00749064
134574,-0.42800000,0.00107009
134575,-0.42800000,0.00107009
134576,-0.42250000,0.01230605
134577,-0.41750000,0.02407705
134578,-0.39650000,0.04173355
134579,-0.37050000,0.06206528
134580,-0.32350000,0.07704655
134581,-0.26600000,0.08293205
134582,-0.20350000,0.08293205
134583,-0.13050000,0.08293205
134584,-0.05200000,0.07116105
134585,0.03150000,0.05939005
134586,0.12550000,0.03263777
134587,0.20900000,0.00642055
134588,0.29250000,-0.00160514
134589,0.35500000,-0.01926164
134590,0.41250000,-0.02514714
134591,0.45950000,-0.04012841
134592,0.49600000,-0.04012841
134593,0.51150000,-0.04868914
134594,0.51650000,-0.05189941
134595,0.51650000,-0.04868914
134596,0.49600000,-0.04012841
134597,0.46450000,-0.04012841
134598,0.42800000,-0.03424291
134599,0.37600000,-0.03103264
134600,0.33400000,-0.02514714
134601,0.27650000,-0.02247191
134602,0.21400000,-0.02247191
134603,0.15150000,-0.02247191
134604,0.08350000,-0.02247191
134605,0.01550000,-0.01926164
134606,-0.04150000,-0.01070091
134607,-0.10450000,-0.00481541
134608,-0.16700000,-0.01926164
134609,-0.22450000,-0.02514714
134610,-0.27150000,-0.01658641
134611,-0.31850000,0.00107009
134612,-0.36000000,-0.00749064
134613,-0.40200000,-0.02247191
134614,-0.43300000,-0.04280364
134615,-0.45400000,-0.05189941
134616,-0.47500000,-0.05189941
134617,-0.49050000,-0.05457464
134618,-0.49050000,-0.05457464
134619,-0.50100000,-0.06046014
134620,-0.49550000,-0.09898341
134621,-0.49050000,-0.11663991
134622,-0.48550000,-0.06367041
134623,-0.47500000,0.10005350
134624,-0.46450000,0.29373997
134625,-0.44900000,0.46388443
134626,-0.42800000,0.37613697
134627,-0.42250000,0.10326378
134628,-0.40700000,-0.04012841
134629,-0.39150000,-0.02835741
134630,-0.38600000,-0.03103264
134631,-0.37550000,-0.04601391
134632,-0.37050000,-0.05778491
134633,-0.36550000,-0.05778491
134634,-0.36550000,-0.05778491
134635,-0.35500000,-0.05778491
134636,-0.33400000,-0.05778491
134637,-0.32900000,-0.05457464
134638,-0.32900000,-0.05457464
134639,-0.33400000,-0.04868914
134640,-0.33900000,-0.04280364
134641,-0.34450000,-0.03424291
134642,-0.35450000,-0.03103264
134643,-0.36000000,-0.02514714
134644,-0.37000000,-0.02247191
134645,-0.37500000,-0.01658641
134646,-0.38550000,-0.00749064
134647,-0.38050000,0.00107009
134648,-0.38550000,0.00107009
134649,-0.37500000,0.01819155
134650,-0.36000000,0.02996255
134651,-0.33900000,0.04761905
134652,-0.30300000,0.06795078
134653,-0.25200000,0.08293205
134654,-0.18500000,0.09149278
134655,-0.11300000,0.08560728
134656,-0.03600000,0.08293205
134657,0.05150000,0.07383628
134658,0.13900000,0.05617978
134659,0.23150000,0.02996255
134660,0.32400000,0.00963082
134661,0.39050000,-0.00160514
134662,0.46250000,-0.01926164
134663,0.51400000,-0.02247191
134664,0.55500000,-0.03103264
134665,0.57050000,-0.03424291
134666,0.58600000,-0.04280364
134667,0.58100000,-0.04601391
134668,0.56550000,-0.04601391
134669,0.54000000,-0.04012841
134670,0.50900000,-0.03691814
134671,0.46250000,-0.02835741
134672,0.41150000,-0.03103264
134673,0.35500000,-0.02247191
134674,0.29800000,-0.02247191
134675,0.23150000,-0.01926164
134676,0.16950000,-0.02247191
134677,0.10800000,-0.02247191
134678,0.03600000,-0.02247191
134679,-0.02550000,-0.00749064
134680,-0.08750000,-0.00160514
134681,-0.14400000,-0.01070091
134682,-0.20550000,-0.02247191
134683,-0.25700000,-0.00749064
134684,-0.30300000,0.00107009
134685,-0.33900000,-0.00160514
134686,-0.37500000,-0.02247191
134687,-0.40100000,-0.03691814
134688,-0.42150000,-0.04868914
134689,-0.44200000,-0.05778491
134690,-0.45250000,-0.05457464
134691,-0.45750000,-0.05778491
134692,-0.45750000,-0.06046014
134693,-0.45250000,-0.10165864
134694,-0.44200000,-0.11663991
134695,-0.43200000,-0.05189941
134696,-0.41650000,0.10058855
134697,-0.40600000,0.28785447
134698,-0.38550000,0.46120920
134699,-0.37500000,0.38790797
134700,-0.36300000,0.12092028
134701,-0.35250000,-0.03691814
134702,-0.34250000,-0.04012841
134703,-0.32200000,-0.02835741
134704,-0.31150000,-0.04280364
134705,-0.30650000,-0.05778491
134706,-0.30150000,-0.05778491
134707,-0.30150000,-0.05778491
134708,-0.30150000,-0.05778491
134709,-0.30150000,-0.05778491
134710,-0.30150000,-0.05778491
134711,-0.30650000,-0.04601391
