'sample interval','PLETH','I'
128646,-0.46550000,0.39069038
128647,-0.49350000,0.19560669
128648,-0.53250000,0.10094142
128649,-0.57200000,0.02615063
128650,-0.61700000,-0.02771967
128651,-0.66200000,-0.05910042
128652,-0.71200000,-0.07060669
128653,-0.75700000,-0.07374477
128654,-0.80500000,-0.06799163
128655,-0.84400000,-0.06799163
128656,-0.88900000,-0.06799163
128657,-0.92250000,-0.08211297
128658,-0.95350000,-0.07374477
128659,-0.97850000,-0.04184100
128660,-0.99550000,-0.03608787
128661,-1.00650000,-0.05648536
128662,-1.01250000,-0.04759414
128663,-1.01250000,-0.03347280
128664,-1.00100000,-0.01046025
128665,-0.98450000,-0.03033473
128666,-0.96200000,-0.03608787
128667,-0.93950000,-0.03347280
128668,-0.90600000,-0.04184100
128669,-0.86950000,-0.03347280
128670,-0.82450000,-0.03033473
128671,-0.78250000,-0.02196653
128672,-0.73450000,-0.03347280
128673,-0.67600000,-0.03347280
128674,-0.61700000,-0.01307531
128675,-0.54100000,-0.03347280
128676,-0.52550000,-0.05334728
128677,-0.41250000,-0.05073222
128678,-0.29050000,-0.03347280
128679,-0.14650000,-0.01046025
128680,0.00900000,0.00627615
128681,0.17100000,0.00366109
128682,0.33600000,0.01464435
128683,0.50400000,0.03190377
128684,0.65650000,0.04341004
128685,0.79700000,0.03190377
128686,0.91950000,0.00104603
128687,1.02000000,-0.00156904
128688,1.02350000,-0.00156904
128689,1.02350000,-0.00470711
128690,1.02350000,-0.00470711
128691,1.02350000,0.00104603
128692,1.02350000,-0.00156904
128693,1.02350000,0.00104603
128694,1.02350000,-0.00156904
128695,1.02350000,0.00104603
128696,1.02350000,0.00104603
128697,1.02350000,0.00104603
128698,1.01700000,0.00104603
128699,0.95600000,0.00104603
128700,0.90100000,0.01464435
128701,0.83400000,0.03504184
128702,0.77250000,0.04341004
128703,0.71150000,0.04654812
128704,0.64750000,0.02353556
128705,0.58650000,0.00104603
128706,0.52850000,-0.01046025
128707,0.46400000,-0.00470711
128708,0.40900000,-0.01621339
128709,0.35100000,-0.05334728
128710,0.30250000,0.01202929
128711,0.25050000,0.32479079
128712,0.20150000,0.59152720
128713,0.16500000,0.55125523
128714,0.12800000,0.38755230
128715,0.09750000,0.19822176
128716,0.06700000,0.10669456
128717,0.04250000,0.00941423
128718,0.01800000,-0.06223849
128719,0.00300000,-0.07949791
128720,-0.01850000,-0.06223849
128721,-0.03350000,-0.05073222
128722,-0.04900000,-0.07374477
128723,-0.06100000,-0.10251046
128724,-0.07350000,-0.10251046
128725,-0.08850000,-0.09675732
128726,-0.09800000,-0.07949791
128727,-0.10400000,-0.08211297
128728,-0.11300000,-0.09100418
128729,-0.12250000,-0.09361925
128730,-0.13150000,-0.07949791
128731,-0.13450000,-0.09361925
128732,-0.14050000,-0.10251046
128733,-0.15000000,-0.10251046
128734,-0.15600000,-0.09937238
128735,-0.16500000,-0.10251046
128736,-0.17100000,-0.11087866
128737,-0.18050000,-0.10251046
128738,-0.18950000,-0.09361925
128739,-0.19550000,-0.08525105
128740,-0.19850000,-0.06485356
128741,-0.20200000,-0.03922594
128742,-0.19550000,-0.05648536
128743,-0.18650000,-0.05910042
128744,-0.16500000,-0.03608787
128745,-0.14050000,-0.02458159
128746,-0.09800000,-0.01882845
128747,-0.04600000,0.00104603
128748,0.01800000,0.00366109
128749,0.08850000,0.01464435
128750,0.16800000,0.01778243
128751,0.24750000,0.00366109
128752,0.32950000,-0.00470711
128753,0.40600000,-0.00470711
128754,0.47350000,-0.00732218
128755,0.53450000,-0.02196653
128756,0.58350000,-0.03347280
128757,0.62000000,-0.03033473
128758,0.64450000,-0.02771967
128759,0.65350000,-0.01621339
128760,0.65350000,-0.01307531
128761,0.63850000,-0.05073222
128762,0.62000000,-0.03922594
128763,0.58650000,-0.03347280
128764,0.54950000,-0.02196653
128765,0.50400000,0.00104603
128766,0.45200000,0.01464435
128767,0.40000000,0.03504184
128768,0.34200000,0.03504184
128769,0.28400000,0.03504184
128770,0.22600000,0.02353556
128771,0.16800000,0.00889121
128772,0.11000000,0.00366109
128773,0.05500000,0.00366109
128774,0.00600000,0.00104603
128775,-0.04900000,0.00104603
128776,-0.09200000,0.00104603
128777,-0.13150000,-0.00732218
128778,-0.17450000,-0.02458159
128779,-0.20500000,-0.03033473
128780,-0.24150000,-0.00470711
128781,-0.26600000,-0.01046025
128782,-0.29350000,-0.04759414
128783,-0.31150000,-0.04184100
128784,-0.33300000,-0.01882845
128785,-0.34850000,-0.00470711
128786,-0.36350000,0.00104603
128787,-0.37600000,0.00366109
128788,-0.38500000,0.01464435
128789,-0.39750000,0.03190377
128790,-0.40050000,0.03504184
128791,-0.40650000,0.03504184
128792,-0.41250000,0.03504184
128793,-0.41250000,0.03504184
128794,-0.41250000,0.01778243
128795,-0.40950000,0.00366109
128796,-0.40950000,0.00104603
128797,-0.40350000,0.00104603
128798,-0.40350000,-0.00470711
128799,-0.40350000,-0.00732218
128800,-0.39750000,-0.05073222
128801,-0.39750000,0.01778243
128802,-0.39400000,0.30439331
128803,-0.39400000,0.58263598
128804,-0.39750000,0.53661088
128805,-0.39750000,0.36192469
128806,-0.39750000,0.18410042
128807,-0.40050000,0.09257322
128808,-0.40050000,0.01516736
128809,-0.39750000,-0.03033473
128810,-0.40050000,-0.05910042
128811,-0.40350000,-0.05910042
128812,-0.40650000,-0.06485356
128813,-0.40350000,-0.06799163
128814,-0.40650000,-0.06799163
128815,-0.40950000,-0.07949791
128816,-0.40950000,-0.07635983
128817,-0.40950000,-0.07374477
128818,-0.40650000,-0.07374477
128819,-0.40650000,-0.06223849
128820,-0.40350000,-0.06485356
128821,-0.40350000,-0.07374477
128822,-0.40050000,-0.11087866
128823,-0.40050000,-0.11401674
128824,-0.40050000,-0.11087866
128825,-0.39750000,-0.12552301
128826,-0.39750000,-0.13702929
128827,-0.39750000,-0.11976987
128828,-0.39750000,-0.09675732
128829,-0.39400000,-0.07635983
128830,-0.39100000,-0.05334728
128831,-0.37900000,-0.03347280
128832,-0.36350000,-0.02458159
128833,-0.33900000,-0.01046025
128834,-0.29950000,-0.00156904
128835,-0.24150000,0.00366109
128836,-0.17100000,0.00366109
128837,-0.08550000,0.00889121
128838,0.02100000,0.02039749
128839,0.13750000,0.02928870
128840,0.26250000,0.04654812
128841,0.39100000,0.02928870
128842,0.51000000,-0.00156904
128843,0.62300000,-0.03033473
128844,0.72700000,-0.03347280
128845,0.80950000,-0.02196653
128846,0.87350000,-0.03033473
128847,0.92550000,-0.02771967
128848,0.95600000,-0.02771967
128849,0.97450000,-0.02196653
128850,0.97750000,-0.02196653
128851,0.97100000,-0.00732218
128852,0.95000000,0.00104603
128853,0.92250000,0.00366109
128854,0.88900000,0.00104603
128855,0.84000000,0.01464435
128856,0.78500000,0.00627615
128857,0.72700000,0.00104603
128858,0.66250000,0.00366109
128859,0.59550000,0.00104603
128860,0.52850000,-0.00156904
128861,0.45500000,0.00104603
128862,0.38450000,-0.00470711
128863,0.31450000,-0.03347280
128864,0.25050000,-0.03033473
128865,0.18000000,-0.01046025
128866,0.11900000,0.00104603
128867,0.06400000,-0.00732218
128868,-0.03750000,-0.00156904
128869,-0.07500000,0.00104603
128870,-0.11200000,0.00104603
128871,-0.14250000,0.00366109
128872,-0.17050000,0.00889121
128873,-0.19650000,0.03190377
128874,-0.22200000,0.00941423
128875,-0.24300000,0.07792887
128876,-0.26150000,0.41631799
128877,-0.27600000,0.70292887
128878,-0.29200000,0.64278243
128879,-0.30400000,0.44194561
128880,-0.31100000,0.23849372
128881,-0.32000000,0.13807531
128882,-0.32950000,0.02928870
128883,-0.33200000,-0.02771967
128884,-0.33900000,-0.08786611
128885,-0.34350000,-0.12813808
128886,-0.34600000,-0.11401674
128887,-0.35050000,-0.12552301
128888,-0.35050000,-0.11401674
128889,-0.35300000,-0.11401674
128890,-0.35500000,-0.11087866
128891,-0.35500000,-0.09361925
128892,-0.35300000,-0.10251046
128893,-0.35750000,-0.07635983
128894,-0.35500000,-0.06485356
128895,-0.35500000,-0.03922594
128896,-0.35500000,-0.03347280
128897,-0.35750000,-0.02458159
128898,-0.35750000,-0.01046025
128899,-0.35750000,-0.05073222
128900,-0.35500000,-0.06799163
128901,-0.35750000,-0.08525105
128902,-0.35750000,-0.07374477
128903,-0.35500000,-0.07374477
128904,-0.35300000,-0.07949791
128905,-0.35300000,-0.06223849
128906,-0.34800000,-0.09100418
128907,-0.34100000,-0.10512552
128908,-0.32500000,-0.10251046
128909,-0.30850000,-0.08786611
128910,-0.28300000,-0.07635983
128911,-0.25250000,-0.06223849
128912,-0.21250000,-0.03033473
128913,-0.16600000,-0.01621339
128914,-0.11200000,-0.03033473
128915,-0.05150000,-0.01307531
128916,0.01150000,0.00366109
128917,0.07450000,0.02615063
128918,0.13550000,0.05491632
128919,0.19150000,0.04341004
128920,0.24300000,0.02353556
128921,0.28500000,0.00627615
128922,0.32000000,0.01202929
128923,0.34550000,0.01778243
128924,0.35950000,0.00889121
128925,0.36650000,0.02615063
128926,0.35950000,0.01778243
128927,0.35250000,-0.01882845
128928,0.33400000,-0.01046025
128929,0.31050000,-0.01882845
128930,0.28250000,-0.01882845
128931,0.24750000,-0.02771967
128932,0.16550000,-0.02458159
128933,0.12600000,-0.03347280
128934,0.08150000,-0.03347280
128935,0.04200000,-0.03033473
128936,0.00000000,-0.02771967
128937,-0.04250000,-0.01882845
128938,-0.08200000,-0.02771967
128939,-0.11700000,-0.02458159
128940,-0.15450000,0.00104603
128941,-0.18500000,0.00627615
128942,-0.21750000,0.00627615
128943,-0.24300000,0.02928870
128944,-0.26650000,0.04654812
128945,-0.29000000,0.04341004
128946,-0.30850000,0.00104603
128947,-0.32500000,0.00366109
128948,-0.34350000,-0.01621339
128949,-0.35300000,-0.04759414
128950,-0.36450000,0.10983264
128951,-0.37400000,0.50261506
128952,-0.38100000,0.67730126
128953,-0.38550000,0.55387029
128954,-0.38800000,0.34780335
128955,-0.39250000,0.17259414
128956,-0.39500000,0.06956067
128957,-0.39950000,-0.02196653
128958,-0.40200000,-0.08211297
128959,-0.40200000,-0.09100418
128960,-0.40650000,-0.07949791
128961,-0.40450000,-0.06223849
128962,-0.40900000,-0.05648536
128963,-0.41150000,-0.05334728
128964,-0.41350000,-0.04759414
128965,-0.41600000,-0.03608787
128966,-0.41600000,-0.01307531
128967,-0.41350000,-0.04184100
128968,-0.41150000,-0.07060669
128969,-0.41350000,-0.07635983
128970,-0.40900000,-0.08211297
128971,-0.40650000,-0.08525105
128972,-0.40650000,-0.07374477
128973,-0.40450000,-0.07949791
128974,-0.40450000,-0.08211297
128975,-0.39950000,-0.08786611
128976,-0.39950000,-0.07949791
128977,-0.39500000,-0.06485356
128978,-0.39050000,-0.06799163
128979,-0.39050000,-0.06799163
128980,-0.38550000,-0.06799163
128981,-0.37650000,-0.05910042
128982,-0.36250000,-0.03922594
128983,-0.34600000,-0.03347280
128984,-0.32050000,-0.03608787
128985,-0.28500000,-0.01621339
128986,-0.23850000,0.00941423
128987,-0.18950000,0.03190377
128988,-0.12400000,0.05805439
128989,-0.05850000,0.03190377
128990,0.01150000,0.00104603
128991,0.08600000,-0.01046025
128992,0.15400000,-0.02458159
128993,0.21700000,-0.02458159
128994,0.27050000,-0.03033473
128995,0.31750000,-0.03033473
128996,0.31900000,-0.03347280
128997,0.34300000,-0.05073222
128998,0.35400000,-0.05910042
128999,0.35850000,-0.03608787
129000,0.35600000,-0.02196653
129001,0.34550000,-0.01307531
129002,0.32550000,-0.00732218
129003,0.30400000,0.00104603
129004,0.27600000,0.00627615
129005,0.23900000,0.02039749
129006,0.20400000,0.01202929
129007,0.16700000,0.02039749
129008,0.12600000,0.03504184
129009,0.08250000,0.03504184
129010,0.03900000,0.04916318
129011,-0.00200000,0.02353556
129012,-0.04350000,0.00104603
129013,-0.08450000,-0.00156904
129014,-0.12400000,-0.02196653
129015,-0.16100000,-0.02458159
129016,-0.19350000,-0.03347280
129017,-0.22150000,-0.03922594
129018,-0.24750000,-0.03608787
129019,-0.27350000,-0.07374477
129020,-0.29300000,-0.09361925
129021,-0.31050000,0.09257322
129022,-0.32800000,0.48535565
129023,-0.34100000,0.67730126
129024,-0.35400000,0.57688285
129025,-0.36500000,0.36453975
129026,-0.37350000,0.20711297
129027,-0.38000000,0.11244770
129028,-0.38450000,0.00627615
129029,-0.39100000,-0.03347280
129030,-0.39300000,-0.04759414
129031,-0.39750000,-0.04497908
129032,-0.39950000,-0.07374477
129033,-0.40400000,-0.09361925
129034,-0.40200000,-0.10512552
129035,-0.40400000,-0.10826360
129036,-0.40600000,-0.10251046
129037,-0.40600000,-0.10826360
129038,-0.40600000,-0.10826360
129039,-0.40600000,-0.12238494
129040,-0.40400000,-0.12552301
129041,-0.40200000,-0.11663180
129042,-0.40400000,-0.11087866
129043,-0.40200000,-0.09675732
129044,-0.39750000,-0.07060669
129045,-0.39750000,-0.07374477
129046,-0.39550000,-0.07374477
129047,-0.39300000,-0.07374477
129048,-0.39100000,-0.06799163
129049,-0.39100000,-0.05073222
129050,-0.38900000,-0.03347280
129051,-0.38250000,-0.03347280
129052,-0.38000000,-0.04184100
129053,-0.37150000,-0.07060669
129054,-0.35850000,-0.08525105
129055,-0.34300000,-0.06485356
129056,-0.31700000,-0.04497908
129057,-0.28650000,-0.03347280
129058,-0.24550000,-0.03347280
129059,-0.19750000,-0.03033473
129060,-0.14350000,-0.02196653
129061,-0.08250000,-0.01307531
129062,-0.01950000,0.00104603
129063,0.04100000,0.00104603
129064,0.10200000,0.00104603
129065,0.15850000,0.00104603
129066,0.20200000,0.00104603
129067,0.24100000,0.00104603
129068,0.26950000,0.00104603
129069,0.28900000,0.00627615
129070,0.29950000,0.00366109
129071,0.29950000,0.00627615
129072,0.29300000,-0.02196653
129073,0.28000000,-0.03347280
129074,0.25850000,-0.03347280
129075,0.23450000,-0.02196653
129076,0.20400000,-0.00156904
129077,0.16950000,-0.00156904
129078,0.13250000,-0.01046025
129079,0.09550000,-0.01307531
129080,0.05450000,-0.01621339
129081,0.01300000,-0.04184100
129082,-0.03050000,-0.09100418
129083,-0.06750000,0.10094142
129084,-0.10200000,0.49947699
129085,-0.13900000,0.61715481
129086,-0.17150000,0.49686192
129087,-0.20200000,0.30439331
129088,-0.23050000,0.16997908
129089,-0.25400000,0.08682008
129090,-0.27600000,-0.00470711
129091,-0.30000000,-0.05910042
129092,-0.31500000,-0.06799163
129093,-0.33000000,-0.06799163
129094,-0.34550000,-0.06799163
129095,-0.35400000,-0.07060669
129096,-0.36250000,-0.09675732
129097,-0.37150000,-0.09937238
129098,-0.37600000,-0.10251046
129099,-0.38250000,-0.10251046
129100,-0.38450000,-0.08525105
129101,-0.38650000,-0.07635983
129102,-0.39100000,-0.08786611
129103,-0.39300000,-0.10512552
129104,-0.39300000,-0.09937238
129105,-0.39100000,-0.06485356
129106,-0.39100000,-0.03922594
129107,-0.39300000,-0.03033473
129108,-0.39100000,-0.02196653
129109,-0.38900000,-0.02196653
129110,-0.38900000,-0.01882845
129111,-0.38650000,-0.01046025
129112,-0.38450000,0.00104603
129113,-0.38000000,0.00104603
129114,-0.37800000,0.00104603
129115,-0.37150000,-0.00732218
129116,-0.36250000,-0.01046025
129117,-0.34950000,0.00104603
129118,-0.33450000,-0.01046025
129119,-0.30850000,-0.01046025
129120,-0.27600000,-0.00156904
129121,-0.23700000,-0.01307531
129122,-0.19550000,-0.05648536
129123,-0.14350000,-0.07060669
129124,-0.12250000,-0.05910042
129125,-0.05000000,-0.04497908
129126,0.01950000,-0.04497908
129127,0.08650000,-0.02458159
129128,0.14250000,0.00104603
129129,0.19250000,0.00104603
129130,0.23150000,0.00104603
129131,0.25950000,0.00366109
129132,0.27350000,0.00104603
129133,0.27650000,0.00104603
129134,0.27050000,0.00366109
129135,0.25650000,0.00104603
129136,0.23700000,0.00104603
129137,0.20350000,0.00104603
129138,0.16750000,0.00104603
129139,0.12850000,0.00366109
129140,0.08650000,0.03504184
129141,0.03900000,0.02039749
129142,-0.00800000,-0.00732218
129143,-0.05550000,-0.02196653
129144,-0.10050000,-0.01307531
129145,-0.14750000,-0.00156904
129146,-0.19500000,-0.00156904
129147,-0.23700000,0.00104603
129148,-0.27300000,-0.00470711
129149,-0.30650000,-0.00732218
129150,-0.34000000,0.00104603
129151,-0.37100000,0.00104603
129152,-0.39300000,0.00104603
129153,-0.41250000,0.00104603
129154,-0.43200000,0.00104603
129155,-0.45150000,0.00366109
129156,-0.46550000,0.00104603
129157,-0.47700000,0.00627615
129158,-0.48800000,0.01464435
129159,-0.49350000,-0.02196653
129160,-0.49900000,0.03504184
129161,-0.50450000,0.35355649
129162,-0.50450000,0.59152720
129163,-0.50750000,0.50261506
129164,-0.51050000,0.34205021
129165,-0.51050000,0.18096234
129166,-0.51050000,0.08682008
129167,-0.50750000,-0.00470711
129168,-0.50200000,-0.05910042
129169,-0.50200000,-0.06799163
129170,-0.49650000,-0.07374477
129171,-0.49350000,-0.07374477
129172,-0.49350000,-0.07374477
129173,-0.48800000,-0.06799163
129174,-0.48250000,-0.09361925
129175,-0.48500000,-0.09937238
129176,-0.48250000,-0.08211297
129177,-0.47950000,-0.08211297
129178,-0.47950000,-0.07374477
129179,-0.47700000,-0.07635983
129180,-0.47700000,-0.06485356
129181,-0.47400000,-0.04759414
129182,-0.47400000,-0.03347280
129183,-0.47400000,-0.03347280
129184,-0.47400000,-0.05648536
129185,-0.47400000,-0.06799163
129186,-0.47400000,-0.06799163
129187,-0.47400000,-0.05910042
129188,-0.47200000,-0.05910042
129189,-0.46950000,-0.03922594
129190,-0.46350000,-0.04184100
129191,-0.45250000,-0.02458159
129192,-0.43800000,-0.01882845
129193,-0.41550000,-0.03033473
129194,-0.38100000,-0.03347280
129195,-0.33000000,-0.02771967
129196,-0.27300000,-0.03347280
129197,-0.19650000,-0.03347280
129198,-0.10800000,-0.01882845
129199,-0.01450000,-0.01621339
129200,0.08250000,-0.00470711
129201,0.18450000,0.00104603
129202,0.28150000,0.00627615
129203,0.37250000,-0.01046025
129204,0.44350000,-0.01882845
129205,0.50600000,-0.01882845
129206,0.55150000,-0.03347280
129207,0.58850000,-0.00732218
129208,0.60250000,0.00104603
129209,0.60850000,0.00104603
129210,0.60000000,0.02039749
129211,0.58300000,0.02928870
129212,0.55700000,0.01778243
129213,0.52600000,0.00366109
129214,0.48050000,0.00104603
129215,0.43500000,-0.01621339
129216,0.38350000,-0.02196653
129217,0.32700000,-0.02196653
129218,0.27000000,-0.02196653
129219,0.20750000,-0.02196653
129220,0.14750000,-0.02196653
129221,0.08500000,-0.03033473
129222,0.02850000,-0.03608787
129223,-0.02600000,-0.02458159
129224,-0.08000000,-0.01882845
129225,-0.12550000,0.00104603
129226,-0.17350000,0.00104603
129227,-0.21350000,0.01778243
129228,-0.25050000,0.03504184
129229,-0.28750000,0.03504184
129230,-0.31850000,0.02615063
129231,-0.35000000,0.00889121
129232,-0.37000000,0.00104603
129233,-0.39250000,0.00104603
129234,-0.41250000,-0.03347280
129235,-0.42650000,-0.03922594
129236,-0.43800000,0.07792887
129237,-0.44950000,0.42782427
129238,-0.45500000,0.64016736
129239,-0.46650000,0.53085774
129240,-0.47500000,0.30177824
129241,-0.47800000,0.11558577
129242,-0.48350000,0.04079498
129243,-0.48350000,-0.02458159
129244,-0.48950000,-0.07374477
129245,-0.49200000,-0.07949791
129246,-0.49500000,-0.07635983
129247,-0.49500000,-0.05910042
129248,-0.49500000,-0.06485356
129249,-0.49200000,-0.07374477
129250,-0.49200000,-0.07374477
129251,-0.48650000,-0.06223849
129252,-0.47750000,-0.06485356
129253,-0.47100000,-0.06799163
129254,-0.47100000,-0.06799163
129255,-0.46800000,-0.07635983
129256,-0.46450000,-0.07949791
129257,-0.46150000,-0.07374477
129258,-0.46150000,-0.10251046
129259,-0.46150000,-0.10251046
129260,-0.46450000,-0.10251046
129261,-0.46800000,-0.10251046
129262,-0.46450000,-0.09675732
129263,-0.46800000,-0.09937238
129264,-0.46800000,-0.08525105
129265,-0.46800000,-0.08525105
129266,-0.46150000,-0.08786611
129267,-0.45500000,-0.07060669
129268,-0.43550000,-0.04497908
129269,-0.40650000,-0.03033473
129270,-0.37100000,-0.00470711
129271,-0.31950000,0.00104603
129272,-0.25200000,0.00889121
129273,-0.17100000,0.02039749
129274,-0.08100000,0.01464435
129275,0.02250000,0.00104603
129276,0.12550000,-0.00732218
129277,0.22600000,-0.02771967
129278,0.32250000,-0.02771967
129279,0.41300000,-0.03033473
129280,0.48700000,-0.01882845
129281,0.55150000,-0.00156904
129282,0.59700000,-0.01621339
129283,0.62600000,-0.03347280
129284,0.64500000,-0.03033473
129285,0.65150000,-0.00732218
129286,0.63900000,-0.02196653
129287,0.62600000,-0.00470711
129288,0.59700000,0.00104603
129289,0.55800000,0.00366109
129290,0.51600000,-0.00732218
129291,0.46450000,-0.02196653
129292,0.40950000,0.00104603
129293,0.35500000,0.00104603
129294,0.29050000,0.00104603
129295,0.22600000,0.00104603
129296,0.16450000,0.00104603
129297,0.09650000,0.00366109
129298,0.03550000,0.00627615
129299,-0.02250000,0.00366109
129300,-0.08400000,-0.00470711
129301,-0.13550000,0.00104603
129302,-0.18700000,-0.01882845
129303,-0.23550000,-0.01621339
129304,-0.27450000,0.00104603
129305,-0.31000000,0.00889121
129306,-0.34200000,0.00104603
129307,-0.37450000,0.00104603
129308,-0.40000000,0.00104603
129309,-0.42300000,0.00104603
129310,-0.43900000,0.00104603
129311,-0.45500000,0.00104603
129312,-0.46450000,0.00104603
129313,-0.47750000,0.00104603
129314,-0.48750000,-0.00470711
129315,-0.49700000,0.00104603
129316,-0.50600000,0.00104603
129317,-0.51500000,-0.00470711
129318,-0.51500000,-0.00156904
129319,-0.51800000,-0.00156904
129320,-0.51800000,0.00104603
129321,-0.51800000,-0.00732218
129322,-0.51800000,0.05805439
129323,-0.51500000,0.38493724
129324,-0.51500000,0.61140167
129325,-0.51200000,0.50261506
129326,-0.51200000,0.30753138
129327,-0.50900000,0.14696653
129328,-0.50600000,0.06642259
129329,-0.50600000,-0.02196653
129330,-0.50600000,-0.07060669
129331,-0.50600000,-0.07949791
129332,-0.50300000,-0.08211297
129333,-0.50300000,-0.08211297
129334,-0.50600000,-0.08786611
129335,-0.50600000,-0.08525105
129336,-0.50900000,-0.09675732
129337,-0.50600000,-0.09361925
129338,-0.50600000,-0.06799163
129339,-0.50900000,-0.06799163
129340,-0.50900000,-0.07060669
129341,-0.50600000,-0.05910042
129342,-0.50600000,-0.03347280
129343,-0.50600000,-0.04184100
129344,-0.50300000,-0.05648536
129345,-0.50300000,-0.04759414
129346,-0.50600000,-0.03033473
129347,-0.49950000,-0.03608787
129348,-0.50300000,-0.03608787
129349,-0.50300000,-0.05073222
129350,-0.49950000,-0.04184100
129351,-0.49950000,-0.03347280
129352,-0.49650000,-0.05073222
129353,-0.48750000,-0.04497908
129354,-0.47250000,-0.04184100
129355,-0.45100000,-0.03347280
129356,-0.41750000,-0.03347280
129357,-0.37150000,-0.02196653
129358,-0.30800000,-0.02196653
129359,-0.22850000,-0.00156904
129360,-0.14000000,0.00366109
129361,-0.03950000,-0.00732218
129362,0.07000000,-0.00470711
129363,0.17650000,-0.00156904
129364,0.28050000,0.00104603
129365,0.37800000,-0.00156904
129366,0.46300000,-0.01621339
129367,0.53300000,-0.00470711
129368,0.58500000,0.00104603
129369,0.62450000,0.00104603
129370,0.64600000,0.00104603
129371,0.65500000,0.01778243
129372,0.64900000,0.01778243
129373,0.63350000,0.01202929
129374,0.60950000,0.02928870
129375,0.57600000,0.03190377
129376,0.53300000,0.03190377
129377,0.48750000,0.03190377
129378,0.43550000,0.02353556
129379,0.38400000,0.00104603
129380,0.31750000,-0.02196653
129381,0.25400000,-0.01307531
129382,0.19050000,-0.01046025
129383,0.13300000,-0.03033473
129384,0.07250000,-0.02458159
129385,0.01550000,-0.02196653
129386,-0.04200000,-0.01882845
129387,-0.09350000,0.00104603
129388,-0.14500000,0.00104603
129389,-0.19350000,0.00104603
129390,-0.23550000,0.01778243
129391,-0.27200000,0.00627615
129392,-0.31150000,0.00627615
129393,-0.34150000,0.00941423
129394,-0.36850000,0.02615063
129395,-0.39300000,-0.01307531
129396,-0.41400000,0.02092050
129397,-0.42900000,0.29027197
129398,-0.44750000,0.57112971
129399,-0.45650000,0.52510460
129400,-0.46250000,0.37604603
129401,-0.47150000,0.18985356
129402,-0.48050000,0.09832636
129403,-0.48050000,0.00366109
129404,-0.48650000,-0.05334728
129405,-0.48950000,-0.06799163
129406,-0.49250000,-0.07949791
129407,-0.49250000,-0.08525105
129408,-0.49250000,-0.07949791
129409,-0.49250000,-0.07635983
129410,-0.48950000,-0.06485356
129411,-0.48950000,-0.08211297
129412,-0.48650000,-0.07374477
129413,-0.48650000,-0.05073222
129414,-0.48950000,-0.04759414
129415,-0.48650000,-0.05910042
129416,-0.48650000,-0.03608787
129417,-0.48650000,-0.01621339
129418,-0.48650000,-0.04759414
129419,-0.48350000,-0.07949791
129420,-0.48350000,-0.07374477
129421,-0.48350000,-0.07374477
129422,-0.48350000,-0.06799163
129423,-0.48350000,-0.07635983
129424,-0.48350000,-0.07949791
129425,-0.48350000,-0.07060669
129426,-0.48350000,-0.06485356
129427,-0.48050000,-0.05648536
129428,-0.47750000,-0.05073222
129429,-0.46250000,-0.03347280
129430,-0.44450000,-0.03922594
129431,-0.41700000,-0.03922594
129432,-0.38100000,-0.01882845
129433,-0.33550000,-0.01046025
129434,-0.27500000,-0.01046025
129435,-0.20250000,0.00104603
129436,-0.12700000,0.00104603
129437,-0.03900000,0.00104603
129438,0.04550000,0.00366109
129439,0.12700000,0.01202929
129440,0.20900000,-0.00470711
129441,0.27550000,-0.02196653
129442,0.33250000,-0.03033473
129443,0.37800000,-0.01882845
129444,0.38400000,-0.00470711
129445,0.40200000,-0.02458159
129446,0.41100000,-0.02458159
129447,0.40500000,-0.02458159
129448,0.39600000,-0.03033473
129449,0.37200000,0.13546025
129450,0.34450000,0.48797071
129451,0.30500000,0.63127615
129452,0.26300000,0.48797071
129453,0.21450000,0.30439331
129454,0.16600000,0.16997908
129455,0.11500000,0.08368201
129456,0.06050000,-0.00156904
129457,0.00300000,-0.05073222
129458,-0.05450000,-0.05334728
129459,-0.10600000,-0.06223849
129460,-0.15750000,-0.04759414
129461,-0.20550000,-0.07060669
129462,-0.25400000,-0.09361925
129463,-0.29050000,-0.09675732
129464,-0.33250000,-0.08786611
129465,-0.36000000,-0.09100418
129466,-0.39300000,-0.10251046
129467,-0.41450000,-0.09100418
129468,-0.43850000,-0.09937238
129469,-0.45350000,-0.09361925
129470,-0.47200000,-0.08786611
129471,-0.48100000,-0.07635983
129472,-0.49000000,-0.08211297
129473,-0.50200000,-0.07374477
129474,-0.50500000,-0.06799163
129475,-0.51100000,-0.06799163
129476,-0.51100000,-0.05073222
129477,-0.51100000,-0.03347280
129478,-0.51100000,-0.01621339
129479,-0.50800000,0.00104603
129480,-0.49900000,0.00104603
129481,-0.49000000,0.01464435
129482,-0.47500000,-0.00156904
129483,-0.45650000,-0.01307531
129484,-0.42950000,-0.01882845
129485,-0.39600000,-0.02458159
129486,-0.35400000,-0.03922594
129487,-0.30550000,-0.04497908
129488,-0.24500000,-0.06485356
129489,-0.18450000,-0.05334728
129490,-0.12400000,-0.03033473
129491,-0.05750000,-0.02771967
129492,0.00600000,-0.02771967
129493,0.06050000,-0.02196653
129494,0.11150000,-0.01307531
129495,0.14800000,-0.01621339
129496,0.17850000,-0.00156904
129497,0.19650000,0.00366109
129498,0.19950000,0.00104603
129499,0.19350000,0.00627615
129500,0.17200000,0.03504184
129501,0.14500000,0.01516736
129502,0.11500000,0.00104603
